"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"121","121","7841","7.841001","0.3331397","0.08407354","0.102739","0.6740652","0.2523673","0"
"122","122","43","0.043","0.2626404","0.03307432","0.1971994","0.3259415","0.12593","0"
"123","123","419","0.419","0.2800756","0.04862005","0.1531532","0.4026773","0.1735961","0"
"124","124","416","0.416","0.3804801","0.06209295","0.1837202","0.564852","0.1631963","0"
"125","125","404","0.404","0.2256433","0.04998526","0.09138248","0.36086","0.2215234","19"
"126","126","14","0.014","0.3047826","0.0296785","0.2592885","0.3565084","0.09737597","0"
"127","127","1579","1.579","0.2616134","0.03848128","0.1480587","0.4184915","0.1470922","0"
"128","129","42","0.042","0.2482201","0.05371435","0.1167488","0.3336894","0.2163981","0"
"129","131","19","0.019","0.3599047","0.05302315","0.2861407","0.4443884","0.1473255","0"
"130","132","7","0.007","0.3224845","0.03993499","0.2758456","0.3837852","0.1238354","0"
"131","133","1197","1.197","0.2185715","0.04986205","0.04256025","0.366379","0.2281269","0"
"132","134","465","0.465","0.256189","0.05344323","0.05890508","0.3801766","0.2086086","0"
"133","135","990","0.9900001","0.1527419","0.03433264","0.04563817","0.2649137","0.2247756","0"
"134","136","312","0.312","0.1497521","0.03216376","0.07482538","0.2446418","0.21478","3"
"135","137","80","0.08000001","0.1738443","0.0276494","0.08098122","0.2285093","0.1590469","0"
"136","139","11","0.011","0.1802853","0.03671819","0.1335182","0.251859","0.2036671","0"
"137","140","880","0.8800001","0.1673278","0.05002417","0.04011914","0.3502465","0.2989592","0"
"138","141","316","0.316","0.1184712","0.03069913","0.04022527","0.1877533","0.2591274","0"
"139","142","103","0.103","0.2661214","0.02928151","0.1966687","0.3405882","0.1100307","0"
"140","143","659","0.659","0.2292695","0.05167184","0.08883524","0.4201896","0.2253759","0"
"141","144","920","0.92","0.1920019","0.04082347","0.090215","0.3463192","0.2126201","0"
"142","145","350","0.35","0.2590841","0.04204678","0.1155813","0.3778416","0.1622901","0"
"143","146","326","0.326","0.174738","0.0391425","0.03958846","0.2742536","0.2240068","0"
"144","147","3325","3.325","0.2358683","0.04154424","0.1166427","0.5112537","0.1761332","0"
"145","148","3515","3.515","0.2485107","0.0666289","0.05274924","0.5065838","0.2681128","0"
"146","149","206","0.206","0.2577212","0.04451245","0.1028451","0.3532182","0.1727155","0"
"147","151","295","0.295","0.3980254","0.06542749","0.2026123","0.6476375","0.1643802","0"
"148","152","420","0.42","0.2024017","0.04380716","0.07280881","0.3379348","0.2164367","0"
"149","153","438","0.438","0.3157332","0.0367048","0.198473","0.4109558","0.1162526","0"
"150","154","61","0.061","0.269053","0.09912269","0.07747876","0.4767597","0.3684133","0"
"151","155","68","0.068","0.3347476","0.03692976","0.2586517","0.4270884","0.1103212","0"
"152","156","106","0.106","0.3453411","0.03285256","0.2558922","0.4196589","0.09513074","0"
"153","157","387","0.387","0.2889853","0.03921754","0.1825527","0.4340933","0.1357077","0"
"154","158","75","0.075","0.2642783","0.0360413","0.1874349","0.3600109","0.1363763","0"
"155","160","232","0.232","0.271531","0.03136688","0.1515612","0.3756128","0.1155186","0"
"156","161","179","0.179","0.3666743","0.1354769","0.06803272","0.7219322","0.3694748","0"
"157","162","917","0.9170001","0.1811088","0.03652619","0.05476581","0.2998322","0.2016809","0"
"158","163","572","0.572","0.2564043","0.03558734","0.1478465","0.3767803","0.1387939","0"
"159","164","36","0.036","0.2574872","0.03560695","0.1774582","0.3294439","0.1382863","0"
"160","165","42","0.042","0.2683049","0.03345466","0.200808","0.3272151","0.1246889","0"
"161","166","797","0.7970001","0.2241714","0.03307109","0.1311832","0.3311421","0.147526","0"
"162","1001","742","0.742","0.311396","0.06098235","0.06739591","0.4547897","0.1958354","0"
"163","1002","328","0.328","0.3615405","0.07632005","0.09063954","0.4849321","0.2110968","0"
"164","1003","986","0.9860001","0.3381429","0.04149214","0.1133525","0.4553204","0.1227059","0"
"165","1004","234","0.234","0.3960638","0.05674885","0.1715146","0.5096617","0.1432821","0"
"166","1005","281","0.281","0.5519291","0.09669081","0.2277663","0.7671459","0.175187","0"
"167","1006","99","0.09900001","0.4627445","0.06339773","0.3518385","0.6926389","0.1370037","0"
"168","1007","537","0.537","0.4322631","0.06279759","0.1698165","0.697415","0.1452763","0"
"169","1008","1395","1.395","0.4391297","0.07614381","0.07408243","0.6655744","0.1733971","17"
"170","1009","1152","1.152","0.3084001","0.03565381","0.1624931","0.4488461","0.1156089","0"
"171","1010","670","0.67","0.5089858","0.06791469","0.1238599","0.7552587","0.1334314","0"
"172","1011","782","0.7820001","0.5303274","0.07426234","0.1078335","0.7361544","0.1400311","0"
"173","1012","709","0.7090001","0.4667721","0.04968185","0.2568474","0.6301252","0.1064371","0"
"174","1013","359","0.359","0.2913806","0.03338183","0.1599459","0.3872877","0.1145644","2"
"175","1014","326","0.326","0.3220766","0.03347074","0.2021877","0.4567001","0.1039217","0"
"176","1015","3845","3.845","0.2961614","0.0597037","0.04298479","0.5344973","0.2015918","49"
"177","1016","3652","3.652","0.301766","0.05736087","1.069272e-06","0.4523486","0.1900839","31"
"178","1017","1570","1.57","0.3021229","0.03626457","0.1226924","0.4765474","0.1200325","0"
"179","1018","65","0.06500001","0.4876362","0.03939767","0.4116988","0.5755717","0.08079316","0"
"180","1019","3747","3.747","0.3238211","0.06120196","0.06145233","0.5240961","0.1889993","11"
"181","1020","4192","4.192","0.2953349","0.06441079","0.05922349","0.5392734","0.2180941","54"
"182","1021","643","0.643","0.3064414","0.04035224","0.1834018","0.457337","0.1316801","0"
"183","1022","209","0.209","0.460193","0.05057479","0.2042043","0.5668686","0.1098991","0"
"184","1023","7","0.007","0.4965767","0.01539946","0.4726204","0.5175157","0.03101124","0"
"185","1024","366","0.366","0.5272371","0.07113707","0.2839119","0.7692686","0.1349243","0"
"186","1025","4588","4.588","0.4682254","0.09029497","1.507346e-06","0.7324396","0.1928451","20"
"187","1026","618","0.618","0.4406072","0.06872385","0.2605621","0.6326724","0.1559753","0"
"188","1027","1608","1.608","0.3779765","0.06277112","0.07482538","0.5761024","0.1660715","3"
"189","1028","1287","1.287","0.3780316","0.06311076","0.1338366","0.5455354","0.1669457","4"
"190","1029","1377","1.377","0.3383445","0.03779644","0.1432833","0.4502259","0.1117099","0"
"191","1030","29","0.029","0.4512982","0.03707611","0.3472747","0.5299335","0.08215434","0"
"192","1031","265","0.265","0.4637473","0.04229138","0.2702205","0.5636845","0.09119487","0"
"193","1032","2184","2.184","0.3819897","0.06070082","1.334465e-06","0.5681422","0.1589069","5"
"194","1033","2634","2.634","0.365817","0.07013763","0.05359832","0.6405265","0.1917287","7"
"195","1034","1565","1.565","0.4496682","0.05272305","0.2243709","0.6428614","0.1172488","1"
"196","1035","336","0.336","0.4900041","0.03991354","0.3366611","0.5969049","0.08145551","0"
"197","1036","1080","1.08","0.489785","0.057681","0.1510305","0.6627088","0.117768","0"
"198","1037","2054","2.054","0.4536258","0.06585813","0.1151568","0.6982641","0.1451816","13"
"199","1038","1240","1.24","0.530672","0.07016223","0.2453848","0.7677823","0.1322139","0"
"200","1039","618","0.618","0.4766789","0.0639801","0.182022","0.639359","0.1342205","0"
"201","1040","861","0.8610001","0.4491366","0.0542818","0.2403964","0.6270473","0.1208581","0"
"202","1041","703","0.703","0.3088593","0.04398976","0.1941215","0.500534","0.1424265","0"
"203","1042","2656","2.656","0.3160719","0.07357555","1.076155e-06","0.5309948","0.2327811","30"
"204","1043","664","0.664","0.2729348","0.0404239","0.113777","0.3617091","0.1481083","0"
"205","1044","1342","1.342","0.3197025","0.04879907","0.07259671","0.4488461","0.152639","2"
"206","1045","301","0.301","0.2774986","0.04216699","0.1558066","0.3849523","0.1519538","0"
"207","1046","612","0.612","0.2589675","0.03595408","0.1231169","0.3699876","0.1388362","0"
"208","1047","65","0.06500001","0.2747239","0.03572963","0.1999589","0.3463194","0.1300565","0"
"209","1049","946","0.946","0.1877446","0.05595081","1.649862e-07","0.358525","0.2980155","68"
"210","1050","44","0.044","0.3198218","0.03163625","0.2457032","0.3889858","0.09891836","0"
"211","1051","13576","13.576","0.4007511","0.1092309","0.03396329","0.7838091","0.2725654","0"
"212","1052","213","0.213","0.2515904","0.04330712","0.1034819","0.3579943","0.1721334","0"
"213","1053","1062","1.062","0.4052086","0.05092897","0.2543006","0.5573164","0.1256858","0"
"214","1054","613","0.613","0.372056","0.0506102","0.2115276","0.5364078","0.1360285","0"
"215","1055","835","0.835","0.3551141","0.07062205","0.04128667","0.5072206","0.1988714","0"
"216","1056","46","0.046","0.4117403","0.03830787","0.3255169","0.4803683","0.09303892","0"
"217","1057","29630","29.63","0.2885155","0.06968739","6.243157e-07","0.578968","0.2415378","309"
"218","1058","122","0.122","0.2329748","0.03671484","0.09891809","0.3073678","0.1575915","0"
"219","1059","5289","5.289","0.2312664","0.04383123","0.03587373","0.3692447","0.189527","21"
"220","1060","2982","2.982","0.2398569","0.04508565","0.05274924","0.3797521","0.1879689","1"
"221","1061","239","0.239","0.2802456","0.03382055","0.1671631","0.3745514","0.1206819","0"
"222","1062","3641","3.641","0.2564872","0.046406","0.04298479","0.4318645","0.1809291","0"
"223","1063","901","0.901","0.3008358","0.03600573","0.189027","0.4044816","0.1196856","0"
"224","1064","10176","10.176","0.3074619","0.04102783","0.1155813","0.4706039","0.1334404","0"
"225","1065","6307","6.307","0.233934","0.05950595","0.04531977","0.4410983","0.2543706","14"
"226","1066","2108","2.108","0.2520064","0.03215245","0.1541084","0.3579943","0.1275858","0"
"227","1067","321","0.321","0.295397","0.04367026","0.1964564","0.4361099","0.1478358","0"
"228","1068","998","0.998","0.2757918","0.03309735","0.1489078","0.3762496","0.1200085","0"
"229","1069","4191","4.191","0.3734801","0.05893192","0.1189777","0.6166461","0.1577913","0"
"230","1070","356","0.356","0.3692611","0.0484974","0.1460422","0.4836585","0.1313363","0"
"231","1071","108","0.108","0.2626534","0.0435269","0.1590968","0.3564023","0.1657199","0"
"232","1072","5649","5.649","0.2952032","0.05174954","0.1133525","0.5317378","0.1753014","0"
"233","1073","939","0.9390001","0.3316542","0.03539784","0.2014448","0.4403553","0.1067312","0"
"234","1074","155","0.155","0.3602143","0.03839472","0.2205491","0.483234","0.1065886","0"
"235","1075","250","0.25","0.3575341","0.03680229","0.2386983","0.4506504","0.1029336","0"
"236","1076","490","0.49","0.3802083","0.03885063","0.2670364","0.4776088","0.1021825","0"
"237","1077","801","0.8010001","0.2893141","0.03693938","0.1845693","0.4035264","0.1276792","0"
"238","1078","987","0.987","0.3295567","0.04149964","0.2071761","0.4868426","0.1259256","0"
"239","1079","147","0.147","0.3300093","0.04456728","0.1997466","0.4277252","0.1350486","0"
"240","1080","1338","1.338","0.3145818","0.03762075","0.1540023","0.4268761","0.1195897","0"
"241","1081","4050","4.05","0.4450319","0.103333","0.04627499","0.7437961","0.2321924","23"
"242","1082","2431","2.431","0.428516","0.08261199","0.06601615","0.7083469","0.1927862","8"
"243","1083","513","0.513","0.272066","0.03700228","0.1739557","0.4045877","0.1360048","0"
"244","1084","60","0.06","0.2978209","0.03796778","0.1907251","0.3822993","0.1274853","0"
"245","1085","1991","1.991","0.3341003","0.05003703","0.1056046","0.5296151","0.1497665","0"
"246","1086","173","0.173","0.2740934","0.04303467","0.1721514","0.4257087","0.1570073","0"
"247","1087","255","0.255","0.3542314","0.03581168","0.230632","0.460521","0.1010969","0"
"248","1088","301","0.301","0.3740938","0.03660785","0.2781806","0.4663585","0.09785742","0"
"249","1089","3394","3.394","0.2359866","0.08035501","0.02855039","0.5050979","0.3405066","0"
"250","1090","82","0.082","0.2642199","0.05551394","0.128636","0.3664851","0.2101051","0"
"251","1091","24643","24.643","0.3022288","0.08478342","2.226807e-07","0.6029546","0.2805273","561"
"252","1092","186","0.186","0.2945563","0.03387084","0.2142871","0.3879245","0.1149894","0"
"253","1093","209","0.209","0.287198","0.03378092","0.1842509","0.3791153","0.1176224","0"
"254","1094","1","0.001","0.2969665","0","0.2969665","0.2969665","0","0"
"255","1095","497","0.497","0.2658357","0.03586176","0.1760784","0.3918515","0.134902","0"
"256","1096","15","0.015","0.1939304","0.03183488","0.1437072","0.2485688","0.1641562","0"
"257","1097","199","0.199","0.3379604","0.03718283","0.2378492","0.4635989","0.1100213","0"
"258","1098","373","0.373","0.2753539","0.03547626","0.1370207","0.3768864","0.1288388","0"
"259","1099","2597","2.597","0.2137993","0.04088499","0.06973089","0.3499281","0.1912307","1"
"260","1100","1589","1.589","0.2144001","0.03440454","0.09711379","0.3258353","0.1604689","0"
"261","1101","141","0.141","0.2886391","0.03484089","0.2031429","0.3865447","0.1207074","0"
"262","1102","56","0.056","0.2144937","0.03182861","0.1613256","0.3097028","0.1483895","0"
"263","1103","114","0.114","0.241211","0.02903176","0.1750171","0.3255169","0.1203583","0"
"264","1104","2672","2.672","0.242284","0.04552466","0.09223156","0.3797521","0.1878979","0"
"265","1105","147","0.147","0.2515428","0.03363353","0.1698165","0.3303992","0.133709","0"
"266","1106","404","0.404","0.2395456","0.03756096","0.1064537","0.3537489","0.1568009","0"
"267","1107","1022","1.022","0.2677642","0.04199491","0.1211004","0.4018282","0.1568355","0"
"268","1108","1","0.001","0.3330525","0","0.3330525","0.3330525","0","0"
"269","1109","321","0.321","0.2032837","0.04071635","0.07684195","0.3283826","0.2002933","2"
"270","1110","504","0.504","0.2014369","0.0428743","0.08278552","0.3964153","0.2128424","1"
"271","1111","191","0.191","0.2036858","0.03191319","0.1204636","0.2994077","0.1566785","0"
"272","1112","666","0.666","0.1904663","0.03829754","0.06272595","0.3211654","0.2010725","5"
"273","1113","1399","1.399","0.2147325","0.0324321","0.09435427","0.3272151","0.1510349","0"
"274","1114","1748","1.748","0.1706443","0.03796758","0.05784373","0.3298685","0.2224955","3"
"275","1115","2060","2.06","0.2262198","0.0361377","0.08703094","0.3447274","0.159746","0"
"276","1116","4044","4.044","0.167902","0.03661051","2.062833e-07","0.2974972","0.2180469","0"
"277","1117","468","0.468","0.2004051","0.03115455","0.1111236","0.3156464","0.1554579","0"
"278","1118","214","0.214","0.23106","0.03477555","0.1576109","0.3572514","0.1505044","0"
"279","1119","860","0.86","0.2187136","0.06786381","0.03173445","0.4249657","0.3102861","39"
"280","1120","975","0.975","0.3120685","0.0472448","0.1536839","0.476229","0.1513924","0"
"281","1121","7818","7.818","0.3688028","0.0857049","0.1617502","0.7391261","0.2323868","0"
"282","1122","33","0.033","0.2546089","0.0281785","0.2160915","0.3249862","0.1106737","0"
"283","1123","411","0.411","0.3205022","0.0498853","0.1785196","0.4441762","0.1556473","0"
"284","1124","364","0.364","0.3936354","0.06046555","0.2308443","0.5758901","0.153608","0"
"285","1125","358","0.358","0.2475285","0.05412008","0.06155847","0.3764619","0.2186419","18"
"286","1126","23","0.023","0.3076585","0.03938964","0.1834018","0.3655299","0.1280304","0"
"287","1127","1508","1.508","0.2960384","0.03995072","0.1803239","0.4417351","0.1349511","0"
"288","1129","45","0.045","0.2609536","0.06273296","0.1335182","0.4116988","0.2403989","0"
"289","1131","12","0.012","0.3359005","0.02953183","0.2936763","0.3705183","0.08791839","0"
"290","1132","5","0.005","0.33889","0.06217472","0.2825321","0.4417351","0.1834658","0"
"291","1133","1087","1.087","0.2433437","0.05368559","0.06813885","0.4111681","0.2206164","0"
"292","1134","503","0.503","0.2960983","0.06471042","0.05784373","0.4558511","0.2185437","0"
"293","1135","999","0.9990001","0.181483","0.03681391","0.058056","0.3230758","0.2028505","4"
"294","1136","294","0.294","0.1466856","0.03703125","0.05190016","0.2597131","0.2524532","4"
"295","1137","108","0.108","0.1975708","0.03241624","0.102739","0.2943132","0.164074","0"
"296","1139","9","0.009000001","0.1998645","0.0266201","0.1629177","0.2471891","0.1331907","0"
"297","1140","748","0.748","0.1668094","0.05198818","0.04903463","0.3669097","0.3116622","0"
"298","1141","297","0.297","0.1196188","0.03277321","2.079028e-07","0.2264927","0.2739804","0"
"299","1142","75","0.075","0.2913597","0.0371323","0.2237332","0.3665913","0.1274448","0"
"300","1143","659","0.659","0.2619711","0.05624466","0.07885852","0.4372774","0.2146979","0"
"301","1144","896","0.896","0.2185485","0.04503145","0.07769103","0.3919576","0.2060478","1"
"302","1145","332","0.332","0.2758105","0.04042375","0.1839325","0.3870754","0.1465635","0"
"303","1146","331","0.331","0.1964846","0.04081144","0.05285537","0.3303992","0.2077081","0"
"304","1147","3166","3.166","0.260606","0.04397253","0.1362777","0.5313132","0.1687318","0"
"305","1148","3717","3.717","0.2816648","0.07854296","0.05614557","0.5906429","0.2788526","0"
"306","1149","176","0.176","0.2770898","0.03385259","0.1971994","0.3818748","0.1221719","0"
"307","1151","216","0.216","0.4726598","0.07122993","0.1766091","0.7323335","0.1507002","0"
"308","1152","398","0.398","0.211565","0.04191389","0.106666","0.3344323","0.1981135","0"
"309","1153","450","0.45","0.3610896","0.03456587","0.2721309","0.4657216","0.09572657","0"
"310","1154","51","0.051","0.2946607","0.08743018","0.09350519","0.4586106","0.2967148","0"
"311","1155","100","0.1","0.3769279","0.04123671","0.2823199","0.4765474","0.1094021","0"
"312","1156","97","0.097","0.3745328","0.0389523","0.2726616","0.4845076","0.1040024","0"
