"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1","ROI","voxels","volume_mm3","T1_mean","T1_std","T1_min","T1_max","T1_CoV","T1_nulls"
"2","0","25220","25.22","0.2176099","0.1327503","4.5013e-13","1.56918","0.6100378","3112099"
"3","1","796","0.7960001","0.4524598","0.08663899","0.07347939","0.6641991","0.1914844","0"
"4","2","347","0.347","0.5272608","0.07433397","0.237138","0.709896","0.1409814","0"
"5","3","872","0.872","0.5194","0.06419434","0.3179047","0.6880343","0.1235933","0"
"6","4","252","0.252","0.5765726","0.07207892","0.1449852","0.7419293","0.1250127","0"
"7","5","181","0.181","0.525731","0.07898715","0.1516651","0.6975988","0.1502425","0"
"8","6","108","0.108","0.5237052","0.06588106","0.1530315","0.6605554","0.125798","0"
"9","7","566","0.566","0.5666576","0.07196838","0.1729195","0.7596919","0.1270051","0"
"10","8","1804","1.804","0.5134344","0.1230221","0.1067273","0.9154561","0.2396062","16"
"11","9","1321","1.321","0.4579464","0.06574614","0.1229717","0.6737635","0.1435673","0"
"12","10","733","0.733","0.4647661","0.06310223","0.1909857","0.6218421","0.135772","5"
"13","11","980","0.98","0.4827054","0.08309597","0.09367105","0.6827207","0.1721463","3"
"14","12","753","0.753","0.4494577","0.0592498","0.2312172","0.6720935","0.1318251","4"
"15","13","342","0.342","0.3666874","0.06495955","0.08365113","0.5157221","0.1771524","1"
"16","14","431","0.431","0.4187763","0.0600374","0.229699","0.6705754","0.1433639","0"
"17","15","3213","3.213","0.4125828","0.0948308","0.04949232","0.6447665","0.2298467","37"
"18","16","3852","3.852","0.3744176","0.06957554","0.06194131","0.6289775","0.1858234","39"
"19","17","1521","1.521","0.3965102","0.05659892","0.2057119","0.6116704","0.1427427","0"
"20","18","107","0.107","0.580992","0.05867748","0.3335418","0.704886","0.1009953","0"
"21","19","3583","3.583","0.5034477","0.09313411","0.1096118","0.7976461","0.1849926","34"
"22","20","3279","3.279","0.5004978","0.1093414","0.0475187","0.7691045","0.2184654","28"
"23","21","847","0.8470001","0.4166799","0.05891919","0.2310654","0.5811552","0.1414016","0"
"24","22","189","0.189","0.5721666","0.07862838","0.2441216","0.7493684","0.1374222","0"
"25","23","42","0.042","0.5693099","0.0519723","0.4549953","0.6922852","0.09128999","0"
"26","24","340","0.34","0.5316005","0.06197861","0.3393108","0.7435993","0.1165887","0"
"27","25","4994","4.994","0.5070823","0.08765652","0.0699876","0.7217377","0.1728645","16"
"28","26","623","0.623","0.5478958","0.06270845","0.3795423","0.7701672","0.1144532","0"
"29","27","1819","1.819","0.5200921","0.08058921","0.06786217","0.7437511","0.1549518","2"
"30","28","1491","1.491","0.5506836","0.08155042","0.1660877","0.7398039","0.1480894","6"
"31","29","1467","1.467","0.4450945","0.06322812","0.262036","0.6663245","0.1420555","0"
"32","30","41","0.041","0.579937","0.05294651","0.4814115","0.7142986","0.09129699","0"
"33","31","310","0.31","0.574464","0.06841514","0.279495","0.7290249","0.1190939","0"
"34","32","2277","2.277","0.457501","0.07435242","0.09184924","0.6749781","0.1625186","5"
"35","33","2893","2.893","0.4190789","0.07408875","0.07363121","0.6429447","0.1767895","12"
"36","34","1602","1.602","0.4108301","0.06187509","0.1478697","0.5731089","0.1506099","1"
"37","35","327","0.327","0.5437826","0.05610146","0.2952839","0.7188531","0.1031689","0"
"38","36","1064","1.064","0.4812178","0.07987564","0.1181136","0.7358567","0.1659865","3"
"39","37","2468","2.468","0.4377718","0.09223533","0.1021728","0.6801398","0.2106927","28"
"40","38","1484","1.484","0.4599409","0.07735037","0.2032829","0.6934997","0.1681746","2"
"41","39","616","0.6160001","0.5386984","0.07545523","0.1556123","0.7417775","0.1400695","0"
"42","40","1131","1.131","0.495604","0.08328387","0.1483251","0.7721409","0.1680452","1"
"43","41","862","0.862","0.4043592","0.05129823","0.2394153","0.5793334","0.126863","0"
"44","42","2610","2.61","0.2918501","0.07159509","0.06831761","0.5239202","0.2453146","24"
"45","43","594","0.594","0.304515","0.05851613","0.1304107","0.4757943","0.1921617","1"
"46","44","1170","1.17","0.3374859","0.05933547","0.1190245","0.5328774","0.1758161","1"
"47","45","269","0.269","0.285851","0.05633593","0.1273744","0.411272","0.1970814","0"
"48","46","478","0.478","0.2778516","0.05039478","0.1146218","0.4282756","0.181373","0"
"49","47","4","0.004","0.3808328","0.02605375","0.3485717","0.4070212","0.06841256","0"
"50","49","937","0.937","0.1968313","0.05622936","2.771164e-07","0.3957867","0.2856729","132"
"51","50","12","0.012","0.3721286","0.04393094","0.2790395","0.4587907","0.1180531","0"
"52","51","13469","13.469","0.4158779","0.1106415","0.0869911","0.8348413","0.2660431","0"
"53","52","298","0.298","0.3610283","0.06025046","0.09989554","0.5387983","0.1668857","0"
"54","53","1003","1.003","0.3924987","0.05644301","0.1938702","0.5838879","0.1438043","0"
"55","54","618","0.618","0.344561","0.05797216","0.1375461","0.5192139","0.1682494","0"
"56","55","737","0.737","0.3580869","0.07265596","0.07742663","0.539861","0.2029004","2"
"57","56","61","0.061","0.3847986","0.06218297","0.2016129","0.513293","0.1615988","0"
"58","57","29042","29.042","0.3595985","0.09669122","3.306864e-07","0.6994206","0.2688866","305"
"59","58","108","0.108","0.2268471","0.05825368","4.363787e-07","0.3333898","0.2567971","1"
"60","59","5482","5.482","0.2405492","0.07148858","1.09891e-07","0.480956","0.297189","15"
"61","60","2971","2.971","0.2868085","0.07361491","5.345422e-07","0.5096494","0.2566692","13"
"62","61","228","0.228","0.3219065","0.0579025","0.1779294","0.4571207","0.1798736","0"
"63","62","3620","3.62","0.3329951","0.08100773","0.07590846","0.5744752","0.24327","1"
"64","63","985","0.9850001","0.3725298","0.05878723","0.184913","0.5764489","0.1578054","0"
"65","64","11095","11.095","0.3898318","0.05948706","0.1466551","0.6177431","0.1525967","0"
"66","65","6123","6.123","0.2640029","0.08010095","2.261525e-07","0.5697689","0.3034094","14"
"67","66","1886","1.886","0.334543","0.05581415","0.1364834","0.5460855","0.166837","0"
"68","67","288","0.288","0.3873705","0.06907845","0.1750449","0.5981587","0.1783266","0"
"69","68","835","0.835","0.347102","0.0565547","0.1903784","0.5217948","0.1629339","0"
"70","69","3625","3.625","0.3775529","0.0673991","0.1653286","0.5834324","0.1785157","0"
"71","70","308","0.308","0.4220659","0.07071081","0.1838503","0.6154658","0.167535","0"
"72","71","87","0.087","0.2746927","0.05608691","0.1165957","0.394724","0.2041806","0"
"73","72","5874","5.874","0.3654582","0.07196655","0.09488558","0.6848462","0.1969215","0"
"74","73","1520","1.52","0.393531","0.05886141","0.1530315","0.5764489","0.1495725","0"
"75","74","178","0.178","0.442368","0.05892383","0.2508016","0.5624817","0.1332009","0"
"76","75","247","0.247","0.3898603","0.0586517","0.2218045","0.572198","0.1504429","0"
"77","76","486","0.486","0.4393511","0.06011867","0.1452888","0.6103041","0.1368351","0"
"78","77","1050","1.05","0.3314313","0.05609656","0.1709459","0.509194","0.1692555","0"
"79","78","1294","1.294","0.3871605","0.05933457","0.1785367","0.5816106","0.1532557","0"
"80","79","118","0.118","0.372246","0.05398858","0.2535343","0.5160257","0.1450347","0"
"81","80","1494","1.494","0.3474682","0.05554424","0.1495397","0.5336365","0.1598542","0"
"82","81","4948","4.948","0.4230482","0.08507925","0.06270039","0.6778626","0.2011101","27"
"83","82","3114","3.114","0.3620654","0.06734283","0.0924565","0.5867724","0.1859963","17"
"84","83","464","0.464","0.2860312","0.05506971","0.1117373","0.4742761","0.1925305","0"
"85","84","64","0.064","0.3267029","0.05047374","0.2167946","0.4563617","0.1544943","0"
"86","85","1873","1.873","0.3531597","0.06708344","0.1466551","0.5677953","0.1899522","0"
"87","86","190","0.19","0.3104871","0.05613625","0.1625959","0.4539326","0.1808006","0"
"88","87","203","0.203","0.3323481","0.05622375","0.1783849","0.5123821","0.1691712","0"
"89","88","314","0.314","0.371073","0.05464624","0.1827876","0.5278674","0.1472655","0"
"90","89","2331","2.331","0.2687217","0.1131728","0.04311601","0.6235121","0.4211523","2"
"91","90","89","0.089","0.2673786","0.06448345","0.125249","0.4545397","0.2411691","0"
"92","91","24607","24.607","0.2498388","0.0705789","2.504761e-07","0.5734125","0.2824977","604"
"93","92","196","0.196","0.2610841","0.04866562","0.1354207","0.3921431","0.1863982","0"
"94","93","242","0.242","0.2655949","0.050932","0.0995919","0.3957867","0.1917657","0"
"95","94","2","0.002","0.2391876","0.02630094","0.22059","0.2577851","0.1099595","0"
"96","95","530","0.53","0.2393764","0.048549","0.1062718","0.3810605","0.2028145","0"
"97","96","12","0.012","0.1761962","0.02930264","0.1323844","0.2215007","0.1663069","0"
"98","97","225","0.225","0.3380477","0.05262025","0.2076856","0.5014513","0.1556593","0"
"99","98","360","0.36","0.2759387","0.05559007","0.1361798","0.4343482","0.201458","0"
"100","99","1811","1.811","0.1970822","0.05377826","4.801034e-07","0.4133975","0.2728723","2"
"101","100","1010","1.01","0.2088677","0.04972636","0.07484575","0.4099057","0.2380758","0"
"102","101","117","0.117","0.2956525","0.04633916","0.1843057","0.3988231","0.1567352","0"
"103","102","47","0.047","0.2017841","0.03878302","0.1284371","0.2781286","0.1922006","0"
"104","103","159","0.159","0.2555633","0.04788848","0.1267671","0.373166","0.187384","0"
"105","104","2313","2.313","0.2430982","0.06599307","0.0484296","0.4370809","0.2714667","0"
"106","105","169","0.169","0.2862485","0.05516929","0.1738304","0.4261501","0.1927322","0"
"107","106","304","0.304","0.2262731","0.05101674","0.09336741","0.4106648","0.2254653","0"
"108","107","1009","1.009","0.2742915","0.05576947","0.07530119","0.4833851","0.2033219","0"
"109","108","1","0.001","0.2911849","0","0.2911849","0.2911849","0","0"
"110","109","219","0.219","0.1926928","0.05349467","4.166881e-07","0.3429544","0.2776164","2"
"111","110","381","0.381","0.1815512","0.04938468","0.07287212","0.3484198","0.2720152","0"
"112","111","129","0.129","0.1937078","0.04905258","0.08425839","0.3461426","0.2532298","0"
"113","112","569","0.569","0.1634891","0.04364885","0.06755859","0.3042411","0.2669832","5"
"114","113","987","0.987","0.1931796","0.04957939","0.05313592","0.3760505","0.2566492","0"
"115","114","965","0.965","0.1591248","0.04443378","2.727729e-07","0.3387036","0.2792386","16"
"116","115","1346","1.346","0.2212133","0.05249523","0.0869911","0.3828823","0.2373059","0"
"117","116","2414","2.414","0.1580246","0.04194792","1.779394e-07","0.2993826","0.2654518","16"
"118","117","252","0.252","0.1789711","0.04462139","0.05814588","0.3098584","0.2493217","0"
"119","118","179","0.179","0.3036542","0.05925228","0.1613814","0.468507","0.1951308","0"
"120","119","1034","1.034","0.2404718","0.08425264","2.37156e-07","0.5404683","0.3503639","27"
"121","120","1058","1.058","0.3867067","0.06272993","0.1583451","0.6423374","0.1622158","0"
"122","121","8042","8.042001","0.4273966","0.07397612","0.1246417","0.6985097","0.1730854","0"
"123","122","45","0.045","0.3386462","0.04740795","0.2567224","0.4471008","0.1399926","0"
"124","123","430","0.43","0.3762637","0.07371597","0.1528796","0.6455256","0.1959157","0"
