"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"125","124","367","0.367","0.4366947","0.05891582","0.2873291","0.5601873","0.1349131","0"
"126","125","409","0.409","0.2424099","0.05803421","0.0843336","0.3849278","0.2394053","12"
"127","126","9","0.009000001","0.3606934","0.02251008","0.3231046","0.3921633","0.0624078","0"
"128","127","1593","1.593","0.297477","0.03533104","0.196564","0.4347723","0.118769","0"
"129","129","51","0.051","0.2775905","0.04502152","0.1701143","0.3968261","0.1621869","0"
"130","131","17","0.017","0.3603981","0.03247809","0.2867664","0.4295466","0.09011728","0"
"131","132","4","0.004","0.3461978","0.01848327","0.3278479","0.3690097","0.05338933","0"
"132","133","1121","1.121","0.2607228","0.04700589","0.0687371","0.3936104","0.1802907","0"
"133","134","507","0.507","0.3019505","0.04626239","0.1473627","0.4018106","0.1532118","0"
"134","135","976","0.9760001","0.1758579","0.03555002","2.973261e-07","0.291992","0.202152","1"
"135","136","349","0.349","0.160093","0.03518142","3.344344e-07","0.2765563","0.2197561","5"
"136","137","64","0.064","0.1965703","0.03170338","0.1300779","0.277521","0.1612826","0"
"137","138","2","0.002","0.1860726","0.02757095","0.166577","0.2055682","0.1481731","0"
"138","139","10","0.01","0.2075941","0.0363486","0.1584571","0.2620049","0.1750946","0"
"139","140","850","0.85","0.183347","0.05921328","0.04984464","0.3806669","0.3229574","0"
"140","141","265","0.265","0.1229098","0.02997723","0.04124226","0.1994582","0.2438963","7"
"141","142","103","0.103","0.3041222","0.03003592","0.2166626","0.3723863","0.09876267","0"
"142","143","656","0.656","0.2649834","0.04903495","0.12847","0.4194973","0.1850491","0"
"143","144","935","0.9350001","0.2192353","0.04391199","0.07315879","0.3730294","0.2002961","0"
"144","145","343","0.343","0.2945613","0.04306869","0.1590199","0.413307","0.146213","0"
"145","146","298","0.298","0.192977","0.03549962","0.09261421","0.3014785","0.1839578","0"
"146","147","3290","3.29","0.2622612","0.03851476","0.1332937","0.4167639","0.1468565","0"
"147","148","3337","3.337","0.2841846","0.06967326","0.1295956","0.5724877","0.245169","0"
"148","149","200","0.2","0.2807331","0.04344846","0.07476668","0.3660351","0.1547678","0"
"149","151","271","0.271","0.4513579","0.04729498","0.3124122","0.5695131","0.1047838","0"
"150","152","472","0.472","0.2332023","0.04305136","0.09140829","0.3649096","0.1846095","0"
"151","153","447","0.447","0.3643048","0.03600831","0.2725366","0.4956307","0.09884116","0"
"152","154","44","0.044","0.3407657","0.06053723","0.2378063","0.5103429","0.1776506","0"
"153","155","60","0.06","0.366961","0.0374224","0.2794505","0.4411234","0.1019792","0"
"154","156","90","0.09","0.3953004","0.03009898","0.3337166","0.4731203","0.07614205","0"
"155","157","447","0.447","0.3079927","0.03145794","0.2025132","0.3911182","0.1021386","0"
"156","158","64","0.064","0.2939114","0.03424449","0.2021916","0.3694117","0.116513","0"
"157","160","220","0.22","0.3237565","0.03646056","0.2161802","0.4127442","0.1126172","0"
"158","161","221","0.221","0.4476615","0.09418955","0.1986543","0.6493446","0.2104035","0"
"159","162","842","0.8420001","0.1974183","0.03591474","0.09164947","0.3041315","0.181922","0"
"160","163","580","0.58","0.2875011","0.03301173","0.1893285","0.4051068","0.114823","0"
"161","164","34","0.034","0.2881946","0.02657537","0.2415848","0.3604879","0.0922133","0"
"162","165","45","0.045","0.3050659","0.03622035","0.2259079","0.3831591","0.1187296","0"
"163","166","942","0.942","0.2556635","0.03417397","0.1504981","0.3754413","0.1336678","0"
"164","1001","722","0.7220001","0.357605","0.0514799","0.1764654","0.5046349","0.1439574","0"
"165","1002","274","0.274","0.4336356","0.05497997","0.2072565","0.561152","0.1267884","0"
"166","1003","884","0.8840001","0.3974551","0.0420917","0.2825859","0.5340592","0.105903","0"
"167","1004","249","0.249","0.4610736","0.06048098","0.2161802","0.5671816","0.1311743","0"
"168","1005","246","0.246","0.497455","0.05052333","0.2892586","0.6107553","0.1015636","0"
"169","1006","112","0.112","0.5029466","0.03554613","0.4162012","0.5799643","0.07067576","0"
"170","1007","572","0.572","0.5058335","0.05926462","0.224702","0.7065049","0.1171623","0"
"171","1008","1661","1.661","0.4767472","0.08570078","0.145996","0.6635743","0.1797615","1"
"172","1009","1324","1.324","0.3533498","0.03364852","0.2070957","0.4584886","0.09522722","0"
"173","1010","659","0.659","0.5339931","0.04985422","0.2964137","0.6832707","0.09336115","0"
"174","1011","814","0.814","0.5841754","0.09092621","0.2739837","0.8287841","0.1556488","0"
"175","1012","716","0.716","0.5001715","0.04662654","0.3492325","0.6529623","0.0932211","0"
"176","1013","334","0.334","0.2994209","0.04516933","0.1562865","0.4086441","0.1508556","4"
"177","1014","319","0.319","0.3517632","0.04805628","0.1972072","0.4703869","0.1366154","0"
"178","1015","3919","3.919","0.313365","0.05930094","0.1021811","0.46082","0.1892392","18"
"179","1016","3738","3.738","0.3216169","0.06082587","8.69744e-07","0.4787476","0.1891252","27"
"180","1017","1532","1.532","0.3316454","0.03822536","0.1799224","0.4972386","0.1152597","0"
"181","1018","93","0.093","0.5110302","0.03092113","0.4403194","0.5901744","0.06050744","0"
"182","1019","3489","3.489","0.3820073","0.0777202","0.07741969","0.6040826","0.2034522","4"
"183","1020","3660","3.66","0.3542287","0.08346005","0.07364116","0.5995001","0.2356106","18"
"184","1021","727","0.7270001","0.3302452","0.0373948","0.2058094","0.4504491","0.1132334","0"
"185","1022","272","0.272","0.4962018","0.05090547","0.2698032","0.606414","0.1025903","0"
"186","1023","6","0.006","0.5162116","0.03612009","0.4848579","0.5773917","0.06997149","0"
"187","1024","375","0.375","0.5681841","0.07784693","0.3960222","0.830714","0.13701","0"
"188","1025","5160","5.16","0.4913761","0.08365443","9.795353e-07","0.7831204","0.1702452","12"
"189","1026","614","0.614","0.4856727","0.05730592","0.3212555","0.6659862","0.1179929","0"
"190","1027","1607","1.607","0.4377751","0.06910931","0.1679436","0.5941941","0.1578649","3"
"191","1028","1257","1.257","0.4509286","0.07114146","0.2116781","0.6370443","0.1577666","10"
"192","1029","1403","1.403","0.3651139","0.0470439","0.2115173","0.4989269","0.1288472","0"
"193","1030","28","0.028","0.505703","0.04034928","0.416362","0.5703974","0.0797885","0"
"194","1031","346","0.346","0.5098412","0.05091693","0.2714915","0.6214477","0.0998682","0"
"195","1032","2390","2.39","0.4157484","0.06151817","1.219972e-06","0.6427522","0.1479697","5"
"196","1033","2842","2.842","0.3998831","0.06667002","1.167837e-06","0.6244224","0.1667238","8"
"197","1034","1522","1.522","0.5051834","0.05355418","0.2561362","0.6493445","0.1060094","0"
"198","1035","411","0.411","0.5218162","0.04697097","0.3637037","0.6394561","0.0900144","0"
"199","1036","1100","1.1","0.5246366","0.06422632","0.2948058","0.7291761","0.1224206","1"
"200","1037","2266","2.266","0.4818885","0.08094491","0.09639274","0.7269251","0.1679743","4"
"201","1038","1199","1.199","0.5770054","0.06647227","0.2856409","0.7950994","0.1152022","0"
"202","1039","723","0.723","0.4911925","0.0596981","0.2603971","0.6105945","0.1215371","0"
"203","1040","966","0.966","0.4857543","0.06021845","0.2763955","0.6685588","0.123969","0"
"204","1041","817","0.817","0.3473569","0.04243589","0.2510713","0.5133979","0.122168","0"
"205","1042","2371","2.371","0.36933","0.08414844","7.752866e-07","0.5765877","0.2278408","28"
"206","1043","513","0.513","0.329289","0.04489141","0.145192","0.4409626","0.1363283","0"
"207","1044","1208","1.208","0.3741091","0.05313935","0.1145618","0.5125135","0.1420424","2"
"208","1045","244","0.244","0.3315238","0.04551172","0.2151351","0.4488412","0.1372804","0"
"209","1046","482","0.482","0.3034913","0.03571005","0.2058094","0.4034989","0.1176642","0"
"210","1047","68","0.068","0.3051081","0.02309441","0.2557342","0.3601664","0.07569255","0"
"211","1048","1","0.001","0.3814709","0","0.3814709","0.3814709","0","0"
"212","1049","877","0.877","0.2166912","0.05903208","1.64227e-07","0.3363694","0.2724249","60"
"213","1050","47","0.047","0.3531583","0.03394414","0.2757524","0.4499668","0.09611595","0"
"214","1051","13154","13.154","0.459144","0.1051993","0.1552414","0.803782","0.2291204","0"
"215","1052","212","0.212","0.2725612","0.02905012","0.179842","0.3711","0.106582","0"
"216","1053","1017","1.017","0.4621763","0.05892575","0.2825856","0.626191","0.1274963","0"
"217","1054","556","0.5560001","0.4281121","0.04794068","0.2162606","0.5449124","0.1119816","0"
"218","1055","779","0.779","0.4159996","0.07008974","0.149051","0.6066552","0.1684851","6"
"219","1056","37","0.037","0.4646551","0.04646083","0.3313852","0.5498968","0.09998993","0"
"220","1057","29491","29.491","0.3124276","0.07416077","6.329872e-07","0.5641267","0.2373695","305"
"221","1058","89","0.089","0.2699983","0.04390337","0.1475239","0.3620958","0.1626061","0"
"222","1059","5355","5.355","0.257934","0.04439512","4.158578e-07","0.3817924","0.1721181","16"
"223","1060","3151","3.151","0.2574709","0.04589479","0.05233667","0.4104932","0.1782523","7"
"224","1061","220","0.22","0.3115527","0.02784782","0.2115173","0.3947359","0.08938396","0"
"225","1062","3770","3.77","0.2651722","0.04816016","0.04333252","0.4613827","0.1816184","0"
"226","1063","876","0.876","0.3322699","0.0339706","0.2096683","0.437586","0.102238","0"
"227","1064","10262","10.262","0.344277","0.0474862","0.1933482","0.5457968","0.1379302","0"
"228","1065","6249","6.249","0.2618406","0.05855919","2.436571e-07","0.4622671","0.2236444","16"
"229","1066","2060","2.06","0.2685449","0.02939316","0.165371","0.3756021","0.1094534","0"
"230","1067","288","0.288","0.3055894","0.03647949","0.207578","0.4112971","0.1193742","0"
"231","1068","1004","1.004","0.2982457","0.03151854","0.2066937","0.401087","0.1056798","0"
"232","1069","3629","3.629","0.4180762","0.05875106","0.2218882","0.6647803","0.1405271","0"
"233","1070","365","0.365","0.4292512","0.03609541","0.322381","0.5347827","0.08408926","0"
"234","1071","106","0.106","0.2983181","0.03938677","0.1910168","0.3692509","0.1320294","0"
"235","1072","5785","5.785","0.3269905","0.05613834","0.1561257","0.5519067","0.1716819","0"
"236","1073","934","0.934","0.3718566","0.03444642","0.2673914","0.483652","0.09263361","0"
"237","1074","160","0.16","0.3863191","0.03021017","0.3106435","0.4525394","0.07820004","0"
"238","1075","258","0.258","0.4108058","0.04040005","0.3075885","0.5256178","0.09834342","0"
"239","1076","483","0.483","0.4323935","0.03948177","0.3050963","0.5556852","0.09130982","0"
"240","1077","853","0.853","0.3347692","0.03686578","0.2333042","0.4635534","0.110123","0"
"241","1078","978","0.978","0.36574","0.04210139","0.2287217","0.5293963","0.1151129","0"
"242","1079","131","0.131","0.3886333","0.03944953","0.2597539","0.5126743","0.1015084","0"
"243","1080","1413","1.413","0.3612886","0.03600903","0.2272746","0.4715124","0.09966833","0"
"244","1081","4270","4.27","0.4875216","0.08194486","0.1115069","0.7574749","0.1680846","23"
"245","1082","2731","2.731","0.4610108","0.08663416","0.09164947","0.6726589","0.1879222","0"
"246","1083","503","0.503","0.3150462","0.0435139","0.1615925","0.4867069","0.1381191","0"
"247","1084","67","0.067","0.3449299","0.03876709","0.2526792","0.4362997","0.1123912","0"
"248","1085","2146","2.146","0.3871233","0.05158298","0.2384494","0.5856723","0.1332469","0"
"249","1086","151","0.151","0.3160315","0.02955534","0.255493","0.4075186","0.09352025","0"
"250","1087","208","0.208","0.417917","0.03562915","0.2419868","0.502625","0.08525413","0"
"251","1088","301","0.301","0.4335997","0.0374747","0.3005138","0.5469223","0.08642694","0"
"252","1089","3345","3.345","0.2654761","0.09264877","0.05868782","0.5433849","0.348991","0"
"253","1090","65","0.06500001","0.2912759","0.06050637","0.09775944","0.3973085","0.2077287","0"
"254","1091","24519","24.519","0.3218066","0.08180945","4.11871e-07","0.6191967","0.2542193","439"
"255","1092","178","0.178","0.3410636","0.03297963","0.2456849","0.4359782","0.09669642","0"
"256","1093","193","0.193","0.3210705","0.03322008","0.2311336","0.4130658","0.1034666","0"
"257","1094","2","0.002","0.3187633","0.02683195","0.2997903","0.3377364","0.08417515","0"
"258","1095","430","0.43","0.2968924","0.03450358","0.1929463","0.3979517","0.1162158","0"
"259","1096","14","0.014","0.244077","0.03398368","0.1894893","0.2951274","0.1392334","0"
"260","1097","203","0.203","0.3859805","0.03980764","0.2968157","0.525457","0.1031338","0"
"261","1098","374","0.374","0.3205103","0.03124295","0.2238177","0.4166031","0.09747876","0"
"262","1099","2642","2.642","0.2394153","0.04643395","0.07967073","0.3696529","0.1939473","0"
"263","1100","1610","1.61","0.2410917","0.03385399","0.1410116","0.3561467","0.1404196","0"
"264","1101","157","0.157","0.3340806","0.0320747","0.2578245","0.4082421","0.09600888","0"
"265","1102","48","0.048","0.2529673","0.02942653","0.1873991","0.315226","0.1163255","0"
"266","1103","116","0.116","0.2878857","0.02968555","0.2135272","0.3752001","0.1031157","0"
"267","1104","2705","2.705","0.2800473","0.04686699","0.1179384","0.4298682","0.1673538","0"
"268","1105","175","0.175","0.290906","0.03528439","0.1634416","0.3944143","0.1212914","0"
"269","1106","418","0.418","0.2713753","0.03625301","0.1791185","0.3701352","0.1335899","0"
"270","1107","1120","1.12","0.3095881","0.03993497","0.1636024","0.4317173","0.1289939","0"
"271","1108","4","0.004","0.3771899","0.02498106","0.3510014","0.4028557","0.0662294","0"
"272","1109","333","0.333","0.243966","0.04121882","0.1154462","0.3814709","0.1689532","0"
"273","1110","512","0.512","0.2294123","0.03982924","0.1180188","0.3512426","0.1736142","0"
"274","1111","184","0.184","0.2430406","0.03152958","0.1673809","0.3244713","0.1297297","0"
"275","1112","689","0.689","0.209273","0.03718274","0.1103813","0.312573","0.1776758","10"
"276","1113","1513","1.513","0.2436808","0.03262551","0.1280681","0.3595232","0.1338862","0"
"277","1114","1953","1.953","0.1724128","0.0370514","0.07042538","0.2817819","0.2148994","1"
"278","1115","2178","2.178","0.2555351","0.03685754","0.1455136","0.407599","0.1442367","0"
"279","1116","3739","3.739","0.179455","0.0394535","2.496374e-07","0.3259184","0.2198518","8"
"280","1117","465","0.465","0.211422","0.03057948","0.1304799","0.353574","0.1446372","0"
"281","1118","197","0.197","0.2595147","0.02882801","0.1858716","0.3321891","0.1110843","0"
"282","1119","907","0.9070001","0.235621","0.07739199","0.06704883","0.4562375","0.3284597","20"
"283","1120","899","0.899","0.3533396","0.0461706","0.2267923","0.4846167","0.1306692","0"
"284","1121","8002","8.002001","0.424417","0.08379914","0.2044427","0.7800657","0.1974453","0"
"285","1122","40","0.04","0.2647324","0.03119323","0.2070957","0.3670803","0.1178293","0"
"286","1123","404","0.404","0.35901","0.04658471","0.2205215","0.5309238","0.1297588","0"
"287","1124","333","0.333","0.4623097","0.06176528","0.2861232","0.5915411","0.1336015","0"
"288","1125","404","0.404","0.2501556","0.05875883","0.07975113","0.4026145","0.2348892","16"
"289","1126","14","0.014","0.3524025","0.02922924","0.3095984","0.4103324","0.08294276","0"
"290","1127","1552","1.552","0.3367004","0.03991505","0.2007445","0.4745674","0.1185477","0"
"291","1129","50","0.05","0.2979589","0.0422072","0.2059701","0.3824356","0.1416545","0"
"292","1131","15","0.015","0.3824356","0.04165375","0.3218183","0.4572023","0.108917","0"
"293","1132","7","0.007","0.4126408","0.05696457","0.3420776","0.4725576","0.1380488","0"
"294","1133","1032","1.032","0.2817563","0.05441074","0.08505715","0.4436156","0.1931128","0"
"295","1134","405","0.405","0.3546207","0.06088685","0.09446327","0.4870285","0.1716957","0"
"296","1135","1054","1.054","0.2081942","0.03763122","0.08955923","0.3161103","0.1807505","7"
"297","1136","340","0.34","0.1490552","0.03728499","0.06351148","0.2420672","0.2501421","16"
"298","1137","107","0.107","0.2371977","0.02849698","0.1664965","0.2952078","0.1201402","0"
"299","1138","1","0.001","0.2976196","0","0.2976196","0.2976196","0","0"
"300","1139","8","0.008","0.2201497","0.03984351","0.1771086","0.3019609","0.1809837","0"
"301","1140","653","0.6530001","0.1843366","0.06036301","0.04662868","0.3778531","0.3274608","0"
"302","1141","298","0.298","0.1257731","0.03349265","0.04100108","0.2450418","0.2662942","5"
"303","1142","91","0.09100001","0.3197546","0.02919093","0.2549303","0.3873396","0.09129167","0"
"304","1143","633","0.633","0.3048037","0.05844023","0.1615121","0.4929777","0.1917307","0"
"305","1144","881","0.881","0.2548396","0.04750735","0.1056381","0.4260093","0.1864206","0"
"306","1145","344","0.344","0.321165","0.03923209","0.2091859","0.4375057","0.1221556","0"
"307","1146","328","0.328","0.2328956","0.03779957","0.1237268","0.353574","0.1623026","0"
"308","1147","3110","3.11","0.3050544","0.04467507","0.1697123","0.483652","0.1464495","0"
"309","1148","3764","3.764","0.3125985","0.07430771","0.06061729","0.5869586","0.2377097","0"
"310","1149","190","0.19","0.297879","0.03571036","0.1826558","0.382516","0.1198821","0"
"311","1151","211","0.211","0.5348254","0.06406671","0.3514838","0.7370547","0.11979","0"
"312","1152","469","0.469","0.2465977","0.03935189","0.1560453","0.3717431","0.1595793","0"
