"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"25","23","33","0.033","0.7849997","0.07924851","0.6124939","0.9428649","0.1009535","0"
"26","24","310","0.31","0.6940251","0.116969","0.3452891","0.9598603","0.1685371","0"
"27","25","4334","4.334","0.658398","0.1452921","0.08828146","1.176362","0.2206752","15"
"28","26","556","0.5560001","0.7297437","0.1051025","0.5169423","1.10687","0.1440266","0"
"29","27","1588","1.588","0.73112","0.1236028","0.1846829","1.113574","0.1690595","5"
"30","28","1197","1.197","0.7240527","0.1199868","0.1036717","1.050125","0.1657155","10"
"31","29","1433","1.433","0.6059581","0.0807025","0.304217","1.113763","0.1331816","0"
"32","30","29","0.029","0.8106462","0.09575072","0.5940823","0.9638258","0.1181165","0"
"33","31","256","0.256","0.7624008","0.08874028","0.417425","1.013396","0.1163958","0"
"34","32","2072","2.072","0.5696618","0.1089598","0.07544053","0.8661025","0.191271","7"
"35","33","2797","2.797","0.4786776","0.09636059","0.06108888","0.8979216","0.2013058","4"
"36","34","1845","1.845","0.3672735","0.06871896","0.08356053","0.590872","0.1871057","4"
"37","35","257","0.257","0.6750551","0.07429711","0.511466","0.9115179","0.1100608","2"
"38","36","973","0.973","0.4973727","0.09633861","0.0611833","0.7725336","0.193695","14"
"39","37","2253","2.253","0.4564765","0.1221345","0.1014057","0.8002927","0.2675593","32"
"40","38","1365","1.365","0.4603876","0.1011938","0.1597564","0.7968937","0.2198014","6"
"41","39","468","0.468","0.6447582","0.08728733","0.3293324","0.8601542","0.1353799","4"
"42","40","854","0.854","0.5613585","0.1229174","0.2557802","0.9043421","0.2189643","1"
"43","41","786","0.786","0.5685912","0.05688361","0.3884384","0.7670573","0.1000431","0"
"44","42","3002","3.002","0.2543993","0.05718067","0.06883121","0.4552869","0.2247674","33"
"45","43","602","0.6020001","0.2903836","0.05224097","0.1388899","0.4413129","0.1799033","0"
"46","44","1377","1.377","0.2968703","0.05908579","0.0697754","0.5082557","0.199029","4"
"47","45","299","0.299","0.2489385","0.04355194","0.1382292","0.3582245","0.1749506","0"
"48","46","537","0.537","0.2683588","0.05051428","0.1138689","0.4210125","0.1882341","0"
"49","47","6","0.006","0.4790174","0.03074384","0.4474501","0.5332767","0.06418104","0"
"50","49","848","0.848","0.2453501","0.07157087","8.374154e-08","0.4581194","0.2917091","136"
"51","50","11","0.011","0.4334074","0.04682413","0.3534091","0.5100497","0.1080372","0"
"52","51","13506","13.506","0.4533219","0.181412","0.1005559","1.295802","0.4001837","0"
"53","52","195","0.195","0.4865263","0.08393424","0.1000838","0.6715056","0.1725174","0"
"54","53","1125","1.125","0.3590509","0.06434709","0.1410615","0.5697223","0.1792144","0"
"55","54","576","0.576","0.3152815","0.05637604","0.1110364","0.4788915","0.1788118","0"
"56","55","874","0.874","0.3184693","0.08088225","0.06005028","0.5053288","0.2539719","0"
"57","56","67","0.067","0.373089","0.06241415","0.2321755","0.5170367","0.1672902","0"
"58","57","28516","28.516","0.483788","0.1424858","5.186573e-07","1.172774","0.2945211","447"
"59","58","99","0.09900001","0.2744354","0.06530296","4.67692e-07","0.4135538","0.2379538","11"
"60","59","5599","5.599","0.36162","0.08468135","5.74485e-07","0.6230689","0.2341722","27"
"61","60","2876","2.876","0.4217395","0.0813392","6.016784e-07","0.6545103","0.192866","16"
"62","61","270","0.27","0.4005806","0.05553152","0.2218839","0.5560316","0.1386276","0"
"63","62","3444","3.444","0.4736769","0.08422259","8.464199e-07","0.708801","0.177806","3"
"64","63","1005","1.005","0.484788","0.07664458","0.2957193","0.7452466","0.1580992","0"
"65","64","10705","10.705","0.485172","0.07243592","0.2167853","0.8056746","0.1492995","0"
"66","65","5638","5.638","0.3557717","0.08506091","3.389281e-07","0.6535661","0.2390885","141"
"67","66","1813","1.813","0.4419315","0.06037053","0.2384072","0.6293005","0.1366061","0"
"68","67","313","0.313","0.5009063","0.0783971","0.3078993","0.7555382","0.1565105","0"
"69","68","887","0.887","0.4630242","0.07169937","0.2047941","0.6631968","0.1548501","0"
"70","69","3736","3.736","0.4171659","0.07816906","0.1269931","0.6651796","0.1873812","0"
"71","70","252","0.252","0.5075604","0.09019847","0.1048992","0.7596927","0.1777098","0"
"72","71","99","0.09900001","0.3588453","0.05970037","0.2456774","0.4944706","0.166368","0"
"73","72","5844","5.844","0.4570152","0.08968103","0.1236885","0.9690189","0.196232","0"
"74","73","1396","1.396","0.4613008","0.0602687","0.2521923","0.6951103","0.1306494","0"
"75","74","128","0.128","0.5277575","0.06173957","0.3214012","0.7105005","0.1169847","0"
"76","75","268","0.268","0.4134245","0.06117696","0.2019615","0.6242963","0.1479761","0"
"77","76","427","0.427","0.4862249","0.05865688","0.3293324","0.6740549","0.1206374","0"
"78","77","1054","1.054","0.3953606","0.05292278","0.2410509","0.5451735","0.1338595","0"
"79","78","1237","1.237","0.4560338","0.06788573","0.2143304","0.7252299","0.1488612","0"
"80","79","156","0.156","0.396984","0.05432957","0.2132918","0.5524437","0.1368558","0"
"81","80","1462","1.462","0.4255569","0.0543357","0.2386904","0.6099446","0.1276814","0"
"82","81","4851","4.851","0.5071478","0.1080508","0.08044472","0.986864","0.2130558","11"
"83","82","3526","3.526","0.3753127","0.07040514","0.09290798","0.600786","0.1875906","19"
"84","83","541","0.541","0.3437708","0.05415094","0.163722","0.5054232","0.1575205","0"
"85","84","62","0.062","0.4139452","0.05761765","0.210176","0.5210966","0.1391915","0"
"86","85","2043","2.043","0.3901096","0.07237167","0.08790379","0.7241912","0.1855163","0"
"87","86","234","0.234","0.406361","0.0761307","0.2469993","0.6290172","0.1873475","0"
"88","87","205","0.205","0.3436324","0.04838204","0.1863825","0.4779474","0.1407959","0"
"89","88","292","0.292","0.3801453","0.05080446","0.271076","0.5640572","0.1336449","0"
"90","89","2468","2.468","0.3266795","0.131668","2.035009e-07","0.8030308","0.4030496","9"
"91","90","102","0.102","0.4004397","0.1036864","0.09998938","0.5679283","0.2589312","0"
"92","91","25041","25.041","0.2296603","0.06834199","2.996686e-07","0.6177814","0.2975786","520"
"93","92","246","0.246","0.2384725","0.04835579","0.09064193","0.3661556","0.2027731","0"
"94","93","266","0.266","0.24033","0.04962964","0.08771495","0.3758807","0.2065062","0"
"95","94","1","0.001","0.2564411","0","0.2564411","0.2564411","0","0"
"96","95","483","0.483","0.2365196","0.04730194","0.1049936","0.3851338","0.1999916","0"
"97","96","20","0.02","0.2442092","0.06421967","0.09111402","0.3439671","0.2629699","0"
"98","97","172","0.172","0.3375692","0.04629566","0.2097983","0.4668059","0.1371442","0"
"99","98","440","0.44","0.2849744","0.04902849","0.1418169","0.4441454","0.1720452","0"
"100","99","2356","2.356","0.228171","0.05852956","0.06297725","0.4052449","0.2565162","0"
"101","100","1231","1.231","0.2403836","0.04672107","0.0955517","0.4274333","0.1943605","0"
"102","101","144","0.144","0.3136994","0.05159159","0.1505034","0.4611408","0.1644619","0"
"103","102","63","0.063","0.2573598","0.04354305","0.1599452","0.3491601","0.1691913","0"
"104","103","219","0.219","0.2942604","0.04524432","0.1780736","0.4271501","0.1537561","0"
"105","104","2945","2.945","0.302056","0.06225001","0.07874521","0.4968311","0.2060876","0"
"106","105","212","0.212","0.3616552","0.06433515","0.170709","0.5396028","0.1778909","0"
"107","106","398","0.398","0.2494963","0.04964225","0.1349243","0.3971249","0.1989699","0"
"108","107","1117","1.117","0.3008024","0.05365516","0.09300239","0.4808743","0.1783735","0"
"109","108","2","0.002","0.3518984","0.04032551","0.323384","0.3804128","0.1145942","0"
"110","109","263","0.263","0.2157399","0.04953001","0.1125471","0.4304548","0.229582","0"
"111","110","450","0.45","0.2756362","0.06008591","0.1214224","0.7602584","0.2179899","0"
"112","111","199","0.199","0.2889382","0.05173287","0.1454048","0.445845","0.1790447","0"
"113","112","689","0.689","0.2008098","0.05508379","1.580284e-07","0.3948587","0.2743083","15"
"114","113","1331","1.331","0.2517565","0.05067934","0.09791227","0.4157251","0.201303","0"
"115","114","944","0.9440001","0.1805407","0.04260178","0.06760388","0.3385854","0.2359677","10"
"116","115","1680","1.68","0.2299136","0.04944136","0.08261664","0.3947645","0.2150432","0"
"117","116","2905","2.905","0.18705","0.04920529","1.341666e-07","0.3613403","0.2630596","35"
"118","117","275","0.275","0.1935848","0.04223695","0.08752611","0.3300877","0.2181832","0"
"119","118","207","0.207","0.4179592","0.06141393","0.2645611","0.5708553","0.1469376","0"
"120","119","960","0.96","0.323711","0.07910851","4.21409e-07","0.5808637","0.24438","38"
"121","120","1039","1.039","0.487738","0.08393041","0.2065881","0.7697011","0.1720809","0"
"122","121","8126","8.126","0.5457401","0.136216","0.1215168","0.9666584","0.2495986","0"
"123","122","45","0.045","0.4604526","0.06648809","0.3405682","0.6140047","0.1443972","0"
"124","123","449","0.449","0.4730523","0.0853745","0.2502095","0.6858573","0.1804758","0"
"125","124","412","0.412","0.6306038","0.08129896","0.4415017","0.8438197","0.1289224","0"
"126","125","420","0.42","0.3944082","0.1267167","6.299525e-07","0.7976481","0.3212831","16"
"127","126","15","0.015","0.5511911","0.05163111","0.4642566","0.6513944","0.09367188","0"
"128","127","1701","1.701","0.4297417","0.06195506","0.215369","0.6847243","0.1441682","0"
"129","129","34","0.034","0.4165308","0.1135404","0.2321755","0.7285345","0.2725859","0"
"130","131","13","0.013","0.4858785","0.1340073","0.3345254","0.853356","0.2758042","0"
"131","132","5","0.005","0.4755302","0.05675539","0.4150645","0.532899","0.1193518","0"
"132","133","1209","1.209","0.3474735","0.08010507","0.1071652","0.6669729","0.2305358","0"
"133","134","495","0.495","0.3118365","0.07310496","0.06137214","0.5112771","0.2344336","0"
"134","135","940","0.9400001","0.1870278","0.04751588","1.842314e-07","0.3490658","0.2540579","17"
"135","136","358","0.358","0.1759978","0.05940096","1.158875e-07","0.3106374","0.3375097","20"
"136","137","80","0.08000001","0.2000897","0.04503253","0.07647913","0.3009123","0.2250617","0"
"137","138","1","0.001","0.2490765","0","0.2490765","0.2490765","0","0"
"138","139","11","0.011","0.2460379","0.06025439","0.1295424","0.3287658","0.2448989","0"
"139","140","619","0.619","0.2115405","0.07649922","0.07062517","0.4754924","0.3616291","0"
"140","141","162","0.162","0.1553103","0.03993914","0.07421321","0.250776","0.257157","28"
"141","142","96","0.096","0.40596","0.05738212","0.236802","0.558392","0.1413492","0"
"142","143","645","0.645","0.2813032","0.05626783","0.108015","0.488239","0.2000255","0"
"143","144","980","0.98","0.2427602","0.05810667","0.07308006","0.456797","0.2393584","0"
"144","145","349","0.349","0.2921133","0.06412563","0.1031996","0.4691664","0.2195231","0"
"145","146","317","0.317","0.1941999","0.04677396","0.06817044","0.3629452","0.2408548","0"
"146","147","3487","3.487","0.2195373","0.04972664","0.07336331","0.4346092","0.2265066","0"
"147","148","3008","3.008","0.3958306","0.1335805","0.08195541","0.8949946","0.3374689","0"
"148","149","167","0.167","0.5213626","0.09095104","0.1011224","0.7008699","0.1744487","0"
"149","151","286","0.286","0.4975418","0.1119592","0.1290703","0.779615","0.2250247","0"
"150","152","491","0.491","0.2066936","0.06057208","0.06835912","0.3817347","0.2930525","0"
"151","153","532","0.532","0.3869147","0.05631413","0.1860048","0.5256287","0.1455466","0"
"152","154","46","0.046","0.3918868","0.144198","0.1483317","0.6106056","0.3679582","0"
"153","155","58","0.058","0.5418932","0.05545914","0.4250729","0.6655573","0.1023433","0"
"154","156","76","0.07600001","0.5189051","0.0582156","0.3890049","0.7031359","0.1121893","0"
"155","157","384","0.384","0.5204861","0.06401473","0.3493491","0.746474","0.1229903","0"
"156","158","71","0.071","0.366423","0.06223682","0.2420895","0.5309162","0.1698497","0"
"157","160","251","0.251","0.3810734","0.05411138","0.2167853","0.5203413","0.1419973","0"
"158","161","186","0.186","0.5491498","0.2295871","0.09932845","1.064382","0.4180775","0"
"159","162","666","0.666","0.207364","0.04975306","9.517721e-08","0.3442505","0.2399311","0"
"160","163","603","0.603","0.3969766","0.05763036","0.2139527","0.617026","0.1451732","0"
"161","164","38","0.038","0.4315928","0.04428008","0.36219","0.5235516","0.1025969","0"
"162","165","49","0.049","0.4533503","0.05066927","0.3370747","0.5560316","0.1117663","0"
"163","166","809","0.809","0.3556573","0.06050515","0.1985625","0.5763316","0.1701221","0"
"164","1001","880","0.8800001","0.6782548","0.1093334","0.1127359","1.051824","0.1611981","0"
"165","1002","359","0.359","0.7455853","0.1255221","0.1162294","0.9659975","0.1683538","0"
"166","1003","1053","1.053","0.7702318","0.08624892","0.4776641","1.092613","0.1119779","0"
"167","1004","254","0.254","0.8159572","0.09559581","0.4058115","1.025387","0.1171579","0"
"168","1005","268","0.268","0.8227508","0.1143378","0.3946701","1.055412","0.1389702","0"
"169","1006","104","0.104","0.6826607","0.07349202","0.4707715","0.913784","0.1076553","0"
"170","1007","595","0.595","0.7829331","0.09108864","0.434798","1.07354","0.1163428","0"
"171","1008","1347","1.347","0.704416","0.1688143","0.1174568","1.224988","0.2396514","10"
"172","1009","1160","1.16","0.7235479","0.09900081","0.3268774","1.128303","0.1368269","0"
"173","1010","615","0.615","0.8268982","0.1120928","0.09980054","1.328186","0.1355581","0"
"174","1011","747","0.747","0.934117","0.147732","1.971438e-06","1.422984","0.1581515","1"
"175","1012","669","0.669","0.7687744","0.08168498","0.5297838","1.058056","0.1062535","0"
"176","1013","337","0.337","0.569645","0.08253405","0.2106481","0.7358992","0.1448868","0"
"177","1014","331","0.331","0.6987603","0.08429363","0.5130711","1.085531","0.1206331","0"
"178","1015","3046","3.046","0.6610446","0.147177","2.426884e-06","1.098656","0.2226431","59"
"179","1016","3522","3.522","0.5632625","0.1138361","5.12174e-07","1.046914","0.2021014","47"
"180","1017","1435","1.435","0.6023986","0.07109354","0.206116","0.7956662","0.1180174","0"
"181","1018","59","0.059","0.9285484","0.0616264","0.8049192","1.133874","0.06636854","0"
"182","1019","3368","3.368","0.7913336","0.1310651","0.08724286","1.292497","0.1656256","20"
"183","1020","3177","3.177","0.7458903","0.1600924","0.09347449","1.175985","0.2146326","14"
"184","1021","671","0.671","0.6456659","0.08937466","0.4332873","0.9599547","0.1384225","0"
"185","1022","197","0.197","0.8984204","0.07344396","0.6494117","1.128586","0.08174788","0"
"186","1023","2","0.002","0.941307","0.02290007","0.9251142","0.9574998","0.02432795","0"
"187","1024","344","0.344","1.083188","0.1000455","0.7918894","1.409482","0.09236207","0"
"188","1025","4486","4.486","0.9506897","0.1656685","2.305504e-06","1.457919","0.1742614","32"
"189","1026","548","0.548","0.956664","0.1157502","0.6783982","1.471137","0.1209935","0"
"190","1027","1502","1.502","0.9037057","0.1445714","2.840009e-06","1.424022","0.1599762","5"
"191","1028","1165","1.165","0.8783476","0.1270377","0.1886485","1.169375","0.1446326","12"
"192","1029","1363","1.363","0.7529165","0.09783595","0.5211911","1.18807","0.1299426","0"
"193","1030","28","0.028","0.9597961","0.06245565","0.8132281","1.098656","0.06507178","0"
"194","1031","261","0.261","0.9319181","0.06604265","0.732028","1.109608","0.07086745","0"
"195","1032","2200","2.2","0.7874519","0.1484016","0.1037661","1.269739","0.188458","0"
"196","1033","2636","2.636","0.6916333","0.1264823","0.085921","1.110175","0.1828748","13"
"197","1034","1499","1.499","0.6789784","0.08404774","0.2214118","0.9834645","0.1237856","2"
"198","1035","291","0.291","0.9143877","0.0879654","0.4607632","1.194773","0.09620143","0"
"199","1036","977","0.9770001","0.8058093","0.1068548","0.2305704","1.141427","0.1326056","5"
"200","1037","2229","2.229","0.6764984","0.1429198","1.99575e-06","1.039078","0.2112641","13"
"201","1038","1208","1.208","0.8009908","0.1417489","0.1194409","1.287304","0.1769669","0"
"202","1039","584","0.5840001","0.8014827","0.1008075","0.3083714","1.016795","0.1257763","1"
"203","1040","852","0.8520001","0.7048033","0.1241409","0.3027063","1.008014","0.1761355","1"
"204","1041","697","0.697","0.617807","0.0769973","0.2869384","0.9689245","0.12463","0"
"205","1042","2742","2.742","0.406146","0.100237","2.099842e-07","0.7005863","0.2468005","75"
"206","1043","666","0.666","0.3708455","0.06345519","7.165755e-07","0.5900212","0.1711095","4"
"207","1044","1538","1.538","0.4274903","0.07444564","0.1174573","0.6886898","0.1741458","14"
"208","1045","295","0.295","0.3451486","0.05835523","0.1745804","0.5213798","0.1690728","0"
"209","1046","574","0.574","0.3416866","0.05346218","0.1883655","0.5690609","0.1564655","0"
"210","1047","72","0.072","0.5590844","0.0610145","0.4192189","0.7194703","0.1091329","0"
"211","1049","836","0.836","0.2759289","0.07583545","1.338064e-07","0.491166","0.2748369","109"
"212","1050","45","0.045","0.5454777","0.06576803","0.3139421","0.6886898","0.1205696","0"
"213","1051","13335","13.335","0.6305041","0.2090553","0.06439354","1.478408","0.3315685","1"
"214","1052","165","0.165","0.5045878","0.07143097","0.2381239","0.6857628","0.141563","0"
"215","1053","1068","1.068","0.6032761","0.05861339","0.2962857","0.7830138","0.09715848","1"
"216","1054","524","0.524","0.5015724","0.07427771","0.2641835","0.7426973","0.1480897","0"
"217","1055","914","0.914","0.5196738","0.1028662","0.05768981","0.7467568","0.1979437","0"
"218","1056","43","0.043","0.548768","0.0591127","0.4472613","0.6802859","0.1077189","0"
"219","1057","29233","29.233","0.522642","0.1464707","2.975076e-07","1.307604","0.2802506","373"
"220","1058","97","0.097","0.3362596","0.06545051","0.1270873","0.4732264","0.1946428","2"
"221","1059","5578","5.578","0.3793611","0.08752465","3.338856e-07","0.6879345","0.2307159","30"
"222","1060","2863","2.863","0.4459191","0.0832969","5.694425e-07","0.706535","0.1867982","12"
"223","1061","263","0.263","0.4476275","0.06130929","0.272209","0.6515833","0.136965","0"
"224","1062","3475","3.475","0.490126","0.08763696","0.09800658","0.8042583","0.178805","1"
"225","1063","951","0.951","0.571493","0.07338433","0.3336756","0.7795206","0.1284081","0"
"226","1064","10335","10.335","0.5927276","0.08423687","0.2860886","0.9563668","0.1421173","0"
"227","1065","6185","6.185","0.3858642","0.1089683","2.616698e-07","0.7617699","0.2824005","86"
"228","1066","1923","1.923","0.4731538","0.06505529","0.1883653","0.6953936","0.1374929","0"
"229","1067","318","0.318","0.5401182","0.09140624","0.2936421","0.8678021","0.1692338","0"
"230","1068","954","0.9540001","0.5126587","0.07650919","0.1963909","0.8322062","0.14924","0"
"231","1069","3964","3.964","0.4531922","0.0806909","0.122461","0.7097452","0.1780501","0"
"232","1070","374","0.374","0.5974884","0.07401512","0.215369","0.797649","0.1238771","0"
"233","1071","127","0.127","0.3892175","0.08568493","0.06278842","0.6272233","0.2201466","0"
"234","1072","5753","5.753","0.4927381","0.09063286","0.1395508","0.9222816","0.1839372","0"
"235","1073","975","0.975","0.5573366","0.07035323","0.2553081","0.7938722","0.1262311","0"
"236","1074","151","0.151","0.6169304","0.0719515","0.3887217","0.7909452","0.1166282","0"
"237","1075","245","0.245","0.536958","0.06514887","0.3533147","0.7003033","0.1213295","0"
"238","1076","466","0.466","0.6360861","0.07239378","0.4173306","0.9069858","0.1138113","0"
"239","1077","871","0.8710001","0.4706815","0.06176339","0.2800458","0.7369378","0.1312212","0"
"240","1078","1004","1.004","0.567925","0.07867727","0.2951537","0.9071746","0.1385346","0"
"241","1079","154","0.154","0.5118853","0.08700038","0.1608907","0.7344825","0.1699607","0"
"242","1080","1410","1.41","0.4665622","0.05417519","0.3008179","0.6345879","0.1161157","0"
"243","1081","4236","4.236","0.5939311","0.1283333","0.0581619","1.365672","0.2160744","12"
"244","1082","2428","2.428","0.4753941","0.08867792","1.0492e-06","0.7933057","0.1865356","43"
"245","1083","575","0.575","0.4043892","0.05852036","0.1641941","0.6021079","0.144713","0"
"246","1084","64","0.064","0.4391324","0.05440232","0.3133756","0.5681172","0.1238859","0"
"247","1085","2205","2.205","0.4722229","0.09875725","0.1060322","0.9736454","0.2091327","0"
"248","1086","163","0.163","0.4057385","0.07429823","0.206116","0.6617805","0.1831185","0"
"249","1087","264","0.264","0.4356545","0.05640569","0.3034616","0.6261846","0.1294734","0"
"250","1088","333","0.333","0.4927095","0.05176358","0.3327314","0.6338326","0.105059","0"
"251","1089","2668","2.668","0.3521174","0.1438112","0.0515526","0.8218201","0.4084181","4"
"252","1090","79","0.079","0.3933792","0.08754666","0.155602","0.5544265","0.2225503","0"
"253","1091","23996","23.996","0.2917146","0.09769526","1.602739e-12","0.7175819","0.3349002","644"
"254","1092","216","0.216","0.3247941","0.05190987","0.2026225","0.4374412","0.159824","0"
"255","1093","245","0.245","0.3026603","0.04481573","0.1811894","0.4229954","0.1480727","0"
"256","1094","2","0.002","0.3260749","0.02156482","0.3108263","0.3413235","0.06613454","0"
"257","1095","565","0.565","0.2709306","0.05206523","0.1268043","0.445845","0.1921719","0"
"258","1096","11","0.011","0.2928524","0.08492763","0.07166377","0.3819236","0.2900015","0"
"259","1097","207","0.207","0.39979","0.05836187","0.2473769","0.5891725","0.1459813","0"
"260","1098","403","0.403","0.3388272","0.0511272","0.1896871","0.492299","0.1508946","0"
"261","1099","2459","2.459","0.262769","0.06313613","0.06845391","0.4816297","0.2402723","1"
"262","1100","1415","1.415","0.2508905","0.05134459","0.09083077","0.4212961","0.2046494","0"
"263","1101","146","0.146","0.3733301","0.04826022","0.2204676","0.5321437","0.1292696","0"
"264","1102","48","0.048","0.2856539","0.03938365","0.1975239","0.3845673","0.1378719","0"
"265","1103","130","0.13","0.3221457","0.05217213","0.2137639","0.4659562","0.161952","0"
"266","1104","2766","2.766","0.3294397","0.07072976","0.1007449","0.5640572","0.2146971","0"
"267","1105","167","0.167","0.3632316","0.05553735","0.1888373","0.5193971","0.1528979","0"
"268","1106","470","0.47","0.3173124","0.05506746","0.1371903","0.4800245","0.1735434","0"
"269","1107","1068","1.068","0.3196569","0.05924199","0.0985731","0.5088223","0.1853299","0"
"270","1108","3","0.003","0.3206143","0.01798678","0.3026119","0.3385854","0.05610098","0"
"271","1109","283","0.283","0.2563693","0.05212071","4.201484e-07","0.4310213","0.2033033","2"
"272","1110","362","0.362","0.2812376","0.05586232","0.07695162","0.4351755","0.1986303","0"
"273","1111","171","0.171","0.2936046","0.05221571","0.1764685","0.4787027","0.1778437","0"
"274","1112","644","0.6440001","0.2252053","0.05269446","1.718953e-07","0.4088325","0.2339841","15"
"275","1113","1363","1.363","0.2636065","0.05273069","0.1218945","0.4300771","0.2000356","0"
"276","1114","1362","1.362","0.18865","0.04410771","3.454113e-07","0.3516152","0.233807","1"
"277","1115","1892","1.892","0.2604204","0.05294923","0.09243637","0.4382915","0.2033222","0"
"278","1116","2916","2.916","0.1910962","0.05082211","1.286738e-07","0.3614347","0.2659504","15"
"279","1117","353","0.353","0.2161102","0.04576239","0.0904531","0.3419845","0.2117548","0"
"280","1118","233","0.233","0.4382928","0.05678168","0.3044058","0.6470512","0.1295519","0"
"281","1119","944","0.9440001","0.3668323","0.121262","3.947558e-07","0.696621","0.3305651","63"
"282","1120","870","0.8700001","0.5653601","0.09563363","0.1895927","1.220834","0.1691553","0"
"283","1121","8232","8.232","0.670135","0.1251696","0.220562","1.098655","0.1867827","0"
"284","1122","47","0.047","0.4423235","0.07035659","0.3206458","0.5805804","0.1590614","0"
"285","1123","377","0.377","0.5835952","0.09431279","0.3330156","0.9367277","0.1616065","0"
"286","1124","420","0.42","0.7222931","0.07817332","0.5170367","0.9522123","0.1082294","0"
"287","1125","356","0.356","0.4925141","0.1277343","1.926235e-06","0.82673","0.2593515","30"
"288","1126","27","0.027","0.5620674","0.06373228","0.4724711","0.7010587","0.113389","0"
"289","1127","1493","1.493","0.5183966","0.07120618","0.3221565","0.7908508","0.1373585","0"
"290","1129","31","0.031","0.458753","0.08067429","0.2540807","0.5922884","0.1758556","0"
"291","1131","11","0.011","0.494256","0.0584503","0.3979747","0.5954986","0.1182591","0"
"292","1132","8","0.008","0.5549222","0.05744506","0.4358366","0.6247684","0.1035191","0"
"293","1133","1217","1.217","0.3883461","0.09823409","0.08167244","1.092235","0.252955","0"
"294","1134","466","0.466","0.4006824","0.08873068","0.09385216","0.6410084","0.2214489","0"
"295","1135","933","0.933","0.222174","0.05554698","5.098329e-07","0.3986358","0.2500156","18"
"296","1136","325","0.325","0.1726428","0.06332496","1.153472e-07","0.326783","0.3667975","22"
"297","1137","103","0.103","0.2368222","0.04746862","0.1116979","0.3584133","0.2004399","0"
"298","1138","1","0.001","0.3517096","0","0.3517096","0.3517096","0","0"
"299","1139","6","0.006","0.2579204","0.04092859","0.208382","0.3277271","0.158687","0"
"300","1140","515","0.515","0.2148957","0.08218112","0.07666796","0.4956981","0.3824233","0"
"301","1141","170","0.17","0.1569791","0.04195056","1.716251e-07","0.250115","0.2672366","6"
"302","1142","87","0.087","0.4574682","0.06161962","0.3156416","0.5802972","0.134697","0"
"303","1143","580","0.58","0.3396386","0.0674592","0.1675933","0.6520554","0.1986205","0"
"304","1144","867","0.867","0.3026289","0.06350954","0.1133968","0.5361093","0.2098595","0"
"305","1145","367","0.367","0.3266982","0.06264022","0.1185899","0.5186418","0.1917372","0"
"306","1146","284","0.284","0.236728","0.05049673","0.1092424","0.3986357","0.2133112","1"
"307","1147","2987","2.987","0.2727585","0.0637951","0.07166377","0.550933","0.2338886","0"
"308","1148","3620","3.62","0.4495416","0.157979","0.122461","1.06712","0.3514225","0"
"309","1149","164","0.164","0.5541904","0.0802372","0.1037661","0.7526113","0.1447827","0"
"310","1151","183","0.183","0.6386071","0.07301183","0.4320599","0.8147388","0.1143298","0"
"311","1152","442","0.442","0.223287","0.06000696","0.07544053","0.4215794","0.2687437","0"
"312","1153","476","0.476","0.5072359","0.06334696","0.3366026","0.7005866","0.1248866","0"
