ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
46	524	0.524	0.2193663	0.03556445	0.1308821	0.3382022	0.1621236	0
47	2	0.002	0.2832987	0.05020627	0.2477975	0.3187999	0.1772203	0
49	862	0.862	0.1557254	0.0563046	2.655887e-08	0.2966377	0.3615635	61
50	7	0.007	0.2974741	0.03580581	0.254488	0.3557646	0.1203661	0
51	13537	13.537	0.3466389	0.1029417	0.06640271	0.756188	0.296971	0
52	272	0.272	0.2644057	0.04665747	0.05971226	0.3842827	0.1764617	0
53	1007	1.007	0.298064	0.03801657	0.1556366	0.4361337	0.127545	0
54	557	0.557	0.2786052	0.03887851	0.1547166	0.4081174	0.139547	0
55	759	0.7590001	0.2616773	0.05367098	0.05235276	0.3956564	0.2051037	0
56	61	0.061	0.3164473	0.03437746	0.2361729	0.3948201	0.1086357	0
57	28282	28.282	0.2704918	0.06384775	2.912703e-07	0.523444	0.2360432	518
58	88	0.08800001	0.2157961	0.03550614	0.1351472	0.3024083	0.1645356	2
59	4930	4.93	0.2666862	0.04854544	9.283642e-08	0.4116299	0.1820321	31
60	2943	2.943	0.2588203	0.05593916	0.0544438	0.3974963	0.2161313	15
61	235	0.235	0.2935947	0.03776757	0.1731154	0.4066957	0.1286384	0
62	3495	3.495	0.2756883	0.0580034	2.895156e-07	0.494006	0.2103948	2
63	1053	1.053	0.3040946	0.03990974	0.1787186	0.4210801	0.1312412	0
64	10609	10.609	0.300318	0.04403241	0.1379905	0.4981876	0.1466193	0
65	6145	6.145	0.2333224	0.06057997	3.649652e-07	0.4531943	0.2596406	38
66	2122	2.122	0.2589824	0.03624316	0.1441792	0.3688946	0.1399445	0
67	287	0.287	0.3171643	0.0540887	0.1853254	0.483385	0.1705384	0
68	927	0.927	0.2877405	0.04032712	0.1592327	0.4289414	0.140151	0
69	3522	3.522	0.3487576	0.0560346	0.1288748	0.5183426	0.1606692	0
70	264	0.264	0.3712726	0.05898393	0.09742967	0.5079724	0.1588696	0
71	93	0.093	0.2778803	0.0503768	0.1798895	0.375836	0.1812896	0
72	5650	5.65	0.3283837	0.05849304	0.1218498	0.6118416	0.1781241	0
73	1451	1.451	0.3385275	0.04036486	0.1946084	0.4963477	0.1192366	0
74	167	0.167	0.3826573	0.05260079	0.1894233	0.5028709	0.1374619	0
75	253	0.253	0.3260255	0.03945603	0.2128399	0.4514381	0.1210213	0
76	470	0.47	0.3624875	0.04463359	0.1928522	0.4942569	0.1231314	0
77	1061	1.061	0.2964667	0.03591935	0.1964483	0.4401479	0.1211581	0
78	1233	1.233	0.3196053	0.0410616	0.1881689	0.4549505	0.1284759	0
79	135	0.135	0.322106	0.03570447	0.2335803	0.3995871	0.1108469	0
80	1389	1.389	0.3252996	0.03730408	0.1861618	0.4364682	0.1146761	0
81	4488	4.488	0.3930187	0.06818172	0.06272296	0.5838253	0.1734821	25
82	2854	2.854	0.3207865	0.06048109	0.05360723	0.5108994	0.18854	7
83	496	0.496	0.2661958	0.03937672	0.1477753	0.4028487	0.1479239	0
84	67	0.067	0.3209019	0.03966885	0.2334967	0.4035177	0.1236168	0
85	2021	2.021	0.3126459	0.04628832	0.1342271	0.4815451	0.1480535	0
86	235	0.235	0.3130112	0.05636146	0.1476917	0.4697532	0.1800621	0
87	220	0.22	0.2878965	0.03828883	0.1371542	0.415895	0.1329951	0
88	294	0.294	0.3173338	0.03506148	0.2322422	0.4362173	0.1104877	0
89	2595	2.595	0.2373815	0.1060239	0.04298618	0.5598233	0.4466394	1
90	103	0.103	0.3098961	0.06427343	0.09550616	0.4371372	0.2074032	0
91	25626	25.626	0.2000393	0.06004432	1.842372e-07	0.4493473	0.3001626	555
92	184	0.184	0.1976741	0.0381599	0.1084689	0.3183818	0.1930446	0
93	235	0.235	0.2061124	0.03430507	0.09826598	0.2975577	0.1664386	0
94	2	0.002	0.2618893	0.009520868	0.255157	0.2686215	0.03635455	0
95	516	0.516	0.2012736	0.03382111	0.1106433	0.321727	0.1680355	0
96	16	0.016	0.1710717	0.0410273	0.1124832	0.263771	0.2398252	0
97	200	0.2	0.2893502	0.03373288	0.2028879	0.3821919	0.1165815	0
98	381	0.381	0.2381888	0.04087471	0.1336417	0.3419656	0.1716063	0
99	2310	2.31	0.1659857	0.04581986	0.03320136	0.3342716	0.2760471	0
100	1225	1.225	0.1905874	0.03733376	0.08220889	0.3097678	0.1958879	0
101	138	0.138	0.2698099	0.03731204	0.1604871	0.3464817	0.1382901	0
102	51	0.051	0.1879278	0.03439293	0.1089707	0.2756465	0.1830114	0
103	205	0.205	0.2250418	0.03332086	0.1258641	0.3074262	0.1480652	0
104	2744	2.744	0.2369626	0.05173809	0.08446692	0.4117135	0.2183387	0
105	191	0.191	0.2913839	0.04401401	0.1788859	0.4022633	0.1510516	0
106	299	0.299	0.1875872	0.03702934	0.0778601	0.2911182	0.197398	0
107	1039	1.039	0.261433	0.04135699	0.1246096	0.3822756	0.1581935	0
108	1	0.001	0.3270793	0	0.3270793	0.3270793	0	0
109	236	0.236	0.150859	0.03800526	0.03955728	0.2425288	0.2519257	0
110	459	0.459	0.2073124	0.0460572	0.0636429	0.3399585	0.2221632	0
111	173	0.173	0.2220673	0.03776394	0.1276206	0.3218106	0.1700563	0
112	919	0.919	0.1392684	0.03391451	0.03621214	0.2442013	0.2435191	3
113	1433	1.433	0.1899861	0.03930695	0.06891163	0.3318461	0.2068938	0
114	1106	1.106	0.1157124	0.03003346	2.523492e-07	0.2124218	0.2595526	12
115	1621	1.621	0.1825669	0.0385712	0.07342783	0.3177127	0.2112716	1
116	4038	4.038	0.1298232	0.03685044	7.265805e-08	0.268705	0.2838509	4
117	251	0.251	0.1461553	0.03032726	0.06631908	0.2445359	0.2075002	0
118	203	0.203	0.2454113	0.03951424	0.140834	0.3638768	0.1610123	0
119	898	0.8980001	0.2252851	0.06395678	2.413428e-07	0.4187385	0.2838927	40
120	1074	1.074	0.32947	0.05002211	0.1489461	0.5503731	0.151826	0
121	7712	7.712	0.3412688	0.07069241	0.07058424	0.6149359	0.2071459	0
122	43	0.043	0.2832355	0.03960939	0.187918	0.3571863	0.1398461	0
123	405	0.405	0.3156036	0.05545399	0.1777151	0.4618919	0.1757077	0
124	387	0.387	0.4183704	0.04886714	0.285264	0.5723679	0.1168035	0
125	422	0.422	0.2356988	0.06345676	0.07476577	0.4019287	0.2692282	31
126	12	0.012	0.3496805	0.02662885	0.3065898	0.3984999	0.07615193	0
127	1697	1.697	0.2966217	0.04150411	0.1556366	0.4526089	0.1399227	0
129	49	0.049	0.2589238	0.07927026	0.0841324	0.442406	0.3061529	0
131	19	0.019	0.3880549	0.06178186	0.2892783	0.5626668	0.1592091	0
132	3	0.003	0.3196362	0.02171678	0.3055026	0.3446418	0.06794216	0
133	1147	1.147	0.2502882	0.0554589	3.210992e-07	0.4253453	0.2215802	3
134	498	0.498	0.2448985	0.04855283	0.08245979	0.3860389	0.198257	0
135	878	0.878	0.126241	0.03329839	9.379349e-08	0.2461249	0.2637684	0
136	438	0.438	0.1207765	0.03298249	0.04323723	0.2166033	0.273087	6
137	78	0.078	0.1453693	0.02765358	0.0584578	0.2120035	0.1902298	0
138	1	0.001	0.1686829	0	0.1686829	0.1686829	0	0
139	11	0.011	0.1851962	0.02998669	0.1398304	0.2285625	0.1619185	0
140	894	0.8940001	0.1486692	0.06517264	0.02517289	0.4030159	0.4383735	0
141	252	0.252	0.09544692	0.02583615	0.02968893	0.2032222	0.2706861	2
142	96	0.096	0.2910581	0.03299905	0.2053968	0.3687274	0.1133761	0
143	602	0.6020001	0.2265126	0.04996158	0.107549	0.3848681	0.2205687	0
144	815	0.8150001	0.1823081	0.04180957	0.05017837	0.3274139	0.2293346	0
145	369	0.369	0.2491112	0.05330003	0.09801508	0.4020124	0.2139608	0
146	293	0.293	0.1470021	0.03731009	0.05143294	0.2797441	0.2538066	0
147	3540	3.54	0.1826641	0.04012513	0.07091876	0.375836	0.2196662	0
148	3435	3.435	0.2784598	0.08678009	0.05260366	0.6384361	0.3116432	0
149	207	0.207	0.2838673	0.05365202	0.06916252	0.3955728	0.1890039	0
151	246	0.246	0.3833071	0.06659319	0.21192	0.5895959	0.1737333	0
152	392	0.392	0.1837649	0.04372979	0.05904321	0.3106877	0.2379659	0
153	496	0.496	0.3178601	0.03727621	0.2004626	0.4612229	0.1172724	0
154	38	0.038	0.2903259	0.1193667	0.0751003	0.4798725	0.4111472	0
155	76	0.07600001	0.3927272	0.04717995	0.2797444	0.4971004	0.1201342	0
156	105	0.105	0.3963749	0.04329117	0.2751447	0.4820469	0.1092178	0
157	390	0.39	0.3427754	0.04258518	0.2356711	0.5142447	0.1242364	0
158	64	0.064	0.3050596	0.03480729	0.2268062	0.3930639	0.1141	0
160	237	0.237	0.3048742	0.03692616	0.196532	0.4119644	0.1211193	0
161	164	0.164	0.3910854	0.146123	0.09065559	0.7422217	0.3736346	0
162	767	0.767	0.1483341	0.03759434	0.03303418	0.2751447	0.2534437	0
163	555	0.555	0.3077573	0.04118547	0.1980373	0.4336247	0.1338245	0
164	33	0.033	0.3064986	0.03196273	0.252899	0.4013433	0.1042835	0
165	43	0.043	0.331255	0.03977454	0.245205	0.4387262	0.1200723	0
166	961	0.961	0.2508163	0.03610478	0.1466881	0.3810211	0.1439491	0
1001	731	0.731	0.3815108	0.07458479	0.1072145	0.6118416	0.1954985	0
1002	305	0.305	0.4555993	0.08450191	0.1810603	0.6436212	0.1854742	0
1003	874	0.874	0.4128035	0.0461196	0.2601748	0.5686045	0.1117229	0
1004	231	0.231	0.4707166	0.05858965	0.235002	0.6156886	0.124469	0
1005	228	0.228	0.4886616	0.08085451	0.1450991	0.7044207	0.1654612	0
1006	111	0.111	0.5011372	0.04210626	0.3320135	0.5834908	0.08402143	0
1007	524	0.524	0.5004106	0.06751217	0.1058764	0.6286513	0.1349136	0
1008	1495	1.495	0.4962392	0.0794357	0.08538686	0.7558535	0.1600754	14
1009	1145	1.145	0.3603816	0.03917598	0.2100801	0.4755237	0.1087069	0
1010	773	0.7730001	0.5833184	0.06315444	0.2403544	0.7530937	0.1082675	0
1011	997	0.997	0.6011981	0.09893553	0.1718609	1.326549	0.1645639	1
1012	810	0.8100001	0.5673215	0.06608221	0.232913	0.7375384	0.1164811	0
1013	306	0.306	0.312711	0.03952477	0.1260313	0.4578776	0.1263939	7
1014	307	0.307	0.3845756	0.04090776	0.2779045	0.495595	0.1063712	0
1015	3368	3.368	0.3317021	0.06999951	0.04599684	0.5246149	0.2110312	30
1016	3387	3.387	0.3877055	0.08707477	1.14594e-06	0.9761366	0.22459	65
1017	1313	1.313	0.3247755	0.03737738	0.0830452	0.4521071	0.1150868	0
1018	87	0.087	0.5511872	0.03459059	0.4761927	0.6236335	0.06275652	0
1019	3521	3.521	0.4256345	0.06309428	0.07802737	0.6231317	0.1482358	28
1020	3462	3.462	0.3928911	0.0759758	0.06004678	0.5732878	0.1933762	50
1021	692	0.692	0.3300782	0.04496587	0.1582291	0.4784507	0.1362279	0
1022	223	0.223	0.5193753	0.05610425	0.2755629	0.6489736	0.1080225	0
1023	13	0.013	0.5457284	0.03168556	0.4956787	0.5841599	0.05806105	0
1024	398	0.398	0.5645676	0.04315501	0.4133861	0.6764044	0.07643905	0
1025	5421	5.421	0.5328959	0.06442925	0.1241078	0.9597449	0.120904	35
1026	770	0.77	0.5209345	0.04948613	0.3898859	0.6683758	0.09499493	0
1027	1828	1.828	0.4823114	0.06147524	0.1139885	0.6328329	0.1274596	2
1028	1422	1.422	0.4774637	0.05666985	0.08981928	0.5993806	0.1186893	2
1029	1255	1.255	0.4146547	0.04497906	0.2804971	0.5900976	0.1084735	0
1030	40	0.04	0.5187585	0.03490397	0.4643172	0.5923557	0.06728367	0
1031	334	0.334	0.5310515	0.03717574	0.3955728	0.6478028	0.07000402	0
1032	2242	2.242	0.4898089	0.07638177	0.1257804	1.122908	0.155942	10
1033	3139	3.139	0.4952109	0.09926236	1.86279e-06	2.258361	0.2004446	18
1034	1705	1.705	0.5706927	0.07239046	0.1110615	0.7522574	0.1268467	1
1035	361	0.361	0.5511866	0.03442699	0.4101245	0.645043	0.06245978	0
1036	1294	1.294	0.5438476	0.058781	0.1468554	0.6834294	0.1080836	1
1037	2713	2.713	0.4905185	0.07963344	0.0797836	0.677408	0.1623454	4
1038	1466	1.466	0.5720851	0.06594454	0.2140107	1.027987	0.1152705	2
1039	654	0.654	0.53375	0.05616501	0.2679525	0.6791642	0.1052272	0
1040	974	0.974	0.4909675	0.05333452	0.2386818	0.6490572	0.1086315	0
1041	712	0.712	0.3166672	0.03246893	0.2110837	0.4321194	0.1025333	0
1042	2629	2.629	0.3942907	0.08790141	1.318532e-06	1.085693	0.2229355	22
1043	576	0.576	0.41749	0.07892878	0.2185268	0.8557085	0.1890555	1
1044	1241	1.241	0.4754229	0.07464439	1.100957e-06	0.7647184	0.1570063	12
1045	272	0.272	0.3898973	0.04987484	0.276901	0.5371589	0.1279179	0
1046	597	0.597	0.3693368	0.04414262	0.2255518	0.4930022	0.1195186	0
1047	61	0.061	0.3140947	0.05479849	0.1509533	0.42384	0.1744649	0
1049	807	0.807	0.2169928	0.07839204	1.390951e-07	0.4210799	0.3612657	71
1050	40	0.04	0.4113162	0.04667049	0.3268284	0.4951769	0.1134662	0
1051	13735	13.735	0.4871102	0.1012733	0.07066787	0.9240347	0.2079064	0
1052	199	0.199	0.2698772	0.04130238	0.1025311	0.3638768	0.1530414	0
1053	1124	1.124	0.5330674	0.06003642	0.3249049	0.7102748	0.1126244	0
1054	629	0.629	0.4172783	0.04748809	0.2471285	0.5595725	0.1138044	0
1055	823	0.823	0.4805263	0.08155253	1.850667e-06	0.669714	0.169715	2
1056	50	0.05	0.4573742	0.04573334	0.3179636	0.5297163	0.09999108	0
1057	27625	27.625	0.3120925	0.07129421	4.061194e-07	0.5782221	0.2284394	361
1058	98	0.098	0.3146465	0.05811867	7.083961e-07	0.4270179	0.184711	0
1059	5198	5.198	0.2919246	0.05635567	2.657482e-07	0.4509363	0.1930487	16
1060	3067	3.067	0.2832421	0.05875691	3.850637e-07	0.4594666	0.2074441	4
1061	247	0.247	0.3539387	0.0415858	0.2019679	0.4698368	0.1174944	0
1062	3460	3.46	0.2944791	0.05579322	0.1088871	0.5196806	0.1894641	3
1063	859	0.859	0.3818089	0.04581736	0.2452886	0.5315562	0.1200008	0
1064	10276	10.276	0.3875585	0.06581599	0.147608	0.8572138	0.1698221	0
1065	6200	6.2	0.3011281	0.09252147	2.260296e-07	0.6204556	0.3072495	5
1066	2017	2.017	0.2909629	0.03972604	0.1356489	0.4204111	0.136533	0
1067	292	0.292	0.3466353	0.05663082	0.1979537	0.5139937	0.1633729	0
1068	1023	1.023	0.3498517	0.04334439	0.227308	0.4895736	0.1238936	0
1069	4022	4.022	0.3810566	0.05695924	0.1333072	0.5604088	0.1494771	0
1070	373	0.373	0.4297761	0.06893601	0.06481373	0.5719498	0.1603998	0
1071	96	0.096	0.3305465	0.0628238	0.1890052	0.4501	0.1900604	0
1072	5586	5.586	0.3549318	0.06439538	0.1171665	0.6702994	0.1814303	0
1073	1008	1.008	0.4108873	0.04336566	0.2145962	0.5548891	0.1055415	0
1074	175	0.175	0.439888	0.04542418	0.2386818	0.5435154	0.1032631	0
1075	249	0.249	0.4250208	0.04586086	0.2482993	0.5472788	0.1079026	0
1076	559	0.559	0.4678363	0.04840681	0.3145348	0.6217936	0.1034696	0
1077	817	0.817	0.3665278	0.04567169	0.2079057	0.4930861	0.1246064	0
1078	987	0.987	0.4149096	0.05515511	0.08555412	0.6509807	0.1329328	0
1079	144	0.144	0.4249887	0.05275705	0.2155997	0.5431808	0.1241375	0
1080	1366	1.366	0.3607953	0.03904857	0.232075	0.51575	0.1082292	0
1081	4261	4.261	0.4444655	0.07174506	0.0759366	0.667205	0.1614187	15
1082	2427	2.427	0.3960254	0.06572591	0.07819463	0.58232	0.1659639	14
1083	536	0.536	0.3465769	0.04796754	0.1527095	0.5158336	0.1384037	0
1084	57	0.057	0.3450819	0.04119943	0.2447032	0.4251781	0.1193903	0
1085	1983	1.983	0.3829706	0.06295121	0.1164974	0.593861	0.1643761	0
1086	175	0.175	0.3020552	0.05086061	0.1675958	0.4792871	0.1683819	0
1087	290	0.29	0.3782913	0.04207031	0.1732826	0.4903263	0.1112114	0
1088	298	0.298	0.3978994	0.03469621	0.313113	0.4916644	0.08719844	0
1089	2787	2.787	0.2640013	0.11263	2.804234e-07	0.5532165	0.4266265	3
1090	60	0.06	0.3260995	0.05514887	0.2120036	0.4242581	0.1691167	0
1091	22465	22.465	0.2620608	0.08367684	3.104118e-07	0.6654488	0.3193031	720
1092	190	0.19	0.2990988	0.04276669	0.1448482	0.4078665	0.1429852	0
1093	201	0.201	0.2793337	0.03985915	0.1605708	0.3790976	0.1426936	0
1094	1	0.001	0.3158728	0	0.3158728	0.3158728	0	0
1095	506	0.506	0.23364	0.03713533	0.1282057	0.336446	0.1589425	0
1096	16	0.016	0.2250866	0.04202879	0.1671776	0.3127785	0.1867228	0
1097	215	0.215	0.363085	0.04508825	0.2322422	0.4736002	0.124181	0
1098	417	0.417	0.309799	0.03568068	0.2053968	0.4247599	0.1151736	0
1099	2569	2.569	0.2139146	0.05901562	0.0524364	0.4023469	0.2758841	0
1100	1436	1.436	0.2077406	0.03811617	0.09349903	0.3274139	0.1834796	0
1101	140	0.14	0.3355786	0.03584818	0.2369255	0.4322866	0.106825	0
1102	60	0.06	0.2453513	0.03521379	0.1762933	0.34414	0.1435239	0
1103	111	0.111	0.2720037	0.03798056	0.1819802	0.3756687	0.1396325	0
1104	2603	2.603	0.2733274	0.05873073	0.099855	0.4448313	0.2148732	0
1105	138	0.138	0.292143	0.03823536	0.1925177	0.3798503	0.1308789	0
1106	446	0.446	0.2818573	0.04198318	0.1563056	0.389635	0.1489519	0
1107	1046	1.046	0.2817439	0.04139572	0.1414194	0.4183203	0.1469268	0
1108	2	0.002	0.3579808	0.02430482	0.3407947	0.375167	0.0678942	0
1109	308	0.308	0.2260597	0.04912556	5.252754e-07	0.3877113	0.2173123	1
1110	398	0.398	0.2253556	0.04402983	0.07083513	0.4209129	0.1953794	6
1111	165	0.165	0.2347254	0.04089573	0.1352308	0.3311771	0.174228	0
1112	824	0.8240001	0.1629066	0.04210472	2.004278e-07	0.2998992	0.2584594	2
1113	1367	1.367	0.2159588	0.04181655	0.09366629	0.3582736	0.193632	0
1114	1123	1.123	0.1439751	0.03428892	0.04490972	0.2729703	0.2381587	13
1115	1938	1.938	0.2295525	0.04435024	0.0811217	0.3840318	0.193203	0
1116	4069	4.069	0.1392883	0.03792456	7.44127e-08	0.2921216	0.2722738	9
1117	327	0.327	0.173144	0.03122964	0.07643855	0.2595058	0.180368	0
1118	199	0.199	0.2612768	0.04187628	0.1640833	0.3936493	0.1602755	0
1119	816	0.816	0.2702104	0.09722927	3.263631e-07	0.5283782	0.3598281	24
1120	924	0.924	0.3804938	0.06142204	0.2002117	0.5947809	0.1614272	0
1121	7580	7.58	0.4214574	0.0761664	0.1853254	1.10936	0.1807215	0
1122	37	0.037	0.2919025	0.03937934	0.1867472	0.36948	0.1349058	0
1123	449	0.449	0.4065755	0.06555157	0.2048114	0.6355091	0.1612285	0
1124	318	0.318	0.4412615	0.05567286	0.286184	0.5812328	0.1261675	0
1125	368	0.368	0.2558526	0.08138808	0.059545	0.4484273	0.3181054	15
1126	17	0.017	0.3437218	0.03641467	0.2682034	0.3954056	0.1059423	0
1127	1447	1.447	0.3790968	0.04883974	0.2336639	0.5472788	0.1288318	0
1129	37	0.037	0.3149913	0.06953117	0.1835692	0.5057144	0.22074	0
1131	11	0.011	0.4215819	0.05432705	0.3231487	0.5034563	0.1288648	0
1132	9	0.009000001	0.3667295	0.06598189	0.2253009	0.4310322	0.1799198	0
1133	1016	1.016	0.3144123	0.06765354	0.0658173	0.4971004	0.2151746	1
1134	470	0.47	0.335783	0.06141865	0.0830452	0.4633972	0.1829117	0
1135	987	0.987	0.1740702	0.04445794	0.06004678	0.3514993	0.2554023	6
1136	410	0.41	0.1212103	0.03401545	0.03479034	0.2146798	0.2806317	8
1137	112	0.112	0.2104288	0.03567397	0.1248605	0.2998157	0.1695299	0
1139	8	0.008	0.2074562	0.03080287	0.1435938	0.2530662	0.1484789	0
1140	745	0.7450001	0.1427464	0.06442654	0.0393064	0.382861	0.4513355	0
1141	256	0.256	0.1057402	0.02836626	0.03136148	0.2213701	0.2682637	9
1142	89	0.089	0.3631176	0.04696609	0.2240464	0.4737674	0.1293413	0
1143	643	0.643	0.3035609	0.06552668	0.06330837	0.4828832	0.2158601	0
1144	795	0.795	0.2579682	0.05215533	0.07250775	0.4269343	0.2021773	0
1145	418	0.418	0.2883895	0.04856754	0.1703556	0.4214983	0.1684095	0
1146	307	0.307	0.2057933	0.05017599	0.07911456	0.3824428	0.2438174	2
1147	3139	3.139	0.2363454	0.05655844	0.08831393	0.5661793	0.2393042	6
1148	3549	3.549	0.3450739	0.1082777	0.06748991	0.8140604	0.3137812	0
1149	174	0.174	0.3069368	0.04627299	0.1244424	0.4218328	0.1507574	0
1151	209	0.209	0.4892163	0.05584765	0.2870203	0.6584238	0.1141574	0
1152	398	0.398	0.2028399	0.04676023	0.09609158	0.3454781	0.2305278	0
1153	455	0.455	0.4089908	0.04141428	0.3035791	0.5838253	0.1012597	0
1154	36	0.036	0.3444931	0.1280692	0.09048832	0.5608269	0.3717614	0
1155	135	0.135	0.4677249	0.04934249	0.34414	0.5815673	0.1054947	0
1156	165	0.165	0.4450983	0.06123691	0.2031388	0.5606596	0.1375807	0
1157	333	0.333	0.3810562	0.04260109	0.2664471	0.5020346	0.1117974	0
1158	65	0.06500001	0.3093355	0.04028719	0.2186104	0.3892169	0.1302378	0
1160	234	0.234	0.3704653	0.04562885	0.2581677	0.5129066	0.1231663	0
1161	149	0.149	0.4152192	0.1452639	0.09408444	0.7929019	0.3498487	0
1162	958	0.9580001	0.1766006	0.04171277	0.06088309	0.3278318	0.2361984	0
1163	784	0.784	0.3341891	0.03967458	0.1921832	0.4517726	0.1187189	0
1164	37	0.037	0.3415294	0.04030669	0.2640218	0.4203275	0.1180182	0
1165	25	0.025	0.32726	0.04793089	0.2319913	0.4214147	0.1464612	0
1166	917	0.9170001	0.3707134	0.03949248	0.2713813	0.5052962	0.106531	0
