"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"117","117","348","0.348","0.186581","0.02608809","0.1210963","0.2666551","0.1398218","0"
"118","118","184","0.184","0.2462193","0.03463675","0.1781305","0.352747","0.1406744","0"
"119","119","1016","1.016","0.2224631","0.06843232","0.01797523","0.4116733","0.307612","13"
"120","120","1001","1.001","0.3449334","0.04962611","0.2213792","0.5200653","0.1438716","0"
"121","121","7653","7.653","0.3764581","0.08556544","0.08514583","0.6515684","0.2272907","0"
"122","122","42","0.042","0.2921571","0.04351094","0.2062421","0.3880217","0.14893","0"
"123","123","395","0.395","0.3277108","0.0523094","0.1836717","0.4716809","0.1596206","0"
"124","124","394","0.394","0.4871917","0.07118714","0.3050383","0.6457568","0.1461173","0"
"125","125","406","0.406","0.2337907","0.05663563","0.08284824","0.3639646","0.2422493","35"
"126","126","8","0.008","0.3533214","0.02108023","0.310039","0.3815344","0.05966305","0"
"127","127","1623","1.623","0.3087865","0.0363845","0.1848881","0.4991167","0.1178306","0"
"128","129","32","0.032","0.2637874","0.07332277","0.041762","0.3915357","0.2779616","0"
"129","131","18","0.018","0.4373222","0.06572348","0.3305821","0.577505","0.1502862","0"
"130","132","6","0.006","0.3830887","0.01859463","0.363424","0.4101866","0.04853872","0"
"131","133","1117","1.117","0.2642839","0.05178073","0.0640621","0.3943739","0.1959285","0"
"132","134","510","0.5100001","0.3046974","0.05916296","0.08528098","0.4366765","0.1941695","0"
"133","135","887","0.887","0.1533338","0.03170318","0.06919793","0.2453011","0.2067592","0"
"134","136","361","0.361","0.1394393","0.03658526","1.435847e-07","0.2516532","0.262374","9"
"135","137","68","0.068","0.186021","0.02518869","0.1248806","0.2386786","0.1354078","0"
"136","138","1","0.001","0.159074","0","0.159074","0.159074","0","0"
"137","139","11","0.011","0.1966095","0.02335215","0.1542086","0.2413817","0.1187743","0"
"138","140","805","0.8050001","0.1636661","0.06954915","0.03919411","0.3903193","0.4249453","0"
"139","141","315","0.315","0.08906568","0.02225398","0.03473414","0.1561007","0.2498604","0"
"140","142","97","0.097","0.3106046","0.03230579","0.2165137","0.4161333","0.1040094","0"
"141","143","638","0.638","0.2647013","0.05429319","0.135963","0.4658693","0.2051112","0"
"142","144","932","0.932","0.2199809","0.04215289","0.06649496","0.3618022","0.1916207","3"
"143","145","370","0.37","0.3009806","0.04633737","0.1950245","0.419377","0.1539547","0"
"144","146","269","0.269","0.1823256","0.03928396","0.05406085","0.2823328","0.2154604","0"
"145","147","3258","3.258","0.2566324","0.04002672","0.1246102","0.4665451","0.155969","2"
"146","148","3492","3.492","0.2741239","0.07860675","0.09839074","0.5845329","0.2867563","0"
"147","149","191","0.191","0.2792371","0.05206881","0.0640621","0.3639646","0.1864681","0"
"148","151","275","0.275","0.4732305","0.0613","0.1885372","0.6321064","0.1295352","0"
"149","152","419","0.419","0.2280162","0.04818262","0.09514709","0.3896435","0.2113123","0"
"150","153","452","0.452","0.3762087","0.03224623","0.2544914","0.4651936","0.08571367","0"
"151","154","50","0.05","0.3173237","0.1313466","0.05838571","0.5156053","0.4139198","0"
"152","155","56","0.056","0.4062576","0.03589074","0.2901716","0.4795197","0.0883448","0"
"153","156","98","0.098","0.4445457","0.05441754","0.2347592","0.5831814","0.1224116","0"
"154","157","368","0.368","0.3341487","0.0343771","0.2378677","0.4369468","0.1028797","0"
"155","158","65","0.06500001","0.3227432","0.0324451","0.2394895","0.3841023","0.1005291","0"
"156","160","227","0.227","0.3318807","0.03328676","0.2517884","0.4173497","0.1002974","0"
"157","161","202","0.202","0.4384903","0.1892583","0.05324993","0.8480795","0.4316134","0"
"158","162","780","0.78","0.1845081","0.03692007","0.0675761","0.3035516","0.2001","0"
"159","163","630","0.6300001","0.3119376","0.03275457","0.2146216","0.4218097","0.1050036","0"
"160","164","40","0.04","0.3080623","0.03364773","0.2289477","0.3772095","0.1092238","0"
"161","165","46","0.046","0.3349216","0.0329326","0.2415168","0.3958606","0.09832928","0"
"162","166","858","0.858","0.2612276","0.03330674","0.1736705","0.3853187","0.1275008","0"
"163","1001","804","0.804","0.3735472","0.06201525","0.07446881","0.4983058","0.1660171","0"
"164","1002","350","0.35","0.4700597","0.07784604","0.1650207","0.637918","0.1656088","0"
"165","1003","969","0.969","0.4223439","0.04757465","0.2669254","0.5800729","0.1126443","0"
"166","1004","293","0.293","0.5163767","0.04630483","0.3213917","0.6304846","0.08967259","0"
"167","1005","237","0.237","0.5639694","0.08691369","0.08622704","0.7195498","0.1541107","0"
"168","1006","99","0.09900001","0.6054078","0.03398477","0.5123616","0.6767066","0.05613533","0"
"169","1007","631","0.631","0.5605689","0.07780743","0.1911051","0.7034668","0.1388008","0"
"170","1008","1490","1.49","0.5565388","0.0853254","0.08406462","0.7582033","0.1533144","12"
"171","1009","1300","1.3","0.354268","0.03639684","0.2240822","0.5023604","0.1027381","0"
"172","1010","681","0.6810001","0.5764952","0.04927273","0.2043516","0.7071158","0.08546945","0"
"173","1011","833","0.8330001","0.5788336","0.06331055","0.120826","0.7682046","0.1093761","3"
"174","1012","737","0.737","0.5571681","0.04804782","0.1890778","0.7202256","0.08623578","0"
"175","1013","388","0.388","0.3028926","0.03576369","0.1002829","0.3896435","0.1180738","0"
"176","1014","340","0.34","0.3701633","0.03741496","0.2808461","0.5151998","0.1010769","0"
"177","1015","3796","3.796","0.3405729","0.06494264","0.05568267","0.5815595","0.1906865","34"
"178","1016","3666","3.666","0.3593884","0.06732405","7.707688e-07","0.5245253","0.1873295","72"
"179","1017","1646","1.646","0.3174679","0.0264682","0.2266501","0.415863","0.08337284","0"
"180","1018","67","0.067","0.5894004","0.03329163","0.5223629","0.6777878","0.05648389","0"
"181","1019","3545","3.545","0.4374089","0.0740956","0.07946944","0.6599478","0.1693966","25"
"182","1020","3511","3.511","0.4049711","0.09003367","0.03094983","0.7064401","0.2223212","15"
"183","1021","816","0.816","0.3191074","0.03497408","0.1959706","0.4192418","0.1095997","0"
"184","1022","243","0.243","0.5936831","0.05177746","0.2453011","0.6865727","0.08721396","0"
"185","1023","3","0.003","0.5927772","0.01701629","0.5735856","0.6060221","0.02870604","0"
"186","1024","313","0.313","0.5892304","0.04553484","0.4583008","0.7318487","0.07727849","0"
"187","1025","4533","4.533","0.5341538","0.07747175","1.536382e-06","0.7403633","0.1450364","18"
"188","1026","582","0.582","0.5259337","0.05531633","0.3869405","0.6725169","0.1051774","0"
"189","1027","1645","1.645","0.4913322","0.06678607","0.1974572","0.6623805","0.1359285","3"
"190","1028","1292","1.292","0.5095447","0.07215979","0.1506946","0.6794097","0.1416162","6"
"191","1029","1437","1.437","0.404969","0.04403713","0.2849007","0.5635843","0.108742","0"
"192","1030","27","0.027","0.5737457","0.03474768","0.5093883","0.6360258","0.06056287","0"
"193","1031","291","0.291","0.5862448","0.03203212","0.4960082","0.6707599","0.0546395","0"
"194","1032","2144","2.144","0.4567939","0.06745119","8.414011e-07","0.6846806","0.1476622","3"
"195","1033","2684","2.684","0.4490916","0.07670248","1.450283e-06","0.6672456","0.1707947","12"
"196","1034","1523","1.523","0.5566862","0.04736454","2.012248e-06","0.7460397","0.08508303","1"
"197","1035","315","0.315","0.5988026","0.03668788","0.4261346","0.7092783","0.06126873","0"
"198","1036","1015","1.015","0.5845959","0.05969662","0.2200276","0.7353626","0.102116","0"
"199","1037","2113","2.113","0.5509892","0.08133555","0.05230387","0.734822","0.1476173","2"
"200","1038","1189","1.189","0.5785006","0.04758171","0.2251634","0.7465802","0.08225006","0"
"201","1039","617","0.617","0.6020644","0.05515574","0.2989565","0.7580682","0.09161104","0"
"202","1040","879","0.8790001","0.5913238","0.05271538","0.3380154","0.7153601","0.08914808","0"
"203","1041","909","0.909","0.3211079","0.03620293","0.2232713","0.5051986","0.1127438","0"
"204","1042","2443","2.443","0.413391","0.08820365","3.103698e-07","0.633458","0.2133662","53"
"205","1043","561","0.561","0.3773541","0.03995152","0.2490853","0.4965489","0.1058728","0"
"206","1044","1329","1.329","0.446764","0.060589","0.2069179","0.6054813","0.1356175","6"
"207","1045","253","0.253","0.3745433","0.04737343","0.2634115","0.5237144","0.1264832","0"
"208","1046","548","0.548","0.3453338","0.0375075","0.2186761","0.4693833","0.1086123","0"
"209","1047","72","0.072","0.3072664","0.02223757","0.2554375","0.3674786","0.07237228","0"
"210","1048","1","0.001","0.4276211","0","0.4276211","0.4276211","0","0"
"211","1049","877","0.877","0.2187409","0.06718477","7.192124e-08","0.3601804","0.3071432","70"
"212","1050","42","0.042","0.380437","0.0332564","0.3031462","0.4460016","0.08741629","0"
"213","1051","13540","13.54","0.4807568","0.102268","0.06027784","0.8906524","0.212723","0"
"214","1052","207","0.207","0.2636765","0.0373467","0.1150144","0.3582883","0.1416383","0"
"215","1053","973","0.973","0.53244","0.05747664","0.2517884","0.7187389","0.1079495","0"
"216","1054","618","0.618","0.4608085","0.04800765","0.3103093","0.6027784","0.1041814","0"
"217","1055","785","0.785","0.477079","0.09331717","0.04554626","0.6669757","0.1956011","4"
"218","1056","41","0.041","0.5007452","0.03539519","0.4105921","0.5716934","0.07068503","0"
"219","1057","28940","28.94","0.3140348","0.06923468","1.492559e-07","0.572234","0.2204681","358"
"220","1058","87","0.087","0.3035946","0.0352829","0.1901592","0.3928872","0.1162171","2"
"221","1059","5326","5.326","0.2782422","0.05173508","3.552239e-07","0.4315407","0.1859354","16"
"222","1060","2989","2.989","0.2839551","0.05194609","4.392609e-07","0.434514","0.1829377","6"
"223","1061","255","0.255","0.3426256","0.03027646","0.2432738","0.4389741","0.08836603","0"
"224","1062","3664","3.664","0.2869565","0.05049238","0.041762","0.4850609","0.1759583","2"
"225","1063","900","0.9","0.369287","0.03681121","0.2346241","0.4889804","0.09968183","0"
"226","1064","10340","10.34","0.3652774","0.0522905","0.1656965","0.6115633","0.1431528","0"
"227","1065","6288","6.288","0.2886334","0.07943617","6.302775e-07","0.5623679","0.2752148","17"
"228","1066","2098","2.098","0.2778025","0.03155009","0.1555601","0.375858","0.1135702","0"
"229","1067","290","0.29","0.3395599","0.05083504","0.224758","0.5566915","0.1497086","0"
"230","1068","1145","1.145","0.3345577","0.03515999","0.1947542","0.4550572","0.105094","0"
"231","1069","3936","3.936","0.4493593","0.06154589","0.1790766","0.6123742","0.1369636","0"
"232","1070","388","0.388","0.4768522","0.06500021","0.1210963","0.6645429","0.136311","0"
"233","1071","84","0.08400001","0.3243345","0.05248583","0.2031336","0.4159982","0.1618263","0"
"234","1072","5582","5.582","0.3509951","0.06701933","0.1029859","0.8001005","0.1909409","0"
"235","1073","1007","1.007","0.4045186","0.03515195","0.252329","0.4945216","0.08689824","0"
"236","1074","141","0.141","0.4330676","0.03425498","0.3505846","0.525066","0.07909844","0"
"237","1075","258","0.258","0.4300363","0.05616687","0.1815093","0.5857493","0.1306096","0"
"238","1076","450","0.45","0.4675168","0.04141965","0.3543688","0.5785862","0.08859499","0"
"239","1077","835","0.835","0.3633325","0.03794527","0.255843","0.4681669","0.1044368","0"
"240","1078","965","0.965","0.4030603","0.04763975","0.273683","0.5923717","0.1181951","0"
"241","1079","138","0.138","0.4276263","0.05977368","0.1793469","0.5842626","0.1397802","0"
"242","1080","1469","1.469","0.3881814","0.03508771","0.2407059","0.501955","0.09038998","0"
"243","1081","4345","4.345","0.5095835","0.08120146","0.05703419","0.7271184","0.1593487","5"
"244","1082","2715","2.715","0.4990729","0.08143725","0.06446756","0.6934655","0.1631771","14"
"245","1083","520","0.52","0.3428389","0.04039735","0.2235416","0.4765463","0.1178318","0"
"246","1084","63","0.063","0.3727195","0.04688492","0.2715206","0.4896561","0.1257915","0"
"247","1085","1959","1.959","0.4131017","0.05533767","0.1867802","0.6122391","0.1339565","0"
"248","1086","161","0.161","0.3291104","0.04151445","0.2302992","0.4360007","0.1261414","0"
"249","1087","273","0.273","0.4336486","0.03187714","0.2927395","0.5418248","0.07350915","0"
"250","1088","312","0.312","0.4538473","0.03358119","0.3805884","0.5602055","0.07399227","0"
"251","1089","2989","2.989","0.2759748","0.1177109","0.03378803","0.653055","0.4265276","0"
"252","1090","77","0.07700001","0.3228644","0.06155774","0.148397","0.4484347","0.1906612","0"
"253","1091","24379","24.379","0.3427871","0.1005005","3.206811e-07","0.655758","0.2931862","602"
"254","1092","194","0.194","0.3598244","0.03762478","0.2548969","0.4501917","0.1045643","0"
"255","1093","224","0.224","0.3469547","0.03166846","0.2616545","0.46641","0.09127548","0"
"256","1094","1","0.001","0.3443676","0","0.3443676","0.3443676","0","0"
"257","1095","503","0.503","0.3031466","0.03233498","0.2005657","0.4073485","0.1066645","0"
"258","1096","16","0.016","0.229691","0.03987788","0.1669129","0.2924691","0.1736154","0"
"259","1097","216","0.216","0.4176688","0.03604954","0.3228784","0.5347969","0.0863113","0"
"260","1098","425","0.425","0.3390341","0.03353984","0.2375974","0.4377577","0.09892764","0"
"261","1099","2681","2.681","0.2384978","0.05570817","0.1064999","0.4105921","0.2335794","0"
"262","1100","1269","1.269","0.249001","0.0344154","0.1432612","0.3745065","0.1382139","0"
"263","1101","160","0.16","0.3572273","0.03227735","0.2805758","0.4372171","0.09035523","0"
"264","1102","53","0.053","0.2664231","0.0274123","0.2036742","0.3332851","0.1028901","0"
"265","1103","130","0.13","0.3049676","0.02942093","0.2204331","0.3665325","0.0964723","0"
"266","1104","2685","2.685","0.2941197","0.05729055","0.1178526","0.5239847","0.1947865","0"
"267","1105","167","0.167","0.308507","0.03533719","0.2135403","0.3958606","0.1145426","0"
"268","1106","470","0.47","0.2978258","0.03998236","0.1698862","0.3909951","0.1342475","0"
"269","1107","1045","1.045","0.3280166","0.04340159","0.1623177","0.4773573","0.1323152","0"
"270","1108","2","0.002","0.3782232","0.009461124","0.3715332","0.3849132","0.02501466","0"
"271","1109","289","0.289","0.2484723","0.04356437","0.1467752","0.3893732","0.1753289","0"
"272","1110","435","0.435","0.2254837","0.04144069","0.05770995","0.3400427","0.1837857","0"
"273","1111","174","0.174","0.2422632","0.03346065","0.1555601","0.326122","0.1381169","0"
"274","1112","731","0.731","0.1900109","0.03594221","1.404913e-07","0.2881442","0.1891587","3"
"275","1113","1259","1.259","0.2367473","0.0360513","0.1336654","0.3788312","0.1522776","0"
"276","1114","1592","1.592","0.1636798","0.03736619","3.518727e-07","0.2857116","0.2282884","7"
"277","1115","1979","1.979","0.2670895","0.03965192","0.1465049","0.4328922","0.1484593","0"
"278","1116","3871","3.871","0.1625811","0.03977166","0.04189718","0.2971994","0.2446266","3"
"279","1117","373","0.373","0.2140495","0.02552187","0.1440721","0.281657","0.1192335","0"
"280","1118","190","0.19","0.2611196","0.03437265","0.1851584","0.3804532","0.1316357","0"
"281","1119","922","0.9220001","0.2466782","0.09858174","3.521305e-07","0.5047932","0.3996371","12"
"282","1120","890","0.89","0.3877204","0.06512871","0.2209737","0.5903444","0.1679785","0"
"283","1121","7546","7.546","0.4329322","0.08173118","0.1800226","0.669949","0.1887852","0"
"284","1122","31","0.031","0.2905247","0.04090264","0.2085397","0.3707222","0.1407889","0"
"285","1123","395","0.395","0.3885437","0.05434616","0.2334077","0.5235793","0.1398714","0"
"286","1124","344","0.344","0.4849923","0.07441399","0.3227432","0.6411616","0.1534333","0"
"287","1125","383","0.383","0.26257","0.06438802","0.06798151","0.4354601","0.2452223","22"
"288","1126","14","0.014","0.3585682","0.03916308","0.2888201","0.4292431","0.1092207","0"
"289","1127","1483","1.483","0.3671134","0.04147482","0.2481393","0.5062798","0.1129755","0"
"290","1129","30","0.03","0.3105164","0.05089693","0.2086749","0.4128897","0.1639106","0"
"291","1131","12","0.012","0.4427245","0.05505014","0.3359882","0.5577728","0.124344","0"
"292","1132","3","0.003","0.4480293","0.05672672","0.4036994","0.5119562","0.1266139","0"
"293","1133","1048","1.048","0.3073066","0.06462991","0.05852086","0.4733027","0.2103109","0"
"294","1134","453","0.453","0.376311","0.07489632","0.04351898","0.567774","0.1990277","0"
"295","1135","1037","1.037","0.1988121","0.03909406","0.07163062","0.3626131","0.1966382","0"
"296","1136","333","0.333","0.1374373","0.03840767","1.188376e-07","0.236381","0.2794559","5"
"297","1137","100","0.1","0.2400315","0.02995432","0.1796172","0.3046329","0.1247933","0"
"298","1139","8","0.008","0.2214806","0.0188548","0.1904293","0.247869","0.08513071","0"
"299","1140","677","0.677","0.1638265","0.07215301","0.03324742","0.4023478","0.4404233","0"
"300","1141","313","0.313","0.096707","0.02560276","1.058196e-07","0.1782656","0.2647457","1"
"301","1142","96","0.096","0.3538704","0.03219365","0.287874","0.452219","0.09097582","0"
"302","1143","675","0.675","0.3250329","0.06593366","0.1032562","0.5625031","0.2028522","0"
"303","1144","871","0.8710001","0.2650897","0.05500475","0.07230638","0.4546517","0.2074949","2"
"304","1145","371","0.371","0.3364978","0.04328566","0.2100264","0.4981707","0.1286358","0"
"305","1146","338","0.338","0.2409279","0.04521678","0.09636346","0.4314055","0.1876776","0"
"306","1147","3030","3.03","0.3059663","0.04992968","0.1678589","0.4766815","0.1631869","2"
"307","1148","3588","3.588","0.3365431","0.1045194","0.08190218","0.7111704","0.3105676","0"
"308","1149","192","0.192","0.2977436","0.04276951","0.1613716","0.3914005","0.1436454","0"
"309","1151","241","0.241","0.5423154","0.05090042","0.3243651","0.6626508","0.09385761","0"
"310","1152","397","0.397","0.2429545","0.04721383","0.1232587","0.3995096","0.194332","0"
"311","1153","443","0.443","0.4411697","0.03571104","0.303011","0.5497988","0.08094627","0"
