ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
41	734	0.734	0.413551	0.05059064	0.2678284	0.6097672	0.1223323	0
42	2360	2.36	0.395238	0.09057791	0.07393272	0.6733031	0.2291731	41
43	554	0.554	0.3675388	0.0520136	0.1489318	0.5436543	0.1415187	1
44	1280	1.28	0.4084595	0.05818471	0.1613724	0.5981264	0.1424491	2
45	264	0.264	0.3512174	0.05299559	0.1983387	0.4870495	0.1508911	0
46	508	0.508	0.3453449	0.05091273	0.1961172	0.5032223	0.1474257	0
47	3	0.003	0.4230693	0.02541764	0.3957888	0.4460844	0.06007914	0
49	994	0.994	0.2857871	0.07121602	4.316904e-07	0.5063325	0.2491926	71
50	13	0.013	0.4840967	0.05570962	0.4058302	0.60799	0.1150795	0
51	13952	13.952	0.5394433	0.1510474	0.1088553	1.310084	0.2800061	0
52	191	0.191	0.3484451	0.06066052	0.09828076	0.5345016	0.1740891	0
53	877	0.877	0.4937637	0.05892311	0.2765368	0.6673495	0.1193346	0
54	545	0.545	0.4797853	0.07274634	0.2146004	0.7662522	0.1516227	0
55	776	0.776	0.425945	0.08068889	0.07348841	0.6014143	0.189435	2
56	59	0.059	0.5359038	0.06839511	0.4025423	0.6773019	0.1276257	0
57	28699	28.699	0.3903455	0.08807746	3.55759e-07	0.7368391	0.2256398	298
58	98	0.098	0.3248674	0.06218256	0.1719469	0.5196617	0.1914091	1
59	5653	5.653	0.3443514	0.072067	4.79995e-07	0.5589384	0.2092833	16
60	2920	2.92	0.3590576	0.06724748	0.09525947	0.5552952	0.1872888	11
61	257	0.257	0.4116723	0.05579119	0.2361048	0.6014143	0.1355233	0
62	3371	3.371	0.3707131	0.06739637	0.07606539	0.6667274	0.181802	5
63	1000	1	0.4450921	0.05674792	0.2595643	0.6421128	0.127497	0
64	10825	10.825	0.4384398	0.07238532	0.1976278	0.8879924	0.1650975	0
65	6543	6.543	0.3479741	0.08195966	6.438916e-07	0.740749	0.2355338	11
66	1917	1.917	0.3543838	0.0517172	0.2006491	0.5792878	0.1459356	0
67	326	0.326	0.4230692	0.06548955	0.2502338	0.628517	0.1547963	0
68	874	0.874	0.4100444	0.05918322	0.1512422	0.5931501	0.1443337	0
69	3733	3.733	0.5647515	0.08831381	0.1579068	0.8622226	0.1563764	0
70	330	0.33	0.5686913	0.07555984	0.279647	0.7836691	0.1328662	0
71	93	0.093	0.387263	0.07036752	0.229618	0.5092649	0.1817048	0
72	5915	5.915	0.4367361	0.0933647	0.09090526	0.9901831	0.2137783	0
73	1412	1.412	0.4801211	0.05758713	0.2106905	0.6353593	0.1199429	0
74	145	0.145	0.515519	0.05676375	0.310393	0.6485997	0.1101099	0
75	269	0.269	0.5051594	0.05052081	0.3620215	0.7215549	0.1000096	0
76	457	0.457	0.5449313	0.06008501	0.3034618	0.7555888	0.1102616	0
77	980	0.98	0.4260259	0.0529881	0.2781363	0.6161652	0.1243777	0
78	1176	1.176	0.4686598	0.06075539	0.288622	0.6827224	0.1296365	0
79	133	0.133	0.4839293	0.06384268	0.2205541	0.6238962	0.1319256	0
80	1398	1.398	0.4812078	0.0563153	0.3023066	0.6525096	0.117029	0
81	5535	5.535	0.6455341	0.1156522	0.08770625	0.963258	0.1791574	18
82	3090	3.09	0.6153089	0.1158587	0.06655722	0.9359776	0.1882936	14
83	538	0.538	0.3956272	0.05729735	0.2168219	0.580443	0.1448266	0
84	66	0.066	0.4694255	0.06269177	0.3139475	0.6131439	0.13355	0
85	1969	1.969	0.4899448	0.07119861	0.1922073	0.7790483	0.1453197	0
86	222	0.222	0.4220012	0.06942987	0.25912	0.6082566	0.1645253	0
87	139	0.139	0.51178	0.05393686	0.3811267	0.6210526	0.1053907	0
88	272	0.272	0.5373568	0.05158397	0.384148	0.730441	0.09599575	0
89	3332	3.332	0.3410989	0.1261609	0.04531933	0.7331069	0.3698662	0
90	117	0.117	0.4153034	0.08678613	0.1480432	0.5843529	0.2089704	0
91	25190	25.19	0.4189124	0.1256695	0.05233939	0.9102966	0.2999899	497
92	228	0.228	0.400644	0.05953082	0.2520111	0.6182979	0.1485878	0
93	288	0.288	0.4040819	0.05279236	0.2458796	0.5413439	0.1306476	0
94	4	0.004	0.4699438	0.05567922	0.4120505	0.5326355	0.1184806	0
95	590	0.59	0.3997051	0.0559458	0.2098019	0.5680912	0.1399677	0
96	16	0.016	0.256904	0.08603971	0.09365996	0.4318666	0.3349099	0
97	184	0.184	0.4966495	0.05753301	0.3381178	0.6615734	0.1158423	0
98	416	0.416	0.4038137	0.05491072	0.254588	0.5596493	0.1359803	0
99	3003	3.003	0.308805	0.06348724	0.0896614	0.5376117	0.20559	0
100	1604	1.604	0.3338743	0.05491784	0.1396902	0.5193062	0.1644866	0
101	138	0.138	0.4241607	0.05038729	0.2987522	0.5205503	0.1187929	0
102	55	0.055	0.307635	0.04818539	0.220643	0.4324887	0.1566317	0
103	207	0.207	0.3758561	0.05030082	0.2457019	0.5241936	0.13383	0
104	3021	3.021	0.3646971	0.06780684	0.1332033	0.5678246	0.1859265	0
105	209	0.209	0.4027146	0.06148762	0.2494341	0.5887959	0.1526829	0
106	380	0.38	0.3314633	0.06130769	0.1792335	0.5394778	0.1849607	0
107	1096	1.096	0.4154927	0.0647862	0.1752348	0.5903066	0.1559262	0
108	1	0.001	0.4950471	0	0.4950471	0.4950471	0	0
109	285	0.285	0.2855812	0.06372301	0.1288491	0.5006453	0.2231345	0
110	648	0.648	0.304026	0.07198525	0.11863	0.7445695	0.2367733	1
111	238	0.238	0.326356	0.05085689	0.1697254	0.4520382	0.1558326	0
112	767	0.767	0.2738605	0.05927705	0.07162232	0.4674112	0.2164498	3
113	1673	1.673	0.3218912	0.05379887	0.1487541	0.4895377	0.1671337	0
114	2172	2.172	0.2504304	0.05345691	4.657578e-07	0.423247	0.2134602	36
115	1945	1.945	0.3357434	0.05788628	0.1486652	0.5245491	0.1724123	0
116	4798	4.798	0.2464009	0.05966241	0.06771242	0.4666114	0.2421355	0
117	480	0.48	0.2900458	0.04732176	0.159062	0.4197814	0.1631527	0
118	227	0.227	0.3408944	0.04813441	0.209713	0.4696327	0.1412003	0
119	1078	1.078	0.3258151	0.09781823	4.189787e-07	0.6172315	0.3002262	25
120	1040	1.04	0.4614134	0.07960515	0.2002937	0.7470582	0.1725246	0
121	8285	8.285001	0.5230445	0.1143708	0.1303597	0.8900362	0.2186637	0
122	45	0.045	0.3810695	0.06396359	0.2389484	0.5126417	0.1678528	0
123	410	0.41	0.4652411	0.08000369	0.2467682	0.7886453	0.1719618	0
124	449	0.449	0.6521634	0.1028106	0.3359851	0.8353864	0.1576454	0
125	395	0.395	0.3413266	0.09304992	0.08957233	0.5519184	0.2726126	13
126	10	0.01	0.499268	0.05855687	0.407252	0.582309	0.1172855	0
127	1684	1.684	0.4369737	0.06166287	0.2526331	0.6922306	0.1411135	0
129	35	0.035	0.3593074	0.08789781	0.1584399	0.5370786	0.2446312	0
131	12	0.012	0.5364195	0.05931243	0.4307114	0.6223856	0.110571	0
132	5	0.005	0.4167957	0.09756695	0.2961752	0.5179734	0.2340882	0
133	1214	1.214	0.3638815	0.07994491	0.1132095	0.6026583	0.2197004	0
134	438	0.438	0.4332461	0.08569542	0.07544336	0.6524207	0.1977985	0
135	1246	1.246	0.2517609	0.05683538	0.07162232	0.4488392	0.2257514	18
136	451	0.451	0.1941458	0.05414499	0.06620178	0.4003208	0.2788883	5
137	86	0.086	0.2695633	0.04666843	0.1477766	0.3915235	0.1731261	0
138	1	0.001	0.2875556	0	0.2875556	0.2875556	0	0
139	14	0.014	0.2853595	0.03504907	0.2243753	0.3479814	0.1228243	0
140	854	0.854	0.2507088	0.08408038	0.07553249	0.5007342	0.3353706	2
141	387	0.387	0.1769742	0.04440977	3.401659e-07	0.298841	0.2509392	18
142	87	0.087	0.4266851	0.05007323	0.3228336	0.5871964	0.1173541	0
143	688	0.688	0.3799071	0.07889444	0.1618167	0.6307385	0.2076677	0
144	1033	1.033	0.3125337	0.06888361	0.07988644	0.5482751	0.2204037	0
145	362	0.362	0.4185888	0.06712437	0.2651626	0.6646836	0.1603587	0
146	273	0.273	0.2801415	0.05687685	0.08415178	0.4499055	0.203029	5
147	3109	3.109	0.3735903	0.06484868	0.1751459	0.7956653	0.1735824	1
148	3687	3.687	0.3478846	0.1288081	0.07846465	0.936955	0.370261	0
149	180	0.18	0.378404	0.06569374	0.171858	0.5847083	0.1736074	0
151	271	0.271	0.6327016	0.0779589	0.2991965	0.8153037	0.1232159	0
152	476	0.476	0.3119732	0.08239087	0.08957233	0.5526293	0.264096	0
153	437	0.437	0.5114299	0.05371365	0.3229225	0.7064484	0.1050264	0
154	45	0.045	0.4264618	0.1337954	0.150709	0.6626398	0.3137337	0
155	57	0.057	0.5546481	0.04844175	0.4262683	0.6591742	0.0873378	0
156	92	0.09200001	0.5492854	0.0603451	0.4171156	0.6703707	0.1098611	0
157	382	0.382	0.465756	0.06296074	0.2683616	0.670193	0.1351797	0
158	74	0.074	0.4211888	0.05766459	0.2746707	0.581687	0.1369091	0
160	228	0.228	0.4533369	0.05559442	0.2957309	0.6166096	0.1226338	0
161	178	0.178	0.5623131	0.2388252	0.09445971	1.087131	0.4247192	0
162	1096	1.096	0.2937222	0.05731256	0.0950819	0.4558592	0.195125	0
163	597	0.597	0.4083034	0.05514352	0.2213539	0.5654253	0.1350553	0
164	32	0.032	0.4312557	0.05092357	0.3547349	0.5576944	0.1180821	0
165	53	0.053	0.4236428	0.05549476	0.2963529	0.5306805	0.1309942	0
166	848	0.848	0.3756188	0.05561643	0.1978056	0.5840862	0.1480662	0
1001	780	0.78	0.4858325	0.09176292	0.1445776	0.7300856	0.1888777	0
1002	326	0.326	0.6652855	0.1146406	0.2568096	1.003246	0.1723179	0
1003	887	0.887	0.564135	0.07268671	0.2688947	0.800375	0.1288463	0
1004	244	0.244	0.7218858	0.09746287	0.4051193	1.010355	0.1350115	0
1005	224	0.224	0.7439044	0.0959648	0.1824325	0.9157172	0.1290015	0
1006	97	0.097	0.8030263	0.07309887	0.3377624	0.9661905	0.09102923	0
1007	646	0.646	0.7833868	0.06773178	0.490604	1.010799	0.0864602	0
1008	1367	1.367	0.7544611	0.1511508	0.1897192	1.118144	0.2003427	6
1009	1183	1.183	0.4683534	0.06370769	0.2821351	0.797176	0.1360248	0
1010	598	0.598	0.572485	0.0788528	0.1786115	0.7918443	0.1377378	0
1011	701	0.701	0.6551555	0.08924901	0.147332	0.8529807	0.1362257	2
1012	614	0.614	0.5038427	0.05954861	1.035921e-06	0.6672606	0.1181889	0
1013	397	0.397	0.3696085	0.05039784	0.204559	0.5623152	0.1363546	2
1014	350	0.35	0.4239635	0.05852377	0.2651632	0.5901288	0.1380396	0
1015	3403	3.403	0.4201316	0.07867727	0.1044122	0.6946299	0.1872681	45
1016	3928	3.928	0.3561613	0.0637959	1.088802e-06	0.5467644	0.1791208	44
1017	1725	1.725	0.3905978	0.05150061	0.2093576	0.5633816	0.1318507	0
1018	64	0.064	0.8503387	0.06254997	0.6948076	0.9684117	0.07355889	0
1019	3149	3.149	0.5775676	0.1348698	0.1201407	1.179014	0.2335134	29
1020	2907	2.907	0.5474319	0.138235	0.04994013	1.016664	0.2525155	13
1021	663	0.663	0.4347624	0.06824353	0.2321949	0.749724	0.1569674	0
1022	192	0.192	0.8435779	0.0975069	0.357845	1.096372	0.1155873	0
1023	4	0.004	0.8277888	0.06858884	0.7267978	0.8755518	0.0828579	0
1024	269	0.269	0.757966	0.07527409	0.5626706	0.9711667	0.09931064	0
1025	3847	3.847	0.6281401	0.1200528	1.15931e-06	0.9852061	0.1911243	14
1026	476	0.476	0.6743025	0.0979143	0.4145386	0.9431753	0.1452083	0
1027	1357	1.357	0.6366528	0.1109162	0.182166	0.9667236	0.1742177	4
1028	1046	1.046	0.7142816	0.1241805	2.207773e-06	1.168706	0.1738537	3
1029	1372	1.372	0.4494742	0.06123137	0.2938648	0.6330489	0.1362289	0
1030	25	0.025	0.7947661	0.07356116	0.6468225	0.969034	0.092557	0
1031	242	0.242	0.8368545	0.07385858	0.5944836	1.08722	0.08825737	0
1032	1930	1.93	0.4838752	0.07211496	0.07899767	0.6954296	0.1490363	13
1033	2525	2.525	0.4186667	0.07508802	0.1033459	0.6991616	0.1793503	15
1034	1402	1.402	0.4976088	0.08823325	0.08459649	0.7453698	0.1773145	0
1035	293	0.293	0.8428445	0.07033369	0.5159295	1.031504	0.083448	0
1036	884	0.8840001	0.7851822	0.09084306	0.3346522	1.03568	0.1156968	4
1037	1794	1.794	0.7634091	0.1437795	2.628447e-06	1.100549	0.1883387	17
1038	1060	1.06	0.7005797	0.08973913	0.1579065	0.9681454	0.1280927	0
1039	523	0.523	0.8535025	0.08329257	0.3301203	1.076734	0.09758914	0
1040	769	0.7690001	0.8291785	0.08787128	0.420048	1.06065	0.1059739	0
1041	825	0.825	0.4113357	0.05461441	0.2345942	0.6541091	0.1327733	0
1042	2711	2.711	0.3779356	0.1075152	3.498268e-07	0.6875207	0.2844802	15
1043	700	0.7	0.3088109	0.05431492	5.028751e-07	0.4669666	0.1758841	1
1044	1468	1.468	0.3336854	0.06417582	0.06335821	0.5540509	0.1923243	1
1045	299	0.299	0.3088419	0.05233799	0.1752348	0.462346	0.1694653	0
1046	604	0.604	0.2952778	0.04824543	0.1164978	0.4337327	0.16339	0
1047	80	0.08000001	0.3452844	0.04406459	0.2335279	0.4532822	0.1276182	0
1048	1	0.001	0.4133834	0	0.4133834	0.4133834	0	0
1049	1048	1.048	0.2297198	0.06628323	1.652525e-07	0.3936559	0.2885394	98
1050	49	0.049	0.3613052	0.05730186	0.2183326	0.5097092	0.1585968	0
1051	13698	13.698	0.5302293	0.1663435	0.1152533	1.243971	0.3137198	0
1052	147	0.147	0.3624223	0.05308239	0.2220647	0.5058882	0.1464656	0
1053	1069	1.069	0.4414402	0.08787257	0.2485457	0.7271532	0.1990588	0
1054	467	0.467	0.5207226	0.08662736	0.2912878	0.7447478	0.1663599	0
1055	917	0.9170001	0.3737465	0.08502811	0.05687121	0.5684466	0.2275021	0
1056	34	0.034	0.6067773	0.05950302	0.4530156	0.756744	0.09806402	0
1057	29672	29.672	0.3680954	0.0908161	1.371172e-07	0.7979758	0.2467189	319
1058	97	0.097	0.2699464	0.04941678	0.1284048	0.4215587	0.1830615	0
1059	5669	5.669	0.3419683	0.07020582	4.594867e-07	0.6401572	0.2052992	23
1060	3080	3.08	0.3508324	0.06507673	0.08273015	0.5600936	0.1854924	7
1061	273	0.273	0.3996046	0.05249623	0.2371712	0.5563615	0.1313704	0
1062	3460	3.46	0.3725578	0.06831984	0.07855351	0.7345287	0.1833805	0
1063	873	0.873	0.4155335	0.05779138	0.2377044	0.5666694	0.1390776	0
1064	10094	10.094	0.4051681	0.06253968	0.1926516	0.7351507	0.1543549	0
1065	6680	6.68	0.3153021	0.07903042	3.472845e-07	0.5877296	0.2506498	41
1066	2074	2.074	0.346255	0.05007598	0.1737241	0.5061548	0.1446217	2
1067	335	0.335	0.4118339	0.06775171	0.1892749	0.6314494	0.1645122	0
1068	1066	1.066	0.3929575	0.05533267	0.2425917	0.6032803	0.1408108	0
1069	4222	4.222	0.5884427	0.09748425	0.1606615	0.8791062	0.1656648	0
1070	383	0.383	0.572787	0.07945352	0.09197159	0.7729168	0.1387139	0
1071	115	0.115	0.3868202	0.06674813	0.1826991	0.5349459	0.172556	0
1072	5810	5.81	0.4375278	0.09040412	0.1316038	0.8522701	0.2066249	0
1073	868	0.868	0.4712908	0.05610532	0.2896883	0.6389138	0.1190461	0
1074	135	0.135	0.529852	0.05748102	0.3710854	0.6720591	0.1084851	0
1075	267	0.267	0.4950165	0.05674291	0.2925319	0.6485997	0.1146283	0
1076	468	0.468	0.5447357	0.06344454	0.3404282	0.7010279	0.1164685	0
1077	877	0.877	0.4185437	0.05128746	0.2576982	0.5557395	0.1225379	0
1078	923	0.923	0.4478052	0.06253736	0.2553878	0.666994	0.1396531	0
1079	149	0.149	0.4562106	0.07808924	0.2225091	0.6812118	0.1711693	0
1080	1413	1.413	0.4857971	0.05795468	0.3095044	0.689476	0.1192981	0
1081	4704	4.704	0.6781694	0.1269716	0.09739214	1.002267	0.187227	10
1082	2628	2.628	0.6886039	0.1348454	0.09197159	1.177592	0.1958244	18
1083	567	0.567	0.3856059	0.05790457	0.1302709	0.5943053	0.1501651	0
1084	59	0.059	0.4597993	0.05020808	0.3639765	0.5734229	0.1091956	0
1085	2070	2.07	0.4991657	0.07448714	0.2821351	0.797798	0.1492233	0
1086	157	0.157	0.442912	0.06830089	0.2274853	0.6876987	0.1542087	0
1087	197	0.197	0.5426286	0.05958654	0.3598889	0.7310631	0.1098109	0
1088	338	0.338	0.5805377	0.05508716	0.4199592	0.720222	0.0948899	0
1089	3448	3.448	0.3486117	0.1331484	0.06504658	0.9469075	0.3819389	3
1090	83	0.083	0.4121115	0.08457918	0.1132095	0.549608	0.2052337	0
1091	25726	25.726	0.4529371	0.1492412	2.898493e-12	1.030348	0.3294964	540
1092	207	0.207	0.4375911	0.05522322	0.2957309	0.6005256	0.1261982	0
1093	237	0.237	0.4399584	0.05895128	0.2520999	0.5929724	0.1339929	0
1094	1	0.001	0.4390644	0	0.4390644	0.4390644	0	0
1095	557	0.557	0.4234497	0.05639254	0.2852452	0.6517098	0.1331741	0
1096	17	0.017	0.3072149	0.04250046	0.2149558	0.3901017	0.1383411	0
1097	199	0.199	0.5077886	0.05880167	0.3614883	0.7005836	0.1157995	0
1098	408	0.408	0.4076592	0.05326882	0.2259746	0.5478308	0.13067	0
1099	2729	2.729	0.2938441	0.07078007	0.09277134	0.5006453	0.2408762	2
1100	1638	1.638	0.3342633	0.05351165	0.1851873	0.5179734	0.1600883	0
1101	155	0.155	0.4313376	0.05158112	0.2840012	0.61892	0.1195841	0
1102	60	0.06	0.3075806	0.05463404	0.2108682	0.407874	0.1776251	0
1103	154	0.154	0.3642806	0.05244874	0.2521888	0.5246379	0.143979	0
1104	2965	2.965	0.3640467	0.06949283	0.1100995	0.5927947	0.1908899	0
1105	163	0.163	0.4028034	0.05922163	0.2435692	0.5416993	0.1470236	0
1106	495	0.495	0.3449311	0.05931471	0.1774566	0.5232162	0.171961	0
1107	1036	1.036	0.4158896	0.06238257	0.2310397	0.6063016	0.1499979	0
1108	2	0.002	0.4629237	0.003581576	0.4603911	0.4654562	0.00773686	0
1109	301	0.301	0.2696162	0.06498552	9.42024e-07	0.4427959	0.2410297	0
1110	472	0.472	0.3019811	0.06115406	0.103257	0.5178845	0.2025095	0
1111	197	0.197	0.3218836	0.05080672	0.1376464	0.4502609	0.1578419	0
1112	825	0.825	0.2392886	0.05437344	1.060158e-07	0.4114285	0.2272296	0
1113	1416	1.416	0.3110702	0.0571242	0.137558	0.4811847	0.1836376	0
1114	1881	1.881	0.2314836	0.05809074	3.583013e-07	0.4435069	0.2509497	9
1115	2040	2.04	0.3430891	0.06009613	0.141112	0.5847083	0.1751619	0
1116	4503	4.503	0.2286987	0.05788139	0.04478617	0.4375536	0.2530901	12
1117	408	0.408	0.2937551	0.04625935	0.1579068	0.4057413	0.1574759	0
1118	221	0.221	0.3329715	0.04898182	0.216111	0.489982	0.1471051	0
1119	1105	1.105	0.3003176	0.09093219	3.872841e-07	0.5483633	0.3027868	37
1120	806	0.8060001	0.4809835	0.08979295	0.2546769	0.8528921	0.1866862	0
1121	7783	7.783	0.5223782	0.1302601	0.1842986	0.8965231	0.2493598	0
1122	36	0.036	0.3651169	0.05038631	0.2699611	0.4689218	0.1380005	0
1123	393	0.393	0.4443553	0.06753881	0.2699611	0.6228299	0.1519928	0
1124	409	0.409	0.6511334	0.1205546	0.3477148	0.8986558	0.1851458	0
1125	367	0.367	0.3333637	0.07463954	0.1019245	0.5377895	0.2238982	21
1126	21	0.021	0.4904052	0.07635284	0.3593557	0.6848552	0.1556934	0
1127	1533	1.533	0.4055517	0.05756879	0.2258858	0.5975928	0.1419518	0
1129	30	0.03	0.3708633	0.07239781	0.2062474	0.5042887	0.1952143	0
1131	12	0.012	0.5304583	0.09103954	0.2981301	0.6249625	0.1716243	0
1132	5	0.005	0.5530381	0.0643929	0.4491946	0.6208749	0.1164348	0
1133	1136	1.136	0.3495713	0.0797055	0.09668157	0.5640036	0.2280092	0
1134	421	0.421	0.4395065	0.09653612	0.08255228	0.675347	0.2196466	0
1135	1132	1.132	0.2408083	0.05883727	0.08521812	0.4499944	0.2443324	5
1136	429	0.429	0.1933497	0.05131094	2.023708e-07	0.3304757	0.265379	9
1137	103	0.103	0.2831298	0.0494079	0.1677704	0.411073	0.1745062	0
1139	11	0.011	0.2891471	0.04666439	0.2289959	0.4000542	0.1613863	0
1140	789	0.789	0.2356647	0.0855191	0.07180005	0.5552063	0.3628846	7
1141	367	0.367	0.1724833	0.04162114	0.05704917	0.295642	0.2413054	4
1142	77	0.07700001	0.4249689	0.04646449	0.3048836	0.5261486	0.1093362	0
1143	645	0.645	0.3854426	0.08413287	0.1203184	0.6866323	0.218276	0
1144	873	0.873	0.3085097	0.06471851	0.08521812	0.5764441	0.2097779	0
1145	371	0.371	0.4231926	0.06894142	0.1934514	0.6622843	0.1629079	0
1146	284	0.284	0.2867446	0.06213047	0.1268053	0.4582578	0.2166753	2
1147	2935	2.935	0.4027822	0.06523477	0.2101573	0.7926441	0.1619604	7
1148	3801	3.801	0.3446217	0.1243204	0.1035236	0.8162812	0.3607447	0
1149	161	0.161	0.3899831	0.05807031	0.2101573	0.5558283	0.1489047	0
1151	218	0.218	0.7170835	0.08201829	0.4345325	0.8995444	0.1143776	0
1152	432	0.432	0.3157212	0.08164889	0.1406677	0.52526	0.2586107	0
1153	517	0.517	0.5418702	0.05358032	0.3522468	0.6758801	0.09888036	0
1154	43	0.043	0.5089323	0.1611807	0.07953099	0.7897117	0.3167037	0
1155	74	0.074	0.5455517	0.05797644	0.3940116	0.6707262	0.1062712	0
1156	117	0.117	0.5418565	0.05404628	0.4163159	0.6696599	0.0997428	0
1157	333	0.333	0.4640114	0.05985171	0.21931	0.675347	0.1289876	0
1158	66	0.066	0.4090912	0.05911252	0.2821351	0.5509409	0.1444972	0
1160	234	0.234	0.4540889	0.05668008	0.2990187	0.6043467	0.1248216	0
1161	146	0.146	0.5725426	0.2027168	0.1025461	1.042078	0.3540642	0
1162	872	0.872	0.2715868	0.06167169	0.09801417	0.4554149	0.2270791	0
1163	799	0.799	0.4012855	0.0544123	0.2224202	0.5831977	0.135595	0
1164	33	0.033	0.4334176	0.04517556	0.3501141	0.5280147	0.104231	0
1165	29	0.029	0.4333435	0.04975941	0.3575785	0.5293476	0.1148267	0
1166	953	0.9530001	0.337817	0.05226941	0.1650157	0.5124639	0.154727	0
