ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
65	6186	6.186	0.3633844	0.08689526	6.878732e-07	0.8223187	0.2391276	8
66	2018	2.018	0.3849673	0.04359351	0.2212459	0.5237007	0.1132395	0
67	302	0.302	0.4450803	0.06662642	0.3008561	0.7203282	0.1496953	0
68	855	0.855	0.4262298	0.05617806	0.2768771	0.6803632	0.1318023	0
69	3749	3.749	0.6467761	0.09868918	0.1918317	1.020545	0.1525863	0
70	310	0.31	0.5897455	0.0789295	0.2445855	0.7708439	0.1338366	0
71	104	0.104	0.4448683	0.06967719	0.2640884	0.5908418	0.1566243	0
72	5772	5.772	0.4489931	0.08860816	0.1179765	0.8274342	0.1973486	0
73	1509	1.509	0.4858581	0.04955984	0.3037336	0.6714111	0.1020048	0
74	156	0.156	0.4998097	0.06536533	0.294142	0.658942	0.1307804	0
75	259	0.259	0.5423335	0.05409409	0.3954931	0.6746083	0.09974322	0
76	485	0.485	0.5529694	0.05991714	0.3750311	0.7983397	0.1083552	0
77	1052	1.052	0.4554066	0.04867167	0.3277126	0.6071475	0.1068752	0
78	1143	1.143	0.4867763	0.06392666	0.249701	0.8805076	0.1313266	0
79	125	0.125	0.5533297	0.06522357	0.3986903	0.7334367	0.1178747	0
80	1437	1.437	0.5484568	0.05173287	0.3373041	0.735355	0.09432442	0
81	5447	5.447	0.7328459	0.1385833	0.03900579	1.559592	0.1891029	46
82	3143	3.143	0.7535439	0.1335984	0.07257634	1.142038	0.1772934	11
83	524	0.524	0.4359837	0.05175626	0.2429869	0.6196165	0.1187114	0
84	63	0.063	0.5552564	0.055139	0.3890987	0.7139338	0.09930367	0
85	1989	1.989	0.5641726	0.0718361	0.1138202	1.206622	0.12733	0
86	201	0.201	0.5120252	0.0838372	0.3130054	0.7532593	0.1637365	0
87	187	0.187	0.6110047	0.05520679	0.4431313	0.759334	0.09035412	0
88	303	0.303	0.6292924	0.04667951	0.5112316	0.8021764	0.07417777	0
89	3100	3.1	0.3949861	0.1345366	0.07929052	0.8015369	0.3406109	2
90	96	0.096	0.5118411	0.1144977	0.1464316	0.7084985	0.2236978	0
91	24638	24.638	0.5390952	0.1375963	8.18374e-07	1.075537	0.2552357	553
92	236	0.236	0.5130456	0.05726584	0.3321886	0.6499898	0.1116194	0
93	288	0.288	0.5195542	0.0522982	0.3587253	0.6445546	0.1006598	0
94	3	0.003	0.5661168	0.02256763	0.5473599	0.5911615	0.0398639	0
95	583	0.583	0.5039425	0.05702174	0.3347464	0.6867576	0.1131513	0
96	16	0.016	0.3407411	0.05929184	0.2429869	0.4597567	0.1740085	0
97	189	0.189	0.59547	0.05893666	0.4124382	0.7564565	0.09897503	0
98	379	0.379	0.4920509	0.05161484	0.3436985	0.6362419	0.1048974	0
99	2671	2.671	0.3719243	0.07029454	0.1473909	0.6154602	0.1890023	0
100	1396	1.396	0.4276577	0.05651734	0.2711222	0.6058686	0.1321556	0
101	148	0.148	0.5134284	0.05097535	0.3663986	0.6928323	0.09928423	0
102	60	0.06	0.3591569	0.04381535	0.2349939	0.451444	0.121995	0
103	207	0.207	0.4513467	0.04591147	0.3520112	0.5681416	0.1017211	0
104	3065	3.065	0.4284122	0.07317469	0.1844782	0.642956	0.1708044	0
105	203	0.203	0.4934705	0.06827073	0.3136449	0.7008253	0.1383481	0
106	375	0.375	0.3876663	0.06031003	0.2349939	0.5396866	0.155572	0
107	1055	1.055	0.5086347	0.06640144	0.3062913	0.7187296	0.1305484	0
109	272	0.272	0.3499365	0.05954142	0.1547443	0.5860456	0.1701492	0
110	497	0.497	0.3507676	0.07684826	0.1461118	0.9652334	0.219086	13
111	198	0.198	0.3798365	0.05339992	0.2461841	0.5080344	0.1405866	0
112	916	0.9160001	0.2903006	0.05933098	0.1307653	0.5246596	0.2043778	1
113	1557	1.557	0.3831473	0.05828906	0.1806415	0.5380877	0.1521323	0
114	1394	1.394	0.3144094	0.06992287	0.07417494	0.5016397	0.2223944	16
115	1751	1.751	0.4285231	0.05809394	0.2381911	0.7644495	0.1355678	0
116	4598	4.598	0.2734986	0.06998727	0.08344691	0.5150682	0.2558963	0
117	336	0.336	0.3885877	0.0451844	0.2778363	0.5403261	0.1162785	0
118	203	0.203	0.360239	0.04644921	0.2369122	0.4869329	0.12894	0
119	1090	1.09	0.3400965	0.1006159	4.244324e-07	0.6439152	0.295845	9
120	1029	1.029	0.458946	0.07511538	0.1975867	0.8213596	0.1636693	0
121	8596	8.596001	0.5601344	0.1184578	0.1087046	1.122535	0.2114811	0
122	45	0.045	0.3888642	0.04405487	0.2714419	0.4661511	0.1132911	0
123	389	0.389	0.4690138	0.0706058	0.3462563	0.6950703	0.150541	0
124	461	0.461	0.6706779	0.09658715	0.4517637	0.9179149	0.1440142	0
125	426	0.426	0.3940641	0.1232793	0.09112007	0.8066524	0.3128407	15
126	12	0.012	0.518745	0.06542444	0.3993297	0.6455138	0.1261206	0
127	1618	1.618	0.4426824	0.05233642	0.291904	0.6285686	0.1182257	0
129	34	0.034	0.3708558	0.07999156	0.2308375	0.5511965	0.2156945	0
131	15	0.015	0.5725111	0.1254417	0.3999692	0.9230304	0.2191079	0
132	5	0.005	0.5196722	0.01325506	0.5067555	0.5406458	0.02550657	0
133	1171	1.171	0.4089672	0.09004262	0.08056933	1.012232	0.2201708	4
134	429	0.429	0.531368	0.1032466	0.1198948	0.8533315	0.1943035	0
135	1071	1.071	0.2936952	0.06012412	0.1326837	0.5006809	0.2047161	0
136	450	0.45	0.2373637	0.06181198	0.09048106	0.5403261	0.2604105	6
137	82	0.082	0.3328865	0.03813825	0.2292389	0.412758	0.1145683	0
138	3	0.003	0.363308	0.07272783	0.3126857	0.4466482	0.2001823	0
139	7	0.007	0.3167507	0.03663531	0.2522587	0.3558479	0.1156598	0
140	943	0.943	0.2688689	0.1130766	0.06490307	0.6237729	0.420564	0
141	443	0.443	0.1856524	0.04917208	2.058131e-07	0.3382633	0.264861	0
142	100	0.1	0.4550888	0.0450797	0.3558479	0.5630261	0.09905693	0
143	619	0.619	0.4437348	0.1006321	0.1857571	0.7788368	0.2267843	0
144	861	0.8610001	0.3695706	0.07496148	0.06458335	0.7184091	0.202834	0
145	362	0.362	0.5073156	0.06699179	0.3564873	0.7139338	0.1320515	0
146	278	0.278	0.3520193	0.06130861	0.17105	0.60427	0.1741626	0
147	3211	3.211	0.468891	0.07088287	0.2797546	0.8622836	0.1511713	0
148	3630	3.63	0.3512509	0.1228547	0.1093441	0.9380572	0.3497632	0
149	172	0.172	0.4452988	0.07054877	0.215491	0.630487	0.1584302	0
151	253	0.253	0.7185857	0.08312911	0.4066833	0.9566009	0.1156843	0
152	433	0.433	0.3906425	0.1020386	0.06810027	0.6675745	0.2612072	0
153	467	0.467	0.5932399	0.05227868	0.4456891	0.7916256	0.088124	0
154	44	0.044	0.4073809	0.1588983	0.08536512	0.6781252	0.3900484	0
155	68	0.068	0.5353421	0.05763631	0.3612831	0.6547857	0.1076626	0
156	93	0.093	0.5242988	0.05554788	0.3462563	0.6413574	0.105947	0
157	366	0.366	0.4662623	0.05463313	0.2346742	0.6586223	0.1171725	0
158	62	0.062	0.4928529	0.0488729	0.4015678	0.6324053	0.09916326	0
160	230	0.23	0.5103	0.04982673	0.3616028	0.6439152	0.09764202	0
161	172	0.172	0.5572097	0.261217	0.06490307	1.11678	0.4687948	0
162	897	0.897	0.3469045	0.06997256	0.08632433	0.53585	0.2017055	0
163	592	0.592	0.4532174	0.0535019	0.2708025	0.648711	0.1180491	0
164	32	0.032	0.4656915	0.04732358	0.3520112	0.5783727	0.10162	0
165	52	0.052	0.4832869	0.06232334	0.3686367	0.6375208	0.1289572	0
166	889	0.8890001	0.3985452	0.04362426	0.2407488	0.5691008	0.1094587	0
1001	782	0.7820001	0.5703664	0.08292898	0.1707302	0.7849115	0.145396	0
1002	388	0.388	0.6385601	0.08188204	0.2433066	0.8303117	0.1282292	0
1003	1010	1.01	0.5992483	0.04992447	0.2842307	0.76381	0.08331181	0
1004	201	0.201	0.6778435	0.07715419	0.3913367	0.9741855	0.113823	0
1005	225	0.225	0.7704741	0.09554683	0.2161304	0.9687503	0.1240104	0
1006	88	0.08800001	0.8598385	0.09197632	0.3216379	1.044524	0.1069693	0
1007	592	0.592	0.7784017	0.07263769	0.4520835	0.9837771	0.09331647	0
1008	1310	1.31	0.7891338	0.1260826	0.1697711	1.133406	0.1597734	19
1009	1297	1.297	0.6099634	0.04980448	0.2858293	0.8526921	0.0816516	0
1010	559	0.559	0.7354527	0.09072506	0.1931128	1.011593	0.1233595	0
1011	726	0.726	0.7587233	0.09070279	0.2449052	1.034292	0.1195466	0
1012	641	0.641	0.6788939	0.07004373	0.3325084	0.9463699	0.1031733	0
1013	331	0.331	0.5051734	0.06695151	0.183519	0.7072197	0.1325317	0
1014	321	0.321	0.5996546	0.04666864	0.4939667	0.8124074	0.07782587	0
1015	3757	3.757	0.5956629	0.1009901	0.1144596	1.087047	0.1695423	41
1016	3620	3.62	0.4746638	0.0798583	1.69529e-06	0.8587667	0.1682418	31
1017	1543	1.543	0.5438082	0.06938647	0.2103755	0.7270423	0.1275937	0
1018	76	0.07600001	0.8105604	0.05086838	0.7123352	0.9476488	0.06275705	0
1019	3689	3.689	0.6119732	0.0762801	0.05691008	0.8386244	0.1246462	18
1020	3471	3.471	0.5967541	0.08719601	0.1163779	0.888181	0.1461171	52
1021	674	0.674	0.6161319	0.1029474	0.2966998	1.125413	0.1670866	0
1022	207	0.207	0.7889504	0.09084125	0.2736799	0.9591587	0.1151419	0
1023	8	0.008	0.8330693	0.05224538	0.7558171	0.9195135	0.06271433	0
1024	276	0.276	0.7935579	0.06428705	0.5655839	1.015749	0.08101117	0
1025	4196	4.196	0.7239612	0.1123908	2.312425e-06	1.108468	0.1552442	34
1026	641	0.641	0.7078565	0.08325297	0.4974836	1.008076	0.1176128	0
1027	1628	1.628	0.6589915	0.09111536	0.1483499	0.9550023	0.1382649	5
1028	1306	1.306	0.6637871	0.09024215	0.1787232	0.9946476	0.1359504	3
1029	1322	1.322	0.6100557	0.05466811	0.3679972	0.8817865	0.08961167	0
1030	27	0.027	0.7596301	0.06118388	0.6202559	0.888181	0.08054431	0
1031	286	0.286	0.7644817	0.06921154	0.3094885	0.9255881	0.09053395	0
1032	1906	1.906	0.6119312	0.08042984	2.475856e-06	0.8958542	0.1314361	6
1033	2441	2.441	0.5423436	0.08633077	1.745295e-06	0.8789083	0.159181	16
1034	1354	1.354	0.7142133	0.09741266	0.2896659	0.9812194	0.1363916	0
1035	308	0.308	0.8342406	0.0626778	0.5099527	0.9936884	0.07513157	0
1036	874	0.874	0.8306406	0.08076315	0.2752785	1.013511	0.09722995	3
1037	1800	1.8	0.8312163	0.09325022	0.2327558	1.057313	0.1121853	24
1038	1072	1.072	0.8291981	0.07948518	0.60427	1.15195	0.09585788	0
1039	574	0.574	0.8647957	0.08038863	0.3632014	1.085128	0.09295678	2
1040	785	0.785	0.8558813	0.0902794	0.3318689	1.179446	0.1054812	1
1041	764	0.7640001	0.5608404	0.06675791	0.4102002	1.033334	0.1190319	0
1042	2316	2.316	0.5700931	0.1337137	1.533079e-06	1.007756	0.2345472	29
1043	609	0.609	0.4531607	0.05292298	0.2720813	0.6058686	0.1167863	2
1044	1267	1.267	0.5232929	0.07945137	0.09143963	0.7558171	0.1518296	4
1045	244	0.244	0.4738191	0.06283941	0.2640884	0.6033108	0.1326232	0
1046	525	0.525	0.428347	0.05602182	0.2637686	0.5889235	0.1307861	0
1047	70	0.07	0.4572766	0.04873346	0.3452971	0.5630261	0.1065733	0
1049	961	0.961	0.2918184	0.08630971	1.664799e-07	0.4619948	0.2957651	40
1050	41	0.041	0.4648801	0.03349156	0.3868607	0.5205035	0.07204345	0
1051	13483	13.483	0.6412473	0.1611943	0.1074258	1.392059	0.2513762	0
1052	146	0.146	0.4230393	0.07217205	0.1023103	0.6551054	0.1706036	0
1053	938	0.938	0.6392249	0.1076224	0.2167699	0.9818588	0.1683639	0
1054	419	0.419	0.6770918	0.09655996	0.1956684	0.9521248	0.1426098	0
1055	805	0.8050001	0.5664144	0.1146079	0.08376653	0.8478963	0.2023393	0
1056	30	0.03	0.7135502	0.06375474	0.5611078	0.8044144	0.08934865	0
1057	29173	29.173	0.4900841	0.1448112	5.152951e-07	1.33355	0.2954825	351
1058	100	0.1	0.3330871	0.06043193	0.1512274	0.4527229	0.1814298	0
1059	5616	5.616	0.3750936	0.0759007	0.05371289	0.9323022	0.2023513	34
1060	3003	3.003	0.3885733	0.06667388	0.09431727	0.7014647	0.1715864	13
1061	278	0.278	0.4701764	0.04445852	0.3638408	0.6237729	0.09455711	0
1062	3592	3.592	0.4102364	0.06454384	0.09239896	0.829992	0.1573333	3
1063	1003	1.003	0.4892462	0.0541228	0.3002167	0.6621392	0.1106249	0
1064	10775	10.775	0.4846138	0.06716794	0.2356333	1.046762	0.138601	0
1065	6433	6.433	0.3739223	0.09004612	6.848241e-07	0.6864379	0.2408151	13
1066	2172	2.172	0.4002493	0.04275971	0.2544968	0.5531148	0.1068327	0
1067	299	0.299	0.4578664	0.06745602	0.2883871	0.7065802	0.1473269	0
1068	953	0.9530001	0.4427747	0.05672175	0.2800743	0.6359222	0.1281052	0
1069	4228	4.228	0.6805261	0.1062322	0.2132529	0.9968856	0.156103	0
1070	380	0.38	0.6202955	0.08604645	0.1883148	0.8578076	0.1387185	0
1071	120	0.12	0.4637293	0.07724549	0.283911	0.6330447	0.1665745	0
1072	5727	5.727	0.4601049	0.08556772	0.1071061	0.8629231	0.1859744	0
1073	876	0.876	0.511748	0.05378733	0.1998247	0.6656561	0.1051051	0
1074	152	0.152	0.5413145	0.04541798	0.3894184	0.6944309	0.08390313	0
1075	245	0.245	0.5865419	0.06630715	0.4137171	0.8696372	0.1130476	0
1076	418	0.418	0.5806604	0.05660858	0.3900579	0.787789	0.09749	0
1077	890	0.89	0.4863817	0.05761805	0.2989378	0.7024239	0.1184626	0
1078	949	0.9490001	0.5150949	0.06673869	0.2851898	0.8760316	0.1295658	0
1079	142	0.142	0.5725231	0.07383325	0.2538573	0.7765988	0.1289612	0
1080	1414	1.414	0.5603743	0.05460727	0.3686367	0.7842721	0.09744785	0
1081	4595	4.595	0.7618926	0.1470862	0.07992989	1.369679	0.1930538	21
1082	2633	2.633	0.8167732	0.1349273	0.115099	1.308612	0.1651956	31
1083	571	0.571	0.4696851	0.05817184	0.294142	0.7148929	0.1238528	0
1084	59	0.059	0.5506654	0.05720219	0.4034861	0.6758872	0.1038783	0
1085	2107	2.107	0.6067475	0.08052456	0.1333231	1.020865	0.1327151	0
1086	149	0.149	0.5006936	0.08597299	0.3171618	0.735355	0.1717078	0
1087	256	0.256	0.6716969	0.05730991	0.4805385	0.9054458	0.08532109	0
1088	338	0.338	0.6821218	0.05147714	0.5131499	0.824237	0.07546621	0
1089	3235	3.235	0.4070093	0.138368	0.06650167	1.123814	0.3399628	2
1090	80	0.08000001	0.4919404	0.1036145	0.1432344	0.7152126	0.210624	0
1091	26082	26.082	0.6024891	0.159928	2.949705e-12	1.205343	0.2654455	553
1092	220	0.22	0.612266	0.05795728	0.4584779	0.7887481	0.0946603	0
1093	273	0.273	0.5995379	0.05957685	0.414996	0.7574157	0.09937128	0
1094	1	0.001	0.6029911	0	0.6029911	0.6029911	0	0
1095	566	0.566	0.5518037	0.05661323	0.3958128	0.7219267	0.1025967	0
1096	15	0.015	0.3746474	0.05719751	0.2864687	0.5003611	0.1526702	0
1097	203	0.203	0.6422269	0.06122616	0.4533623	0.842461	0.09533416	0
1098	423	0.423	0.5266846	0.04709719	0.4015678	0.6560646	0.08942199	0
1099	2693	2.693	0.3949811	0.07683235	0.1473908	0.6141813	0.1945216	0
1100	1533	1.533	0.4436135	0.06037172	0.1342822	0.6608604	0.1360908	0
1101	156	0.156	0.5459292	0.04879535	0.4233087	0.6519082	0.08938037	0
1102	59	0.059	0.3951354	0.0481668	0.275918	0.5326528	0.1218995	0
1103	140	0.14	0.4746579	0.04135755	0.3769494	0.5678219	0.0871313	0
1104	2912	2.912	0.4488904	0.08103354	0.1579415	0.7126549	0.1805197	0
1105	153	0.153	0.4829124	0.06335643	0.3302703	0.6260109	0.1311965	0
1106	513	0.513	0.4423385	0.06448498	0.2449052	0.586046	0.145782	0
1107	1005	1.005	0.5304171	0.06944052	0.2893462	0.7628509	0.1309168	0
1108	1	0.001	0.7967411	0	0.7967411	0.7967411	0	0
1109	290	0.29	0.3748955	0.07251978	0.1611387	0.6282489	0.19344	0
1110	613	0.613	0.4160776	0.1484063	0.08600456	0.9898518	0.3566794	5
1111	219	0.219	0.3776588	0.05506551	0.259932	0.5214626	0.1458076	0
1112	793	0.793	0.2986172	0.05988275	1.765419e-07	0.4549609	0.2005335	1
1113	1383	1.383	0.3956274	0.05780481	0.1774444	0.5556726	0.1461092	0
1114	1364	1.364	0.3228763	0.08137222	2.417923e-07	0.5441627	0.2520229	6
1115	2032	2.032	0.4626172	0.05883289	0.2887068	0.6733294	0.127174	0
1116	4366	4.366	0.2755956	0.06806665	0.07353567	0.4968442	0.2469802	0
1117	347	0.347	0.4174517	0.04711724	0.2928631	0.5761346	0.1128687	0
1118	217	0.217	0.3766046	0.04369564	0.2749588	0.5051569	0.1160253	0
1119	1086	1.086	0.344836	0.114051	0.03644803	0.7388719	0.3307398	27
1120	883	0.883	0.476018	0.08463953	0.2212459	1.145555	0.1778074	0
1121	7944	7.944	0.5810847	0.1152978	0.1841585	1.068823	0.1984183	0
1122	43	0.043	0.3942142	0.05224517	0.257694	0.5086738	0.1325299	0
1123	403	0.403	0.4894105	0.07093354	0.3401816	0.727362	0.1449367	0
1124	408	0.408	0.6655018	0.09883342	0.4418525	0.8968134	0.1485096	0
1125	394	0.394	0.4162321	0.1228034	0.0572298	0.858447	0.2950358	12
1126	16	0.016	0.4908894	0.07281832	0.4006086	0.6442349	0.1483396	0
1127	1543	1.543	0.4643301	0.05200845	0.3152435	0.7017844	0.1120075	0
1129	33	0.033	0.3763875	0.07931732	0.1908726	0.5339317	0.2107332	0
1131	10	0.01	0.5646887	0.08623407	0.4559201	0.7161718	0.1527108	0
1132	4	0.004	0.5777333	0.06874343	0.4795793	0.6397588	0.1189882	0
1133	1175	1.175	0.4257092	0.08857145	0.09207924	0.8239173	0.2080562	3
1134	447	0.447	0.5697517	0.1276763	0.1125413	0.8673992	0.2240912	0
1135	1094	1.094	0.3213648	0.07387286	3.976005e-07	0.6116235	0.2298723	0
1136	407	0.407	0.2345381	0.05708853	0.08056933	0.457199	0.2434084	5
1137	113	0.113	0.3753763	0.04365498	0.2730405	0.5214626	0.1162966	0
1139	12	0.012	0.3434055	0.04176527	0.3014956	0.4408933	0.1216209	0
1140	834	0.8340001	0.2594007	0.1122845	0.07737233	0.6432757	0.4328612	0
1141	517	0.517	0.1964339	0.0462552	2.777715e-07	0.3481746	0.2354746	0
1142	88	0.08800001	0.4908894	0.05108851	0.370555	0.6029911	0.1040734	0
1143	633	0.633	0.4838468	0.1132013	0.2058994	0.8658006	0.2339611	0
1144	878	0.878	0.3982917	0.08837952	0.07289606	0.8613245	0.2218964	0
1145	375	0.375	0.539986	0.06830245	0.3414605	0.7762791	0.1264893	0
1146	313	0.313	0.3945922	0.06928851	0.179043	0.6419967	0.1755952	0
1147	3040	3.04	0.5302031	0.07830235	0.3037336	0.8619639	0.1476837	0
1148	4501	4.501	0.3677348	0.133524	0.1259695	1.205343	0.3630987	0
1149	172	0.172	0.4645898	0.06755055	0.2033416	0.6020319	0.1453983	0
1151	199	0.199	0.8207873	0.1083389	0.5208232	1.165378	0.1319939	0
1152	411	0.411	0.4079483	0.102536	0.1624175	0.6752477	0.2513455	0
1153	476	0.476	0.6578178	0.06194786	0.4952456	0.9802602	0.09417176	0
1154	34	0.034	0.5191493	0.1826148	0.1384386	0.8654808	0.3517577	0
1155	79	0.079	0.5565751	0.04683889	0.4424919	0.6576632	0.08415556	0
1156	114	0.114	0.5531849	0.0580231	0.2340347	0.7021042	0.1048892	0
1157	378	0.378	0.4914935	0.05212756	0.3350661	0.6202559	0.1060595	0
1158	68	0.068	0.4879908	0.04882786	0.3897381	0.586046	0.100059	0
1160	245	0.245	0.5446713	0.05253932	0.3718339	0.7414297	0.0964606	0
1161	134	0.134	0.6071285	0.1979302	0.1227723	1.030776	0.3260103	0
1162	988	0.988	0.3554935	0.07441226	0.120854	0.5409655	0.209321	0
1163	808	0.808	0.4605284	0.05182691	0.2544968	0.6231334	0.1125379	0
1164	46	0.046	0.4786758	0.0410367	0.3977311	0.5662233	0.08572964	0
1165	35	0.035	0.459638	0.0563097	0.2966998	0.5598289	0.1225088	0
1166	959	0.9590001	0.4189575	0.04370724	0.2605714	0.5697402	0.1043238	0
