"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1","ROI","voxels","volume_mm3","T1_mean","T1_std","T1_min","T1_max","T1_CoV","T1_nulls"
"185","1024","310","0.31","0.7906092","0.08142817","0.352126","1.078325","0.1029942","0"
"186","1025","4316","4.316","0.6490558","0.1314614","4.390692e-07","1.155545","0.2025426","5"
"187","1026","546","0.546","0.6756983","0.1026907","0.4371499","1.148718","0.1519772","0"
"188","1027","1511","1.511","0.6451578","0.124771","1.361859e-06","1.064181","0.1933961","2"
"189","1028","1239","1.239","0.6852837","0.1092993","0.1742747","0.9492445","0.1594949","1"
"190","1029","1348","1.348","0.4745452","0.06196502","0.2918126","0.7224598","0.1305777","0"
"191","1030","33","0.033","0.8041831","0.09065592","0.6323962","1.031017","0.1127304","0"
"192","1031","275","0.275","0.8275076","0.08494253","0.5774476","1.097345","0.1026486","0"
"193","1032","2080","2.08","0.5197746","0.08519945","0.1237153","0.7961037","0.1639162","11"
"194","1033","2583","2.583","0.4693024","0.09611185","8.176734e-07","0.7910642","0.2047973","12"
"195","1034","1344","1.344","0.5930894","0.09480991","0.165822","0.8848669","0.1598577","1"
"196","1035","345","0.345","0.8388373","0.0704028","0.6372733","1.03183","0.08392903","0"
"197","1036","959","0.9590001","0.8138367","0.08911216","0.2121535","1.090029","0.1094964","4"
"198","1037","1889","1.889","0.7664454","0.138634","0.1274562","1.121568","0.1808791","6"
"199","1038","1179","1.179","0.7684415","0.08615869","0.3904921","1.049875","0.1121213","0"
"200","1039","565","0.565","0.8244698","0.09218927","0.3586288","1.023701","0.1118164","1"
"201","1040","790","0.79","0.8010355","0.08780958","0.279783","1.033456","0.1096201","0"
"202","1041","808","0.808","0.4150857","0.04391041","0.2926255","0.5499733","0.1057864","0"
"203","1042","2289","2.289","0.4335384","0.1291492","2.641857e-07","0.8478006","0.2978957","42"
"204","1043","654","0.654","0.3370382","0.05625501","0.09607872","0.5200605","0.1669099","1"
"205","1044","1340","1.34","0.3895191","0.07730412","7.212394e-07","0.9622501","0.1984604","0"
"206","1045","257","0.257","0.352109","0.05969814","0.1820785","0.4924235","0.1695445","0"
"207","1046","548","0.548","0.3184196","0.0500108","0.1905318","0.4722648","0.1570594","0"
"208","1047","72","0.072","0.3686178","0.03869637","0.2706786","0.4534069","0.1049769","0"
"209","1049","914","0.914","0.2303911","0.07713847","1.060465e-07","0.4425145","0.3348153","57"
"210","1050","49","0.049","0.4014809","0.05313686","0.295552","0.5244496","0.1323521","0"
"211","1051","14212","14.212","0.5515133","0.1667802","0.06714129","1.292917","0.3024046","0"
"212","1052","179","0.179","0.351651","0.05713963","0.1711859","0.4509684","0.1624896","0"
"213","1053","927","0.927","0.5138335","0.1015048","0.1046953","0.8091092","0.1975441","0"
