"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"28","26","560","0.56","0.5783883","0.0762969","0.3848579","0.8938218","0.1319129","0"
"29","27","1601","1.601","0.5557316","0.0860266","0.1653211","0.7928589","0.1547988","8"
"30","28","1242","1.242","0.621376","0.1021029","0.1078782","0.8519614","0.1643175","9"
"31","29","1606","1.606","0.4266284","0.05548383","0.2221185","0.6578728","0.1300519","0"
"32","30","32","0.032","0.6833814","0.03700562","0.5942523","0.7717443","0.05415075","0"
"33","31","225","0.225","0.7220563","0.06358406","0.3723182","0.8783317","0.08805969","0"
"34","32","2005","2.005","0.4553776","0.0716001","0.05965574","0.6836898","0.1572324","2"
"35","33","2589","2.589","0.4028686","0.06261574","0.09745922","0.6324246","0.1554247","7"
"36","34","1494","1.494","0.4355665","0.05659181","0.1360003","0.5907485","0.1299269","7"
"37","35","256","0.256","0.7002676","0.04915951","0.5239931","0.8280807","0.07020104","0"
"38","36","852","0.8520001","0.6020007","0.1141198","0.1217088","0.908851","0.1895676","3"
"39","37","1742","1.742","0.6037787","0.1211094","0.07809646","0.8743669","0.2005857","30"
"40","38","1174","1.174","0.565799","0.06915919","0.2536522","0.826421","0.1222328","2"
"41","39","456","0.456","0.7692559","0.07533576","0.4351089","1.124608","0.09793328","6"
"42","40","747","0.747","0.7547783","0.1251353","0.1332342","1.116309","0.1657909","1"
"43","41","889","0.8890001","0.3767824","0.03508871","0.2837105","0.4803808","0.09312727","0"
"44","42","2393","2.393","0.343352","0.07265972","0.06564897","0.5564488","0.2116188","20"
"45","43","633","0.633","0.3068399","0.04454194","0.09911889","0.4115046","0.1451634","1"
"46","44","1286","1.286","0.3301622","0.04767516","0.101885","0.4746642","0.1443992","1"
"47","45","285","0.285","0.2985837","0.03743225","0.1894784","0.3920498","0.125366","0"
"48","46","503","0.503","0.290363","0.03940973","0.1826554","0.4064336","0.1357258","0"
"49","47","3","0.003","0.371181","0.03961724","0.3279683","0.4057881","0.1067329","0"
"50","49","1077","1.077","0.2113515","0.058769","9.065812e-08","0.3837512","0.2780629","55"
"51","50","8","0.008","0.3438388","0.03565113","0.2947749","0.3904823","0.1036856","0"
"52","51","13589","13.589","0.4979834","0.1596125","0.1061264","1.278219","0.3205178","0"
"53","52","183","0.183","0.3456906","0.04902352","0.2199978","0.56696","0.1418133","0"
"54","53","889","0.8890001","0.414915","0.05056627","0.2873987","0.6677386","0.1218714","0"
"55","54","480","0.48","0.4363727","0.06553093","0.1765699","0.6347297","0.1501719","0"
"56","55","711","0.711","0.3577668","0.06883559","0.05873371","0.5038006","0.1924035","0"
"57","56","52","0.052","0.5175158","0.04565976","0.4133488","0.6523406","0.08822873","0"
"58","57","28201","28.201","0.3489014","0.08261377","1.670712e-07","0.7994053","0.2367826","355"
"59","58","108","0.108","0.2497891","0.04301493","0.1399651","0.3547993","0.172205","1"
"60","59","5367","5.367","0.3574423","0.07502208","5.321658e-07","0.5593072","0.2098858","17"
"61","60","3010","3.01","0.3590754","0.06631069","0.04877571","0.5455688","0.1846707","14"
"62","61","273","0.273","0.4238566","0.04526624","0.3082367","0.5521153","0.1067961","0"
"63","62","3429","3.429","0.3722503","0.06664586","0.07440832","0.6125087","0.1790351","1"
"64","63","1119","1.119","0.4244013","0.05066736","0.2526379","0.5836489","0.1193855","0"
"65","64","11275","11.275","0.3897724","0.05363644","0.1383054","0.6360205","0.1376096","0"
"66","65","6195","6.195","0.3186921","0.07956464","2.900005e-07","0.6046713","0.2496599","22"
"67","66","2004","2.004","0.333781","0.04135486","0.1840384","0.4789056","0.1238982","0"
"68","67","313","0.313","0.4165857","0.06309417","0.2650854","0.6523406","0.1514554","0"
"69","68","945","0.9450001","0.3963781","0.05260337","0.2284806","0.5803295","0.1327101","0"
"70","69","3951","3.951","0.6068781","0.0931605","0.1738038","0.8786083","0.1535078","0"
"71","70","270","0.27","0.6013953","0.08899591","0.2800224","0.9090354","0.1479824","0"
"72","71","94","0.094","0.4237766","0.07005084","0.270802","0.5856774","0.1653013","0"
"73","72","6030","6.03","0.4603903","0.1063563","0.1031758","1.016268","0.2310134","0"
"74","73","1564","1.564","0.4690798","0.0475332","0.2879519","0.6633128","0.1013329","0"
"75","74","148","0.148","0.514001","0.05575868","0.3516646","0.6224666","0.1084797","0"
"76","75","268","0.268","0.4616188","0.06686174","0.1542567","0.6292897","0.1448419","0"
"77","76","455","0.455","0.5132965","0.05403234","0.3624524","0.6902363","0.1052653","0"
"78","77","1109","1.109","0.4240993","0.0427138","0.2859234","0.5509166","0.1007165","0"
"79","78","1252","1.252","0.4383089","0.05116509","0.281682","0.6594403","0.1167329","0"
"80","79","129","0.129","0.4660285","0.05505092","0.1633848","0.6614687","0.1181278","0"
"81","80","1469","1.469","0.520081","0.04999525","0.3567358","0.6773278","0.09612975","0"
"82","81","5435","5.435","0.6684527","0.1250363","0.04517977","1.070484","0.1870534","37"
"83","82","3215","3.215","0.6068018","0.1136342","0.07523815","0.8758422","0.1872674","6"
"84","83","568","0.568","0.3890621","0.04729246","0.208749","0.5557112","0.121555","0"
"85","84","64","0.064","0.5299979","0.05405781","0.4159305","0.6543691","0.1019963","0"
"86","85","2064","2.064","0.5012242","0.06611598","0.1700235","0.8640401","0.131909","0"
"87","86","228","0.228","0.5120936","0.08508574","0.3632823","0.783823","0.1661527","0"
"88","87","187","0.187","0.5127739","0.04602291","0.381723","0.6186863","0.08975284","0"
"89","88","298","0.298","0.5481037","0.03822344","0.4352011","0.6452409","0.06973761","0"
"90","89","3366","3.366","0.3537101","0.1449452","0.05928693","0.8908713","0.4097853","2"
"91","90","108","0.108","0.5078799","0.1292794","0.09635278","0.6960451","0.2545472","0"
"92","91","26272","26.272","0.3863722","0.1214348","3.014316e-07","0.8512238","0.3142949","586"
"93","92","262","0.262","0.3771364","0.04791781","0.2371477","0.483147","0.127057","0"
"94","93","292","0.292","0.3798026","0.04370173","0.2287572","0.4815795","0.1150644","0"
"95","94","2","0.002","0.446035","0.04922436","0.4112281","0.4808419","0.1103599","0"
"96","95","610","0.61","0.3930341","0.0458376","0.2888739","0.526206","0.116625","0"
"97","96","15","0.015","0.3161539","0.05190839","0.234105","0.4098451","0.1641871","0"
"98","97","191","0.191","0.5013903","0.04937531","0.326032","0.6237575","0.09847679","0"
"99","98","409","0.409","0.4066195","0.0512688","0.2733837","0.5635485","0.1260854","0"
"100","99","2657","2.657","0.3029546","0.06192885","0.1095379","0.5020487","0.2044162","0"
"101","100","1600","1.6","0.3509772","0.04678712","0.2201822","0.515787","0.1333053","0"
"102","101","145","0.145","0.433074","0.04409187","0.3118326","0.5474129","0.1018114","0"
"103","102","54","0.054","0.3042549","0.04976029","0.202848","0.4198953","0.163548","0"
"104","103","227","0.227","0.3893149","0.04010478","0.2954204","0.4978073","0.1030137","0"
"105","104","3115","3.115","0.3959447","0.06507851","0.1793362","0.6493901","0.1643626","0"
"106","105","208","0.208","0.4750554","0.07132877","0.2826963","0.6353751","0.1501483","0"
"107","106","358","0.358","0.315195","0.05155388","0.1896628","0.4430384","0.1635619","0"
"108","107","1066","1.066","0.4447421","0.06015136","0.1555475","0.6246795","0.13525","0"
"109","108","1","0.001","0.5520231","0","0.5520231","0.5520231","0","0"
"110","109","251","0.251","0.2799144","0.04724474","0.1461427","0.4687632","0.1687828","1"
"111","110","566","0.566","0.3238266","0.06835297","0.1007785","0.7852982","0.211079","2"
"112","111","220","0.22","0.3612688","0.05112955","0.204231","0.4967931","0.1415277","0"
"113","112","725","0.725","0.2842399","0.05323323","0.08980633","0.5950822","0.1872827","4"
"114","113","1659","1.659","0.3561491","0.04505381","0.2185226","0.4859131","0.1265027","0"
"115","114","1668","1.668","0.2310903","0.04006734","0.06528042","0.358211","0.173384","5"
"116","115","1895","1.895","0.3306842","0.05218969","0.1717753","0.5132976","0.1578234","0"
"117","116","4343","4.343","0.2644841","0.05854962","0.05227945","0.4603727","0.2213729","5"
"118","117","417","0.417","0.2704511","0.03659802","0.1456817","0.3650341","0.1353222","0"
"119","118","218","0.218","0.3408857","0.04820973","0.2506094","0.4844378","0.1414249","0"
"120","119","1088","1.088","0.3144437","0.08607154","0.06850728","0.5996923","0.2737264","36"
"121","120","1013","1.013","0.4310931","0.06682096","0.1199569","0.6741928","0.1550035","0"
"122","121","8204","8.204","0.4821789","0.1208032","0.1403339","0.9258165","0.250536","0"
"123","122","49","0.049","0.3776641","0.04646297","0.2939451","0.4770615","0.1230272","0"
"124","123","411","0.411","0.4369224","0.08688711","0.2371477","0.7451896","0.1988616","0"
"125","124","457","0.457","0.6305784","0.1185312","0.3333161","0.9094965","0.1879722","0"
"126","125","384","0.384","0.3068759","0.07570378","0.09810465","0.4873883","0.2466918","17"
"127","126","14","0.014","0.4624078","0.03627869","0.3780348","0.4986372","0.07845607","0"
"128","127","1692","1.692","0.4048353","0.05056017","0.2377009","0.6106645","0.1248907","0"
"129","129","31","0.031","0.3649538","0.09330456","0.1971313","0.5165247","0.2556612","0"
"130","131","15","0.015","0.557254","0.08294128","0.4149163","0.6927258","0.1488393","0"
"131","132","7","0.007","0.4620587","0.04086589","0.3986884","0.5187376","0.08844307","0"
"132","133","1308","1.308","0.3690833","0.08658052","0.09358667","1.104231","0.2345826","0"
"133","134","496","0.496","0.418614","0.08502296","0.07191882","0.5889045","0.2031059","0"
"134","135","1050","1.05","0.2265569","0.04565094","0.07173441","0.3638355","0.2014988","0"
"135","136","403","0.403","0.2398612","0.05635215","6.204497e-07","0.4501381","0.2349365","7"
"136","137","82","0.082","0.2435873","0.04008943","0.1349861","0.3358056","0.1645793","0"
"137","138","1","0.001","0.2447084","0","0.2447084","0.2447084","0","0"
"138","139","11","0.011","0.3124445","0.04223409","0.2456304","0.3840281","0.1351731","0"
"139","140","994","0.994","0.2810197","0.1016391","0.0509886","0.5928693","0.3616795","0"
"140","141","360","0.36","0.1788126","0.03674688","0.06297507","0.3039953","0.205505","4"
"141","142","103","0.103","0.4259637","0.04189838","0.3064848","0.5306318","0.09836138","0"
"142","143","644","0.6440001","0.3740985","0.07280163","0.1904005","0.6451487","0.1946055","0"
"143","144","968","0.9680001","0.2973651","0.05848185","0.0942321","0.4866507","0.1966668","1"
"144","145","365","0.365","0.422853","0.06997422","0.2393606","0.6185941","0.1654812","0"
"145","146","274","0.274","0.2584259","0.04913963","0.1253969","0.4350167","0.1901498","0"
"146","147","3417","3.417","0.3488421","0.06032972","0.1597889","0.6807393","0.1729427","0"
"147","148","3560","3.56","0.3174667","0.1145545","0.08012494","0.7760779","0.3608395","0"
"148","149","164","0.164","0.3670744","0.0518061","0.1861591","0.508503","0.1411324","0"
"149","151","271","0.271","0.6438877","0.1032856","0.3566436","0.9277528","0.1604093","0"
"150","152","556","0.5560001","0.2854345","0.08705478","0.1217088","0.5343199","0.3049904","0"
"151","153","490","0.49","0.514613","0.05038748","0.3735169","0.7694392","0.09791334","0"
"152","154","36","0.036","0.4552221","0.1971231","0.1024382","0.8181227","0.4330261","0"
"153","155","67","0.067","0.5327318","0.05725945","0.3969366","0.6469928","0.1074827","0"
"154","156","99","0.09900001","0.5544651","0.06237144","0.3786803","0.6835976","0.1124894","0"
"155","157","357","0.357","0.467472","0.05819419","0.2982787","0.7166065","0.124487","0"
"156","158","71","0.071","0.4732526","0.05079741","0.3451181","0.6141683","0.1073368","0"
"157","160","238","0.238","0.4568922","0.04201892","0.3347913","0.5770102","0.09196682","0"
"158","161","145","0.145","0.5665416","0.2410726","0.08215342","1.092982","0.4255162","0"
"159","162","944","0.9440001","0.2941322","0.0530423","0.1345251","0.4763239","0.1803349","0"
"160","163","598","0.598","0.4428527","0.05643785","0.2180616","0.6523406","0.1274416","0"
"161","164","39","0.039","0.4541075","0.04305648","0.3595941","0.5371783","0.09481561","0"
"162","165","50","0.05","0.4791748","0.05381697","0.3272306","0.5961886","0.1123118","0"
"163","166","874","0.874","0.3378309","0.04234556","0.2242392","0.5373627","0.1253454","0"
"164","1001","811","0.811","0.5140081","0.08500636","0.1956561","0.7646446","0.1653794","0"
"165","1002","341","0.341","0.6728799","0.07833114","0.4017312","0.862196","0.1164118","0"
"166","1003","976","0.9760001","0.5743606","0.07349156","0.3716728","0.8312156","0.1279537","0"
"167","1004","251","0.251","0.7305295","0.07101626","0.3618992","0.9063616","0.09721204","0"
"168","1005","232","0.232","0.8234888","0.09307929","0.1968547","0.9877774","0.1130304","0"
"169","1006","96","0.096","0.8967503","0.08663126","0.5573708","1.173014","0.09660579","0"
"170","1007","682","0.682","0.8338776","0.06413543","0.5350576","1.01719","0.07691228","0"
"171","1008","1459","1.459","0.8109504","0.1122134","0.1787828","1.097407","0.1383727","20"
"172","1009","1331","1.331","0.4712569","0.05246034","0.3134923","0.6786186","0.11132","0"
"173","1010","615","0.615","0.9754422","0.1091271","0.3558138","1.305419","0.1118745","0"
"174","1011","755","0.7550001","0.9700805","0.1120173","0.26988","1.343776","0.1154721","0"
"175","1012","697","0.697","0.9395886","0.08823199","0.4853598","1.229812","0.09390491","0"
"176","1013","335","0.335","0.4004388","0.04667002","0.2002663","0.5393912","0.1165472","4"
"177","1014","353","0.353","0.5005016","0.04937543","0.3474232","0.6713345","0.09865188","0"
"178","1015","3644","3.644","0.4440693","0.07628874","0.07367069","0.6874701","0.1717947","56"
"179","1016","3557","3.557","0.506978","0.122016","2.8483e-06","0.8319532","0.2406733","49"
"180","1017","1539","1.539","0.4151189","0.04211529","0.2068127","0.7114431","0.1014536","0"
"181","1018","86","0.086","0.8789814","0.05467319","0.7271177","0.9995794","0.06220063","0"
"182","1019","3582","3.582","0.605787","0.1072619","0.08639479","0.9531088","0.1770621","26"
"183","1020","3510","3.51","0.5574172","0.1232415","0.05698184","0.9156741","0.2210938","39"
"184","1021","798","0.798","0.4373134","0.07089285","0.1986988","0.7160533","0.1621099","0"
"185","1022","270","0.27","0.8484953","0.06692722","0.5084108","0.9602085","0.07887755","0"
"186","1023","12","0.012","0.8834412","0.05349734","0.8106542","0.9706275","0.06055564","0"
"187","1024","320","0.32","0.9474009","0.05975066","0.7613252","1.165269","0.06306798","0"
"188","1025","4574","4.574","0.8249416","0.1361786","0.1167298","1.293893","0.1650766","16"
"189","1026","614","0.614","0.7890474","0.08103971","0.5161558","0.9834438","0.1027058","0"
"190","1027","1673","1.673","0.7199107","0.1057395","0.225069","0.944626","0.1468787","8"
"191","1028","1329","1.329","0.7354871","0.09268446","0.2938529","0.9539386","0.1260178","5"
"192","1029","1409","1.409","0.5726676","0.07585927","0.2716319","0.8311234","0.1324665","0"
"193","1030","31","0.031","0.8416971","0.0408789","0.7628927","0.9247101","0.04856724","0"
"194","1031","346","0.346","0.8474846","0.04747467","0.7104289","0.994416","0.05601833","0"
"195","1032","2119","2.119","0.731227","0.1469896","0.0638971","1.169695","0.2010178","8"
"196","1033","2431","2.431","0.7484403","0.165126","2.666105e-06","1.163149","0.2206268","34"
"197","1034","1388","1.388","0.9380998","0.1007331","0.3249255","1.184448","0.1073799","2"
"198","1035","337","0.337","0.9043863","0.05123967","0.7850216","1.104784","0.05665684","0"
"199","1036","891","0.891","0.9077742","0.06944703","0.4614791","1.072605","0.07650255","6"
"200","1037","1916","1.916","0.8549285","0.1151813","0.09220362","1.176887","0.1347262","13"
"201","1038","1056","1.056","0.9371082","0.05868148","0.7252737","1.118338","0.06261975","4"
"202","1039","636","0.636","0.8568746","0.08169349","0.4064336","1.008708","0.09533891","0"
"203","1040","826","0.826","0.8421098","0.0763863","0.3995183","1.005573","0.09070825","0"
"204","1041","839","0.839","0.39924","0.03942617","0.2876753","0.5686197","0.09875306","0"
"205","1042","2495","2.495","0.6866868","0.1686879","2.670326e-06","1.13226","0.2456547","69"
"206","1043","542","0.5420001","0.5758547","0.08171939","0.1459583","0.7949796","0.1419097","3"
"207","1044","1368","1.368","0.6957051","0.1199309","0.07348628","0.979479","0.1723875","0"
"208","1045","237","0.237","0.5701277","0.0828336","0.3197621","0.7723897","0.1452896","0"
"209","1046","460","0.46","0.5225841","0.06915884","0.3408768","0.7822555","0.1323401","0"
"210","1047","67","0.067","0.4262394","0.04697526","0.2691424","0.5331213","0.1102086","0"
"211","1049","929","0.929","0.3574098","0.1069437","4.211954e-07","0.6315026","0.2992188","55"
"212","1050","43","0.043","0.5975137","0.04069553","0.5011266","0.6895909","0.06810811","0"
"213","1051","14001","14.001","0.7600386","0.1842942","0.05375471","1.636061","0.24248","0"
"214","1052","155","0.155","0.3621265","0.06167428","0.1125806","0.503985","0.1703114","0"
"215","1053","963","0.9630001","0.8572352","0.09318469","0.4919985","1.182419","0.1087038","0"
"216","1054","505","0.505","0.7613996","0.0761279","0.4482018","0.9709041","0.09998416","0"
"217","1055","885","0.8850001","0.7735701","0.1449295","2.409695e-06","1.136963","0.1873515","1"
"218","1056","35","0.035","0.7919183","0.1012053","0.4264417","0.89751","0.1277976","0"
"219","1057","27963","27.963","0.419476","0.09532837","2.045655e-06","0.8923466","0.2272558","408"
"220","1058","97","0.097","0.4738414","0.06668986","0.3113716","0.6087283","0.140743","4"
"221","1059","5701","5.701","0.3964353","0.07896172","7.840037e-07","0.7533035","0.1991793","47"
"222","1060","2983","2.983","0.3958852","0.07867378","5.101828e-07","0.6066076","0.1987288","21"
"223","1061","281","0.281","0.5272467","0.05208588","0.3718572","0.6720722","0.09878844","0"
"224","1062","3551","3.551","0.3973833","0.06980698","0.08243003","0.6323324","0.1756666","2"
"225","1063","994","0.994","0.5648928","0.05973406","0.3664172","0.7423313","0.1057441","0"
"226","1064","10797","10.797","0.5351945","0.1066497","0.1791516","1.006218","0.1992728","0"
"227","1065","6776","6.776","0.4334295","0.1268952","4.071262e-07","0.913369","0.2927701","35"
"228","1066","2014","2.014","0.3778116","0.04595672","0.2433253","0.5508244","0.1216393","0"
"229","1067","299","0.299","0.4696359","0.06919362","0.2921011","0.7477713","0.1473346","0"
"230","1068","1027","1.027","0.4864443","0.060673","0.2939451","0.6787108","0.1247275","0"
"231","1069","4439","4.439","0.6685587","0.1006649","0.168917","0.9262775","0.15057","0"
"232","1070","472","0.472","0.7265738","0.1130306","0.2578013","1.021524","0.1555665","0"
"233","1071","120","0.12","0.4883035","0.08636412","0.3186557","0.7921213","0.1768657","0"
"234","1072","5746","5.746","0.5153989","0.131573","0.1006863","1.031943","0.2552838","0"
"235","1073","851","0.851","0.6051301","0.07570105","0.3082367","0.9073758","0.1250988","0"
"236","1074","179","0.179","0.7272506","0.1027719","0.449216","0.953662","0.1413156","0"
"237","1075","226","0.226","0.7027952","0.1277909","0.2946828","1.340548","0.1818323","0"
"238","1076","539","0.539","0.8041181","0.08877164","0.5017721","1.01802","0.1103963","0"
"239","1077","858","0.858","0.5574339","0.06582643","0.3868864","0.7410405","0.1180883","0"
"240","1078","992","0.992","0.6081891","0.0962933","0.3648497","0.9670315","0.1583279","0"
"241","1079","126","0.126","0.6930955","0.1077789","0.3958301","1.231287","0.1555036","0"
"242","1080","1375","1.375","0.5971044","0.05816372","0.3827372","0.8093634","0.09740964","0"
"243","1081","4669","4.669","0.7790655","0.1468981","0.08943751","1.394027","0.1885568","21"
"244","1082","2640","2.64","0.8010506","0.1486717","0.0994877","1.275821","0.1855958","7"
"245","1083","563","0.563","0.5380474","0.06760204","0.3399547","0.7608643","0.1256433","0"
"246","1084","62","0.062","0.5730618","0.06691467","0.4465421","0.7403951","0.1167669","0"
"247","1085","2168","2.168","0.6673174","0.1074121","0.2186148","1.363323","0.1609611","0"
"248","1086","170","0.17","0.5258867","0.092436","0.3105418","0.8325987","0.1757717","0"
"249","1087","259","0.259","0.7049444","0.05159125","0.5104392","0.8375776","0.07318486","0"
"250","1088","316","0.316","0.723711","0.05167427","0.5618888","0.8599831","0.0714018","0"
"251","1089","3583","3.583","0.3981521","0.1586801","0.07947952","0.8322299","0.3985415","2"
"252","1090","76","0.07600001","0.5017442","0.1286115","0.1864357","0.8013417","0.2563288","0"
"253","1091","24954","24.954","0.5833128","0.1962814","0.04029298","1.328562","0.3364943","688"
"254","1092","225","0.225","0.6640033","0.06939816","0.4352933","0.8319532","0.1045148","0"
"255","1093","288","0.288","0.6048763","0.06391726","0.4293922","0.7737728","0.10567","0"
"256","1094","3","0.003","0.6378339","0.005858629","0.6342687","0.6445955","0.009185195","0"
"257","1095","569","0.569","0.5037528","0.0588825","0.3292591","0.6790797","0.1168877","0"
"258","1096","17","0.017","0.4043562","0.07276673","0.3068536","0.6050401","0.179957","0"
"259","1097","207","0.207","0.6729501","0.06392886","0.4922751","0.8792537","0.09499793","0"
"260","1098","454","0.454","0.5589037","0.05413921","0.4017312","0.7367069","0.09686679","0"
"261","1099","3165","3.165","0.4173935","0.07207026","0.1896628","0.6551067","0.1726674","0"
"262","1100","1880","1.88","0.394114","0.052056","0.2389918","0.5734143","0.1320836","0"
"263","1101","166","0.166","0.5809729","0.04378004","0.4562235","0.7117197","0.07535642","0"
"264","1102","47","0.047","0.4056664","0.05099671","0.2837105","0.5150494","0.1257109","0"
"265","1103","120","0.12","0.4928614","0.04142004","0.381723","0.6070686","0.08403995","0"
"266","1104","3030","3.03","0.4622371","0.08704925","0.2012805","0.7543178","0.1883216","0"
"267","1105","161","0.161","0.4743956","0.05609844","0.3561826","0.6496667","0.1182524","0"
"268","1106","547","0.5470001","0.49075","0.07102101","0.290257","0.7153156","0.1447193","0"
"269","1107","1114","1.114","0.4974475","0.07309298","0.1900316","0.7410405","0.1469361","0"
"270","1108","1","0.001","0.5143118","0","0.5143118","0.5143118","0","0"
"271","1109","298","0.298","0.4044275","0.08388359","0.2317999","0.8346272","0.2074132","3"
"272","1110","488","0.488","0.3546694","0.0581257","0.1467882","0.555619","0.163887","0"
"273","1111","194","0.194","0.3795503","0.04816245","0.280299","0.5452922","0.1268934","0"
"274","1112","725","0.725","0.3558071","0.06173777","0.08611818","0.5476895","0.1735147","2"
"275","1113","1669","1.669","0.4026698","0.04812719","0.2259911","0.5625343","0.1195203","0"
"276","1114","2119","2.119","0.2914915","0.05751522","0.1094457","0.4832391","0.1973135","5"
"277","1115","2292","2.292","0.4347446","0.06314563","0.2523613","0.66654","0.1452477","0"
"278","1116","3975","3.975","0.3010613","0.05981306","0.09017514","0.4822249","0.198674","6"
"279","1117","461","0.461","0.34576","0.04194356","0.2410202","0.4711605","0.1213083","0"
"280","1118","204","0.204","0.3604365","0.04143742","0.2551274","0.4855442","0.1149646","0"
"281","1119","1188","1.188","0.3758627","0.1605227","4.781754e-07","0.7804114","0.4270779","37"
"282","1120","932","0.932","0.5529811","0.115667","0.2628725","1.016545","0.20917","0"
"283","1121","8345","8.345","0.6252382","0.146662","0.1943652","1.272963","0.2345698","0"
"284","1122","39","0.039","0.38234","0.05755937","0.273937","0.4939348","0.150545","0"
"285","1123","383","0.383","0.6286809","0.1342658","0.3494517","1.050752","0.2135675","0"
"286","1124","420","0.42","0.6970302","0.1311285","0.4032986","0.9747766","0.1881245","0"
"287","1125","380","0.38","0.3666489","0.1018338","0.04444214","0.5821736","0.2777419","24"
"288","1126","25","0.025","0.490077","0.0347839","0.4026532","0.5614278","0.07097641","0"
"289","1127","1470","1.47","0.5517871","0.06796749","0.371304","0.800143","0.123177","0"
"290","1129","30","0.03","0.4235434","0.08039739","0.2326297","0.5582929","0.1898209","0"
"291","1131","12","0.012","0.5735911","0.07728992","0.4419319","0.6907895","0.1347474","0"
"292","1132","9","0.009000001","0.7727893","0.1198816","0.6233886","0.9196389","0.1551284","0"
"293","1133","1092","1.092","0.4843315","0.1120148","0.08030935","1.194959","0.2312771","0"
"294","1134","440","0.44","0.6379432","0.1465799","0.05771947","0.9741312","0.2297695","0"
"295","1135","1171","1.171","0.3427908","0.06263185","0.08141579","0.663405","0.1827116","0"
"296","1136","357","0.357","0.2407395","0.06717312","6.33112e-07","0.4307753","0.2790283","6"
"297","1137","121","0.121","0.3871279","0.04355517","0.2932997","0.4956867","0.1125085","0"
"298","1138","1","0.001","0.4812107","0","0.4812107","0.4812107","0","0"
"299","1139","10","0.01","0.3220211","0.04920301","0.2475667","0.3825528","0.1527944","0"
"300","1140","835","0.835","0.2807061","0.1073458","0.0689685","0.6442267","0.3824134","0"
"301","1141","544","0.544","0.196825","0.04124831","0.07505386","0.3624522","0.2095684","0"
"302","1142","75","0.075","0.5367185","0.04852727","0.4180512","0.6646959","0.09041474","0"
"303","1143","674","0.674","0.5292501","0.1219051","0.2162175","1.088279","0.2303355","0"
"304","1144","993","0.993","0.4377575","0.1037443","0.08584157","0.8526068","0.2369902","2"
"305","1145","373","0.373","0.5441228","0.0653542","0.3541541","0.8234705","0.1201093","0"
"306","1146","307","0.307","0.41596","0.07871284","0.2127137","0.6933712","0.1892318","0"
"307","1147","3094","3.094","0.5301552","0.1038705","0.2222107","0.8756577","0.1959248","3"
"308","1148","3962","3.962","0.4126323","0.1599474","0.1233684","1.0975","0.387627","0"
"309","1149","171","0.171","0.3947274","0.05439999","0.152597","0.5409586","0.1378166","0"
"310","1151","160","0.16","0.886878","0.111181","0.5518386","1.235067","0.1253623","0"
"311","1152","521","0.521","0.3348506","0.09873338","0.1243827","0.5933303","0.294858","0"
"312","1153","463","0.463","0.7263667","0.05852859","0.4079088","0.9141067","0.0805772","0"
"313","1154","44","0.044","0.5581839","0.2197828","0.06445033","0.9121704","0.3937462","0"
