ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
61	257	0.257	0.4006957	0.04070926	0.2787715	0.5194652	0.1015965	0
62	3480	3.48	0.3777293	0.07555627	0.05170198	0.6324759	0.2000276	0
63	1042	1.042	0.4474588	0.05130022	0.2946663	0.5814726	0.1146479	0
64	10466	10.466	0.4547105	0.07940734	0.2523965	0.8469693	0.1746327	0
65	6306	6.306	0.3344232	0.07748419	6.503174e-07	0.6289825	0.2316951	9
66	1918	1.918	0.3540201	0.04142642	0.2048866	0.5009503	0.1170171	0
67	319	0.319	0.4339022	0.05862808	0.294317	0.6373667	0.1351182	0
68	831	0.831	0.4038413	0.04815641	0.2583352	0.5598137	0.1192459	0
69	3619	3.619	0.5579351	0.08692373	0.2158907	0.8026034	0.1557954	0
70	320	0.32	0.5717792	0.07064566	0.2716101	0.7255744	0.1235541	0
71	92	0.09200001	0.381209	0.05495562	0.2578112	0.5137011	0.1441614	0
72	6016	6.016	0.4472967	0.09662195	0.1458485	0.9250463	0.2160131	0
73	1217	1.217	0.495976	0.06742251	0.3585952	0.7498534	0.135939	0
74	153	0.153	0.5300983	0.04794462	0.3858435	0.6565802	0.09044479	0
75	250	0.25	0.5176464	0.05542399	0.3547525	0.663567	0.1070692	0
76	506	0.506	0.5558293	0.05483652	0.3603418	0.7559668	0.09865713	0
77	1004	1.004	0.4198529	0.04114089	0.2845356	0.554399	0.09798881	0
78	1103	1.103	0.4755017	0.05351687	0.3173733	0.6813832	0.1125482	0
79	127	0.127	0.4792804	0.04620834	0.3741407	0.586538	0.09641191	0
80	1409	1.409	0.4772159	0.04409266	0.3507351	0.6204238	0.09239562	0
81	5205	5.205	0.661839	0.1078159	0.07266224	0.9608534	0.1629035	20
82	2989	2.989	0.642845	0.1151961	0.08261837	0.9706348	0.1791973	11
83	516	0.516	0.3835669	0.04689982	0.2516978	0.5157971	0.1222728	0
84	54	0.054	0.4555946	0.04328825	0.3406043	0.5461895	0.09501483	0
85	1906	1.906	0.4858753	0.0665133	0.2555405	0.6859246	0.1368937	0
86	225	0.225	0.4308311	0.06184551	0.2833129	0.6282839	0.1435493	0
87	184	0.184	0.4986311	0.04004307	0.399293	0.5945728	0.08030602	0
88	301	0.301	0.5365979	0.03817775	0.424096	0.6385893	0.07114779	0
89	3010	3.01	0.3370816	0.1312217	0.04226986	0.7418187	0.3892877	1
90	107	0.107	0.4137612	0.07937673	0.08384105	0.555971	0.1918419	0
91	24832	24.832	0.4165539	0.127384	0.05257533	0.9632987	0.3058044	486
92	206	0.206	0.394794	0.04466927	0.2763261	0.5680231	0.1131458	0
93	252	0.252	0.3897894	0.04229906	0.2988584	0.5351854	0.1085177	0
94	1	0.001	0.4094238	0	0.4094238	0.4094238	0	0
95	555	0.555	0.374945	0.04357072	0.26637	0.5226092	0.1162056	0
96	20	0.02	0.2926577	0.06850098	0.1606953	0.4005157	0.2340652	0
97	195	0.195	0.4646872	0.04210088	0.3695993	0.5868874	0.09060048	0
98	363	0.363	0.3790248	0.03744849	0.261654	0.4888981	0.09880222	0
99	2763	2.763	0.2902913	0.05167836	0.1095174	0.4602524	0.1780224	0
100	1388	1.388	0.3122556	0.04097809	0.187769	0.4387682	0.1312325	0
101	134	0.134	0.4019234	0.0324878	0.314404	0.4803393	0.08083082	0
102	62	0.062	0.2881163	0.03457286	0.214668	0.3821754	0.1199962	0
103	215	0.215	0.3588437	0.03388566	0.2773741	0.4595538	0.09443015	0
104	2997	2.997	0.3463143	0.05957549	0.1264603	0.5217359	0.1720273	0
105	204	0.204	0.3943338	0.05157826	0.2483791	0.5716912	0.1307985	0
106	373	0.373	0.3118879	0.05043731	0.1510888	0.4663658	0.1617161	0
107	1019	1.019	0.3932402	0.04766703	0.2441871	0.5495082	0.1212161	0
109	285	0.285	0.280645	0.0463461	0.156678	0.4312574	0.1651414	0
110	636	0.636	0.2792689	0.05999405	0.06864487	0.7287181	0.2148254	0
111	190	0.19	0.303705	0.04337751	0.198948	0.4457549	0.1428278	0
112	773	0.7730001	0.2513659	0.04049409	0.1234909	0.3594685	0.1610962	0
113	1526	1.526	0.2999012	0.04104506	0.1627914	0.4303841	0.1368619	0
114	1791	1.791	0.2222271	0.04496101	0.04960595	0.3509097	0.2023201	14
115	1693	1.693	0.3129849	0.0468993	0.1758915	0.4899462	0.1498453	0
116	3920	3.92	0.2380406	0.04727087	0.08226904	0.3804288	0.1985832	0
117	381	0.381	0.2691556	0.03470018	0.1689048	0.3671539	0.1289224	0
118	213	0.213	0.3478059	0.04426929	0.2254975	0.4848807	0.1272816	0
119	1104	1.104	0.3202745	0.0919699	4.317681e-07	0.5718659	0.2871596	31
120	1067	1.067	0.4883581	0.07207293	0.2494271	0.7549188	0.1475821	0
121	8479	8.479	0.5502426	0.1176864	0.1683808	0.9327317	0.2138809	0
122	45	0.045	0.385797	0.05275824	0.2995571	0.5044436	0.1367513	0
123	391	0.391	0.487395	0.08837186	0.2972864	0.7669709	0.1813147	0
124	415	0.415	0.7102972	0.1097137	0.4539644	0.9308103	0.1544618	0
125	400	0.4	0.3278534	0.09179998	0.07056622	0.5226092	0.2800031	15
126	11	0.011	0.4871355	0.043419	0.4281134	0.5640057	0.08913125	0
127	1505	1.505	0.4313571	0.05431168	0.2784221	0.6265372	0.1259089	0
129	33	0.033	0.39635	0.08903929	0.2468071	0.6595496	0.2246481	0
131	14	0.014	0.5310308	0.06886277	0.3783327	0.6391134	0.1296775	0
132	4	0.004	0.5092034	0.02299551	0.4787673	0.5339627	0.04515978	0
133	1242	1.242	0.3480711	0.07579454	0.09956125	0.5530016	0.2177559	0
134	430	0.43	0.4226089	0.07119257	0.1147574	0.6179784	0.1684597	0
135	1112	1.112	0.2322967	0.04141501	0.09711588	0.4492483	0.1782849	0
136	377	0.377	0.1886716	0.03486158	0.07702897	0.2981597	0.1847739	0
137	81	0.081	0.2516892	0.03248827	0.1945811	0.3524818	0.1290809	0
139	11	0.011	0.2485855	0.04123692	0.1786862	0.3023517	0.1658863	0
140	794	0.794	0.2538808	0.07689025	0.06847019	0.5067143	0.3028597	0
141	270	0.27	0.1642547	0.03566021	0.06742218	0.2883783	0.2171031	0
142	89	0.089	0.4195801	0.04256998	0.3079412	0.529596	0.1014585	0
143	633	0.633	0.3525941	0.07266938	0.1797344	0.6459255	0.2060993	0
144	883	0.883	0.297039	0.05786592	0.1025306	0.4880248	0.1948092	0
145	354	0.354	0.3909672	0.05277085	0.2494271	0.5433948	0.1349751	0
146	309	0.309	0.2649011	0.04786381	0.1474205	0.4268907	0.1806856	2
147	3217	3.217	0.3614818	0.05744827	0.2075066	0.8530827	0.1589244	0
148	3510	3.51	0.3745046	0.1305709	0.1280323	0.9383211	0.3486497	0
149	186	0.186	0.3962712	0.07253506	0.1276829	0.5460148	0.183044	0
151	276	0.276	0.6602772	0.0764101	0.4770207	0.8831257	0.1157243	0
152	428	0.428	0.2948182	0.07059713	0.1186002	0.5475869	0.2394599	0
153	473	0.473	0.518997	0.03940441	0.4129172	0.6188518	0.07592416	0
154	53	0.053	0.4385144	0.1291803	0.2155414	0.6777152	0.2945863	0
155	86	0.086	0.5530421	0.04408961	0.4602524	0.6878459	0.07972197	0
156	111	0.111	0.5768983	0.04428869	0.4674139	0.7089809	0.07677035	0
157	334	0.334	0.4903437	0.06432801	0.3187707	0.7641762	0.1311896	0
158	70	0.07	0.408518	0.04554281	0.3311722	0.5281986	0.111483	0
160	244	0.244	0.4405284	0.03755057	0.3458443	0.5369321	0.08523984	0
161	136	0.136	0.5853808	0.2425834	0.06165811	1.099191	0.4144028	0
162	914	0.914	0.275189	0.04250885	0.1114387	0.3926556	0.1544715	0
163	587	0.587	0.4012474	0.04215548	0.2792955	0.5442681	0.1050611	0
164	32	0.032	0.4146693	0.03801914	0.3103866	0.502697	0.09168543	0
165	52	0.052	0.4294369	0.03252403	0.3613899	0.5130025	0.07573646	0
166	846	0.846	0.3664886	0.03979798	0.2359776	0.4978063	0.1085927	0
1001	735	0.735	0.5304729	0.08720883	0.1820049	0.7329105	0.1643983	0
1002	307	0.307	0.7158692	0.08224767	0.4073278	0.8577988	0.114892	0
1003	1014	1.014	0.591953	0.06435006	0.3378096	0.7584122	0.1087081	0
1004	257	0.257	0.7650541	0.06331695	0.4188559	0.8867938	0.0827614	0
1005	226	0.226	0.805539	0.07810737	0.3395562	0.9716828	0.09696287	0
1006	120	0.12	0.8575295	0.05821371	0.555971	0.9992805	0.06788537	0
1007	649	0.649	0.8591603	0.06622545	0.5800753	1.044345	0.0770816	0
1008	1500	1.5	0.8172106	0.1209213	0.1444511	1.08906	0.1479684	5
1009	1128	1.128	0.4884527	0.04032563	0.3418269	0.6120397	0.08255791	0
1010	637	0.637	0.7764027	0.07854974	0.2808673	0.9741279	0.1011714	0
1011	784	0.784	0.7999774	0.1027481	0.1710008	0.9996299	0.1284388	0
1012	663	0.663	0.7579325	0.06234869	0.4141407	0.9507219	0.08226153	0
1013	316	0.316	0.4253443	0.05559711	0.2188601	0.6558816	0.1307108	3
1014	311	0.311	0.5128922	0.04502217	0.3820008	0.6614709	0.08778097	0
1015	3864	3.864	0.4325268	0.07551721	0.07318625	0.7376266	0.1745955	47
1016	3241	3.241	0.4740176	0.08460435	1.329952e-06	0.6929114	0.1784835	62
1017	1468	1.468	0.4316633	0.03578394	0.3074172	0.5545736	0.0828978	0
1018	63	0.063	0.8635351	0.03541165	0.7818178	0.9341291	0.04100777	0
1019	3667	3.667	0.6046405	0.112362	0.1158055	0.9522946	0.1858327	24
1020	3606	3.606	0.5643398	0.1208168	0.03510844	0.9598054	0.2140853	47
1021	617	0.617	0.4479058	0.04489634	0.3030505	0.6169304	0.1002361	0
1022	233	0.233	0.8557237	0.06263945	0.3931796	0.9636481	0.07320055	0
1023	12	0.012	0.8379593	0.03391599	0.7881059	0.9145662	0.0404745	0
1024	299	0.299	0.8535652	0.06243443	0.5809497	1.00976	0.07314547	0
1025	4705	4.705	0.7671051	0.1179612	3.038368e-06	1.036136	0.1537744	9
1026	625	0.625	0.7734488	0.0924467	0.5385041	1.094999	0.1195253	0
1027	1660	1.66	0.6943519	0.1112022	0.1933584	1.005219	0.1601526	1
1028	1271	1.271	0.7379987	0.1016645	0.1807823	0.9804163	0.137757	6
1029	1296	1.296	0.5637378	0.05553357	0.3404296	0.717889	0.09850957	0
1030	27	0.027	0.8271412	0.04025117	0.7601589	0.8957019	0.048663	0
1031	294	0.294	0.8512349	0.04163491	0.719461	0.9783202	0.04891119	0
1032	1883	1.883	0.6575694	0.1089128	2.290103e-06	0.9585827	0.1656293	4
1033	2378	2.378	0.6113216	0.1023689	0.1123119	1.014477	0.1674552	12
1034	1354	1.354	0.7430941	0.07283825	0.4005157	0.9439103	0.09802023	2
1035	294	0.294	0.8613614	0.0453538	0.7241771	1.01011	0.05265362	0
1036	940	0.9400001	0.8313408	0.08200467	2.892446e-06	1.015175	0.09864145	0
1037	1975	1.975	0.7946106	0.1044363	0.2050612	1.036136	0.1314308	13
1038	1151	1.151	0.8104523	0.0638179	0.5372814	0.9743025	0.07874357	0
1039	609	0.609	0.853224	0.08937432	0.3161506	1.030896	0.104749	0
1040	851	0.851	0.8532534	0.07780695	0.5383294	1.112117	0.09118856	1
1041	702	0.702	0.43559	0.03417323	0.3247094	0.561735	0.07845274	0
1042	2209	2.209	0.5195159	0.115527	1.600474e-06	0.8410305	0.2223743	27
1043	528	0.528	0.4551297	0.04518303	0.3154519	0.5889834	0.09927505	0
1044	1204	1.204	0.5304504	0.0706217	0.09344856	0.7302905	0.1331353	11
1045	203	0.203	0.4455265	0.05223142	0.3124826	0.5690708	0.1172353	1
1046	425	0.425	0.4106244	0.04920507	0.2656713	0.553525	0.1198299	0
1047	78	0.078	0.4137972	0.03315952	0.3255827	0.4868021	0.08013472	0
1049	867	0.867	0.2802046	0.06713675	2.501993e-07	0.4244453	0.239599	55
1050	33	0.033	0.504126	0.03726675	0.4307334	0.5751845	0.07392348	0
1051	13809	13.809	0.626808	0.1607429	0.1858477	1.327833	0.2564467	0
1052	160	0.16	0.4029163	0.05910975	0.2878543	0.5498576	0.1467048	0
1053	905	0.905	0.6667927	0.06870852	0.3309975	0.9000686	0.1030433	0
1054	456	0.456	0.5962198	0.06835036	0.3905596	0.7308145	0.1146395	0
1055	771	0.771	0.5884835	0.09673681	0.05537117	0.7811191	0.1643832	0
1056	38	0.038	0.6433835	0.04743483	0.4623485	0.719985	0.07372715	0
1057	28685	28.685	0.4132511	0.09675243	1.975606e-07	0.7498534	0.234125	287
1058	80	0.08000001	0.3339116	0.05206806	0.1671581	0.4501216	0.1559337	1
1059	5558	5.558	0.334971	0.07540756	5.340465e-07	0.5196398	0.2251167	18
1060	3018	3.018	0.3630013	0.06517289	0.0875091	0.5463642	0.179539	11
1061	267	0.267	0.4387618	0.04554754	0.2995571	0.5816473	0.1038093	0
1062	3559	3.559	0.3857404	0.07399654	0.04681125	0.6628683	0.1918299	0
1063	973	0.973	0.492308	0.05155931	0.3213907	0.63824	0.1047298	0
1064	10128	10.128	0.4951077	0.08011567	0.2593833	0.8665322	0.1618146	0
1065	6346	6.346	0.3571443	0.09538049	4.597531e-07	0.6958807	0.2670643	7
1066	1964	1.964	0.36861	0.04171891	0.2277682	0.5033957	0.113179	0
1067	316	0.316	0.4531075	0.05768595	0.2740555	0.6576282	0.1273118	0
1068	948	0.9480001	0.4327034	0.05042077	0.2848849	0.5980662	0.116525	0
1069	3904	3.904	0.5832807	0.09327448	0.2202574	0.8298517	0.1599135	0
1070	381	0.381	0.644842	0.09007078	0.3068932	0.8714229	0.1396788	0
1071	106	0.106	0.3966268	0.059506	0.2654967	0.5535256	0.1500302	0
1072	5763	5.763	0.4731256	0.1022416	0.1697781	0.9526439	0.2160983	0
1073	877	0.877	0.5335395	0.04620028	0.3872409	0.6890686	0.08659205	0
1074	154	0.154	0.7174456	0.07924955	0.5247052	0.8735189	0.1104607	0
1075	262	0.262	0.5648803	0.04820323	0.4216506	0.7156183	0.08533353	0
1076	442	0.442	0.6664326	0.0882513	0.4861034	0.8967499	0.1324234	0
1077	871	0.8710001	0.4695994	0.045614	0.323312	0.5985902	0.09713387	0
1078	960	0.96	0.5299702	0.05648496	0.3716953	0.7019941	0.1065814	0
1079	142	0.142	0.5460641	0.05034755	0.3788567	0.6522135	0.09220079	0
1080	1389	1.389	0.5028338	0.04513185	0.3570231	0.6527375	0.08975501	0
1081	4500	4.5	0.7014057	0.1057909	0.1282069	1.002075	0.150827	10
1082	2494	2.494	0.6974221	0.1161741	0.1023559	1.009062	0.1665765	8
1083	542	0.5420001	0.4294253	0.05076241	0.2651473	0.578678	0.1182101	0
1084	68	0.068	0.4627388	0.04686638	0.3613899	0.5758832	0.1012804	0
1085	2141	2.141	0.5352986	0.0760415	0.3119586	0.7556175	0.1420543	0
1086	150	0.15	0.4261128	0.05690225	0.2838369	0.6141357	0.133538	0
1087	258	0.258	0.5579106	0.04346949	0.3912582	0.6972781	0.0779148	0
1088	352	0.352	0.6090578	0.04655154	0.4623485	0.7643509	0.07643205	0
1089	3167	3.167	0.3585839	0.1363888	0.04925662	0.8134329	0.3803539	9
1090	74	0.074	0.4128629	0.06744377	0.2043626	0.5161465	0.1633563	0
1091	24233	24.233	0.4586769	0.1404705	4.091136e-07	0.9762242	0.3062516	631
1092	194	0.194	0.4597781	0.04718133	0.3262814	0.5809486	0.1026176	0
1093	241	0.241	0.435324	0.04628237	0.3271548	0.5509056	0.1063171	0
1094	1	0.001	0.4623485	0	0.4623485	0.4623485	0	0
1095	525	0.525	0.3977966	0.0434632	0.2490778	0.5458402	0.1092599	0
1096	20	0.02	0.3168842	0.03495163	0.2508245	0.3978957	0.1102978	0
1097	203	0.203	0.5088071	0.04274066	0.402961	0.6295066	0.08400169	0
1098	380	0.38	0.4206215	0.04115449	0.3103866	0.5283733	0.09784209	0
1099	2833	2.833	0.3172623	0.05648483	0.1254122	0.5044436	0.1780383	0
1100	1509	1.509	0.3252712	0.04290359	0.1762409	0.4703832	0.131901	0
1101	142	0.142	0.4479014	0.03948613	0.3491631	0.5680231	0.08815809	0
1102	65	0.06500001	0.3272247	0.03906478	0.2206068	0.4312574	0.1193821	0
1103	126	0.126	0.3771573	0.03591127	0.2763261	0.450995	0.09521563	0
1104	2913	2.913	0.3663781	0.06699111	0.1500406	0.5936995	0.1828469	0
1105	162	0.162	0.3903482	0.0502298	0.2808675	0.5556216	0.1286795	0
1106	497	0.497	0.372212	0.04982558	0.2165894	0.5143998	0.1338634	0
1107	987	0.987	0.4033586	0.05162449	0.2347549	0.5465388	0.1279866	0
1108	2	0.002	0.4433969	0.08880337	0.3806034	0.5061904	0.2002796	0
1109	303	0.303	0.3143722	0.05915984	0.1219189	0.4401655	0.1881841	0
1110	511	0.511	0.2818062	0.04633134	0.09397185	0.3854942	0.1644085	0
1111	197	0.197	0.3084404	0.04167554	0.2003453	0.4455802	0.135117	0
1112	744	0.744	0.2585218	0.04161668	0.1311763	0.369774	0.1609794	2
1113	1450	1.45	0.3122507	0.04032968	0.1722235	0.4279387	0.129158	0
1114	1812	1.812	0.2347776	0.05014777	0.06375413	0.3949263	0.2135969	14
1115	1988	1.988	0.3423827	0.04975532	0.1737955	0.5418228	0.1453208	0
1116	3744	3.744	0.2411811	0.04747124	0.07213832	0.4116945	0.1968282	0
1117	425	0.425	0.2855795	0.03196498	0.186197	0.370822	0.1119302	0
1118	202	0.202	0.3615385	0.03933271	0.2565885	0.4840074	0.1087926	0
1119	1028	1.028	0.3384463	0.11533	4.514242e-07	0.6274105	0.3407629	47
1120	872	0.872	0.5592954	0.09740358	0.2116987	0.8120355	0.1741541	0
1121	7878	7.878	0.5923805	0.1296651	0.1853237	0.9084527	0.2188883	0
1122	35	0.035	0.4051868	0.04615554	0.3219147	0.5100331	0.1139117	0
1123	374	0.374	0.518653	0.07941055	0.3605165	0.7255744	0.1531092	0
1124	408	0.408	0.7122976	0.1142286	0.4310827	0.932033	0.1603664	0
1125	388	0.388	0.3434106	0.08206735	0.09746522	0.507413	0.2389774	11
1126	34	0.034	0.5120367	0.04647048	0.4137905	0.613961	0.09075615	0
1127	1510	1.51	0.4798966	0.05910712	0.3037491	0.6791125	0.1231664	0
1129	27	0.027	0.526646	0.1008347	0.2796448	0.7203344	0.1914658	0
1131	17	0.017	0.5512652	0.06234606	0.4001664	0.661995	0.1130963	0
1132	5	0.005	0.5872018	0.06714174	0.5210372	0.6729991	0.1143419	0
1133	1189	1.189	0.3870269	0.08957063	0.09938658	0.6155331	0.2314326	0
1134	417	0.417	0.4860457	0.08809199	0.07510761	0.7404213	0.1812422	0
1135	1179	1.179	0.2672147	0.05362562	0.1061987	0.555971	0.2006836	0
1136	342	0.342	0.1878017	0.03987566	0.05065397	0.2943168	0.2123285	0
1137	108	0.108	0.2995652	0.03601578	0.2316109	0.4071531	0.1202269	0
1138	1	0.001	0.2780727	0	0.2780727	0.2780727	0	0
1139	11	0.011	0.2467595	0.0164864	0.2239255	0.2771995	0.06681161	0
1140	678	0.678	0.2490799	0.0829022	0.06288079	0.5308186	0.3328338	0
1141	283	0.283	0.1683258	0.03605924	0.06812085	0.2686407	0.2142229	0
1142	85	0.085	0.4559555	0.04267402	0.3372856	0.5444428	0.0935925	0
1143	633	0.633	0.3933984	0.08320464	0.183053	0.6314279	0.2115022	0
1144	838	0.8380001	0.3424528	0.06457517	0.1629663	0.5503815	0.1885666	0
1145	372	0.372	0.4181394	0.05157886	0.289077	0.609245	0.1233533	0
1146	322	0.322	0.3054318	0.06152291	0.156154	0.5014743	0.2014293	0
1147	2930	2.93	0.3987566	0.0650687	0.2076813	0.6993741	0.163179	0
1148	4890	4.89	0.3768191	0.1392025	0.1000853	0.9556133	0.3694146	0
1149	180	0.18	0.445556	0.05819815	0.2773741	0.5800753	0.1306191	0
1151	192	0.192	0.7300414	0.06692733	0.37187	0.9243476	0.09167606	0
1152	415	0.415	0.3091391	0.07411417	0.1395604	0.5407748	0.2397437	0
1153	495	0.495	0.57608	0.04628007	0.4426109	0.7531721	0.08033619	0
1154	42	0.042	0.5020607	0.1567398	0.129255	0.773783	0.3121929	0
1155	106	0.106	0.7445655	0.07720307	0.5334387	0.8983219	0.1036888	0
1156	131	0.131	0.7455321	0.07854108	0.4600778	0.9044353	0.105349	0
1157	322	0.322	0.5262575	0.07105844	0.3261068	0.7645256	0.135026	0
1158	66	0.066	0.4141901	0.05286777	0.3119586	0.5549229	0.1276413	0
1160	246	0.246	0.4879431	0.04189714	0.3853195	0.6136117	0.0858648	0
1161	146	0.146	0.6672769	0.2183078	0.06864486	1.061288	0.3271623	0
1162	992	0.992	0.2911691	0.04538263	0.1409578	0.4193799	0.1558635	0
1163	776	0.776	0.4165516	0.04309198	0.2831382	0.5456655	0.1034493	0
1164	33	0.033	0.4420816	0.03819694	0.3592938	0.5105571	0.08640248	0
1165	36	0.036	0.4238728	0.03449026	0.3599925	0.5126531	0.08136936	0
1166	930	0.9300001	0.4113507	0.04517232	0.2031399	0.5821713	0.1098146	0
