"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"24","22","164","0.164","0.7027376","0.06641369","0.50315","0.8993275","0.09450709","0"
"25","23","24","0.024","0.6931131","0.0457732","0.6046005","0.7891993","0.06604002","0"
"26","24","308","0.308","0.6632146","0.06148836","0.4668614","0.8542033","0.09271262","0"
"27","25","4337","4.337","0.6117763","0.1137912","0.1296925","1.063889","0.1860013","49"
"28","26","603","0.603","0.6188676","0.08910572","0.4083262","0.921574","0.1439819","0"
"29","27","1648","1.648","0.5839621","0.09275834","0.1743433","0.9212584","0.1588431","0"
"30","28","1365","1.365","0.610742","0.09358101","0.09671715","0.8453678","0.1532251","9"
"31","29","1470","1.47","0.4781491","0.058016","0.2380851","0.6729178","0.1213345","0"
"32","30","36","0.036","0.6775898","0.05866377","0.564683","0.7824149","0.0865771","0"
"33","31","271","0.271","0.6879274","0.06065086","0.4793258","0.8273813","0.08816461","0"
"34","32","1992","1.992","0.5036976","0.07662603","0.1347414","0.8647744","0.1521271","10"
"35","33","2754","2.754","0.4640245","0.08026041","0.06437291","0.7211975","0.1729659","4"
"36","34","1410","1.41","0.5367712","0.07667223","0.126537","0.7349241","0.1428397","1"
"37","35","275","0.275","0.7000037","0.06866066","0.395073","0.8682455","0.09808613","0"
"38","36","958","0.9580001","0.659719","0.0895697","0.1475213","0.9357739","0.1357695","6"
"39","37","1953","1.953","0.6448541","0.09691823","0.1670856","0.933565","0.1502948","25"
"40","38","1254","1.254","0.6250584","0.08091965","0.1855455","0.8900186","0.1294594","0"
"41","39","529","0.529","0.726572","0.08221779","0.3097158","0.9842114","0.1131585","0"
"42","40","882","0.882","0.6963307","0.07974108","0.3322778","0.9122652","0.1145161","2"
"43","41","716","0.716","0.4357893","0.05023439","0.2729538","0.6083872","0.1152722","0"
"44","42","2372","2.372","0.4294754","0.09925869","0.06453069","1.175121","0.2311161","15"
"45","43","595","0.595","0.3773188","0.05966112","0.1350569","0.5361254","0.1581186","0"
"46","44","1144","1.144","0.4167988","0.06269486","0.1610901","0.5812495","0.15042","6"
"47","45","239","0.239","0.3843468","0.05812795","0.1718189","0.5481164","0.1512383","0"
"48","46","477","0.477","0.3641444","0.05691138","0.2227808","0.5149833","0.1562879","0"
"49","47","3","0.003","0.4504","0.07345016","0.3764553","0.5233455","0.1630776","0"
"50","49","874","0.874","0.265957","0.08312317","1.087881e-07","0.4678081","0.3125436","48"
"51","50","14","0.014","0.4370078","0.04077733","0.3748776","0.525081","0.0933103","0"
"52","51","13536","13.536","0.5322385","0.143977","0.08015059","1.191846","0.2705123","0"
"53","52","188","0.188","0.3677566","0.06998494","0.09892602","0.5164033","0.1903023","0"
"54","53","843","0.8430001","0.4940954","0.06622886","0.2969359","0.7290864","0.1340406","0"
"55","54","488","0.488","0.4970081","0.0743797","0.2264096","0.7417085","0.1496549","0"
"56","55","669","0.669","0.4460196","0.06491151","0.2002187","0.6730756","0.1455351","2"
"57","56","57","0.057","0.5525342","0.0744684","0.312398","0.7380797","0.1347761","0"
"58","57","28310","28.31","0.4243974","0.1018723","3.806831e-07","0.8472612","0.2400398","352"
"59","58","123","0.123","0.3127212","0.06726298","0.1669278","0.4857946","0.2150893","0"
"60","59","5467","5.467","0.3549711","0.073828","3.096624e-07","0.8276961","0.2079832","12"
"61","60","3042","3.042","0.3816696","0.06887584","0.07636395","0.6066516","0.1804593","6"
"62","61","293","0.293","0.4247923","0.0568295","0.2631716","0.6072827","0.1337819","0"
"63","62","3709","3.709","0.3882679","0.06930321","0.08204391","0.6423092","0.1784933","0"
"64","63","1033","1.033","0.4472948","0.06443086","0.255125","0.6432558","0.1440456","0"
"65","64","11357","11.357","0.4309785","0.06147667","0.1705567","0.6752845","0.1426444","0"
"66","65","5989","5.989","0.3689381","0.08357394","0.06658179","0.737133","0.2265257","66"
"67","66","2033","2.033","0.3788697","0.05279466","0.1789188","0.5773051","0.1393478","0"
"68","67","321","0.321","0.4330392","0.07649755","0.2615938","0.7420241","0.1766527","0"
"69","68","928","0.928","0.4329404","0.06864855","0.1421569","0.7076287","0.1585635","0"
"70","69","3838","3.838","0.5413521","0.08332318","0.1440502","0.8777121","0.1539168","0"
"71","70","305","0.305","0.5411447","0.0818088","0.1814433","0.7598528","0.1511773","0"
"72","71","109","0.109","0.4100589","0.0728813","0.2551253","0.5949761","0.1777337","0"
"73","72","6012","6.012","0.4217389","0.0900493","0.08614611","0.8488389","0.2135191","0"
"74","73","1357","1.357","0.4711045","0.0610266","0.2167853","0.6628202","0.1295394","0"
"75","74","149","0.149","0.4970063","0.06563421","0.3311734","0.656509","0.1320591","0"
"76","75","254","0.254","0.4995348","0.06015612","0.3218646","0.6628202","0.1204243","0"
"77","76","444","0.444","0.5168317","0.05969613","0.3037202","0.6719712","0.115504","0"
"78","77","1092","1.092","0.4278512","0.05945022","0.2598583","0.6140671","0.1389507","0"
"79","78","1102","1.102","0.4586192","0.05899825","0.274216","0.6430981","0.1286432","0"
"80","79","128","0.128","0.4833825","0.06072128","0.3035625","0.6760734","0.1256175","0"
"81","80","1368","1.368","0.4681089","0.05876993","0.2966203","0.6520913","0.1255476","0"
"82","81","5318","5.318","0.6091379","0.1053384","0.09924158","0.9043763","0.1729303","30"
"83","82","2935","2.935","0.6109022","0.09163146","0.1727655","0.9234673","0.1499937","40"
"84","83","549","0.549","0.4104072","0.06225262","0.2372962","0.5916628","0.151685","0"
"85","84","60","0.06","0.4429766","0.05970679","0.3116091","0.5746229","0.1347854","0"
"86","85","2016","2.016","0.4924602","0.06807616","0.1699256","0.7298753","0.1382369","0"
"87","86","222","0.222","0.4302009","0.0703764","0.2025854","0.642467","0.1635896","0"
"88","87","192","0.192","0.5124533","0.06055126","0.322969","0.6421514","0.1181596","0"
"89","88","287","0.287","0.5294999","0.05657976","0.3841864","0.6967421","0.1068551","0"
"90","89","2929","2.929","0.3430468","0.1223106","0.06752845","0.8010326","0.3565419","0"
"91","90","106","0.106","0.4223014","0.0916559","0.1920148","0.6359981","0.217039","0"
"92","91","23446","23.446","0.4569792","0.1104584","1.977145e-07","0.8775543","0.2417143","690"
"93","92","205","0.205","0.4406874","0.06148896","0.2981981","0.6451492","0.1395296","0"
"94","93","238","0.238","0.4485362","0.06423659","0.2590694","0.6191159","0.1432138","0"
"95","94","1","0.001","0.4408282","0","0.4408282","0.4408282","0","0"
"96","95","563","0.563","0.4289112","0.0591794","0.2369807","0.6203782","0.1379759","0"
"97","96","18","0.018","0.2609803","0.07823634","0.1333214","0.3879729","0.2997788","0"
"98","97","181","0.181","0.5057346","0.06574726","0.3217068","0.6828578","0.1300035","0"
"99","98","378","0.378","0.4275488","0.05813708","0.2724805","0.6243226","0.1359776","0"
"100","99","2648","2.648","0.3067559","0.07589569","0.09009057","0.5332854","0.2474139","0"
"101","100","1183","1.183","0.3535626","0.06415501","0.1688211","0.5560048","0.1814531","0"
"102","101","128","0.128","0.4354072","0.0544038","0.3270712","0.5891384","0.1249493","0"
"103","102","55","0.055","0.3188639","0.04618812","0.2251474","0.3972819","0.1448521","0"
"104","103","203","0.203","0.3971528","0.05796299","0.2145764","0.5452765","0.1459463","0"
"105","104","2792","2.792","0.3690343","0.07754342","0.09671727","0.6071249","0.2101253","0"
"106","105","222","0.222","0.4191311","0.0691271","0.1915415","0.5874028","0.1649295","0"
"107","106","361","0.361","0.3517901","0.05947891","0.1965898","0.5380187","0.169075","0"
"108","107","1013","1.013","0.4284484","0.06608776","0.1920143","0.6214826","0.1542491","0"
"109","108","2","0.002","0.5617641","0.02510216","0.5440142","0.579514","0.04468451","0"
"110","109","279","0.279","0.3018789","0.06248482","0.08993275","0.4529771","0.2069864","0"
"111","110","587","0.587","0.28791","0.07037361","0.09655938","0.6225865","0.2444292","2"
"112","111","217","0.217","0.3139423","0.05721373","0.1771833","0.4723836","0.1822428","0"
"113","112","909","0.909","0.2411631","0.0562424","3.298251e-07","0.4626013","0.2332131","4"
"114","113","1315","1.315","0.3048618","0.06462216","0.1181749","0.5089877","0.2119719","0"
"115","114","1685","1.685","0.2487556","0.06310976","0.06421502","0.4712792","0.2537019","10"
"116","115","1626","1.626","0.3637211","0.06620524","0.1827055","0.5831429","0.182022","0"
"117","116","4685","4.685","0.229563","0.05819475","2.431557e-07","0.4589726","0.2535023","0"
"118","117","332","0.332","0.3177918","0.05245926","0.1694524","0.4864257","0.1650743","0"
"119","118","239","0.239","0.3486675","0.05551794","0.203532","0.50883","0.1592289","0"
"120","119","1028","1.028","0.3429368","0.09115629","0.110286","0.6227449","0.2658108","34"
"121","120","873","0.873","0.442612","0.06552047","0.2243585","0.6547735","0.1480314","0"
"122","121","8095","8.095","0.5010146","0.1017697","0.138528","0.9165252","0.2031271","0"
"123","122","54","0.054","0.3848818","0.05230396","0.2830515","0.5077256","0.1358962","0"
"124","123","389","0.389","0.4550342","0.07667843","0.2838404","0.6984777","0.1685114","0"
"125","124","509","0.509","0.597531","0.0948865","0.3412711","0.8127081","0.1587976","0"
"126","125","417","0.417","0.3631792","0.082867","0.1337947","0.5638941","0.2281711","20"
"127","126","13","0.013","0.4505983","0.03726837","0.3586265","0.502519","0.08270863","0"
"128","127","1591","1.591","0.4282305","0.06059015","0.2131564","0.6326848","0.1414896","0"
"129","129","32","0.032","0.3717368","0.06975606","0.2253052","0.4872146","0.1876491","0"
"130","131","18","0.018","0.4965147","0.07454506","0.3613088","0.6241648","0.1501367","0"
"131","132","6","0.006","0.4458508","0.04292773","0.395073","0.5198744","0.09628272","0"
"132","133","1247","1.247","0.3742702","0.08356504","0.1142304","0.6277937","0.2232746","0"
"133","134","436","0.436","0.4527406","0.08189894","0.1402635","0.7469152","0.1808959","0"
"134","135","1036","1.036","0.252766","0.06072689","0.0973483","0.430415","0.2402495","0"
"135","136","395","0.395","0.2088063","0.05444909","4.444814e-07","0.3704596","0.2607636","15"
"136","137","80","0.08000001","0.2880767","0.05753261","0.1732392","0.4302572","0.1997128","0"
"137","138","1","0.001","0.281316","0","0.281316","0.281316","0","0"
"138","139","15","0.015","0.2665165","0.06940433","0.1565146","0.3919175","0.2604128","0"
"139","140","847","0.8470001","0.236066","0.08762079","0.07068416","0.5803029","0.3711708","0"
"140","141","304","0.304","0.1818253","0.04682722","0.08015061","0.3491598","0.2575396","0"
"141","142","94","0.094","0.413887","0.05899216","0.2276718","0.5414898","0.142532","0"
"142","143","644","0.6440001","0.3898102","0.08758521","0.1579346","0.7264042","0.2246868","0"
"143","144","966","0.966","0.3227006","0.06796534","0.09797955","0.5435409","0.2106142","0"
"144","145","359","0.359","0.4262711","0.06855319","0.2475517","0.6090183","0.1608206","0"
"145","146","278","0.278","0.2988909","0.06610666","0.08930164","0.4891079","0.2211732","2"
"146","147","3263","3.263","0.4008586","0.07039598","0.1926454","0.6964266","0.175613","0"
"147","148","3372","3.372","0.3482891","0.1114027","0.09829491","0.7784705","0.3198569","0"
"148","149","174","0.174","0.3995415","0.07356048","0.116597","0.5493786","0.1841123","0"
"149","151","279","0.279","0.6413922","0.08868472","0.4163728","0.9619648","0.1382691","0"
"150","152","443","0.443","0.3405317","0.08636943","0.1038171","0.5812495","0.2536311","0"
"151","153","460","0.46","0.5173062","0.05490147","0.374562","0.6800178","0.1061295","0"
"152","154","42","0.042","0.3915268","0.1378387","0.1563568","0.6511447","0.3520543","0"
"153","155","61","0.061","0.5295737","0.05653104","0.4196862","0.6883799","0.1067482","0"
"154","156","106","0.106","0.5095415","0.07309654","0.3384311","0.6508291","0.1434555","0"
"155","157","338","0.338","0.4562974","0.06162863","0.2631716","0.6561935","0.1350624","0"
"156","158","66","0.066","0.4220074","0.05939228","0.2680627","0.5582141","0.1407375","0"
"157","160","262","0.262","0.4620101","0.05192721","0.3112935","0.5889806","0.1123941","0"
"158","161","169","0.169","0.4815597","0.2043651","0.08093947","0.9513938","0.4243817","0"
"159","162","880","0.8800001","0.2733288","0.06655859","0.08362187","0.479168","0.2435111","0"
"160","163","613","0.613","0.4157509","0.0604706","0.2555983","0.5730452","0.1454491","0"
"161","164","32","0.032","0.412103","0.04904425","0.3029314","0.5149833","0.1190097","0"
"162","165","49","0.049","0.4362722","0.05389236","0.2922025","0.5777785","0.1235292","0"
"163","166","912","0.9120001","0.3896769","0.05596363","0.2281452","0.5645252","0.1436155","0"
"164","1001","775","0.775","0.4721119","0.07324389","0.1708722","0.6470425","0.155141","0"
"165","1002","352","0.352","0.5654156","0.09429459","0.1869655","0.7571706","0.1667704","0"
"166","1003","885","0.8850001","0.5201728","0.06223546","0.3437955","0.7437596","0.1196438","0"
"167","1004","205","0.205","0.6118012","0.08336745","0.3133446","0.8182302","0.1362656","0"
"168","1005","241","0.241","0.6831059","0.06546076","0.5137211","0.8439478","0.09582813","0"
"169","1006","98","0.098","0.6817181","0.0713492","0.3761398","0.8428434","0.1046609","0"
"170","1007","625","0.625","0.668114","0.07809095","0.3911286","0.8549922","0.1168827","0"
"171","1008","1334","1.334","0.6318312","0.1284349","0.06831733","0.8977497","0.2032741","10"
"172","1009","1142","1.142","0.462717","0.0514808","0.3146068","0.6298448","0.1112576","0"
"173","1010","563","0.563","0.5673131","0.07820148","0.3461622","0.930725","0.1378454","4"
"174","1011","712","0.712","0.6216291","0.08708817","2.758975e-06","0.8523096","0.1400967","2"
"175","1012","639","0.6390001","0.5122921","0.06559746","0.3146068","0.7071554","0.128047","1"
"176","1013","370","0.37","0.3931243","0.0582588","0.1405791","0.5457498","0.1481943","0"
"177","1014","318","0.318","0.4372817","0.05359551","0.2772138","0.6069672","0.1225652","0"
"178","1015","3081","3.081","0.4444351","0.08129931","0.07510173","0.8033992","0.1829273","84"
"179","1016","3860","3.86","0.3796182","0.07439604","8.751198e-07","0.6131204","0.195976","7"
"180","1017","1615","1.615","0.4173106","0.05692784","0.2243585","0.7043154","0.136416","0"
"181","1018","61","0.061","0.6939176","0.05637283","0.5624741","0.8029259","0.0812385","0"
"182","1019","3095","3.095","0.5290897","0.09909215","0.09513938","0.8731365","0.187288","45"
"183","1020","2774","2.774","0.5012231","0.1133509","0.09087941","0.8638277","0.2261486","28"
"184","1021","694","0.694","0.4422533","0.05011437","0.2683783","0.617696","0.113316","0"
"185","1022","189","0.189","0.6916916","0.08185645","0.2600161","0.8513634","0.1183424","0"
"186","1023","5","0.005","0.7104372","0.05733686","0.6145405","0.759064","0.08070645","0"
"187","1024","284","0.284","0.7072248","0.0982741","0.4065922","1.003775","0.1389574","0"
"188","1025","3941","3.941","0.578314","0.1096269","1.105034e-06","0.9976224","0.189563","18"
"189","1026","527","0.527","0.5901816","0.07970387","0.3669887","0.8231213","0.1350497","0"
"190","1027","1434","1.434","0.5644157","0.08592823","0.1599856","0.9185762","0.1522428","3"
"191","1028","1147","1.147","0.6196933","0.0953642","0.1415257","0.9409806","0.1538894","10"
"192","1029","1272","1.272","0.4517648","0.05631275","0.2963047","0.6377336","0.1246506","0"
"193","1030","23","0.023","0.6612149","0.06258807","0.5040967","0.7592217","0.09465615","0"
"194","1031","255","0.255","0.6815615","0.0666209","0.3998063","0.8750299","0.09774745","0"
"195","1032","2035","2.035","0.4763194","0.07791801","1.430646e-06","0.7846238","0.1635835","10"
"196","1033","2632","2.632","0.4330263","0.07704432","1.145962e-06","0.7925127","0.1779206","22"
"197","1034","1440","1.44","0.5005328","0.07152124","0.2526014","0.8075014","0.1428902","0"
"198","1035","291","0.291","0.6970267","0.07325929","0.4662303","0.9160518","0.1051026","0"
"199","1036","885","0.8850001","0.6580617","0.0794329","0.3032469","0.9603871","0.1207074","2"
"200","1037","1700","1.7","0.6420318","0.0975557","0.1243281","0.8881254","0.1519484","24"
"201","1038","1069","1.069","0.6233159","0.08741906","0.3379578","0.9501316","0.1402484","0"
"202","1039","504","0.504","0.7068493","0.07570691","0.3923908","0.9217318","0.1071047","0"
"203","1040","710","0.71","0.6879699","0.07527292","0.3778753","0.9173141","0.1094131","1"
"204","1041","826","0.826","0.42477","0.04883365","0.2871537","0.5967117","0.1149649","0"
"205","1042","2357","2.357","0.4059777","0.09279704","6.27751e-07","0.6902733","0.2285767","47"
"206","1043","603","0.603","0.3619192","0.0603966","7.044895e-07","0.5514295","0.1668787","0"
"207","1044","1342","1.342","0.3843972","0.07455544","1.126702e-06","0.9845269","0.1939542","7"
"208","1045","297","0.297","0.355427","0.05397453","0.2025854","0.4895807","0.1518583","0"
"209","1046","557","0.557","0.3413534","0.0541412","0.1973787","0.5336007","0.1586075","0"
"210","1047","74","0.074","0.3678714","0.04696714","0.2447117","0.4697014","0.1276727","0"
"211","1048","1","0.001","0.3914438","0","0.3914438","0.3914438","0","0"
"212","1049","890","0.89","0.2403173","0.08736859","1.181171e-07","0.4244193","0.3635552","54"
"213","1050","51","0.051","0.3862746","0.04900271","0.2578072","0.4684389","0.1268598","0"
"214","1051","13611","13.611","0.5133538","0.1438055","0.08583055","1.235076","0.2801293","0"
"215","1052","125","0.125","0.3676994","0.06112284","0.1798655","0.4764858","0.1662305","0"
"216","1053","993","0.993","0.4609613","0.07122999","0.147679","0.7006866","0.1545249","0"
"217","1054","536","0.536","0.4890567","0.07019838","0.216943","0.7136242","0.1435383","0"
"218","1055","843","0.8430001","0.4060496","0.09366614","0.08725055","0.6322114","0.2306766","1"
"219","1056","39","0.039","0.5472628","0.06668027","0.3521577","0.6885378","0.1218432","0"
"220","1057","28842","28.842","0.4073476","0.1011001","1.561854e-07","0.8437901","0.2481913","412"
"221","1058","100","0.1","0.2898037","0.05900452","9.286862e-07","0.4075372","0.2036017","2"
"222","1059","5519","5.519","0.3582876","0.07443445","2.034323e-07","0.708102","0.2077506","37"
"223","1060","3193","3.193","0.3764117","0.07114413","4.802927e-07","0.6186426","0.1890062","20"
"224","1061","280","0.28","0.4314209","0.05689883","0.2929917","0.5967117","0.1318871","0"
"225","1062","3673","3.673","0.3872859","0.06828137","0.08141281","0.6300026","0.1763074","2"
"226","1063","946","0.946","0.4436975","0.05859492","0.2745315","0.6016027","0.1320605","0"
"227","1064","10495","10.495","0.4142429","0.05819767","0.1825477","0.6331581","0.1404916","0"
"228","1065","6288","6.288","0.3391856","0.08806539","1.208255e-07","0.6735489","0.2596377","111"
"229","1066","2205","2.205","0.3764251","0.05225214","0.2066875","0.5616853","0.1388115","0"
"230","1067","338","0.338","0.4248387","0.07647473","0.236034","0.6623468","0.1800089","0"
"231","1068","983","0.983","0.4313721","0.06714924","0.2415562","0.7230909","0.1556643","0"
"232","1069","4072","4.072","0.5487606","0.08575233","0.1509923","0.8190191","0.1562655","0"
"233","1070","367","0.367","0.5273895","0.06674871","0.2724805","0.7611151","0.1265644","0"
"234","1071","118","0.118","0.4018842","0.07646411","0.1871232","0.6386803","0.190264","0"
"235","1072","5870","5.87","0.4218822","0.08423065","0.1055527","0.8759765","0.1996544","0"
"236","1073","839","0.839","0.4577044","0.05546961","0.2716916","0.6270048","0.1211909","0"
"237","1074","134","0.134","0.4953613","0.05911253","0.3368534","0.6457803","0.1193321","0"
"238","1075","243","0.243","0.4627157","0.07123163","0.131428","0.6483047","0.1539425","0"
"239","1076","417","0.417","0.5099759","0.06343175","0.3332245","0.7456529","0.1243819","0"
"240","1077","919","0.919","0.4239504","0.05550125","0.2193097","0.5883495","0.1309145","0"
"241","1078","851","0.851","0.4453772","0.05784331","0.2772138","0.6476735","0.1298749","0"
"242","1079","137","0.137","0.4532903","0.0673039","0.2595428","0.6699201","0.1484786","0"
"243","1080","1391","1.391","0.4666349","0.0563958","0.2630138","0.6797022","0.1208564","0"
"244","1081","4493","4.493","0.6111419","0.1040816","0.06263737","0.927254","0.1703068","16"
"245","1082","2466","2.466","0.631095","0.09050836","0.1292192","0.9414539","0.1434148","53"
"246","1083","588","0.588","0.410323","0.06340677","0.1391591","0.6290559","0.1545289","0"
"247","1084","64","0.064","0.4508101","0.05301932","0.3532622","0.5686274","0.117609","0"
"248","1085","2138","2.138","0.4837152","0.06879912","0.1238547","0.7241953","0.1422306","0"
"249","1086","165","0.165","0.4349513","0.08086174","0.2740582","0.6733912","0.1859099","0"
"250","1087","265","0.265","0.510325","0.06557968","0.194381","0.7043154","0.1285057","0"
"251","1088","331","0.331","0.5378614","0.056239","0.3389045","0.6972155","0.1045604","0"
"252","1089","3029","3.029","0.3553386","0.1241816","0.07873071","0.7513329","0.349474","0"
"253","1090","78","0.078","0.4174307","0.09257285","0.1434191","0.5716252","0.2217682","0"
"254","1091","23427","23.427","0.4573244","0.1184548","3.662382e-07","0.9248873","0.259017","743"
"255","1092","210","0.21","0.4394518","0.05552863","0.2854182","0.561843","0.1263589","0"
"256","1093","260","0.26","0.4427337","0.06041778","0.2660116","0.5933984","0.1364653","0"
"257","1094","1","0.001","0.4263128","0","0.4263128","0.4263128","0","0"
"258","1095","550","0.55","0.425909","0.06451391","0.2631716","0.6412047","0.1514734","0"
"259","1096","14","0.014","0.2944903","0.04388827","0.1907521","0.3493177","0.1490313","0"
"260","1097","193","0.193","0.5013025","0.06072697","0.3332245","0.6856978","0.1211384","0"
"261","1098","381","0.381","0.4263524","0.05943206","0.2552828","0.6763889","0.1393966","0"
"262","1099","2466","2.466","0.2833601","0.07645178","0.07652182","0.5318652","0.2698043","0"
"263","1100","1103","1.103","0.3385097","0.06652704","0.150204","0.5924517","0.1965292","0"
"264","1101","144","0.144","0.4403746","0.06474894","0.2768982","0.6645557","0.1470315","0"
"265","1102","42","0.042","0.3244003","0.04758566","0.2273563","0.444299","0.1466881","0"
"266","1103","108","0.108","0.3674796","0.0578225","0.2174164","0.5200322","0.1573489","0"
"267","1104","2552","2.552","0.3647049","0.07910045","0.1333215","0.6279515","0.2168889","0"
"268","1105","179","0.179","0.4106426","0.06278391","0.2638029","0.5771474","0.1528919","0"
"269","1106","431","0.431","0.3550315","0.07030902","0.1715033","0.5550586","0.198036","0"
"270","1107","946","0.946","0.4314717","0.06569891","0.234614","0.642467","0.152267","0"
"271","1108","2","0.002","0.4463505","0.02923004","0.4256817","0.4670192","0.06548675","0"
"272","1109","268","0.268","0.2756554","0.05984917","0.103975","0.4357794","0.2171159","0"
"273","1110","516","0.516","0.2846736","0.0679943","0.08882831","0.5913473","0.23885","0"
"274","1111","199","0.199","0.3099355","0.05298248","0.1847566","0.4813769","0.1709468","0"
"275","1112","739","0.739","0.2324512","0.05052198","0.09277306","0.4117973","0.2173445","7"
"276","1113","1121","1.121","0.2943813","0.05974874","0.1154926","0.4861102","0.2029638","0"
"277","1114","1521","1.521","0.2330589","0.05903875","0.0657929","0.4436682","0.2533212","2"
"278","1115","1695","1.695","0.3536406","0.07035795","0.1277992","0.5784096","0.1989532","0"
"279","1116","3864","3.864","0.2223831","0.0573467","1.537779e-07","0.437988","0.2578734","0"
"280","1117","290","0.29","0.3003537","0.05451378","0.1442082","0.4976279","0.1814986","0"
"281","1118","239","0.239","0.3552414","0.05817652","0.2182052","0.5405431","0.1637662","0"
"282","1119","1022","1.022","0.314793","0.09769139","2.029808e-07","0.6221138","0.3103354","43"
"283","1120","735","0.735","0.4353458","0.0635417","0.2178897","0.6726023","0.1459568","0"
"284","1121","7821","7.821001","0.49328","0.1000741","0.1549368","0.861461","0.2028748","0"
"285","1122","45","0.045","0.3697095","0.06221266","0.236034","0.5274477","0.1682744","0"
"286","1123","358","0.358","0.4285136","0.06602602","0.2753204","0.6290559","0.1540815","0"
"287","1124","406","0.406","0.5729596","0.08515987","0.3281756","0.7964571","0.1486315","0"
"288","1125","388","0.388","0.3541744","0.08637172","5.311508e-07","0.5530075","0.2438677","18"
"289","1126","19","0.019","0.4597615","0.06756491","0.3676198","0.6446758","0.1469564","0"
"290","1127","1539","1.539","0.4157726","0.06015315","0.2376118","0.6104382","0.144678","0"
"291","1129","35","0.035","0.3761894","0.08590952","0.1869655","0.5883495","0.2283677","0"
"292","1131","11","0.011","0.4765145","0.08370404","0.3360645","0.6112272","0.175659","0"
"293","1132","10","0.01","0.511102","0.05212564","0.445246","0.5814073","0.1019868","0"
"294","1133","1182","1.182","0.3719298","0.08038832","0.07920393","0.5878757","0.2161384","0"
"295","1134","437","0.437","0.4389848","0.086463","0.09277273","0.6929555","0.1969612","0"
"296","1135","1006","1.006","0.2412524","0.05740684","0.08220169","0.4510837","0.2379535","0"
"297","1136","334","0.334","0.2045709","0.05577279","4.029523e-07","0.3414286","0.2726331","14"
"298","1137","97","0.097","0.277822","0.05836081","0.1386858","0.4274172","0.2100654","0"
"299","1138","1","0.001","0.2863648","0","0.2863648","0.2863648","0","0"
"300","1139","10","0.01","0.2516066","0.04621314","0.1503613","0.3251778","0.1836722","0"
"301","1140","690","0.6900001","0.2387195","0.08744967","0.06926399","0.5719407","0.3663281","0"
"302","1141","279","0.279","0.1804463","0.04581051","1.713826e-07","0.2939379","0.2538734","0"
"303","1142","92","0.09200001","0.4242601","0.05222295","0.3101891","0.5945028","0.1230918","0"
"304","1143","601","0.601","0.3879705","0.09637819","0.1394746","0.696111","0.2484163","0"
"305","1144","874","0.874","0.3142569","0.07021714","0.06531969","0.564683","0.2234387","0"
"306","1145","342","0.342","0.425326","0.0622442","0.2093697","0.557583","0.1463447","0"
"307","1146","290","0.29","0.2859906","0.06639702","0.06847511","0.4979434","0.232165","0"
"308","1147","2985","2.985","0.4014263","0.06729437","0.1803388","0.6391536","0.1676382","1"
"309","1148","3426","3.426","0.3429372","0.107385","0.09245758","0.7925127","0.3131331","0"
"310","1149","186","0.186","0.4005198","0.06254725","0.2051098","0.5861406","0.1561652","0"
"311","1151","217","0.217","0.6389916","0.07363929","0.4531348","0.874241","0.115243","0"
"312","1152","428","0.428","0.3299703","0.08719681","0.1306392","0.5662608","0.2642566","0"
