"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"107","106","366","0.366","0.3818421","0.06638887","0.2092911","0.5604557","0.1738647","0"
"108","107","1066","1.066","0.5262471","0.06971861","0.2292942","0.738631","0.1324826","0"
"109","108","1","0.001","0.675288","0","0.675288","0.675288","0","0"
"110","109","240","0.24","0.3411753","0.06099643","0.1974375","0.495631","0.1787832","1"
"111","110","530","0.53","0.3351389","0.07725585","0.1403918","0.8504999","0.2305189","4"
"112","111","190","0.19","0.3630571","0.05939302","0.2204039","0.5430456","0.1635914","0"
"113","112","893","0.8930001","0.26143","0.04893989","0.1292791","0.4196933","0.1872008","0"
"114","113","1301","1.301","0.3607191","0.06523591","0.1529864","0.5630487","0.1808496","0"
"115","114","1902","1.902","0.277271","0.07356236","0.06445426","0.5600853","0.2653085","0"
"116","115","1596","1.596","0.4327675","0.06493803","0.2255899","0.6689907","0.1500529","0"
"117","116","4420","4.42","0.2611263","0.06620304","1.561438e-07","0.4926676","0.2535287","3"
"118","117","349","0.349","0.3894958","0.04962582","0.2522606","0.5708277","0.1274104","0"
"119","118","211","0.211","0.381069","0.05127299","0.2437408","0.5663825","0.1345504","0"
"120","119","1111","1.111","0.3434756","0.09757341","3.977781e-07","0.5937941","0.2840767","26"
"121","120","1057","1.057","0.4609361","0.08004623","0.1829908","0.8779114","0.1736601","0"
"122","121","9102","9.102","0.5276027","0.1171358","0.1159436","0.9379206","0.2220152","0"
"123","122","49","0.049","0.406018","0.05486339","0.2915259","0.5526767","0.1351255","0"
"124","123","420","0.42","0.4634222","0.07995988","0.2541128","0.7808596","0.1725422","0"
"125","124","470","0.47","0.6516688","0.09759549","0.4222865","0.8567971","0.1497624","0"
"126","125","413","0.413","0.377109","0.1165732","0.08667986","0.6141676","0.3091235","6"
"127","126","12","0.012","0.5242156","0.08100364","0.3756127","0.6615822","0.1545235","0"
"128","127","1605","1.605","0.4434252","0.05239849","0.2496676","0.6167606","0.1181676","0"
"129","129","33","0.033","0.3714033","0.09001804","0.1818795","0.578977","0.2423728","0"
"130","131","20","0.02","0.5671048","0.06542516","0.4496981","0.6908459","0.115367","0"
"131","132","6","0.006","0.4730967","0.04380281","0.407099","0.5223017","0.09258743","0"
"132","133","1223","1.223","0.4022028","0.08649608","0.08630944","0.8175313","0.2150559","0"
"133","134","453","0.453","0.5208692","0.09225253","0.09816309","0.7556706","0.1771127","0"
"134","135","1051","1.051","0.2733785","0.06474742","1.928835e-07","0.5119295","0.2368417","1"
"135","136","396","0.396","0.2302118","0.04602065","0.1292789","0.3526462","0.1999057","2"
"136","137","80","0.08000001","0.3320968","0.04300671","0.2370731","0.46007","0.1295005","0"
"137","138","2","0.002","0.2948597","0.102677","0.2222561","0.3674634","0.3482232","0"
"138","139","16","0.016","0.29949","0.03890831","0.237814","0.3737605","0.1299152","0"
"139","140","843","0.8430001","0.2749414","0.1152949","0.06556562","0.6693612","0.4193437","0"
"140","141","406","0.406","0.1817236","0.04463372","0.07556725","0.3048612","0.2456132","2"
"141","142","104","0.104","0.4463643","0.0546248","0.3148628","0.5923124","0.1223772","0"
"142","143","641","0.641","0.440075","0.09423821","0.1407622","0.7530776","0.2141413","0"
"143","144","909","0.909","0.3597248","0.07459732","0.1081647","0.6360227","0.2073733","0"
"144","145","345","0.345","0.5196176","0.07537184","0.2674481","0.7686356","0.1450525","0"
"145","146","274","0.274","0.3443076","0.06548192","0.1452073","0.5393414","0.1901843","0"
"146","147","3218","3.218","0.493043","0.07387313","0.2904146","0.8664282","0.149831","1"
"147","148","4789","4.789","0.3156507","0.1112801","0.1152027","0.8401279","0.3525418","0"
"148","149","183","0.183","0.438966","0.09401765","0.157061","0.630096","0.2141798","0"
"149","151","248","0.248","0.719969","0.08719783","0.4111737","0.9008779","0.1211133","0"
"150","152","493","0.493","0.3996641","0.101624","0.1448369","0.6989953","0.2542735","0"
"151","153","494","0.494","0.5943416","0.05557673","0.4204344","0.756041","0.09350974","0"
"152","154","47","0.047","0.3924553","0.1558874","0.1100167","0.7041813","0.3972105","0"
"153","155","69","0.06900001","0.5424284","0.07030169","0.2674481","0.6578779","0.1296055","0"
"154","156","90","0.09","0.5116952","0.08765885","0.1396509","0.6312072","0.1713107","0"
"155","157","388","0.388","0.4773321","0.05585098","0.3311615","0.6623231","0.1170065","0"
"156","158","70","0.07","0.5021505","0.05643164","0.3496829","0.6330593","0.1123799","0"
"157","160","231","0.231","0.5054435","0.0571795","0.2878216","0.6575075","0.1131274","0"
"158","161","181","0.181","0.5794396","0.2459232","0.07408535","1.087943","0.4244156","0"
"159","162","793","0.793","0.3191426","0.07164094","0.1222409","0.5148931","0.2244794","0"
"160","163","639","0.6390001","0.4613242","0.05826366","0.2004014","0.6352812","0.1262966","0"
"161","164","33","0.033","0.4700491","0.03993807","0.3959862","0.558974","0.08496574","0"
"162","165","57","0.057","0.4709944","0.05428717","0.3448673","0.6086112","0.1152608","0"
"163","166","812","0.812","0.3895293","0.04971724","0.212625","0.5737909","0.1276342","0"
"164","1001","816","0.816","0.544205","0.08820709","0.0955701","0.7575228","0.1620843","0"
"165","1002","324","0.324","0.6350086","0.1289085","0.1266859","0.893099","0.2030028","0"
"166","1003","902","0.9020001","0.6127918","0.06347618","0.359314","0.8716142","0.1035852","0"
"167","1004","191","0.191","0.7141188","0.1007293","0.1941036","0.9590349","0.141054","0"
"168","1005","238","0.238","0.7956566","0.08612179","0.3482012","0.9949663","0.1082399","0"
"169","1006","108","0.108","0.8687503","0.06821478","0.5560106","1.043863","0.07852059","0"
"170","1007","560","0.56","0.7932443","0.08755639","0.3822804","1.022378","0.1103776","0"
"171","1008","1380","1.38","0.8073984","0.1349428","0.1448369","1.120911","0.1671328","20"
"172","1009","1119","1.119","0.5857936","0.05801973","0.3467194","0.8197544","0.09904468","0"
"173","1010","646","0.646","0.8176789","0.1007639","0.290785","1.064607","0.1232316","3"
"174","1011","760","0.7600001","0.8441286","0.1253975","0.2407774","1.207221","0.1485526","1"
"175","1012","659","0.659","0.7442483","0.07675419","0.3589429","0.9619981","0.1031298","1"
"176","1013","359","0.359","0.4941224","0.06402715","0.1811387","0.6575075","0.1295775","0"
"177","1014","356","0.356","0.5838574","0.05198843","0.4493277","0.7315929","0.08904303","0"
"178","1015","3348","3.348","0.5850319","0.09991133","0.1003857","0.8975441","0.1707793","52"
"179","1016","3812","3.812","0.498892","0.08512704","1.411653e-06","0.683067","0.1706322","18"
"180","1017","1627","1.627","0.5322245","0.05926218","0.3304207","0.8382758","0.1113481","0"
"181","1018","63","0.063","0.8657638","0.06219977","0.6878825","1.03312","0.07184381","0"
"182","1019","3458","3.458","0.6387872","0.1073044","0.1185366","0.991262","0.1679814","12"
"183","1020","3211","3.211","0.61519","0.1182294","0.05445274","0.9749632","0.1921836","39"
"184","1021","653","0.6530001","0.5532905","0.0737114","0.3126402","0.8438322","0.1332237","0"
"185","1022","219","0.219","0.8447286","0.07248153","0.4948902","1.013858","0.08580451","0"
"186","1023","8","0.008","0.8566582","0.05030521","0.7797483","0.9193993","0.05872262","0"
"187","1024","312","0.312","0.8825868","0.08614286","0.4685899","1.1461","0.09760271","0"
"188","1025","4358","4.358","0.7736493","0.1346827","3.250052e-06","1.216852","0.1740875","15"
"189","1026","585","0.585","0.7675079","0.0862845","0.569346","1.074238","0.1124217","0"
"190","1027","1581","1.581","0.7293292","0.1024535","0.2400365","1.068681","0.1404763","7"
"191","1028","1148","1.148","0.751039","0.1110381","0.1066829","1.025712","0.147846","7"
"192","1029","1466","1.466","0.6155867","0.06617059","0.3663521","0.8693916","0.1074919","0"
"193","1030","28","0.028","0.8167382","0.07289835","0.6434313","1.044603","0.08925547","0"
"194","1031","265","0.265","0.8359486","0.06552657","0.4408078","1.027564","0.07838589","0"
"195","1032","2212","2.212","0.6394051","0.0974744","0.1318719","0.943477","0.1524454","2"
"196","1033","2616","2.616","0.5946175","0.0920819","2.32308e-06","0.9056935","0.154859","20"
"197","1034","1362","1.362","0.7776093","0.1097158","0.4459938","1.114244","0.1410937","3"
"198","1035","299","0.299","0.8826944","0.0679078","0.6956615","1.066459","0.0769324","0"
"199","1036","931","0.9310001","0.9114796","0.09670727","0.2744862","1.266489","0.1060992","1"
"200","1037","1945","1.945","0.872336","0.1228923","0.1226113","1.135728","0.1408773","11"
"201","1038","1080","1.08","0.8979115","0.0765233","0.3937637","1.183884","0.08522366","0"
"202","1039","564","0.564","0.8759089","0.08220844","0.4278429","1.059421","0.09385501","3"
"203","1040","833","0.8330001","0.8731944","0.07758939","0.3752423","1.103131","0.08885695","0"
"204","1041","810","0.8100001","0.5344231","0.05979114","0.4008017","0.7727103","0.1118798","0"
"205","1042","2350","2.35","0.6078343","0.151709","6.648476e-07","1.069793","0.2495894","57"
"206","1043","586","0.586","0.4720434","0.06588317","9.396888e-07","0.6663969","0.1395701","1"
"207","1044","1272","1.272","0.5437374","0.0957238","0.1174255","0.8897645","0.1760479","1"
"208","1045","272","0.272","0.4900215","0.06878848","0.2974527","0.6767697","0.1403785","0"
"209","1046","527","0.527","0.4396478","0.05877522","0.2548536","0.6189831","0.1336871","0"
"210","1047","65","0.06500001","0.4667035","0.03936997","0.3878368","0.5782362","0.08435757","0"
"211","1049","1046","1.046","0.2802066","0.0725961","1.150854e-12","0.4700716","0.2590807","81"
"212","1050","51","0.051","0.5002868","0.04475798","0.4030243","0.5826813","0.08946464","0"
"213","1051","13638","13.638","0.6767204","0.1745759","0.07112194","1.617654","0.2579735","0"
"214","1052","165","0.165","0.4399233","0.05251724","0.2804131","0.5889786","0.1193782","0"
"215","1053","916","0.9160001","0.6839132","0.1285396","0.2207744","1.046826","0.1879473","0"
"216","1054","477","0.477","0.7240939","0.08969333","0.4548841","0.9616279","0.1238698","0"
"217","1055","759","0.7590001","0.5823945","0.1312753","0.1203888","0.8879123","0.2254062","0"
"218","1056","41","0.041","0.7668557","0.07621638","0.495631","0.9323642","0.09938817","0"
"219","1057","29142","29.142","0.498614","0.1384379","5.23541e-07","1.147582","0.2776455","318"
"220","1058","98","0.098","0.363516","0.05772157","0.24263","0.5352667","0.1587869","2"
"221","1059","5685","5.685","0.3788823","0.08908258","2.441072e-07","0.8001218","0.2351194","22"
"222","1060","2999","2.999","0.4123661","0.07668927","4.797359e-07","0.6186127","0.1859737","16"
"223","1061","276","0.276","0.4897162","0.05249997","0.3659816","0.6438017","0.1072049","0"
"224","1062","3550","3.55","0.4342032","0.06688448","4.28159e-07","0.8753185","0.1540396","3"
"225","1063","973","0.973","0.5258211","0.05828715","0.3415335","0.6930685","0.1108498","0"
"226","1064","10963","10.963","0.511294","0.06684142","0.2311463","0.9653322","0.1307299","0"
"227","1065","6396","6.396","0.3889222","0.1040574","2.218514e-07","0.7686356","0.2675532","8"
"228","1066","2018","2.018","0.4300627","0.04492431","0.2767088","0.6097224","0.1044599","0"
"229","1067","320","0.32","0.4735825","0.07021648","0.2741158","0.7686356","0.1482666","0"
"230","1068","1112","1.112","0.4880665","0.05916166","0.288192","0.7023292","0.1212164","0"
"231","1069","4166","4.166","0.7011937","0.1111155","0.2581874","1.000893","0.1584662","0"
"232","1070","376","0.376","0.6424729","0.08185829","0.1837317","0.8686508","0.1274113","0"
"233","1071","147","0.147","0.4691619","0.087987","0.2237378","0.8356828","0.1875408","0"
"234","1072","6151","6.151","0.462835","0.09912014","0.1007561","0.8871721","0.2141587","0"
"235","1073","793","0.793","0.5357872","0.05433774","0.3178262","0.7160349","0.1014166","0"
"236","1074","167","0.167","0.5684919","0.05704464","0.384503","0.6904755","0.1003438","0"
"237","1075","251","0.251","0.6094007","0.09537394","0.2278125","0.9405136","0.1565045","0"
"238","1076","444","0.444","0.6273428","0.06452609","0.4074695","0.8430913","0.1028562","0"
"239","1077","851","0.851","0.5039513","0.06037765","0.3511646","0.6923276","0.1198085","0"
"240","1078","945","0.9450001","0.5382179","0.06565876","0.3556097","0.7756736","0.1219929","0"
"241","1079","120","0.12","0.608327","0.09297303","0.3363475","1.034972","0.152834","0"
"242","1080","1416","1.416","0.5759764","0.06167718","0.3978384","0.7649313","0.1070828","0"
"243","1081","4745","4.745","0.77698","0.132752","0.06926981","1.16314","0.1708564","22"
"244","1082","2695","2.695","0.8658575","0.1364348","0.1629878","1.191663","0.1575719","21"
"245","1083","563","0.563","0.4861867","0.06001203","0.2689298","0.6767697","0.1234341","0"
"246","1084","60","0.06","0.5663208","0.05851405","0.4315472","0.6697316","0.1033232","0"
"247","1085","2055","2.055","0.6290184","0.08087589","0.2437408","1.006079","0.1285748","0"
"248","1086","168","0.168","0.5208223","0.07516916","0.3270868","0.7823414","0.1443278","0"
"249","1087","243","0.243","0.7143462","0.05686251","0.4085807","0.8542041","0.07960077","0"
"250","1088","344","0.344","0.725625","0.06344349","0.5304511","0.9575532","0.08743288","0"
"251","1089","3427","3.427","0.4119495","0.1446361","0.07223336","0.796788","0.3511015","0"
"252","1090","72","0.072","0.5096456","0.1039273","0.212625","0.677881","0.2039208","0"
"253","1091","25010","25.01","0.6572822","0.1701227","4.021253e-12","1.232039","0.2588275","660"
"254","1092","217","0.217","0.6669575","0.06146813","0.5178566","0.8201249","0.09216198","0"
"255","1093","282","0.282","0.649559","0.06263098","0.4485868","0.8286447","0.09642078","0"
"256","1094","1","0.001","0.5415639","0","0.5415639","0.5415639","0","0"
"257","1095","561","0.561","0.6052997","0.06364712","0.3882073","0.8304968","0.1051498","0"
"258","1096","12","0.012","0.3453303","0.05804656","0.2648551","0.4671082","0.16809","0"
"259","1097","216","0.216","0.6789218","0.07140876","0.473035","0.890506","0.1051797","0"
"260","1098","413","0.413","0.5671717","0.05232383","0.4274725","0.7071447","0.09225396","0"
"261","1099","2548","2.548","0.3852597","0.09124436","0.1307611","0.6404679","0.2368386","0"
"262","1100","1353","1.353","0.445053","0.07015459","0.2296646","0.6263916","0.157632","0"
"263","1101","150","0.15","0.5703806","0.05291606","0.4282133","0.7182575","0.09277325","0"
"264","1102","54","0.054","0.4090197","0.05184852","0.3156036","0.5589737","0.1267629","0"
"265","1103","116","0.116","0.4850355","0.04964318","0.3611661","0.5926828","0.1023496","0"
"266","1104","2803","2.803","0.4529168","0.09596086","0.1166846","0.7034404","0.211873","0"
"267","1105","164","0.164","0.4828898","0.06564144","0.2989344","0.6289846","0.1359346","0"
"268","1106","463","0.463","0.468585","0.07453342","0.255224","0.6834374","0.1590606","0"
"269","1107","1022","1.022","0.5494851","0.07459828","0.2570762","0.8382758","0.1357603","0"
"270","1108","2","0.002","0.6439869","0.002881243","0.6419496","0.6460243","0.00447407","0"
"271","1109","255","0.255","0.3775899","0.0650647","0.2159587","0.5697164","0.1723158","0"
"272","1110","432","0.432","0.341254","0.05981457","0.09001371","0.5052621","0.1752788","0"
"273","1111","181","0.181","0.3701996","0.05933541","0.2304055","0.4945197","0.1602795","0"
"274","1112","756","0.756","0.2805825","0.04932458","0.1422441","0.4204344","0.1757935","6"
"275","1113","1192","1.192","0.3768226","0.06955294","0.1826205","0.5945349","0.1845774","0"
"276","1114","1701","1.701","0.3038776","0.08061165","0.04408079","0.5845335","0.2652767","0"
"277","1115","1867","1.867","0.4826282","0.07118159","0.2767088","0.7045517","0.1474874","0"
"278","1116","4054","4.054","0.2726038","0.06516408","0.08890242","0.5586036","0.2390432","3"
"279","1117","353","0.353","0.4138286","0.05151812","0.2789314","0.5623078","0.1244914","0"
"280","1118","227","0.227","0.3963713","0.04874509","0.1766936","0.5386005","0.1229783","0"
"281","1119","1066","1.066","0.3531021","0.124819","0.05704572","0.7034404","0.3534926","23"
"282","1120","913","0.913","0.4953328","0.09170742","0.2104024","0.9823718","0.1851431","0"
"283","1121","8647","8.647","0.6048263","0.1248309","0.2148475","0.9949663","0.2063913","0"
"284","1122","47","0.047","0.4040252","0.05825463","0.2396661","0.5137819","0.1441856","0"
"285","1123","385","0.385","0.5181336","0.07431407","0.2770792","0.7267773","0.1434265","0"
"286","1124","442","0.442","0.6800366","0.1154972","0.4333993","0.9719998","0.1698396","0"
"287","1125","402","0.402","0.4206078","0.1214641","0.06704725","0.6989953","0.2887824","11"
"288","1126","17","0.017","0.5358332","0.1131011","0.3933932","0.8438322","0.2110752","0"
"289","1127","1509","1.509","0.494286","0.05609428","0.3330137","0.6819557","0.1134855","0"
"290","1129","30","0.03","0.3725135","0.0990879","0.1859542","0.536378","0.2659982","0"
"291","1131","14","0.014","0.5765958","0.09149913","0.404506","0.7727103","0.1586885","0"
"292","1132","7","0.007","0.5942703","0.06443357","0.4867408","0.6597301","0.1084247","0"
"293","1133","1151","1.151","0.4393649","0.09060352","0.07704877","0.7908611","0.2062147","0"
"294","1134","429","0.429","0.6032239","0.1128286","0.1407622","0.8719846","0.1870427","0"
"295","1135","1032","1.032","0.3087317","0.07755753","0.09297712","0.5330441","0.2512134","1"
"296","1136","382","0.382","0.2270391","0.04520618","0.09816309","0.352646","0.1991119","6"
"297","1137","88","0.08800001","0.3862667","0.04923991","0.2770792","0.4945197","0.1274765","0"
"298","1139","11","0.011","0.3004498","0.05636757","0.2037347","0.3722789","0.1876106","0"
"299","1140","700","0.7","0.2667363","0.1110602","0.08519816","0.6386157","0.4163671","0"
"300","1141","356","0.356","0.1966215","0.04522902","0.09816309","0.3556094","0.2300309","1"
"301","1142","94","0.094","0.4951699","0.04649631","0.3622774","0.6060182","0.0938997","0"
"302","1143","612","0.612","0.5185208","0.1275675","0.1829908","0.9093977","0.2460219","0"
"303","1144","845","0.845","0.4116968","0.09160687","0.1803978","0.8056782","0.2225105","0"
"304","1145","369","0.369","0.5765538","0.07276708","0.3737606","0.8534633","0.1262104","0"
"305","1146","276","0.276","0.3956641","0.08624694","0.1029787","0.5956462","0.2179802","0"
"306","1147","2920","2.92","0.5837487","0.08183414","0.3374588","0.968666","0.1401873","1"
"307","1148","5065","5.065","0.3619618","0.1309931","0.1052012","1.029416","0.3618976","0"
"308","1149","184","0.184","0.4633193","0.07005703","0.2463338","0.6775106","0.1512068","0"
"309","1151","204","0.204","0.8528909","0.08041078","0.5856447","1.089796","0.09428027","0"
"310","1152","417","0.417","0.4226151","0.1099199","0.1759527","0.7682651","0.2600947","1"
"311","1153","509","0.509","0.6825393","0.06852423","0.4748871","1.046826","0.100396","0"
"312","1154","50","0.05","0.5156859","0.2065605","0.1155732","0.8371645","0.4005549","0"
