ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
40	918	0.918	0.4970532	0.05894621	0.2591481	0.6682373	0.1185914	0
41	775	0.775	0.2978218	0.03088382	0.1824283	0.389222	0.103699	0
42	2231	2.231	0.2873297	0.05977347	3.3008e-07	0.4591945	0.208031	48
43	618	0.618	0.2569473	0.03887198	4.273165e-07	0.3642318	0.1512838	0
44	1207	1.207	0.2882709	0.03955712	0.1310735	0.40684	0.1372221	6
45	288	0.288	0.2485333	0.0383173	0.1609368	0.3701045	0.1541737	0
46	513	0.513	0.2320399	0.03919692	0.1238263	0.3552353	0.1689232	0
47	3	0.003	0.28418	0.01691796	0.2652707	0.2978829	0.05953257	0
49	855	0.855	0.1689751	0.05152914	4.456675e-08	0.2958836	0.3049511	58
50	10	0.01	0.3017064	0.02994028	0.2461532	0.3463638	0.0992365	0
51	13537	13.537	0.382969	0.110099	0.07497052	0.8385453	0.2874881	0
52	259	0.259	0.2607536	0.0331811	0.1480668	0.3503622	0.1272508	0
53	797	0.7970001	0.3486723	0.04023656	0.2336581	0.4726892	0.1153993	1
54	499	0.499	0.3371121	0.04600199	0.1358216	0.4626931	0.136459	0
55	676	0.6760001	0.3153147	0.04715693	0.09496266	0.4681909	0.1495551	0
56	71	0.071	0.3783547	0.03945833	0.2966334	0.450198	0.1042893	0
57	27750	27.75	0.2774281	0.06572039	2.867048e-07	0.5731497	0.2368916	327
58	100	0.1	0.2003126	0.03373847	0.08134302	0.2706436	0.1684291	1
59	4952	4.952	0.2460831	0.04658642	0.04948055	0.4029663	0.1893117	12
60	3018	3.018	0.2556288	0.04905996	3.860863e-07	0.3933454	0.1919188	2
61	247	0.247	0.2819748	0.03259331	0.2000463	0.3762271	0.1155894	0
62	3492	3.492	0.2699713	0.04974887	0.05885186	0.468066	0.1842746	0
63	949	0.9490001	0.2951478	0.03531295	0.1743065	0.4202098	0.119645	0
64	10367	10.367	0.2962732	0.04059521	0.1409446	0.4993037	0.1370195	0
65	5770	5.77	0.2318756	0.05497653	0.04098389	0.4217092	0.2370949	11
66	1929	1.929	0.2579219	0.03422641	0.1336974	0.3793508	0.1327007	0
67	282	0.282	0.2996286	0.04667442	0.180554	0.4566954	0.1557742	0
68	894	0.8940001	0.2827473	0.03681914	0.1433187	0.3689799	0.1302193	0
69	3396	3.396	0.3773534	0.06212813	0.1625611	0.600139	0.1646418	0
70	272	0.272	0.3793054	0.0695226	0.06934773	0.5589052	0.1832893	0
71	88	0.08800001	0.2699507	0.039868	0.1768055	0.3597336	0.1476863	0
72	5601	5.601	0.3110521	0.05589064	0.1267002	0.5856447	0.1796826	0
73	1457	1.457	0.3360808	0.03855742	0.2147906	0.4734389	0.1147267	0
74	164	0.164	0.3658728	0.04475518	0.170308	0.4748133	0.1223244	0
75	271	0.271	0.3414907	0.04205368	0.2016707	0.4535717	0.1231474	0
76	476	0.476	0.37461	0.04095173	0.26702	0.4973045	0.1093183	0
77	997	0.997	0.2925875	0.03469587	0.1930491	0.4014671	0.1185829	0
78	1233	1.233	0.3215105	0.04153728	0.1204526	0.4570703	0.1291942	0
79	142	0.142	0.3302786	0.0397292	0.2357823	0.4495732	0.12029	0
80	1462	1.462	0.3272551	0.03678542	0.1763057	0.4544463	0.1124059	0
81	4772	4.772	0.4383511	0.07946108	0.05210451	0.7110954	0.1812727	14
82	2970	2.97	0.415487	0.07626884	0.05160471	0.671361	0.1835649	17
83	504	0.504	0.2724696	0.03604987	0.1751811	0.4028416	0.1323079	0
84	65	0.06500001	0.3263159	0.03229392	0.2401556	0.3832243	0.0989652	0
85	1900	1.9	0.333342	0.04852135	0.1431937	0.5402876	0.1455602	0
86	209	0.209	0.3073738	0.04696863	0.165185	0.4310805	0.1528062	0
87	197	0.197	0.3374625	0.03472347	0.2330334	0.4200848	0.1028958	0
88	282	0.282	0.3573652	0.03494826	0.2661453	0.4444503	0.09779426	0
89	2921	2.921	0.2343874	0.09069996	0.0351112	0.5160471	0.386966	0
90	112	0.112	0.2923293	0.06715593	0.08196777	0.4103387	0.229727	0
91	24147	24.147	0.2871094	0.07779384	1.289338e-07	0.6073862	0.2709554	625
92	197	0.197	0.2794865	0.03855271	0.1718075	0.3987182	0.1379412	0
93	223	0.223	0.2713601	0.03618518	0.1709328	0.3882224	0.1333475	0
94	2	0.002	0.2802023	0.0006184629	0.279765	0.2806396	0.002207201	0
95	533	0.5330001	0.2606078	0.03542804	0.1521902	0.3598585	0.1359439	0
96	17	0.017	0.2070289	0.02946778	0.142444	0.251776	0.1423366	0
97	190	0.19	0.335445	0.04009968	0.2124165	0.4448251	0.1195417	0
98	348	0.348	0.2806669	0.04054561	0.1624361	0.3923457	0.1444617	0
99	2687	2.687	0.198692	0.04749587	0.0358609	0.3641068	0.2390427	0
100	1302	1.302	0.2255949	0.03789299	0.09183889	0.3632322	0.1679692	0
101	141	0.141	0.2963391	0.03282213	0.2205383	0.4097139	0.1107587	0
102	54	0.054	0.2136961	0.03597585	0.1344471	0.3153758	0.1683505	0
103	182	0.182	0.2663294	0.03530468	0.1740566	0.4154617	0.1325602	0
104	2798	2.798	0.2487322	0.04969097	0.09183889	0.4093391	0.199777	0
105	193	0.193	0.2872581	0.03945784	0.1784298	0.4010923	0.1373602	0
106	338	0.338	0.2230555	0.03897528	0.1335725	0.325497	0.1747336	0
107	994	0.994	0.2870142	0.04191294	0.1649352	0.4105886	0.1460309	0
109	260	0.26	0.1959897	0.04116412	0.09583732	0.3369925	0.210032	0
110	498	0.498	0.2060277	0.04341003	0.05822711	0.3888467	0.2106999	1
111	181	0.181	0.2198811	0.03552866	0.1074577	0.3053799	0.1615813	0
112	832	0.832	0.1688576	0.03303615	0.06947269	0.2690192	0.1956451	0
113	1358	1.358	0.2082218	0.0377732	0.09483771	0.3532361	0.1814085	0
114	1993	1.993	0.1553987	0.03665319	0.04148369	0.2857626	0.2358654	5
115	1687	1.687	0.2305553	0.03991469	0.122077	0.3564848	0.1731241	0
116	4563	4.563	0.1577193	0.03819479	1.338194e-07	0.3066294	0.2421694	0
117	382	0.382	0.1966488	0.03128552	0.1138302	0.2897611	0.1590934	0
118	188	0.188	0.2439885	0.03232829	0.167934	0.3343685	0.1324992	0
119	959	0.9590001	0.2231547	0.06210407	0.04573202	0.4428259	0.2783005	17
120	1064	1.064	0.3271711	0.05468259	0.1916746	0.6148832	0.1671376	0
121	7544	7.544	0.3720199	0.08554116	0.1014601	0.6743599	0.229937	0
122	50	0.05	0.2743596	0.04277473	0.2026703	0.3603583	0.1559075	0
123	419	0.419	0.3132605	0.05055529	0.1904251	0.4598192	0.1613842	0
124	426	0.426	0.436632	0.06282657	0.2652707	0.6056369	0.1438891	0
125	380	0.38	0.2404521	0.05379616	5.312261e-07	0.3627324	0.2237292	15
126	8	0.008	0.3506434	0.04197593	0.2972581	0.4054656	0.1197112	0
127	1585	1.585	0.2957258	0.03868729	0.1819285	0.470565	0.1308215	0
129	37	0.037	0.2737842	0.07861596	0.1162043	0.4228337	0.2871457	0
131	16	0.016	0.3867152	0.08069251	0.2556495	0.6011387	0.2086613	0
132	6	0.006	0.3114609	0.06623974	0.1908	0.3830994	0.2126744	0
133	1072	1.072	0.2515518	0.05179089	0.05023025	0.4209595	0.2058856	0
134	498	0.498	0.2938457	0.05704458	0.0506051	0.422209	0.1941311	0
135	1056	1.056	0.1592587	0.03756322	0.03248723	0.2886365	0.2358629	0
136	364	0.364	0.1402087	0.0386143	0.04498231	0.2725178	0.2754058	13
137	63	0.063	0.1913632	0.03241331	0.1227018	0.2865121	0.1693811	0
139	11	0.011	0.1797816	0.03245812	0.1163293	0.2342828	0.180542	0
140	881	0.881	0.1686704	0.05677333	0.03211245	0.3879725	0.3365932	0
141	292	0.292	0.115152	0.02851396	0.05547819	0.2324086	0.2476201	0
142	100	0.1	0.2887939	0.03808549	0.1844275	0.373978	0.1318777	0
143	639	0.6390001	0.2618864	0.0546848	0.1252008	0.4308306	0.2088111	0
144	869	0.869	0.2163904	0.04466579	0.08171787	0.3863481	0.206413	0
145	347	0.347	0.2808532	0.04728783	0.1640605	0.4204597	0.1683721	0
146	270	0.27	0.1874883	0.04371569	0.06872298	0.3237477	0.2331649	0
147	3259	3.259	0.2507074	0.04344285	0.1365713	0.4484487	0.1732811	2
148	3220	3.22	0.2812861	0.08100872	0.06547426	0.6624895	0.287994	0
149	193	0.193	0.2775792	0.04335944	0.1213273	0.4057155	0.1562056	0
151	235	0.235	0.4464494	0.07321852	0.2710184	0.6601155	0.1640018	0
152	427	0.427	0.2190092	0.0462095	0.1137053	0.3581092	0.2109934	0
153	503	0.503	0.3511172	0.03708754	0.251776	0.4674412	0.1056273	0
154	38	0.038	0.3219787	0.1210871	0.1115811	0.5307913	0.3760717	0
155	68	0.068	0.3758633	0.04123212	0.2680196	0.4774373	0.1096998	0
156	94	0.094	0.3764238	0.0388988	0.2712683	0.4686907	0.1033378	0
157	380	0.38	0.3248835	0.03948018	0.1995465	0.4453249	0.1215211	0
158	68	0.068	0.2986748	0.0382015	0.236532	0.4155866	0.1279033	0
160	232	0.232	0.3028454	0.03779499	0.2094177	0.4317053	0.1247996	0
161	191	0.191	0.4252915	0.1693724	0.06622396	0.8375457	0.3982502	0
162	849	0.849	0.1870689	0.03791096	0.07509555	0.3112524	0.2026577	0
163	556	0.5560001	0.2894493	0.03750955	0.1623112	0.401842	0.1295894	0
164	36	0.036	0.2921247	0.03230228	0.2145406	0.3751025	0.110577	0
165	46	0.046	0.3053935	0.04436246	0.223787	0.4037163	0.1452633	0
166	793	0.793	0.2546481	0.03808062	0.1309487	0.3957194	0.1495421	0
1001	792	0.7920001	0.364803	0.06343412	0.1360715	0.5390381	0.1738859	0
1002	366	0.366	0.432961	0.06536262	0.2052943	0.5935166	0.1509665	0
1003	982	0.9820001	0.3906206	0.04176033	0.2601477	0.5347897	0.1069077	0
1004	232	0.232	0.4678001	0.05423749	0.2230373	0.6357501	0.1159416	0
1005	269	0.269	0.4967202	0.08425791	0.1455678	0.7448322	0.1696285	0
1006	91	0.09100001	0.5092998	0.03990456	0.41971	0.6023881	0.07835181	0
1007	589	0.589	0.5103206	0.05203893	0.2587733	0.643497	0.101973	0
1008	1283	1.283	0.500048	0.08156238	0.07734459	0.7047229	0.1631091	19
1009	1269	1.269	0.3456244	0.0434757	0.2137909	0.5371638	0.1257888	0
1010	630	0.6300001	0.5079401	0.05965281	0.2361571	0.6617395	0.1174406	0
1011	795	0.795	0.5248662	0.06428904	0.109332	0.7003496	0.1224865	1
1012	643	0.643	0.4749439	0.04745237	0.3097532	0.6862302	0.09991151	1
1013	297	0.297	0.2967489	0.04264408	0.09683692	0.473189	0.1437042	1
1014	315	0.315	0.3518913	0.04477778	0.2409053	0.5096746	0.1272489	0
1015	3145	3.145	0.3404072	0.06626236	0.02598978	0.6037626	0.1946562	73
1016	3658	3.658	0.3251774	0.05625317	3.265051e-07	0.4843096	0.1729922	52
1017	1409	1.409	0.3053001	0.03318859	0.1770554	0.4107135	0.1087081	0
1018	61	0.061	0.5569	0.04008263	0.4417013	0.6629893	0.07197455	0
1019	3097	3.097	0.4124154	0.0708864	0.09096424	0.6389987	0.1718811	25
1020	3137	3.137	0.3839711	0.08068942	0.04073399	0.6877296	0.2101445	20
1021	675	0.675	0.3212823	0.04683386	0.2032951	0.5632786	0.1457717	0
1022	193	0.193	0.5460783	0.05174569	0.3123772	0.7133445	0.09475874	0
1023	2	0.002	0.5567186	0.07501224	0.503677	0.6097603	0.13474	0
1024	360	0.36	0.5793926	0.07135004	0.3888471	0.7769445	0.1231463	0
1025	4682	4.682	0.5160849	0.08980451	1.661124e-06	0.8216769	0.1740111	9
1026	578	0.578	0.5014466	0.06087124	0.3236228	0.7004746	0.1213913	0
1027	1521	1.521	0.4656076	0.06609189	0.1383206	0.630877	0.1419476	6
1028	1221	1.221	0.4849058	0.06883704	0.09096424	0.6569917	0.1419596	8
1029	1226	1.226	0.3773034	0.04548719	0.226411	0.5345398	0.1205587	0
1030	27	0.027	0.5440731	0.04487244	0.4836848	0.6508691	0.08247503	0
1031	274	0.274	0.5460981	0.0360582	0.4565705	0.6876047	0.0660288	0
1032	1959	1.959	0.4240679	0.07036541	1.537195e-06	0.7303378	0.1659296	8
1033	2824	2.824	0.3998527	0.06779649	1.728332e-06	0.6774836	0.1695537	17
1034	1485	1.485	0.4541673	0.05391135	0.09721178	0.6509941	0.1187037	0
1035	305	0.305	0.5502939	0.04231485	0.4102137	0.6759842	0.076895	0
1036	1035	1.035	0.5161123	0.06405935	0.1283246	0.6786082	0.124119	3
1037	2200	2.2	0.4756216	0.08517735	0.08246758	0.7010993	0.1790864	5
1038	1265	1.265	0.5144609	0.06639735	0.1636856	0.7868156	0.129062	0
1039	597	0.597	0.5593996	0.05962539	0.2504016	0.7613257	0.1065882	0
1040	876	0.876	0.5193427	0.06020889	0.3258719	0.6751096	0.1159329	3
1041	638	0.638	0.312848	0.03355314	0.2096676	0.4484487	0.1072506	0
1042	2605	2.605	0.3050824	0.06941718	7.840889e-07	0.4794365	0.2275358	24
1043	606	0.606	0.3124481	0.03839719	0.1886758	0.4382027	0.1228914	0
1044	1334	1.334	0.3374223	0.05237705	1.02575e-06	0.4879332	0.155227	2
1045	268	0.268	0.2824115	0.04111919	0.1605619	0.4102137	0.1456003	0
1046	526	0.526	0.2817802	0.03973801	0.17793	0.396844	0.1410249	0
1047	70	0.07	0.2953589	0.03197164	0.223787	0.3507371	0.1082468	0
1048	1	0.001	0.2512762	0	0.2512762	0.2512762	0	0
1049	960	0.96	0.1846834	0.05801888	3.060091e-07	0.3046296	0.3141532	46
1050	48	0.048	0.3374272	0.03010621	0.2917603	0.4123379	0.08922284	0
1051	13582	13.582	0.4290164	0.1174359	0.09371316	0.9195135	0.273733	0
1052	211	0.211	0.2635883	0.03536483	0.1824283	0.4008424	0.1341669	0
1053	1050	1.05	0.4138604	0.04441857	0.259523	0.5650278	0.1073274	0
1054	618	0.618	0.3620571	0.04872423	0.2167898	0.5056762	0.1345761	0
1055	845	0.845	0.3727913	0.06447277	0.07584619	0.5302915	0.172946	1
1056	47	0.047	0.4175353	0.05117676	0.3201241	0.5622789	0.1225687	0
1057	27710	27.71	0.2985134	0.06659596	5.462406e-07	0.5486593	0.223092	386
1058	96	0.096	0.245987	0.0495793	9.876183e-07	0.3747275	0.2015525	2
1059	5030	5.03	0.2557308	0.04729218	3.786982e-07	0.4097139	0.1849295	23
1060	2905	2.905	0.2643541	0.05081865	4.006241e-07	0.4267072	0.192237	3
1061	250	0.25	0.3068873	0.0323716	0.2064188	0.3944699	0.1054837	0
1062	3469	3.469	0.2809994	0.04886575	0.04748133	0.4700652	0.1738998	1
1063	891	0.891	0.3258775	0.03706	0.1813037	0.4469493	0.1137237	0
1064	10129	10.129	0.3360022	0.04663171	0.1585627	0.5978899	0.1387839	0
1065	6271	6.271	0.2472504	0.06614231	0.04110884	0.4790616	0.2675114	14
1066	1889	1.889	0.2734863	0.03395497	0.1769304	0.3992181	0.1241561	0
1067	260	0.26	0.3180672	0.0482584	0.1910499	0.4736888	0.1517239	0
1068	996	0.9960001	0.3039377	0.03634698	0.1625611	0.434954	0.119587	0
1069	3921	3.921	0.392799	0.06108991	0.137321	0.6414978	0.1555246	0
1070	350	0.35	0.3946969	0.05378071	0.1078326	0.5450357	0.1362582	0
1071	94	0.094	0.2923771	0.05157217	0.1741815	0.3937202	0.1763892	0
1072	5636	5.636	0.3250469	0.05732864	0.1197029	0.6961013	0.1763704	0
1073	883	0.883	0.3596025	0.04201495	0.1608118	0.4814357	0.1168372	0
1074	139	0.139	0.3945239	0.03435973	0.2973831	0.4923064	0.08709163	0
1075	270	0.27	0.364441	0.05171942	0.09446286	0.4776872	0.1419144	0
1076	437	0.437	0.4038743	0.04795777	0.1077076	0.562029	0.1187443	0
1077	831	0.831	0.319837	0.03758697	0.2050444	0.442451	0.1175191	0
1078	885	0.8850001	0.3565713	0.04330932	0.2195387	0.5030522	0.1214605	0
1079	154	0.154	0.3548945	0.05372788	0.08646601	0.4758129	0.1513911	0
1080	1370	1.37	0.3367738	0.03644967	0.2157902	0.4983041	0.1082319	0
1081	4121	4.121	0.4463444	0.06960323	0.07634498	0.684231	0.1559406	28
1082	2567	2.567	0.4174382	0.06663481	0.05322907	0.605387	0.159628	32
1083	565	0.565	0.2913444	0.03913102	0.1611866	0.4077147	0.1343119	0
1084	57	0.057	0.3339739	0.03873272	0.2319088	0.4110884	0.1159753	0
1085	2038	2.038	0.3539695	0.05115271	0.1970475	0.5222946	0.1445116	0
1086	147	0.147	0.2985799	0.047236	0.2004212	0.432455	0.1582022	0
1087	287	0.287	0.3608768	0.03671265	0.2553996	0.480811	0.1017318	0
1088	297	0.297	0.3861356	0.03554364	0.2901359	0.4800613	0.09204962	0
1089	3004	3.004	0.2530872	0.09352704	0.05060516	0.5038019	0.3695448	0
1090	84	0.08400001	0.294069	0.05145822	0.1346974	0.3929705	0.1749869	0
1091	23989	23.989	0.2899329	0.07880456	1.97333e-07	0.6066365	0.2718028	704
1092	192	0.192	0.2808902	0.03634282	0.1778051	0.378976	0.1293844	0
1093	229	0.229	0.2790644	0.03318112	0.1863018	0.3808503	0.1189013	0
1094	1	0.001	0.2888864	0	0.2888864	0.2888864	0	0
1095	509	0.509	0.2686846	0.03618655	0.1459426	0.39422	0.1346804	0
1096	17	0.017	0.2029937	0.04647822	0.1393203	0.3086286	0.2289638	0
1097	201	0.201	0.3535581	0.04503873	0.2274106	0.4700652	0.1273871	0
1098	377	0.377	0.2859642	0.03713175	0.1759308	0.3873477	0.1298476	0
1099	2733	2.733	0.2091393	0.04920549	0.0778444	0.3577344	0.2352761	0
1100	1407	1.407	0.2263577	0.03617432	0.1139552	0.3376172	0.1598104	0
1101	148	0.148	0.3017724	0.03442682	0.1921744	0.4089642	0.1140821	0
1102	55	0.055	0.2318816	0.03617686	0.1598124	0.3193744	0.1560144	0
1103	117	0.117	0.2652216	0.03432274	0.1936738	0.3820998	0.1294116	0
1104	2677	2.677	0.2591647	0.05151642	0.07709469	0.4188353	0.1987787	0
1105	163	0.163	0.2845285	0.03755973	0.1942986	0.3733532	0.1320069	0
1106	433	0.433	0.2552724	0.03849014	0.1325729	0.3843489	0.1507807	0
1107	1004	1.004	0.2869215	0.04080779	0.1633108	0.439952	0.1422264	0
1108	2	0.002	0.3423654	0.009542194	0.335618	0.3491127	0.02787138	0
1109	265	0.265	0.209128	0.04145843	0.08734085	0.3501123	0.1982443	1
1110	420	0.42	0.210367	0.03957406	0.06622396	0.3283709	0.1881192	0
1111	162	0.162	0.2255094	0.03911715	0.1130805	0.3137516	0.1734613	0
1112	741	0.7410001	0.1799681	0.03553978	0.05347901	0.2856377	0.1974782	4
1113	1287	1.287	0.2157843	0.03851326	0.1138302	0.3596086	0.1784803	0
1114	1815	1.815	0.162956	0.03625418	0.04135874	0.3141265	0.2224783	6
1115	1919	1.919	0.2313615	0.03901439	0.1139552	0.3606082	0.1686295	0
1116	4415	4.415	0.1607559	0.03802828	1.693298e-07	0.3120022	0.2365592	0
1117	390	0.39	0.1950034	0.03288634	0.08271748	0.2805147	0.168645	0
1118	190	0.19	0.2498755	0.03680292	0.1509407	0.3512369	0.147285	0
1119	919	0.919	0.2287698	0.07705868	2.602508e-07	0.4529469	0.3368393	15
1120	903	0.9030001	0.354707	0.05624453	0.1354467	0.6323764	0.1585662	0
1121	7533	7.533	0.3981409	0.07871409	0.170308	0.6952267	0.1977041	0
1122	38	0.038	0.2723995	0.03549099	0.2039198	0.3623575	0.1302903	0
1123	376	0.376	0.3505712	0.05273859	0.2276605	0.4923064	0.1504362	0
1124	384	0.384	0.4434479	0.06035763	0.2756416	0.5792723	0.1361099	0
1125	364	0.364	0.2566749	0.06739993	0.06522436	0.4307057	0.2625887	21
1126	20	0.02	0.3508745	0.03902137	0.2833886	0.414587	0.1112117	0
1127	1464	1.464	0.3243538	0.04403964	0.2029202	0.5013029	0.1357766	0
1129	40	0.04	0.3007255	0.05288883	0.1681839	0.4132125	0.1758708	0
1131	10	0.01	0.3946948	0.03769822	0.3471135	0.4560707	0.09551235	0
1132	6	0.006	0.3514868	0.02295875	0.3132518	0.381475	0.06531896	0
1133	1068	1.068	0.2660578	0.05685779	0.07234676	0.4307057	0.2137047	1
1134	437	0.437	0.310331	0.05779881	0.09808643	0.4355787	0.1862489	0
1135	1061	1.061	0.1753581	0.03909898	2.747886e-07	0.2991322	0.2229665	10
1136	329	0.329	0.1421246	0.03407811	0.05572816	0.2380313	0.2397763	11
1137	103	0.103	0.1987714	0.03006927	0.1172039	0.2667701	0.1512757	0
1139	9	0.009000001	0.2025732	0.02750803	0.1623113	0.2369069	0.135793	0
1140	742	0.742	0.1667068	0.05532725	0.04885574	0.3801005	0.3318835	0
1141	281	0.281	0.1141437	0.02957791	0.04398282	0.1994215	0.2591286	0
1142	85	0.085	0.3259498	0.04158204	0.1939238	0.4332047	0.1275719	0
1143	637	0.637	0.2720096	0.05576903	0.1351968	0.4624432	0.205026	0
1144	803	0.803	0.2349128	0.04284874	0.0496055	0.3736031	0.1824028	0
1145	349	0.349	0.2858822	0.0454315	0.1736817	0.4330797	0.1589168	0
1146	324	0.324	0.1963051	0.04279033	0.07646994	0.3136267	0.2179787	0
1147	2967	2.967	0.254259	0.04299076	0.1207025	0.4340793	0.1690826	2
1148	3466	3.466	0.3164782	0.09668078	0.04285815	0.8000605	0.3054896	0
1149	174	0.174	0.2884792	0.04594159	0.1451929	0.3883473	0.1592544	0
1151	213	0.213	0.4546311	0.04840917	0.2886365	0.5932667	0.1064801	0
1152	392	0.392	0.2146755	0.04870708	0.08296738	0.355985	0.226887	0
1153	494	0.494	0.3811327	0.03661908	0.2795151	0.498554	0.0960796	0
1154	35	0.035	0.3277712	0.1046947	0.1306986	0.5195457	0.3194139	0
1155	86	0.086	0.4050369	0.03742693	0.2760165	0.4736888	0.09240375	0
1156	116	0.116	0.4109344	0.03594202	0.3323693	0.4969296	0.08746415	0
1157	353	0.353	0.3501107	0.03983831	0.2430294	0.4913068	0.1137878	0
1158	65	0.06500001	0.2993804	0.03984094	0.2012959	0.4012173	0.133078	0
1160	216	0.216	0.3250429	0.03932346	0.2120416	0.4280817	0.1209793	0
1161	141	0.141	0.4623369	0.1693616	0.07284636	0.7704471	0.3663164	0
1162	904	0.904	0.1881862	0.03962748	0.07434577	0.3035057	0.2105759	0
1163	758	0.758	0.2947639	0.03592495	0.1675591	0.4190852	0.121877	0
1164	36	0.036	0.302218	0.03837712	0.2331583	0.3877226	0.1269849	0
1165	24	0.024	0.2903181	0.03663886	0.2099175	0.3584841	0.1262024	0
1166	839	0.839	0.2843639	0.03532058	0.1646852	0.4359536	0.1242091	0
