ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
144	935	0.9350001	0.1836453	0.03883951	0.06272936	0.3367755	0.211492	1
145	347	0.347	0.2623762	0.04161707	0.1410282	0.4101101	0.158616	0
146	278	0.278	0.1713264	0.03295463	0.08969396	0.2543021	0.1923499	0
147	3225	3.225	0.2295388	0.03925458	0.1096636	0.4321105	0.171015	2
148	3151	3.151	0.251576	0.06613219	0.0514471	0.5116504	0.2628716	0
149	214	0.214	0.248156	0.04129292	0.06013444	0.328765	0.166399	0
151	227	0.227	0.4064527	0.06522083	0.2792359	0.5937853	0.1604635	0
152	424	0.424	0.2053164	0.04345882	0.1023301	0.3542629	0.2116675	0
153	486	0.486	0.3168753	0.02859155	0.2415532	0.4160897	0.09022968	0
154	38	0.038	0.2594029	0.08601356	0.07829888	0.4279361	0.3315828	0
155	70	0.07	0.3387015	0.02814677	0.2720153	0.4007459	0.083102	0
156	108	0.108	0.3424604	0.03367797	0.220681	0.4260181	0.0983412	0
157	383	0.383	0.2827721	0.03346422	0.2031935	0.3883354	0.1183434	0
158	62	0.062	0.2635463	0.02889281	0.2017268	0.3235752	0.1096309	0
160	269	0.269	0.2748731	0.02946117	0.1877368	0.350427	0.107181	0
161	171	0.171	0.3626303	0.1369739	0.06036009	0.7000642	0.3777233	0
162	899	0.899	0.1827971	0.03113436	0.08585799	0.2662613	0.170322	0
163	565	0.565	0.2630084	0.02867595	0.1629158	0.3384678	0.1090306	0
164	38	0.038	0.259961	0.03164077	0.2037576	0.3483962	0.1217135	0
165	55	0.055	0.2812524	0.02862436	0.2109783	0.3606938	0.1017746	0
166	756	0.756	0.2314588	0.02704862	0.1529874	0.3385806	0.1168615	0
1001	782	0.7820001	0.312257	0.05383861	0.1044737	0.4280489	0.1724176	0
1002	273	0.273	0.4176258	0.09886652	0.04885218	0.6377861	0.2367347	0
1003	815	0.8150001	0.343217	0.04415715	0.2030807	0.5009323	0.1286567	0
1004	208	0.208	0.4005545	0.05295299	0.1932651	0.5716721	0.1321992	5
1005	217	0.217	0.4763972	0.04213769	0.2858925	0.5979598	0.08845077	0
1006	90	0.09	0.4917825	0.04687721	0.3769403	0.6689252	0.09532103	0
1007	569	0.569	0.4870057	0.08085673	0.2236144	0.688105	0.1660283	0
1008	1495	1.495	0.4539438	0.07748004	0.1191407	0.7598602	0.170682	27
1009	1295	1.295	0.3071804	0.03491883	0.1859316	0.4728395	0.1136753	0
1010	621	0.6210001	0.4937979	0.05175918	0.1660749	0.6290986	0.1048186	0
1011	741	0.7410001	0.5194465	0.06189777	0.1544541	0.7168739	0.119161	2
1012	661	0.661	0.4620713	0.04481049	0.3150011	0.5944623	0.09697744	0
1013	358	0.358	0.2906404	0.0353039	0.09702756	0.3668991	0.1214693	1
1014	344	0.344	0.3207222	0.02666422	0.2552047	0.4108999	0.08313805	0
1015	3721	3.721	0.2958458	0.05266846	0.05539589	0.4793832	0.1780268	34
1016	3725	3.725	0.2915625	0.04801321	5.762842e-07	0.4015354	0.1646755	25
1017	1575	1.575	0.2895922	0.02641048	0.1384338	0.3870943	0.09119885	0
1018	66	0.066	0.494069	0.03125588	0.4366235	0.5792312	0.06326217	0
1019	3529	3.529	0.3612944	0.06362391	0.04704724	0.6005546	0.1760999	21
1020	3423	3.423	0.3287734	0.06652126	0.05573436	0.5365843	0.2023316	43
1021	800	0.8	0.2997453	0.04238426	0.1785982	0.5010452	0.1414009	0
1022	211	0.211	0.4772662	0.03914932	0.3329395	0.5750568	0.08202827	0
1023	4	0.004	0.5508845	0.05577831	0.4797217	0.6153345	0.1012523	0
1024	271	0.271	0.5426807	0.05578346	0.4250027	0.7814093	0.1027924	0
1025	3828	3.828	0.4586754	0.07737547	9.573893e-07	0.7570396	0.1686933	24
1026	532	0.532	0.4598255	0.0726116	0.3021389	0.6656533	0.1579112	0
1027	1546	1.546	0.4349232	0.09026162	0.091951	0.6932948	0.2075346	2
1028	1333	1.333	0.4463395	0.07884968	1.212822e-06	0.6483914	0.1766585	8
1029	1444	1.444	0.3412116	0.03432748	0.250579	0.4915678	0.1006047	0
1030	30	0.03	0.5148246	0.06339134	0.3875458	0.6331604	0.1231319	0
1031	249	0.249	0.5200559	0.06813118	0.2633279	0.7577165	0.1310074	0
1032	2065	2.065	0.3752934	0.06072525	6.965766e-07	0.5539588	0.1618074	3
1033	2558	2.558	0.3559491	0.06297873	6.369684e-07	0.5980725	0.1769318	7
1034	1364	1.364	0.4646808	0.05974004	0.1357262	0.6381241	0.1285615	0
1035	292	0.292	0.5157764	0.04192574	0.2821698	0.7136029	0.08128667	0
1036	940	0.9400001	0.5686193	0.07085192	0.1932651	0.7623422	0.1246035	3
1037	2024	2.024	0.502046	0.08339149	1.838601e-06	0.7752041	0.1661033	3
1038	1126	1.126	0.529287	0.05110442	0.2752866	0.7639216	0.09655332	0
1039	560	0.56	0.4958979	0.05021906	0.2382813	0.621991	0.101269	0
1040	781	0.781	0.4839618	0.04688568	0.2191015	0.6358681	0.09687889	0
1041	806	0.8060001	0.2929978	0.03749136	0.2237272	0.4866039	0.1279578	0
1042	2372	2.372	0.3415048	0.07651747	3.509782e-07	0.5492204	0.2240597	44
1043	602	0.6020001	0.2716302	0.03521334	0.1453155	0.3541501	0.1296371	2
1044	1377	1.377	0.3147496	0.04924906	0.1360643	0.4367363	0.1564706	5
1045	276	0.276	0.287599	0.04054601	0.1785982	0.3852891	0.1409811	0
1046	560	0.56	0.2632272	0.0338153	0.1741981	0.3621603	0.1284643	0
1047	69	0.06900001	0.2690509	0.02748247	0.1898804	0.3188367	0.102146	0
1049	901	0.901	0.1800977	0.05241077	2.407999e-07	0.2994312	0.291013	56
1050	48	0.048	0.3017323	0.03748844	0.1739724	0.3659965	0.124244	0
1051	13158	13.158	0.3997982	0.1015406	0.05652412	0.7733989	0.2539797	0
1052	219	0.219	0.2499901	0.02731942	0.145654	0.3125186	0.109282	0
1053	964	0.964	0.4177324	0.0650404	0.1116945	0.5987495	0.1556987	0
1054	603	0.603	0.4025388	0.05253119	0.214927	0.573928	0.1304997	0
1055	776	0.776	0.3528568	0.07748456	0.04670876	0.5169531	0.2195921	1
1056	54	0.054	0.4260536	0.03597588	0.3322625	0.4974348	0.08443978	0
1057	28701	28.701	0.2785814	0.06774277	3.998268e-07	0.5632104	0.2431704	293
1058	111	0.111	0.224198	0.03678071	0.118125	0.303944	0.1640546	1
1059	5012	5.012	0.2347479	0.03770951	3.925103e-07	0.3644167	0.1606383	18
1060	3067	3.067	0.2350175	0.04074057	1.013554e-06	0.3546014	0.1733512	28
1061	253	0.253	0.275227	0.02529224	0.2090603	0.3719761	0.09189595	0
1062	3542	3.542	0.2492176	0.04326397	0.03858533	0.40131	0.1735992	5
1063	862	0.862	0.2891407	0.03426517	0.1867214	0.3856276	0.1185069	0
1064	9972	9.972	0.2938114	0.0376341	0.1620132	0.4617829	0.1280893	0
1065	6467	6.467	0.227786	0.05822314	2.115338e-07	0.4310951	0.2556046	9
1066	2143	2.143	0.2410265	0.02838808	0.1484745	0.343432	0.1177799	0
1067	277	0.277	0.2847106	0.04421473	0.1604337	0.4335772	0.1552971	0
1068	993	0.993	0.2643835	0.03187516	0.1464437	0.3693812	0.1205641	0
1069	3987	3.987	0.3811466	0.05507678	0.1686698	0.5985239	0.1445029	0
1070	369	0.369	0.3620262	0.04832713	0.05596001	0.4902142	0.1334907	0
1071	101	0.101	0.258672	0.04598494	0.1459924	0.3735556	0.1777731	0
1072	5707	5.707	0.2909063	0.05068272	0.1198176	0.5941238	0.1742235	0
1073	805	0.8050001	0.3210817	0.03186155	0.2204553	0.4072896	0.09923191	0
1074	164	0.164	0.3600561	0.02959024	0.2897284	0.4433928	0.08218231	0
1075	219	0.219	0.3472783	0.04461788	0.1576132	0.4658445	0.1284788	0
1076	419	0.419	0.3796138	0.03679621	0.2715643	0.4817525	0.09693065	0
1077	779	0.779	0.2884307	0.03247472	0.1943933	0.3822429	0.1125911	0
1078	889	0.8890001	0.3175254	0.04164173	0.2024037	0.4896501	0.1311446	0
1079	144	0.144	0.3385352	0.04143415	0.2077069	0.42929	0.1223925	0
1080	1380	1.38	0.3146411	0.0321357	0.2135732	0.4108999	0.1021345	0
1081	4356	4.356	0.430397	0.07797801	0.05607283	0.6544839	0.1811769	9
1082	2587	2.587	0.459154	0.08165832	2.243162e-06	0.7260134	0.1778452	13
1083	482	0.482	0.2774692	0.03257798	0.1718288	0.3731043	0.1174112	0
1084	65	0.06500001	0.3036003	0.03482299	0.2367018	0.3872072	0.1147001	0
1085	1987	1.987	0.3414085	0.04661765	0.1723929	0.525302	0.1365451	0
1086	161	0.161	0.2757496	0.04089231	0.1781469	0.3808891	0.1482951	0
1087	301	0.301	0.3802399	0.03167867	0.2901797	0.476337	0.08331233	0
1088	347	0.347	0.3860263	0.03375348	0.2881489	0.4714856	0.08743829	0
1089	3279	3.279	0.2366855	0.08041404	0.0469342	0.5297021	0.3397505	0
1090	80	0.08000001	0.2693301	0.0519026	0.1145149	0.3828071	0.19271	0
1091	23523	23.523	0.3270755	0.09450339	2.427366e-07	0.6655405	0.2889345	520
1092	194	0.194	0.3229395	0.03568314	0.2269991	0.4299669	0.1104948	0
1093	217	0.217	0.3155741	0.03264801	0.2268862	0.4030023	0.1034559	0
1094	2	0.002	0.320529	0.009573319	0.3137596	0.3272983	0.02986725	0
1095	493	0.493	0.2842561	0.03182225	0.1479104	0.4363978	0.1119492	0
1096	17	0.017	0.2071821	0.03989609	0.1436232	0.2839745	0.1925653	0
1097	203	0.203	0.3642491	0.03994281	0.2660357	0.4747575	0.109658	0
1098	371	0.371	0.2911181	0.03117841	0.2082705	0.3954428	0.1070988	0
1099	2606	2.606	0.2192005	0.04230022	0.09183759	0.3623862	0.192975	0
1100	1543	1.543	0.2265016	0.03204944	0.1338076	0.3503141	0.1414976	0
1101	147	0.147	0.3071499	0.03074328	0.2119936	0.392284	0.1000921	0
1102	57	0.057	0.2231928	0.02904758	0.149603	0.2811539	0.1301457	0
1103	110	0.11	0.2580972	0.02577523	0.1870599	0.3182725	0.09986638	0
1104	2612	2.612	0.2505877	0.0415557	0.08901703	0.3720889	0.165833	0
1105	142	0.142	0.26035	0.03217472	0.1792751	0.3230111	0.1235826	0
1106	466	0.466	0.2499113	0.03693335	0.1357259	0.3600166	0.1477859	0
1107	997	0.997	0.2874718	0.04205417	0.1502797	0.4344798	0.1462897	0
1108	2	0.002	0.3558425	0.01292397	0.3467038	0.3649811	0.03631936	0
1109	312	0.312	0.2115549	0.03737964	0.1140639	0.351668	0.17669	0
1110	475	0.475	0.2053219	0.04398785	0.05223686	0.4017613	0.2142385	1
1111	183	0.183	0.2139616	0.02574429	0.1389974	0.2838616	0.120322	0
1112	681	0.6810001	0.1879131	0.03267111	0.0689346	0.2719024	0.1738628	2
1113	1339	1.339	0.2200994	0.03069865	0.07310904	0.3426422	0.1394763	0
1114	2073	2.073	0.169618	0.03772352	2.930915e-07	0.2933387	0.2224028	17
1115	2114	2.114	0.241926	0.03592702	0.1289562	0.3688171	0.1485042	0
1116	4360	4.36	0.1674436	0.03472716	0.05753952	0.2741589	0.2073962	4
1117	398	0.398	0.209911	0.02631453	0.1330182	0.3216568	0.1253604	0
1118	202	0.202	0.222517	0.03269516	0.1375307	0.3129699	0.1469333	0
1119	917	0.9170001	0.2008063	0.07131923	0.02335428	0.3980379	0.3551642	13
1120	930	0.9300001	0.2997319	0.04849342	0.1691211	0.51763	0.1617893	0
1121	7178	7.178	0.3631916	0.08311325	0.1795007	0.670956	0.2288413	2
1122	33	0.033	0.2321068	0.03592035	0.1734083	0.31737	0.1547578	0
1123	397	0.397	0.3108076	0.04706243	0.2027422	0.5439177	0.1514198	0
1124	348	0.348	0.419401	0.08520576	0.2564458	0.618155	0.2031606	0
1125	370	0.37	0.2467377	0.04738	0.07875017	0.3424166	0.1920258	30
1126	17	0.017	0.2952434	0.02573551	0.260733	0.3505398	0.0871671	0
1127	1408	1.408	0.2830059	0.03760936	0.1783725	0.4186845	0.1328925	0
1129	36	0.036	0.2512434	0.05058089	0.1204945	0.3321497	0.2013222	0
1131	10	0.01	0.3332892	0.0326903	0.2704358	0.3734428	0.09808387	0
1132	5	0.005	0.3221537	0.04675497	0.2672767	0.3820173	0.1451325	0
1133	1043	1.043	0.2441227	0.0499476	0.0549446	0.3868684	0.2046004	0
1134	448	0.448	0.3194447	0.06303761	0.04975536	0.4359465	0.197335	0
1135	1062	1.062	0.1814761	0.03571936	0.05765268	0.2995438	0.1968269	1
1136	321	0.321	0.1454176	0.03401625	0.04738549	0.2517072	0.2339211	8
1137	93	0.093	0.2015885	0.02611254	0.1524233	0.2678408	0.1295339	0
1138	1	0.001	0.2738203	0	0.2738203	0.2738203	0	0
1139	7	0.007	0.1981487	0.04742208	0.1509566	0.2783333	0.2393257	0
1140	737	0.737	0.169732	0.05122805	0.03858533	0.353586	0.3018173	2
1141	391	0.391	0.1158521	0.02945628	0.02064653	0.1959728	0.2542577	7
1142	83	0.083	0.2839418	0.0278517	0.2003729	0.3419653	0.09808946	0
1143	630	0.6300001	0.2766089	0.06033625	0.1039096	0.4497108	0.2181284	0
1144	811	0.811	0.2232345	0.04491945	0.04558033	0.3658837	0.2012209	1
1145	384	0.384	0.2918892	0.04225817	0.1688956	0.4120281	0.1447747	0
1146	294	0.294	0.2034483	0.0480808	0.05528307	0.3857397	0.2363293	0
1147	2966	2.966	0.2780667	0.04647747	0.1177868	0.4767878	0.1671451	2
1148	3651	3.651	0.2747878	0.0783031	0.06870896	0.5931084	0.2849585	0
1149	202	0.202	0.2646964	0.03444827	0.1399	0.3597912	0.1301425	0
1151	208	0.208	0.4869396	0.05475315	0.3461397	0.6295501	0.1124434	0
1152	408	0.408	0.2228124	0.0472699	5.517524e-07	0.3500885	0.2121511	0
1153	466	0.466	0.3761036	0.03354813	0.2875848	0.5106351	0.08919916	0
1154	53	0.053	0.3035502	0.0933235	0.09612485	0.4803986	0.30744	0
1155	118	0.118	0.3806731	0.03627288	0.2999953	0.5139069	0.09528618	0
1156	126	0.126	0.3648736	0.03741236	0.2422301	0.4503878	0.1025351	0
1157	339	0.339	0.30484	0.03408466	0.2122193	0.4124794	0.1118117	0
1158	57	0.057	0.2673935	0.02750997	0.2267734	0.3595656	0.102882	0
1160	215	0.215	0.3101783	0.03206352	0.2211323	0.4055971	0.1033713	0
1161	145	0.145	0.3743889	0.1010645	0.0728834	0.5911904	0.2699452	0
1162	931	0.9310001	0.2019528	0.03593884	0.034975	0.2899541	0.1779566	0
1163	752	0.752	0.2711373	0.0296866	0.1700236	0.3819045	0.1094892	0
1164	46	0.046	0.2839966	0.02681323	0.2013883	0.33576	0.09441394	0
1165	29	0.029	0.2823638	0.02433079	0.2321889	0.3532476	0.08616824	0
1166	896	0.896	0.2562883	0.02960186	0.1727314	0.3476062	0.1155022	0
