ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
114	1341	1.341	0.1429448	0.03861514	8.8557e-08	0.2506845	0.2701402	5
115	1588	1.588	0.2263503	0.04567892	0.0960334	0.3819794	0.2018063	0
116	2747	2.747	0.1496815	0.04111657	0.03220015	0.2978509	0.2746937	26
117	315	0.315	0.1864773	0.03088704	0.1043103	0.2824312	0.1656343	0
118	188	0.188	0.2649175	0.03842371	0.1797083	0.4047689	0.1450403	0
119	1011	1.011	0.2296262	0.07161646	2.214466e-07	0.4257443	0.3118827	29
120	1014	1.014	0.3413559	0.04466451	0.1858309	0.5470616	0.1308444	0
121	8208	8.208	0.3902584	0.07730167	0.1207504	0.635952	0.1980781	0
122	46	0.046	0.2937471	0.04210747	0.2196183	0.3917301	0.143346	0
123	413	0.413	0.3351358	0.054306	0.1899126	0.522458	0.1620418	0
124	503	0.503	0.4736945	0.06179878	0.3171256	0.6147498	0.1304612	0
125	387	0.387	0.2630638	0.06780514	0.04557902	0.4468331	0.2577516	17
126	8	0.008	0.3667155	0.02793735	0.3256292	0.4047689	0.07618264	0
127	1636	1.636	0.3145866	0.04122246	0.1538575	0.5415059	0.1310369	0
129	40	0.04	0.2801947	0.05819543	0.1552181	0.4581712	0.2076964	0
131	16	0.016	0.4113308	0.05180791	0.31962	0.4877635	0.125952	0
132	6	0.006	0.3196578	0.03991666	0.2490973	0.3721153	0.1248731	0
133	1160	1.16	0.2593305	0.05764586	1.042356e-07	0.4054492	0.2222872	0
134	502	0.502	0.3083852	0.05576412	0.05918522	0.4299394	0.1808262	0
135	1005	1.005	0.1518633	0.03588124	1.390529e-07	0.2616825	0.2362733	0
136	380	0.38	0.1191576	0.03355606	8.304246e-08	0.2128154	0.2816107	4
137	75	0.075	0.1759532	0.03546701	0.08435541	0.2681452	0.2015707	0
139	12	0.012	0.2004853	0.02251516	0.1538576	0.2316366	0.1123033	0
140	565	0.565	0.1662366	0.0679099	0.04512563	0.3934308	0.4085135	0
141	223	0.223	0.1044304	0.03272824	8.142054e-08	0.2012506	0.3133976	8
142	92	0.09200001	0.3109107	0.04001622	0.1949013	0.4056759	0.1287065	0
143	612	0.612	0.2651735	0.06649384	0.1192764	0.5030699	0.250756	0
144	863	0.863	0.2136858	0.04781622	0.06666782	0.4215492	0.2237688	0
145	348	0.348	0.3079908	0.04833878	0.1684836	0.4539761	0.1569488	0
146	314	0.314	0.1717861	0.04110304	0.07267698	0.2869664	0.2392687	0
147	3423	3.423	0.2596779	0.04690623	0.128687	0.5652025	0.1806323	2
148	3682	3.682	0.3001234	0.08589707	0.08299462	0.651145	0.2862058	0
149	199	0.199	0.3092563	0.0550051	0.08718971	0.4874234	0.1778625	0
151	298	0.298	0.4581074	0.06211837	0.1935408	0.6411675	0.1355978	0
152	452	0.452	0.2262125	0.05570476	0.09444607	0.3746096	0.2462497	0
153	455	0.455	0.3758685	0.04190313	0.2559001	0.5388982	0.1114835	0
154	44	0.044	0.3020487	0.1049211	0.05544313	0.4701895	0.347365	0
155	69	0.06900001	0.4092844	0.04718817	0.2477367	0.4971741	0.1152943	0
156	89	0.089	0.4094928	0.03717389	0.3214341	0.4945664	0.09078033	0
157	377	0.377	0.3474664	0.04216941	0.2490973	0.5139545	0.1213625	0
158	65	0.06500001	0.3218859	0.03577245	0.2300493	0.4125921	0.1111339	0
160	241	0.241	0.3386361	0.03862628	0.2103211	0.4413908	0.1140643	0
161	199	0.199	0.4241131	0.1880053	0.05635018	0.8189484	0.4432904	0
162	618	0.618	0.1834903	0.04107355	0.06031864	0.3322053	0.2238459	0
163	569	0.569	0.3089041	0.0406888	0.1816358	0.4114583	0.1317198	0
164	38	0.038	0.3246804	0.03693908	0.2295958	0.389009	0.1137706	0
165	47	0.047	0.3320461	0.03784867	0.2437686	0.4010273	0.1139862	0
166	785	0.785	0.2652104	0.04034776	0.1521568	0.3792582	0.1521349	0
1001	893	0.8930001	0.3924939	0.06780285	0.1270997	0.5595335	0.1727488	0
1002	395	0.395	0.479035	0.07623401	0.1433131	0.6358386	0.1591408	0
1003	964	0.964	0.4397795	0.04644455	0.2984178	0.6053392	0.1056087	0
1004	182	0.182	0.5307223	0.06562793	0.2873065	0.6903747	0.1236578	0
1005	247	0.247	0.5470925	0.07922617	0.1675766	0.7526207	0.1448131	0
1006	109	0.109	0.5794145	0.04065624	0.4421845	0.6581746	0.07016779	0
1007	660	0.66	0.5623553	0.06144487	0.3039735	0.7173593	0.1092634	0
1008	1420	1.42	0.5681599	0.09120432	0.1100926	0.864414	0.1605258	13
1009	1234	1.234	0.3842898	0.03959559	0.2503445	0.4919586	0.1030358	0
1010	699	0.6990001	0.580242	0.06201853	0.2202986	0.7373143	0.1068839	1
1011	801	0.8010001	0.6122957	0.06896713	0.2579409	0.775637	0.112637	0
1012	709	0.7090001	0.5374748	0.05007579	0.4035217	0.7382213	0.09316863	0
1013	375	0.375	0.3418799	0.03967599	0.1655357	0.4757452	0.1160524	4
1014	389	0.389	0.3907944	0.03782257	0.3111165	0.5367439	0.09678379	0
1015	3771	3.771	0.3804736	0.06357355	0.08537562	0.6152033	0.1670906	65
1016	3885	3.885	0.3479051	0.06740911	7.331092e-07	0.4903707	0.1937572	12
1017	1843	1.843	0.3513508	0.0337909	0.2271014	0.4755184	0.09617423	0
1018	69	0.06900001	0.6325701	0.04512117	0.5392383	0.7211009	0.0713299	0
1019	3520	3.52	0.4696518	0.0854815	0.03412757	0.7582897	0.1820104	26
1020	3070	3.07	0.4428886	0.08852787	0.09036437	0.6911684	0.1998875	49
1021	738	0.738	0.360565	0.04338998	0.233224	0.5429799	0.1203388	0
1022	218	0.218	0.6179923	0.05585088	0.2730206	0.7682672	0.09037472	0
1023	8	0.008	0.6169182	0.0394102	0.5709849	0.6851592	0.06388237	0
1024	326	0.326	0.6284223	0.05536311	0.3155383	0.7993335	0.08809858	0
1025	4250	4.25	0.5572191	0.08708828	0.1132673	0.8087441	0.1562909	15
1026	570	0.5700001	0.5553592	0.06728116	0.3927505	0.7797186	0.1211489	0
1027	1553	1.553	0.5284155	0.08649912	0.1199567	0.8186082	0.1636953	4
1028	1252	1.252	0.5541635	0.08210426	0.1248321	0.7483122	0.1481589	5
1029	1481	1.481	0.4179267	0.04670877	0.3029531	0.6018245	0.1117631	0
1030	30	0.03	0.6115486	0.03825297	0.52722	0.6847057	0.06255099	0
1031	283	0.283	0.6202694	0.04523665	0.4435451	0.7451376	0.07293066	0
1032	2124	2.124	0.4663258	0.06884703	2.072601e-06	0.6716669	0.1476372	6
1033	2701	2.701	0.4310634	0.06905684	1.889216e-06	0.6584014	0.1602011	20
1034	1522	1.522	0.5253736	0.05775516	0.2811835	0.7113501	0.1099316	3
1035	312	0.312	0.6308969	0.04863076	0.4774459	0.7810792	0.07708196	0
1036	1046	1.046	0.6090625	0.06793617	0.2041985	0.8011476	0.1115422	0
1037	2187	2.187	0.5689039	0.08658069	1.867158e-06	0.7881088	0.1521886	12
1038	1337	1.337	0.5996281	0.05558284	0.4234767	0.8008075	0.09269553	1
1039	594	0.594	0.6217908	0.0607405	0.2154232	0.7680405	0.09768639	1
1040	856	0.8560001	0.5878177	0.06080537	0.1846971	0.7665665	0.1034425	0
1041	935	0.9350001	0.3534999	0.03951712	0.2449022	0.532889	0.1117882	0
1042	2678	2.678	0.378737	0.0915779	2.763757e-07	0.6263146	0.2417982	33
1043	678	0.678	0.3069167	0.04162925	0.1969422	0.4409373	0.135637	3
1044	1380	1.38	0.3674968	0.05418044	0.0626995	0.5166749	0.1474311	0
1045	288	0.288	0.3184052	0.04151556	0.2150831	0.4130457	0.1303859	0
1046	604	0.604	0.2902718	0.04363702	0.170071	0.4367422	0.1503316	0
1047	71	0.071	0.3307313	0.03275396	0.2662177	0.4040886	0.09903494	0
1048	1	0.001	0.4305063	0	0.4305063	0.4305063	0	0
1049	939	0.9390001	0.1676443	0.05766961	7.806857e-08	0.2928621	0.3439998	106
1050	44	0.044	0.3724296	0.03323141	0.3093024	0.4314133	0.08922871	0
1051	13823	13.823	0.4634694	0.1107421	0.08186083	0.8967275	0.2389415	0
1052	209	0.209	0.2959777	0.03739678	0.173359	0.4201886	0.12635	0
1053	1097	1.097	0.4700464	0.06184134	0.242181	0.6563605	0.1315643	0
1054	600	0.6	0.4544415	0.0521981	0.2822044	0.5819829	0.1148621	0
1055	855	0.855	0.4127691	0.08460838	0.06440058	0.6241604	0.2049775	0
1056	55	0.055	0.479998	0.0431025	0.3799385	0.5767673	0.08979724	0
1057	28899	28.899	0.3277075	0.08481096	2.012266e-07	0.663957	0.2588008	338
1058	107	0.107	0.2403146	0.03998188	0.1390047	0.3506863	0.1663731	1
1059	5298	5.298	0.264968	0.05120165	1.591647e-07	0.4353817	0.1932371	4
1060	3078	3.078	0.2833047	0.05541035	2.214466e-07	0.4543162	0.1955857	5
1061	266	0.266	0.3267634	0.03624389	0.2233599	0.4390096	0.1109178	0
1062	3692	3.692	0.3016618	0.05383459	2.280424e-07	0.4803938	0.1784601	0
1063	936	0.936	0.358936	0.04182602	0.2095274	0.4831149	0.1165278	0
1064	10595	10.595	0.3634208	0.04712316	0.173359	0.5622546	0.1296656	0
1065	6126	6.126	0.258876	0.07555346	1.372147e-07	0.5009156	0.291852	12
1066	2200	2.2	0.3010018	0.03466514	0.1807287	0.4210957	0.1151659	0
1067	299	0.299	0.3449111	0.05256972	0.1879851	0.5179228	0.1524153	0
1068	977	0.9770001	0.3318079	0.04045742	0.1722255	0.4749515	0.1219303	0
1069	4158	4.158	0.437792	0.05851207	0.150116	0.5966089	0.1336527	0
1070	363	0.363	0.435793	0.06098061	0.1172356	0.5686039	0.1399302	0
1071	94	0.094	0.2938502	0.05707097	0.1671232	0.413159	0.1942179	0
1072	5896	5.896	0.3487269	0.0643442	0.06814177	0.7025064	0.1845117	0
1073	908	0.9080001	0.389513	0.04202529	0.2096408	0.5137277	0.1078919	0
1074	156	0.156	0.4326378	0.03957136	0.2759685	0.5276735	0.09146532	0
1075	253	0.253	0.4228075	0.04803204	0.2504578	0.5266531	0.1136026	0
1076	454	0.454	0.4527699	0.04254793	0.2862861	0.5735927	0.09397253	0
1077	907	0.9070001	0.3564701	0.03964096	0.2509114	0.4871966	0.1112042	0
1078	946	0.946	0.3893885	0.04936527	0.2620226	0.5688307	0.1267764	0
1079	156	0.156	0.3940864	0.08269238	0.08310801	0.5374242	0.2098332	0
1080	1484	1.484	0.3782563	0.03905186	0.2537459	0.5163354	0.1032418	0
1081	4296	4.296	0.4919079	0.07674094	0.08866366	0.7108966	0.1560067	14
1082	2565	2.565	0.4930703	0.08196984	0.07426432	0.7269967	0.1662437	29
1083	521	0.521	0.3206532	0.04163747	0.2081669	0.4523888	0.129852	0
1084	56	0.056	0.3643041	0.04640785	0.2638367	0.452162	0.1273877	0
1085	1994	1.994	0.4037775	0.0580315	0.1569188	0.6286957	0.1437215	0
1086	141	0.141	0.3256862	0.05204415	0.1718853	0.490598	0.1597984	0
1087	249	0.249	0.4259385	0.03573594	0.3056742	0.5240453	0.08389928	0
1088	320	0.32	0.4422432	0.03669831	0.3428631	0.5464947	0.0829822	0
1089	2815	2.815	0.2771832	0.110857	5.698356e-08	0.6210991	0.3999411	2
1090	67	0.067	0.2929265	0.06224725	0.09172494	0.3894625	0.2125013	0
1091	25142	25.142	0.3488343	0.1000745	6.789361e-13	0.7035269	0.2868827	580
1092	188	0.188	0.3580766	0.04197384	0.2495508	0.4700761	0.1172203	0
1093	238	0.238	0.3464065	0.03948446	0.257374	0.4619127	0.113983	0
1094	1	0.001	0.3528405	0	0.3528405	0.3528405	0	0
1095	558	0.558	0.3234389	0.04167845	0.1656491	0.4591916	0.1288604	0
1096	13	0.013	0.2248512	0.03125899	0.1893457	0.294903	0.1390208	0
1097	211	0.211	0.4152623	0.04304477	0.2984178	0.5398052	0.1036568	0
1098	372	0.372	0.3290572	0.04131314	0.2015908	0.4864028	0.12555	0
1099	2181	2.181	0.2099131	0.05837942	0.05566998	0.3774441	0.2781123	0
1100	1399	1.399	0.230184	0.04015422	0.09705392	0.3843604	0.174444	0
1101	122	0.122	0.3502969	0.03787503	0.2629297	0.4525021	0.1081227	0
1102	53	0.053	0.2382448	0.03061456	0.1740393	0.3299377	0.1285004	0
1103	131	0.131	0.2743015	0.03404094	0.1913865	0.3653124	0.1241004	0
1104	2479	2.479	0.266526	0.06354039	0.07245038	0.4398035	0.2384022	0
1105	134	0.134	0.2821865	0.04668292	0.1866245	0.4028414	0.1654328	0
1106	391	0.391	0.2629022	0.04655312	0.1053308	0.3802787	0.1770739	0
1107	1030	1.03	0.3226937	0.05301213	0.1750597	0.4759719	0.16428	0
1108	2	0.002	0.4366855	0.06726447	0.3891224	0.4842487	0.1540341	0
1109	265	0.265	0.2144411	0.04061963	0.1109997	0.3484187	0.1894209	2
1110	433	0.433	0.2020592	0.04483829	0.08027349	0.4070364	0.2219066	0
1111	185	0.185	0.2162248	0.03604113	0.1247188	0.3402551	0.1666836	0
1112	668	0.668	0.140263	0.03232916	0.04603276	0.2477367	0.2304896	2
1113	1126	1.126	0.2117762	0.04388529	0.08446875	0.3596434	0.2072248	0
1114	1328	1.328	0.1485093	0.04192635	0.05022762	0.2829978	0.2823147	3
1115	1811	1.811	0.2520781	0.04807077	0.1320884	0.4080569	0.1906979	0
1116	2654	2.654	0.148937	0.04108154	0.0462593	0.2911615	0.2758318	33
1117	304	0.304	0.200485	0.02947966	0.09240522	0.2809572	0.1470417	0
1118	189	0.189	0.2761129	0.04181128	0.16769	0.3802787	0.1514282	0
1119	908	0.9080001	0.2541297	0.08847069	1.841423e-07	0.5088523	0.348132	43
1120	967	0.9670001	0.3689783	0.0553449	0.06043188	0.5663363	0.149995	0
1121	8288	8.288	0.4397687	0.08264672	0.1992098	0.6894677	0.1879323	0
1122	37	0.037	0.2955773	0.04047176	0.2134957	0.3834533	0.1369245	0
1123	392	0.392	0.3783336	0.05879067	0.2314099	0.570418	0.1553937	0
1124	442	0.442	0.4936047	0.06604604	0.2941094	0.7102163	0.1338035	0
1125	390	0.39	0.2830899	0.07058711	0.08367492	0.4943396	0.2493452	12
1126	20	0.02	0.370029	0.02817826	0.3113432	0.4371957	0.07615148	0
1127	1503	1.503	0.3527274	0.04628336	0.2425212	0.6203055	0.1312157	0
1129	38	0.038	0.3121458	0.0652771	0.141499	0.4433183	0.2091237	0
1131	16	0.016	0.4082057	0.03976242	0.346718	0.5021629	0.0974078	0
1132	7	0.007	0.430733	0.06305611	0.305901	0.4884438	0.1463926	0
1133	1103	1.103	0.2867982	0.06682034	0.06145238	0.4964938	0.2329873	0
1134	418	0.418	0.3731592	0.07181347	0.08718971	0.5285805	0.1924473	0
1135	897	0.897	0.1696738	0.04282155	1.903056e-07	0.3089621	0.2523757	0
1136	354	0.354	0.1203256	0.03685146	8.888139e-08	0.210321	0.3062646	6
1137	92	0.09200001	0.2104136	0.03811951	0.1267596	0.3346997	0.1811647	0
1139	8	0.008	0.2130989	0.01833313	0.182883	0.2391197	0.08603108	0
1140	481	0.481	0.1572403	0.07724508	0.04421841	0.4076034	0.4912549	0
1141	229	0.229	0.1028203	0.02818494	1.043437e-07	0.1795948	0.2741185	1
1142	90	0.09	0.3492956	0.03846248	0.24717	0.4382162	0.1101144	0
1143	587	0.587	0.3066734	0.07869006	0.1498892	0.5440003	0.2565924	0
1144	768	0.768	0.2459731	0.05636826	0.08979761	0.4488739	0.2291644	0
1145	372	0.372	0.3336774	0.04959846	0.1699576	0.5089657	0.1486419	0
1146	304	0.304	0.2145285	0.04499387	0.06984247	0.3819793	0.2097338	1
1147	3131	3.131	0.3070633	0.05111009	0.1213177	0.5165622	0.166448	0
1148	3950	3.95	0.3305138	0.1012925	0.06927557	0.7464981	0.3064697	0
1149	188	0.188	0.3228531	0.04219506	0.2336775	0.4621395	0.1306943	0
1151	220	0.22	0.5357125	0.04558964	0.4300528	0.6655443	0.08510093	0
1152	389	0.389	0.2415524	0.05360806	0.1164419	0.4090773	0.2219314	0
1153	472	0.472	0.4336848	0.04603222	0.2391198	0.6381062	0.1061421	0
1154	48	0.048	0.332562	0.1297281	0.08718971	0.6078336	0.390087	0
1155	102	0.102	0.4511817	0.03650778	0.3638385	0.5379911	0.08091592	0
1156	107	0.107	0.4460946	0.04180504	0.3455842	0.5419595	0.0937134	0
1157	378	0.378	0.3707244	0.04288427	0.2415008	0.5077185	0.115677	0
1158	55	0.055	0.3212692	0.03446933	0.2581678	0.4277852	0.1072911	0
1160	240	0.24	0.3681494	0.04172889	0.256127	0.4928657	0.1133477	0
1161	162	0.162	0.4291157	0.1401165	0.09172494	0.7672468	0.3265237	0
1162	563	0.563	0.1828581	0.04449195	0.07052293	0.3265361	0.2433141	1
1163	750	0.7500001	0.3183694	0.03782455	0.1750597	0.4256308	0.1188071	0
1164	41	0.041	0.3378135	0.03712377	0.2553332	0.4044288	0.1098943	0
1165	24	0.024	0.3258135	0.0423967	0.2363986	0.4161069	0.1301257	0
1166	858	0.858	0.2893913	0.03682408	0.1766471	0.4585113	0.1272467	0
