ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
31	257	0.257	0.429115	0.04325442	0.2473804	0.5319872	0.1007992	0
32	2192	2.192	0.3315109	0.04760718	0.1024987	0.5087207	0.1436067	2
33	2987	2.987	0.3070929	0.04484645	0.08526888	0.4995398	0.1460355	19
34	1486	1.486	0.3678876	0.05365676	0.1301671	0.5362633	0.1458509	4
35	246	0.246	0.4540527	0.04792131	0.3624556	0.6148666	0.1055413	4
36	944	0.9440001	0.4391291	0.04865836	0.1833658	0.5586495	0.1108065	11
37	1891	1.891	0.4340675	0.07243343	0.0587324	0.6207776	0.1668714	11
38	1281	1.281	0.4285237	0.04558063	0.2168194	0.607698	0.1063666	0
39	511	0.511	0.4699551	0.05344966	0.2270064	0.6334799	0.1137336	3
40	791	0.791	0.4740078	0.05486228	0.1881449	0.6528477	0.1157413	0
41	671	0.671	0.316812	0.04272604	0.2242396	0.4928743	0.1348624	0
42	2276	2.276	0.3232887	0.06675531	0.05131225	0.5377725	0.2064882	35
43	582	0.582	0.2658469	0.04161036	0.09193444	0.3849676	0.15652	0
44	1071	1.071	0.2984088	0.0474065	0.0743273	0.433513	0.1588643	2
45	282	0.282	0.2804197	0.04179214	0.1556975	0.3956577	0.1490342	0
46	512	0.512	0.255598	0.03736376	0.1389707	0.3596888	0.1461817	0
47	4	0.004	0.261529	0.04600472	0.2309051	0.3298824	0.1759068	0
49	1012	1.012	0.1725002	0.05612834	6.536683e-08	0.3300081	0.3253814	37
50	12	0.012	0.2882331	0.0519811	0.1892768	0.3598146	0.1803439	0
51	13010	13.01	0.3713675	0.09884764	0.06137347	0.7325829	0.266172	0
52	281	0.281	0.2705882	0.03499879	0.1329339	0.3790567	0.1293434	0
53	955	0.955	0.3388315	0.0560651	0.2049975	0.5171469	0.165466	0
54	560	0.56	0.365211	0.04998654	0.2110342	0.5194107	0.1368703	0
55	636	0.636	0.3113531	0.0608181	0.04854541	0.4574084	0.1953348	0
56	69	0.06900001	0.3843954	0.04112487	0.2747972	0.4688531	0.1069859	0
57	27427	27.427	0.2856128	0.06793965	2.257255e-07	0.5568888	0.2378733	297
58	94	0.094	0.2140539	0.03420326	0.1339401	0.3063643	0.159788	0
59	5251	5.251	0.2398995	0.04612153	0.07319541	0.4057189	0.1922535	14
60	3154	3.154	0.246394	0.04804266	0.06300842	0.3937712	0.1949831	1
61	240	0.24	0.2829683	0.03548037	0.1990865	0.3832069	0.1253864	0
62	3597	3.597	0.2631042	0.0432832	0.05747475	0.4030778	0.1645097	0
63	982	0.9820001	0.282022	0.03644014	0.1692801	0.4033293	0.1292103	0
64	10160	10.16	0.2827153	0.03474737	0.1072778	0.4182954	0.1229059	0
65	6301	6.301	0.2335122	0.05322406	1.484847e-07	0.4382921	0.2279284	10
66	1912	1.912	0.2641845	0.03257338	0.1600992	0.3848419	0.1232978	0
67	296	0.296	0.2899659	0.04680336	0.18651	0.4636967	0.1614098	0
68	821	0.821	0.2821388	0.03529885	0.1770776	0.4023232	0.1251117	0
69	3374	3.374	0.4117255	0.06227166	0.1788383	0.6372528	0.1512456	0
70	261	0.261	0.3599418	0.0450701	0.1446301	0.4528809	0.125215	0
71	83	0.083	0.2722577	0.05024179	0.1681485	0.393268	0.1845376	0
72	5957	5.957	0.2872516	0.05065436	0.1172133	0.5241898	0.1763414	0
73	1368	1.368	0.3036286	0.03814311	0.1866357	0.4512459	0.1256243	0
74	146	0.146	0.326566	0.04022769	0.207387	0.4203077	0.1231839	0
75	258	0.258	0.3300953	0.04390747	0.1955651	0.456025	0.1330145	0
76	438	0.438	0.3413489	0.0419795	0.1925467	0.4752671	0.1229812	0
77	1085	1.085	0.2846779	0.03645588	0.1629919	0.423326	0.1280601	0
78	1131	1.131	0.3026988	0.04083868	0.1696574	0.4513717	0.1349152	0
79	118	0.118	0.328403	0.0451656	0.1994638	0.4462153	0.137531	0
80	1353	1.353	0.3244955	0.03852703	0.1897799	0.4479761	0.118729	0
81	4697	4.697	0.4313009	0.07378106	0.05621709	0.720761	0.1710663	25
82	3036	3.036	0.4773116	0.09017728	0.08564617	0.7476748	0.1889275	10
83	491	0.491	0.2737731	0.03911518	0.174688	0.3917589	0.1428745	0
84	59	0.059	0.3177493	0.04620438	0.2114115	0.4199304	0.1454114	0
85	1904	1.904	0.3431609	0.04417614	0.1084097	0.4979049	0.128733	0
86	198	0.198	0.3079034	0.05356088	0.1925467	0.5006717	0.1739535	0
87	211	0.211	0.3928295	0.04433224	0.2581962	0.5367664	0.1128536	0
88	284	0.284	0.3835862	0.03712052	0.2956742	0.4830646	0.0967723	0
89	2913	2.913	0.2770452	0.06612685	0.061625	0.4722487	0.2386861	0
90	113	0.113	0.2865624	0.06796075	0.08325664	0.4391725	0.2371587	0
91	24775	24.775	0.3956853	0.09499783	3.926808e-07	0.7510704	0.2400843	597
92	191	0.191	0.3612835	0.04454943	0.2399602	0.4630679	0.1233088	0
93	211	0.211	0.3628524	0.04040344	0.2424755	0.4757702	0.1113495	0
94	2	0.002	0.3791824	0.04055186	0.3505079	0.4078569	0.1069455	0
95	501	0.501	0.3560419	0.04489488	0.2212212	0.5087207	0.1260944	0
96	17	0.017	0.2110342	0.03869389	0.1177163	0.2644845	0.1833536	0
97	202	0.202	0.3947113	0.04596145	0.2919013	0.5036901	0.1164432	0
98	364	0.364	0.3261047	0.04100161	0.2060036	0.4430712	0.1257314	0
99	2357	2.357	0.256356	0.04526538	0.1030018	0.4013171	0.1765724	0
100	1424	1.424	0.2957056	0.04270229	0.166639	0.4229487	0.1444081	0
101	146	0.146	0.3302683	0.0321102	0.2309051	0.4065993	0.09722458	0
102	43	0.043	0.2347776	0.03470616	0.1691543	0.3144133	0.1478257	0
103	173	0.173	0.2951531	0.04196535	0.18651	0.4081084	0.1421816	0
104	2736	2.736	0.2749785	0.05104027	0.1062718	0.4435742	0.1856155	0
105	187	0.187	0.3050166	0.04033078	0.1484031	0.3931424	0.1322248	0
106	296	0.296	0.2578589	0.04877644	0.1397253	0.4005625	0.1891594	0
107	986	0.9860001	0.3363962	0.04989238	0.1904087	0.5104814	0.1483143	0
109	231	0.231	0.2440446	0.05028702	0.1037564	0.396035	0.2060567	0
110	557	0.557	0.2107552	0.04876896	0.05332449	0.4063473	0.2314009	3
111	186	0.186	0.2350439	0.03697735	0.1535594	0.3498791	0.1573211	0
112	775	0.775	0.2150204	0.04376846	0.0529472	0.3383087	0.2035549	0
113	1314	1.314	0.2531255	0.03911355	0.1256395	0.3731455	0.1545224	0
114	1814	1.814	0.2449685	0.04884781	0.08677825	0.4216911	0.1994044	9
115	1809	1.809	0.3019705	0.04380189	0.1613569	0.4623133	0.1450535	0
116	4379	4.379	0.2246153	0.04750422	0.05546254	0.3894952	0.2114915	1
117	471	0.471	0.2879422	0.03839439	0.1668906	0.3894952	0.1333406	0
118	168	0.168	0.2509961	0.03432777	0.1720469	0.3443454	0.1367662	0
119	1042	1.042	0.2073212	0.06455956	1.400889e-07	0.4034551	0.3113988	11
120	1019	1.019	0.288619	0.0409139	0.141989	0.445838	0.1417575	0
121	7437	7.437	0.3473859	0.07052878	0.09872577	0.622664	0.2030272	0
122	44	0.044	0.2692035	0.03800621	0.1777064	0.3414528	0.1411802	0
123	398	0.398	0.294326	0.04734284	0.1652556	0.4267217	0.1608517	0
124	383	0.383	0.4062892	0.06001742	0.2558067	0.5456957	0.1477209	0
125	386	0.386	0.2519163	0.06652823	4.459338e-07	0.4263444	0.2640887	9
126	10	0.01	0.3136587	0.02687208	0.2790732	0.3439681	0.085673	0
127	1583	1.583	0.2805318	0.03758091	0.1612311	0.4758959	0.1339631	0
129	36	0.036	0.2492074	0.05466802	0.1554459	0.4108753	0.2193675	0
131	19	0.019	0.3475094	0.06092152	0.2447393	0.5142543	0.175309	0
132	6	0.006	0.3206596	0.03192494	0.2793248	0.3764156	0.0995602	0
133	1149	1.149	0.2489012	0.05363918	0.07558496	0.386351	0.2155039	0
134	473	0.473	0.3198999	0.06216476	0.06652985	0.4740095	0.1943256	0
135	937	0.937	0.2168023	0.04975172	0.05596557	0.4133906	0.2294797	3
136	399	0.399	0.1651635	0.0415232	0.04376633	0.2973092	0.2514066	3
137	74	0.074	0.2322087	0.04335693	0.1339401	0.3269898	0.1867154	0
139	11	0.011	0.2146471	0.035538	0.1689028	0.2781929	0.1655648	0
140	864	0.864	0.227757	0.05114275	0.07495615	0.3819492	0.2245497	0
141	253	0.253	0.1730625	0.0421971	0.06803897	0.3095083	0.2438258	0
142	100	0.1	0.279248	0.03377633	0.1883964	0.3632102	0.1209546	0
143	653	0.6530001	0.2814684	0.06449056	0.1348204	0.5182788	0.2291218	0
144	866	0.8660001	0.2412996	0.05521128	0.1006123	0.4364056	0.228808	0
145	376	0.376	0.3374909	0.04810232	0.1940559	0.5498459	0.1425292	0
146	272	0.272	0.2576461	0.04848715	2.993681e-07	0.4516232	0.1881928	2
147	3172	3.172	0.3393258	0.05455004	0.1770776	0.6095845	0.1607601	0
148	3268	3.268	0.2598106	0.06398036	0.07608801	0.5297235	0.2462577	0
149	206	0.206	0.2785311	0.0403089	0.104511	0.3749064	0.1447196	0
151	299	0.299	0.4361357	0.0513382	0.2939135	0.6031705	0.1177115	0
152	437	0.437	0.2889699	0.05458602	0.1182194	0.4263444	0.1888986	0
153	464	0.464	0.3615106	0.04064436	0.2311566	0.5098526	0.1124292	0
154	49	0.049	0.271956	0.0954788	0.08287934	0.4618102	0.3510818	0
155	58	0.058	0.3445081	0.04281286	0.2458712	0.4366572	0.1242724	0
156	93	0.093	0.3471203	0.03910412	0.258825	0.4326327	0.1126529	0
157	376	0.376	0.2950509	0.03751337	0.1668906	0.4253383	0.127142	0
158	62	0.062	0.3056015	0.03905247	0.2156875	0.4081084	0.1277889	0
160	234	0.234	0.3086931	0.03649965	0.2143041	0.4259671	0.1182393	0
161	173	0.173	0.369063	0.1232645	0.07923215	0.6644182	0.3339931	0
162	841	0.841	0.2569744	0.04455237	0.1196029	0.4147738	0.1733728	0
163	605	0.605	0.2842333	0.04044306	0.1514214	0.4081084	0.1422883	0
164	38	0.038	0.2866489	0.03211261	0.2060036	0.3424589	0.1120277	0
165	43	0.043	0.2978678	0.03809517	0.2092735	0.3808174	0.1278929	0
166	808	0.808	0.2539688	0.03555964	0.1289094	0.3698758	0.1400158	0
1001	679	0.679	0.3366687	0.05536602	0.1061459	0.5058281	0.1644525	0
1002	268	0.268	0.3833336	0.05063521	0.1484031	0.5544993	0.1320918	0
1003	743	0.743	0.3663553	0.03752599	0.2125434	0.5240641	0.1024306	0
1004	167	0.167	0.404496	0.0571358	0.1846235	0.5575176	0.1412518	1
1005	249	0.249	0.4548559	0.05936061	0.205752	0.6087041	0.1305042	0
1006	99	0.09900001	0.500025	0.04845605	0.3759125	0.5853118	0.09690726	0
1007	437	0.437	0.4487459	0.05509458	0.152176	0.5834253	0.1227746	0
1008	1261	1.261	0.4765527	0.06722738	0.1709151	0.6825284	0.1410702	42
1009	923	0.923	0.3530587	0.04139533	0.1653814	0.5356345	0.1172477	1
1010	572	0.572	0.4851027	0.05406326	0.2765579	0.6474398	0.111447	0
1011	714	0.714	0.5183437	0.0706218	1.87153e-06	0.7773554	0.1362451	3
1012	612	0.612	0.4492405	0.04815181	0.248638	0.5885817	0.1071849	0
1013	382	0.382	0.3113427	0.0384907	0.1468939	0.4154028	0.1236281	1
1014	310	0.31	0.3620228	0.03435194	0.258825	0.4521263	0.09488891	0
1015	3482	3.482	0.3676928	0.06567423	0.05407909	0.6278204	0.1786117	49
1016	3978	3.978	0.3156951	0.04905441	1.0641e-06	0.4809265	0.1553854	27
1017	1644	1.644	0.3241347	0.03787255	0.1437498	0.4833161	0.116842	0
1018	69	0.06900001	0.4931312	0.04549957	0.390124	0.6712095	0.09226666	0
1019	3335	3.335	0.3956889	0.05669605	0.1038821	0.648949	0.1432844	19
1020	3030	3.03	0.380019	0.07015813	0.05407909	0.6322222	0.1846174	53
1021	589	0.589	0.3302947	0.03906505	0.174185	0.4733806	0.1182733	0
1022	206	0.206	0.4840615	0.04990712	0.2717789	0.6318449	0.1031008	0
1023	6	0.006	0.516057	0.02624005	0.4772794	0.5587753	0.05084719	0
1024	297	0.297	0.5097236	0.04610397	0.3944	0.6470625	0.09044896	0
1025	3995	3.995	0.4574909	0.07405	1.368746e-06	0.7379909	0.1618612	13
1026	533	0.5330001	0.4445407	0.05018552	0.3256064	0.7074299	0.112893	0
1027	1385	1.385	0.4236446	0.05113905	0.1636207	0.5845572	0.1207122	5
1028	1178	1.178	0.4401897	0.07464202	0.1301671	0.7550949	0.1695678	5
1029	1367	1.367	0.3828372	0.04293722	0.247255	0.6292039	0.1121553	0
1030	29	0.029	0.4822102	0.0355816	0.3947773	0.5425516	0.07378858	0
1031	274	0.274	0.5097696	0.06490026	0.3325235	0.7426442	0.1273129	0
1032	2026	2.026	0.3926898	0.05658824	8.813129e-07	0.5558827	0.1441042	2
1033	2571	2.571	0.3643377	0.05560011	1.422958e-06	0.5474564	0.152606	15
1034	1413	1.413	0.4537215	0.06085494	1.861935e-06	0.6415288	0.134124	2
1035	278	0.278	0.5130174	0.03965509	0.392262	0.6942245	0.07729775	0
1036	908	0.9080001	0.5644788	0.06882049	0.3199469	0.8603605	0.1219186	7
1037	1727	1.727	0.5111201	0.07560594	0.09306633	0.6944761	0.1479221	8
1038	1055	1.055	0.5344062	0.0536818	0.376164	0.7788646	0.1004513	1
1039	507	0.507	0.5226312	0.04877784	0.2314082	0.6368755	0.09333128	0
1040	705	0.705	0.5103697	0.05557759	0.1721727	0.6674365	0.1088967	0
1041	660	0.66	0.3209491	0.03322782	0.2126691	0.4342676	0.1035299	0
1042	2447	2.447	0.3709478	0.0842689	4.970278e-07	0.6198972	0.2271718	46
1043	635	0.6350001	0.2970704	0.0492554	9.921366e-07	0.5029355	0.1658038	1
1044	1185	1.185	0.3433012	0.06139987	1.381699e-06	0.5556312	0.1788513	6
1045	319	0.319	0.3249869	0.07209571	0.1914148	0.5879529	0.2218419	0
1046	644	0.6440001	0.2782209	0.04470391	0.1643753	0.4962699	0.1606777	0
1047	75	0.075	0.2943042	0.03844295	0.1662617	0.3906271	0.1306232	0
1048	1	0.001	0.3179347	0	0.3179347	0.3179347	0	0
1049	1065	1.065	0.1630994	0.05557941	5.493213e-08	0.3425844	0.3407702	48
1050	66	0.066	0.3101887	0.03417835	0.1866357	0.3727684	0.1101857	0
1051	13809	13.809	0.4024168	0.09549063	0.114698	0.7574845	0.2372928	0
1052	188	0.188	0.2716323	0.04014023	0.07948368	0.347238	0.1477742	0
1053	1004	1.004	0.419855	0.06882191	0.2437332	0.6463079	0.1639183	0
1054	538	0.538	0.4287101	0.06147156	0.2636041	0.6196457	0.1433872	0
1055	855	0.855	0.374275	0.07088348	0.06753727	0.5731125	0.1893888	1
1056	51	0.051	0.4465162	0.0461095	0.3376799	0.5468276	0.103265	0
1057	28192	28.192	0.3021852	0.07273981	2.130119e-07	0.6769947	0.2407127	369
1058	94	0.094	0.2393621	0.04490147	0.1124342	0.3803143	0.187588	0
1059	5229	5.229	0.2482657	0.04577558	2.271647e-07	0.3903755	0.1843814	5
1060	3104	3.104	0.2524602	0.05165019	0.05860666	0.3883633	0.2045874	1
1061	235	0.235	0.2877372	0.03426147	0.1953136	0.374026	0.1190721	0
1062	3519	3.519	0.2690761	0.04540684	0.06665561	0.4138936	0.168751	0
1063	919	0.919	0.308453	0.03764686	0.1887737	0.4112526	0.1220505	0
1064	10093	10.093	0.3121767	0.03716643	0.1847492	0.4599237	0.1190557	0
1065	6419	6.419	0.2376269	0.06398	1.981395e-07	0.4341418	0.2692456	2
1066	1981	1.981	0.2801902	0.03273643	0.1745622	0.4020717	0.1168365	0
1067	283	0.283	0.2999235	0.0500754	0.1851265	0.4753929	0.1669606	0
1068	972	0.9720001	0.2947482	0.0361711	0.1946847	0.4050901	0.1227186	0
1069	3860	3.86	0.424772	0.0667991	0.200973	0.6466852	0.1572587	0
1070	356	0.356	0.378229	0.05075394	0.1052656	0.484951	0.1341884	0
1071	100	0.1	0.2878252	0.04253834	0.1867615	0.3888663	0.1477923	0
1072	5712	5.712	0.2976082	0.05035385	0.08099286	0.5121164	0.1691951	0
1073	821	0.821	0.3307477	0.03873399	0.1935528	0.4522521	0.1171104	0
1074	146	0.146	0.3526261	0.03388583	0.2654906	0.4404301	0.09609563	0
1075	232	0.232	0.3515301	0.04978596	0.1861327	0.4601753	0.1416264	0
1076	424	0.424	0.3704033	0.04094495	0.2540459	0.5150089	0.1105415	0
1077	860	0.86	0.3019631	0.03923774	0.1832401	0.4093661	0.1299422	0
1078	868	0.868	0.324529	0.04193114	0.2101538	0.4775309	0.1292062	0
1079	120	0.12	0.337837	0.06990225	0.09294057	0.4687273	0.2069112	0
1080	1400	1.4	0.3335089	0.04036541	0.2134237	0.453887	0.1210325	0
1081	4160	4.16	0.453071	0.07770355	0.04301174	0.7574845	0.1715041	33
1082	2451	2.451	0.5158189	0.09500057	0.07533342	0.8231339	0.1841743	13
1083	512	0.512	0.2865842	0.04235815	0.1357008	0.4449577	0.1478035	0
1084	51	0.051	0.3322917	0.03733919	0.2456197	0.4112526	0.1123687	0
1085	1930	1.93	0.369104	0.04906496	0.1451332	0.6036735	0.1329299	0
1086	156	0.156	0.3054775	0.05239407	0.1856296	0.4795431	0.1715153	0
1087	236	0.236	0.4259499	0.04431541	0.3126526	0.5343768	0.104039	0
1088	317	0.317	0.4286116	0.04231951	0.285613	0.5275855	0.09873625	0
1089	2980	2.98	0.2891414	0.06647692	0.05219261	0.4723745	0.2299115	0
1090	80	0.08000001	0.2868832	0.0542844	0.1224954	0.4229487	0.1892212	0
1091	24916	24.916	0.4285171	0.1023791	2.170899e-07	0.7729536	0.2389148	814
1092	204	0.204	0.401983	0.04404494	0.2680059	0.5360118	0.1095692	0
1093	247	0.247	0.4011073	0.04681282	0.2590765	0.548211	0.116709	0
1095	496	0.496	0.3763751	0.04764839	0.2189574	0.5234352	0.1265981	0
1096	12	0.012	0.218905	0.02672766	0.1817309	0.2643587	0.1220971	0
1097	211	0.211	0.4220289	0.04788354	0.314539	0.5874498	0.1134603	0
1098	401	0.401	0.3505138	0.04092646	0.2278868	0.4665893	0.1167613	0
1099	2658	2.658	0.2671507	0.04882843	0.1187225	0.4245837	0.1827748	0
1100	1536	1.536	0.304109	0.04462273	0.1641237	0.4489821	0.1467327	0
1101	151	0.151	0.3566179	0.04015436	0.2275095	0.4528809	0.1125977	0
1102	48	0.048	0.268108	0.04170826	0.1822339	0.3453515	0.1555651	0
1103	119	0.119	0.3043416	0.03585592	0.2081418	0.4138936	0.1178147	0
1104	2565	2.565	0.2862397	0.05064787	0.1236273	0.4365314	0.1769422	0
1105	161	0.161	0.2984676	0.03933728	0.1844977	0.396035	0.1317975	0
1106	430	0.43	0.2951	0.04830736	0.1548171	0.4414362	0.1636982	0
1107	964	0.964	0.3518853	0.05203285	0.1540625	0.5319872	0.1478688	0
1108	3	0.003	0.4370345	0.05648487	0.3732714	0.4808008	0.1292458	0
1109	240	0.24	0.2548862	0.05723047	4.713609e-07	0.4106237	0.2245335	2
1110	498	0.498	0.2231476	0.04730869	0.1019957	0.4025748	0.2120062	1
1111	182	0.182	0.2461524	0.03745247	0.1642495	0.3507593	0.1521516	0
1112	740	0.74	0.2183916	0.04061399	0.08438844	0.3424589	0.1859687	2
1113	1292	1.292	0.2617337	0.04096257	0.1406056	0.4096176	0.1565048	0
1114	1752	1.752	0.244969	0.04817959	0.1037564	0.4391725	0.1966763	9
1115	2177	2.177	0.3194763	0.04343735	0.1624888	0.4855799	0.1359642	0
1116	4083	4.083	0.2265083	0.04734616	0.03936454	0.3764156	0.2090261	0
1117	408	0.408	0.296223	0.03916578	0.1938043	0.4014429	0.1322172	0
1118	193	0.193	0.2544714	0.03549316	0.1811021	0.346735	0.139478	0
1119	989	0.989	0.2093625	0.07191485	1.520828e-07	0.4219426	0.3434944	2
1120	879	0.8790001	0.3089474	0.04418529	0.1300413	0.4518748	0.1430188	0
1121	7504	7.504	0.3851561	0.07944962	0.1555717	0.7440276	0.206279	0
1122	35	0.035	0.2707332	0.03336639	0.2007214	0.3540294	0.1232446	0
1123	395	0.395	0.3215783	0.04416898	0.2139268	0.4805492	0.1373506	0
1124	367	0.367	0.4144594	0.0631526	0.2605857	0.5957503	0.1523734	0
1125	352	0.352	0.2804977	0.06327297	0.08904184	0.4248352	0.2255739	25
1126	16	0.016	0.2999738	0.05151878	0.1998411	0.390124	0.1717442	0
1127	1418	1.418	0.300554	0.03902256	0.1807248	0.4556477	0.1298355	0
1129	39	0.039	0.262269	0.04845514	0.1517987	0.3731457	0.1847536	0
1131	12	0.012	0.3535997	0.05343616	0.2678801	0.4477245	0.1511205	0
1132	7	0.007	0.338147	0.06756223	0.2336719	0.4215653	0.1998014	0
1133	1103	1.103	0.2630509	0.05655913	0.0772199	0.4120072	0.2150121	0
1134	412	0.412	0.35565	0.07179876	0.05168954	0.5171469	0.2018804	0
1135	994	0.994	0.2276385	0.04952087	0.0775972	0.3926393	0.2175417	2
1136	363	0.363	0.1645806	0.04294092	0.06401455	0.2599567	0.2609112	6
1137	86	0.086	0.2630205	0.03785103	0.1988351	0.3487472	0.143909	0
1139	8	0.008	0.2124491	0.02370942	0.1816051	0.2527883	0.1116005	0
1140	732	0.7320001	0.2234396	0.05318413	0.06225377	0.4341418	0.2380246	3
1141	264	0.264	0.1777445	0.0417747	1.992189e-07	0.3121495	0.2350267	7
1142	82	0.082	0.3010698	0.03506795	0.2029852	0.3722653	0.1164778	0
1143	589	0.589	0.316708	0.0746506	0.137713	0.5547508	0.235708	0
1144	825	0.825	0.2556497	0.0566643	0.07080587	0.4187985	0.2216482	0
1145	375	0.375	0.3521812	0.05490376	0.2229819	0.5729868	0.1558963	0
1146	275	0.275	0.2736122	0.05616872	0.0899222	0.4770278	0.2052859	0
1147	2956	2.956	0.365133	0.05421338	0.1945589	0.5850602	0.1484757	2
1148	3516	3.516	0.2794272	0.07505864	0.08879031	0.5776401	0.2686161	0
1149	178	0.178	0.2895852	0.04621509	0.09356939	0.382075	0.1595906	0
1151	264	0.264	0.4983797	0.05246987	0.3379314	0.6645439	0.1052809	0
1152	368	0.368	0.2950445	0.05592868	0.1311732	0.4548931	0.1895602	0
1153	464	0.464	0.4040217	0.04269144	0.2714016	0.5621709	0.1056662	0
1154	51	0.051	0.2840249	0.08961996	0.104511	0.4195531	0.3155356	0
1155	87	0.087	0.3702083	0.03804436	0.2735395	0.4494852	0.1027648	0
1156	123	0.123	0.3701099	0.04402549	0.2231077	0.4521263	0.1189525	0
1157	362	0.362	0.3093857	0.03687307	0.2026079	0.4309977	0.1191815	0
1158	55	0.055	0.3007826	0.04059283	0.1926725	0.3962865	0.1349574	0
1160	205	0.205	0.3245764	0.03926251	0.2300248	0.4445804	0.1209654	0
1161	143	0.143	0.3888839	0.1235244	0.09847424	0.6557403	0.3176382	0
1162	949	0.9490001	0.2608629	0.04383373	0.1306702	0.3859738	0.1680336	0
1163	767	0.767	0.2894161	0.0367022	0.1656329	0.3932681	0.1268146	0
1164	45	0.045	0.3085973	0.03251237	0.2467515	0.3993049	0.1053553	0
1165	35	0.035	0.2874025	0.04380838	0.1778322	0.3887406	0.1524287	0
1166	785	0.785	0.2686466	0.03841485	0.1623631	0.416786	0.142994	0
