ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
83	600	0.6	0.4271564	0.05779064	0.1742771	0.6042194	0.1352915	0
84	77	0.07700001	0.5234608	0.05099738	0.4074721	0.6576526	0.09742349	0
85	2120	2.12	0.5368732	0.07379235	0.164192	0.9465809	0.1374484	0
86	250	0.25	0.4991289	0.08135188	0.2501805	0.7500106	0.1629877	0
87	210	0.21	0.5717508	0.05932574	0.4324194	0.7213478	0.1037615	0
88	354	0.354	0.5822591	0.05497894	0.4455123	0.774604	0.09442349	0
89	2779	2.779	0.4037859	0.1322586	0.08280379	0.7581494	0.3275464	1
90	108	0.108	0.4859411	0.1009287	0.1272134	0.6569449	0.2076974	0
91	25707	25.707	0.5030274	0.1225979	1.619852e-07	1.00603	0.2437201	641
92	234	0.234	0.4919386	0.06159087	0.3159988	0.6496907	0.1252003	0
93	276	0.276	0.4991162	0.06106604	0.3290917	0.6910926	0.1223484	0
94	3	0.003	0.4639131	0.01193204	0.4536511	0.477006	0.02572041	0
95	594	0.594	0.5038528	0.05997273	0.3494388	0.705247	0.1190283	0
96	15	0.015	0.3717557	0.05143001	0.2655736	0.5049611	0.1383436	0
97	216	0.216	0.5621713	0.06519648	0.3842942	0.8115826	0.1159726	0
98	425	0.425	0.4751373	0.0602474	0.2669889	0.643852	0.1268	0
99	2302	2.302	0.3282152	0.08022612	2.333599e-07	0.5891803	0.2444315	11
100	1040	1.04	0.4030744	0.07106791	0.1903778	0.6174893	0.1763146	0
101	171	0.171	0.4846578	0.0594032	0.3119294	0.6856077	0.1225673	0
102	59	0.059	0.3475976	0.05790663	0.2280644	0.4897451	0.166591	0
103	193	0.193	0.4264853	0.05354792	0.2761893	0.6019194	0.1255563	0
104	2891	2.891	0.4088052	0.08909799	0.1443758	0.7240018	0.2179473	0
105	231	0.231	0.483309	0.06861851	0.2669889	0.6790613	0.1419765	0
106	381	0.381	0.3697866	0.06943507	0.1940937	0.536101	0.1877706	0
107	1154	1.154	0.4964436	0.0706325	0.2687582	0.7250633	0.142277	0
108	2	0.002	0.6512831	0.01726503	0.6390749	0.6634913	0.02650926	0
109	259	0.259	0.323335	0.07181605	0.1691461	0.5637022	0.2221103	0
110	517	0.517	0.3178073	0.05932773	0.1493298	0.4851449	0.1866783	0
111	185	0.185	0.3428177	0.05817104	0.1303983	0.4909836	0.1696851	0
112	934	0.934	0.2578452	0.05313629	3.651416e-07	0.4180878	0.2060782	49
113	1246	1.246	0.3314247	0.06524397	0.1447298	0.5286699	0.1968591	0
114	1292	1.292	0.2511119	0.05905843	2.146304e-07	0.4483432	0.2351877	16
115	1482	1.482	0.4088801	0.07703898	0.2002862	0.6495138	0.1884146	0
116	3323	3.323	0.2534417	0.06305643	1.358313e-07	0.4639131	0.2488005	37
117	234	0.234	0.3364646	0.0567892	0.1357064	0.4812524	0.1687821	0
118	213	0.213	0.3687899	0.0472379	0.2264717	0.49753	0.1280889	0
119	1238	1.238	0.3355466	0.09417541	3.536677e-07	0.6150122	0.2806627	23
120	1044	1.044	0.4603736	0.06453133	0.2567269	0.6831307	0.1401716	0
121	9085	9.085	0.5223261	0.1112553	0.1496836	1.175707	0.2129997	0
122	55	0.055	0.4080641	0.05895799	0.3108678	0.5185848	0.1444822	0
123	461	0.461	0.4610769	0.07560668	0.2434571	0.6841922	0.1639785	0
124	487	0.487	0.6303102	0.1083203	0.3807556	0.8866013	0.1718524	0
125	422	0.422	0.3774522	0.1138974	0.1065125	0.9230492	0.301753	16
126	14	0.014	0.4904022	0.02886354	0.4439199	0.5472476	0.05885687	0
127	1761	1.761	0.4324124	0.06295745	0.1882546	0.7800889	0.1455958	0
129	37	0.037	0.4160653	0.05889148	0.3018443	0.5051381	0.1415439	0
131	18	0.018	0.5488203	0.08407548	0.3906637	0.6939235	0.1531931	0
132	8	0.008	0.505138	0.06226802	0.4272884	0.6005039	0.1232693	0
133	1332	1.332	0.3972512	0.07915905	0.1325213	0.7347946	0.199267	0
134	475	0.475	0.4923726	0.09658073	0.1213747	0.7393947	0.1961537	0
135	1040	1.04	0.2601132	0.05973094	2.234046e-07	0.4389659	0.2296344	44
136	438	0.438	0.2202385	0.05862245	1.388686e-07	0.3830554	0.2661771	20
137	64	0.064	0.3210303	0.04715253	0.1843621	0.4509972	0.1468788	0
138	1	0.001	0.3696088	0	0.3696088	0.3696088	0	0
139	12	0.012	0.3043214	0.04425519	0.2464649	0.3911945	0.1454225	0
140	677	0.677	0.2844457	0.1047721	2.814493e-07	0.6380132	0.3683377	0
141	230	0.23	0.1781556	0.07637455	6.546902e-08	0.3421844	0.4286958	3
142	92	0.09200001	0.4393179	0.04931556	0.2899899	0.5555634	0.1122548	0
143	642	0.642	0.4276029	0.09791436	0.1507454	0.792651	0.2289843	0
144	881	0.881	0.3535345	0.07056793	0.1433141	0.607758	0.1996069	0
145	411	0.411	0.4932941	0.06569528	0.2581424	0.7098473	0.1331767	0
146	263	0.263	0.3209693	0.06431054	0.1415451	0.49983	0.2003635	6
147	3497	3.497	0.4631111	0.07097989	0.259027	0.7678806	0.1532675	2
148	4211	4.211	0.3455887	0.1149	0.1006738	0.7940664	0.3324761	0
149	205	0.205	0.4473083	0.09328526	0.2461111	0.764342	0.208548	0
151	290	0.29	0.6597584	0.08585709	0.3772169	0.8743931	0.1301341	0
152	515	0.515	0.3883415	0.09175674	0.1638381	0.6530524	0.2362784	0
153	496	0.496	0.5615638	0.06652295	0.3602316	0.8600617	0.1184602	0
154	43	0.043	0.4614731	0.1209843	0.15393	0.6661453	0.2621699	0
155	63	0.063	0.524578	0.05623634	0.3816402	0.695162	0.107203	0
156	96	0.096	0.5295084	0.06410182	0.3618239	0.6792382	0.1210591	0
157	393	0.393	0.4675377	0.0577925	0.2961825	0.63359	0.1236104	0
158	83	0.083	0.4728321	0.05710226	0.3533313	0.5932497	0.1207664	0
160	256	0.256	0.489586	0.05418888	0.3343996	0.6629605	0.1106831	0
161	178	0.178	0.6126963	0.2419144	0.08881938	1.127581	0.3948357	0
162	596	0.596	0.2959143	0.06541257	0.1197823	0.4906296	0.2210524	8
163	693	0.693	0.4613596	0.06004446	0.2600886	0.6312899	0.1301468	0
164	36	0.036	0.4705579	0.04256768	0.4019873	0.5852878	0.09046215	0
165	63	0.063	0.4676737	0.06946673	0.3021982	0.6220895	0.1485368	0
166	957	0.957	0.3800203	0.05289381	0.2139096	0.5645869	0.1391868	0
1001	883	0.883	0.5233635	0.06969716	0.1909086	0.8071593	0.1331716	0
1002	343	0.343	0.6451926	0.07645936	0.3920791	0.8830627	0.1185063	0
1003	1055	1.055	0.5868326	0.06310294	0.402695	0.8411301	0.1075314	0
1004	223	0.223	0.7074997	0.07460639	0.4711673	0.8830627	0.1054508	0
1005	226	0.226	0.7880819	0.07979985	0.4444507	1.02213	0.1012583	0
1006	99	0.09900001	0.856877	0.06640892	0.518231	1.000014	0.07750112	0
1007	627	0.627	0.7922059	0.07837585	0.5189387	1.001253	0.09893369	0
1008	1536	1.536	0.8003606	0.1253669	0.2533652	1.114842	0.1566381	12
1009	1279	1.279	0.5422027	0.05306952	0.254073	0.7397486	0.09787766	0
1010	596	0.596	0.8235742	0.09347696	0.4524126	1.076271	0.1135016	2
1011	820	0.8200001	0.867166	0.1260208	0.2087786	1.192692	0.1453249	0
1012	618	0.618	0.7268535	0.08210415	3.34162e-06	1.052917	0.1129583	0
1013	359	0.359	0.4968825	0.06872696	0.2415109	0.6654376	0.1383163	0
1014	332	0.332	0.5740482	0.04876268	0.4524126	0.7109088	0.08494526	0
1015	3891	3.891	0.5544471	0.1097068	0.08864244	0.8745701	0.197867	59
1016	3902	3.902	0.4843989	0.09160598	0.07448796	0.6964005	0.1891127	24
1017	1639	1.639	0.5168721	0.05710118	0.3191836	0.7930049	0.1104745	0
1018	73	0.07300001	0.8822001	0.05396997	0.764342	0.9939985	0.06117657	0
1019	3861	3.861	0.5998206	0.1287688	0.1112896	0.9225184	0.2146789	0
1020	3821	3.821	0.5702399	0.1243547	0.1581763	0.9232261	0.2180743	4
1021	643	0.643	0.5238472	0.0612295	0.3676627	0.7611573	0.1168843	0
1022	247	0.247	0.8308815	0.1003224	0.3292686	1.031685	0.1207421	0
1023	6	0.006	0.9320431	0.01635419	0.9034098	0.9488811	0.0175466	0
1024	331	0.331	0.9136022	0.09206409	0.5927189	1.230201	0.1007704	0
1025	4677	4.677	0.7328665	0.1662716	0.1096972	1.257095	0.2268784	0
1026	557	0.557	0.7542219	0.09540716	0.5125692	1.083349	0.1264975	0
1027	1613	1.613	0.7048802	0.1254289	0.2107248	1.044778	0.1779436	0
1028	1238	1.238	0.7141024	0.1399665	0.1535761	1.013107	0.1960034	0
1029	1402	1.402	0.6001053	0.07359003	0.2192175	0.8590001	0.1226285	0
1030	28	0.028	0.8268557	0.0583895	0.7038316	0.9474657	0.07061631	0
1031	314	0.314	0.8447083	0.06555299	0.6040425	1.031685	0.0776043	0
1032	2189	2.189	0.6086241	0.1180066	0.110228	0.9529505	0.1938908	1
1033	2648	2.648	0.5536813	0.118985	1.306681e-06	0.8993394	0.214898	3
1034	1310	1.31	0.7523043	0.1144527	0.3938501	1.093965	0.1521361	0
1035	348	0.348	0.9073064	0.07411765	0.6006808	1.091488	0.08168977	0
1036	1008	1.008	0.9102549	0.1041032	0.3264377	1.164383	0.114367	0
1037	2118	2.118	0.8605949	0.12854	0.1903778	1.100688	0.1493618	3
1038	1189	1.189	0.897001	0.08193507	0.5346856	1.138551	0.09134334	1
1039	669	0.669	0.8686589	0.1081955	0.3197144	1.150406	0.1245546	0
1040	883	0.883	0.862638	0.1015982	0.3115755	1.088834	0.1177762	0
1041	840	0.84	0.5024722	0.05313473	0.3381152	0.7859276	0.1057466	0
1042	2590	2.59	0.5578729	0.1490775	6.513155e-07	0.9331342	0.2672248	51
1043	618	0.618	0.4527845	0.06360628	0.2271794	0.61572	0.140478	2
1044	1455	1.455	0.5062173	0.0897544	1.69477e-06	1.124217	0.1773041	1
1045	297	0.297	0.4524453	0.07146559	0.2192175	0.6158969	0.1579541	0
1046	548	0.548	0.4271554	0.06223869	0.2188637	0.6279282	0.145705	1
1047	68	0.068	0.4567526	0.05569578	0.3505003	0.6093504	0.1219386	0
1048	1	0.001	0.4683364	0	0.4683364	0.4683364	0	0
1049	984	0.984	0.2962613	0.08724994	1.351564e-07	0.5343314	0.2945034	106
1050	46	0.046	0.4816985	0.05726448	0.2652196	0.5900649	0.1188803	0
1051	14501	14.501	0.6678039	0.1637064	0.1721539	1.387847	0.2451415	0
1052	149	0.149	0.4342755	0.07491557	0.2613271	0.7128551	0.172507	0
1053	939	0.9390001	0.6399363	0.1268697	0.1875478	0.9757746	0.1982537	0
1054	543	0.543	0.6729299	0.09223298	0.39261	0.9156181	0.1370618	0
1055	836	0.836	0.5520441	0.1079153	0.1344687	0.9202182	0.1954832	0
1056	42	0.042	0.7485405	0.06836279	0.5652946	0.8528075	0.09132812	0
1057	31028	31.028	0.492029	0.1303505	2.56814e-07	1.7065	0.2649244	334
1058	91	0.09100001	0.3944885	0.08436797	6.911368e-07	0.5330932	0.2138667	10
1059	6190	6.19	0.385113	0.07985506	0.09324282	0.7600957	0.2073549	43
1060	3255	3.255	0.4057681	0.07591201	6.850624e-07	0.6319976	0.1870822	4
1061	303	0.303	0.4629484	0.05457384	0.333515	0.6817153	0.1178832	0
1062	3621	3.621	0.4191087	0.06652016	0.06068734	0.6427904	0.1587182	0
1063	969	0.969	0.4967861	0.05692684	0.2802587	0.6714532	0.1145902	0
1064	10473	10.473	0.4954633	0.0692704	0.2241716	0.9437501	0.1398093	0
1065	7241	7.241	0.3823273	0.0999015	0.05467169	0.6879078	0.2612984	30
1066	2083	2.083	0.421854	0.04765343	0.2790202	0.602627	0.1129619	0
1067	345	0.345	0.4601451	0.06566043	0.2450495	0.7158629	0.1426951	0
1068	1166	1.166	0.472239	0.05821003	0.2912285	0.6880847	0.1232639	0
1069	4598	4.598	0.6663884	0.1016616	0.2530114	0.9778978	0.152556	0
1070	388	0.388	0.6459881	0.06673951	0.3862404	0.8949171	0.1033138	0
1071	132	0.132	0.4601734	0.08350277	0.2931751	0.802736	0.1814594	0
1072	6166	6.166	0.4710687	0.09431091	0.1130589	0.8797011	0.2002063	0
1073	923	0.923	0.5422268	0.05913056	0.3681934	0.7305482	0.1090513	0
1074	135	0.135	0.5679327	0.05459184	0.4269346	0.6898541	0.09612379	0
1075	242	0.242	0.6017307	0.07055437	0.4265807	0.9405653	0.1172524	0
1076	451	0.451	0.6400037	0.06982371	0.4442738	0.851746	0.1090989	0
1077	919	0.919	0.491414	0.06073221	0.3331611	0.6948081	0.1235866	0
1078	928	0.928	0.5292193	0.07118021	0.3073292	0.7385101	0.1345004	0
1079	144	0.144	0.5781862	0.07805461	0.3147603	0.7496567	0.1349991	0
1080	1575	1.575	0.5625399	0.06441996	0.3582853	0.7730116	0.1145162	0
1081	5277	5.277	0.7763227	0.1260444	0.08262679	1.401117	0.1623608	24
1082	2808	2.808	0.8008326	0.1063388	0.1134128	1.176061	0.1327853	47
1083	555	0.555	0.4725397	0.06722549	0.2929978	0.6549987	0.1422642	0
1084	70	0.07	0.547738	0.07072262	0.3804017	0.7257711	0.1291176	0
1085	2219	2.219	0.6076857	0.09413759	0.2027629	1.426418	0.1549116	0
1086	199	0.199	0.5108958	0.07962206	0.2839743	0.7351484	0.155848	0
1087	270	0.27	0.6788521	0.0734459	0.4801908	0.931011	0.1081913	0
1088	389	0.389	0.691313	0.06275504	0.5116845	0.8933247	0.09077659	0
1089	2865	2.865	0.4221525	0.1379906	0.08121151	0.790527	0.3268738	0
1090	66	0.066	0.4690495	0.1032835	0.1576455	0.6626067	0.2201974	0
1091	26325	26.325	0.6093525	0.1536408	3.256577e-07	1.097326	0.2521378	815
1092	232	0.232	0.6248535	0.06515503	0.4578975	0.7747809	0.1042725	0
1093	256	0.256	0.6038815	0.05662591	0.4499356	0.7434642	0.09376989	0
1094	2	0.002	0.5939574	0.02251965	0.5780336	0.6098812	0.03791459	0
1095	576	0.576	0.5585024	0.06442506	0.3167065	0.7383332	0.1153532	0
1096	20	0.02	0.337726	0.06748744	0.2059478	0.4653286	0.199829	0
1097	215	0.215	0.6427724	0.07304718	0.4639131	0.9011097	0.1136439	0
1098	402	0.402	0.5349818	0.06156321	0.3713782	0.6967544	0.1150753	0
1099	2634	2.634	0.3562949	0.08816084	0.1171284	0.6282821	0.2474379	0
1100	1144	1.144	0.4149796	0.07484292	0.1749848	0.6753457	0.1803533	0
1101	147	0.147	0.5407761	0.05877974	0.3867712	0.666853	0.1086951	0
1102	57	0.057	0.3840769	0.05729209	0.2586732	0.502838	0.1491683	0
1103	128	0.128	0.4530195	0.05694388	0.3244915	0.6121814	0.1256985	0
1104	2804	2.804	0.434487	0.09491715	0.1404832	0.7344407	0.218458	0
1105	189	0.189	0.4770567	0.06416161	0.3108678	0.6442059	0.1344947	0
1106	475	0.475	0.4552763	0.08033293	0.1946247	0.6732225	0.1764488	0
1107	1052	1.052	0.519284	0.07649478	0.2561966	0.7493029	0.1473082	0
1108	1	0.001	0.6337669	0	0.6337669	0.6337669	0	0
1109	334	0.334	0.3604122	0.06997593	0.18737	0.5815723	0.1941553	4
1110	439	0.439	0.3352183	0.06644922	0.133406	0.5399935	0.1982267	0
1111	200	0.2	0.3614259	0.06126356	0.2149712	0.4987686	0.1695052	0
1112	908	0.9080001	0.2652191	0.0595652	2.247544e-07	0.4389659	0.2245887	7
1113	1263	1.263	0.3425047	0.06754835	0.1378293	0.5622868	0.1972187	0
1114	1466	1.466	0.2821616	0.06728929	2.355535e-07	0.5201772	0.2384778	3
1115	1753	1.753	0.4529781	0.07954968	0.2392111	0.6939235	0.1756148	0
1116	3506	3.506	0.2617563	0.06296647	1.727842e-07	0.4881527	0.2405538	19
1117	286	0.286	0.3782172	0.05785009	0.2354952	0.5166386	0.1529547	0
1118	251	0.251	0.3924865	0.049346	0.2068324	0.5281391	0.1257266	0
1119	1323	1.323	0.3438143	0.1149084	3.070969e-07	0.6985237	0.3342165	41
1120	827	0.827	0.5266992	0.09444297	0.3087446	0.9058868	0.179311	0
1121	8550	8.55	0.6059186	0.1287058	0.2367337	1.084587	0.2124143	0
1122	38	0.038	0.40053	0.06230003	0.2806126	0.5348625	0.155544	0
1123	403	0.403	0.5186982	0.07735591	0.333515	0.7257711	0.1491347	0
1124	446	0.446	0.6738749	0.1215764	0.4057028	1.006737	0.180414	0
1125	426	0.426	0.4176463	0.1234125	0.1017353	0.7022392	0.2954951	16
1126	21	0.021	0.4946234	0.0633688	0.4094184	0.6010347	0.1281152	0
1127	1607	1.607	0.4820173	0.06175618	0.2979518	0.6792382	0.1281203	0
1129	38	0.038	0.4120584	0.05644199	0.3018443	0.5405243	0.1369757	0
1131	9	0.009000001	0.5270579	0.07173694	0.4048182	0.6424366	0.1361083	0
1132	9	0.009000001	0.6207526	0.09349302	0.4163187	0.7337329	0.1506124	0
1133	1274	1.274	0.4200912	0.09300483	0.1073971	0.836176	0.221392	0
1134	419	0.419	0.594915	0.1196928	0.0895271	0.9127871	0.201193	0
1135	1196	1.196	0.2938469	0.06856713	3.143525e-07	0.5256621	0.233343	5
1136	454	0.454	0.2176994	0.05983687	1.75484e-07	0.371909	0.2748601	18
1137	91	0.09100001	0.3696245	0.05803923	0.161538	0.5086767	0.1570222	0
1138	1	0.001	0.294944	0	0.294944	0.294944	0	0
1139	7	0.007	0.3031081	0.03357535	0.2339028	0.3432462	0.1107702	0
1140	521	0.521	0.2881068	0.1110725	0.1020893	0.6479214	0.3855256	0
1141	221	0.221	0.196425	0.06400262	1.656973e-07	0.3881867	0.3258375	2
1142	85	0.085	0.4947616	0.05211806	0.3793401	0.6314668	0.1053397	0
1143	581	0.581	0.4873692	0.1213248	0.1769311	0.9444578	0.2489382	0
1144	857	0.8570001	0.4077793	0.08905135	0.1335829	0.7744271	0.2183813	0
1145	407	0.407	0.542516	0.07121105	0.3214837	0.7751348	0.1312607	0
1146	296	0.296	0.378462	0.08345349	0.1219055	0.6056347	0.2205069	0
1147	3401	3.401	0.5560212	0.07929827	0.295121	0.8614771	0.1426173	0
1148	4112	4.112	0.4130727	0.1489844	0.1187207	0.9931138	0.3606734	0
1149	204	0.204	0.4636486	0.08511986	0.2390338	0.7312559	0.183587	0
1151	217	0.217	0.8375727	0.1023225	0.5944883	1.206316	0.1221655	0
1152	461	0.461	0.4110772	0.09095828	0.1755156	0.6495138	0.2212681	0
1153	506	0.506	0.6644695	0.07836629	0.4731136	0.926057	0.1179381	0
1154	39	0.039	0.5714691	0.1580529	0.1868392	0.9331342	0.276573	0
1155	67	0.067	0.619338	0.05838025	0.4839064	0.7482413	0.09426235	0
1156	111	0.111	0.6116426	0.06290162	0.4184419	0.7841583	0.1028405	0
1157	409	0.409	0.5017313	0.0612421	0.3444847	0.6802998	0.1220616	0
1158	79	0.079	0.4730082	0.06029618	0.3379382	0.6327053	0.1274739	0
1160	252	0.252	0.5385374	0.06094726	0.3789862	0.7241787	0.1131718	0
1161	152	0.152	0.722678	0.2374343	0.05608714	1.221178	0.3285479	0
1162	826	0.826	0.311226	0.06747675	0.1150052	0.5265466	0.2168095	0
1163	858	0.858	0.4684011	0.06063877	0.2365568	0.7353253	0.1294591	0
1164	43	0.043	0.4890374	0.03792938	0.4124262	0.5546787	0.07755927	0
1165	34	0.034	0.4842395	0.06545645	0.2931747	0.6705686	0.1351737	0
1166	1015	1.015	0.4423458	0.05570043	0.279551	0.595019	0.1259205	0
