ROI	voxels	volume_mm3	T1_mean	T1_std	T1_min	T1_max	T1_CoV	T1_nulls
114	1610	1.61	0.287643	0.07461468	0.08050343	0.5669619	0.2594003	0
115	1592	1.592	0.4697022	0.06474864	0.2827647	0.7308336	0.1378504	0
116	4622	4.622	0.2703223	0.07443234	1.092869e-07	0.5789945	0.2753467	1
117	310	0.31	0.413802	0.05540822	0.26357	0.5463347	0.1339003	0
118	210	0.21	0.3842747	0.04519928	0.2598456	0.4887504	0.1176223	0
119	1115	1.115	0.3441193	0.09676388	0.0578708	0.6557735	0.2811928	10
120	969	0.969	0.4521758	0.06243288	0.2277588	0.827094	0.1380721	0
121	8617	8.617001	0.5261169	0.1063385	0.1466824	0.9328085	0.2021195	0
122	49	0.049	0.4076505	0.05198418	0.2821918	0.5171128	0.1275214	0
123	414	0.414	0.4630317	0.07521585	0.2549753	0.7259634	0.1624421	0
124	507	0.507	0.625959	0.08713022	0.4025172	0.879235	0.1391948	0
125	403	0.403	0.4069343	0.1092224	0.06245462	0.6658006	0.2684031	20
126	13	0.013	0.4896319	0.04168596	0.4019442	0.5778485	0.08513736	0
127	1597	1.597	0.4372976	0.05156207	0.2988081	0.5850107	0.1179107	0
129	34	0.034	0.3723684	0.08853344	0.223175	0.5343022	0.2377576	0
131	14	0.014	0.52008	0.08602255	0.3904846	0.6477518	0.1654025	0
132	6	0.006	0.4963423	0.06164397	0.4297336	0.5984757	0.1241965	0
133	1243	1.243	0.4149123	0.09917337	0.09998516	1.224454	0.2390225	0
134	411	0.411	0.545184	0.09510724	0.117747	0.8319643	0.1744498	0
135	1035	1.035	0.2955202	0.06656343	0.07591964	0.5967565	0.2252415	0
136	476	0.476	0.2246803	0.0608989	1.811431e-07	0.4801555	0.2710468	0
137	79	0.079	0.3585539	0.0489737	0.2604186	0.5136749	0.1365867	0
138	1	0.001	0.3959278	0	0.3959278	0.3959278	0	0
139	11	0.011	0.3144087	0.04762227	0.2621375	0.4234309	0.1514661	0
140	830	0.83	0.2923489	0.1117668	0.0827955	0.6652277	0.3823061	0
141	286	0.286	0.2057781	0.04691754	0.09396858	0.3435003	0.2280006	7
142	96	0.096	0.4458785	0.04590206	0.3131326	0.5457617	0.1029475	0
143	563	0.563	0.4702697	0.1080785	0.2317697	0.8262345	0.2298224	0
144	858	0.858	0.3839453	0.07527298	0.1266282	0.750315	0.1960513	0
145	364	0.364	0.5350285	0.06730254	0.3916306	0.7803963	0.1257924	0
146	271	0.271	0.3707117	0.07291265	0.1432445	0.5277129	0.1966829	0
147	3142	3.142	0.5273269	0.07834747	0.3114136	0.9104623	0.1485748	1
148	3645	3.645	0.3454256	0.1122652	0.07792503	0.7689367	0.3250055	0
149	180	0.18	0.4737336	0.0870825	0.2793269	0.7918559	0.1838217	0
151	253	0.253	0.7007673	0.082031	0.4257228	0.9508573	0.1170588	0
152	553	0.553	0.4101596	0.1100554	0.1893693	0.6927306	0.2683232	0
153	417	0.417	0.5982194	0.05562093	0.4466365	0.7729475	0.09297749	0
154	46	0.046	0.4063723	0.1621257	0.1203254	0.7299742	0.3989586	0
155	61	0.061	0.5189774	0.05465374	0.3715763	0.6256922	0.1053104	0
156	91	0.09100001	0.5201225	0.04632799	0.4010847	0.6228273	0.08907132	0
157	397	0.397	0.4709505	0.0532658	0.2738836	0.6385842	0.1131027	0
158	67	0.067	0.497392	0.05244449	0.3589708	0.6027731	0.105439	0
160	225	0.225	0.5099366	0.05101547	0.3859008	0.6251192	0.1000428	0
161	167	0.167	0.5369508	0.2175605	0.1085794	0.9391112	0.4051778	0
162	789	0.789	0.3379598	0.07866649	0.1309256	0.5317237	0.2327688	0
163	575	0.575	0.4569519	0.05638861	0.1813476	0.6815575	0.1234016	0
164	32	0.032	0.4634767	0.05417778	0.2982351	0.5603727	0.1168943	0
165	54	0.054	0.4833972	0.06236365	0.3615492	0.6182435	0.1290112	0
166	907	0.9070001	0.3939692	0.04824267	0.2449482	0.5741242	0.1224529	0
1001	759	0.7590001	0.5501756	0.07803119	0.2440887	0.9167651	0.1418296	0
1002	370	0.37	0.6779379	0.1173937	0.3374842	1.013025	0.1731629	0
1003	935	0.9350001	0.6060881	0.05883374	0.3753007	0.8600402	0.09707127	0
1004	262	0.262	0.6649237	0.06627916	0.3349057	0.8462888	0.09967934	0
1005	235	0.235	0.761571	0.08930883	0.2240345	1.038523	0.1172692	0
1006	102	0.102	0.8026525	0.07975321	0.5300048	1.089805	0.09936206	0
1007	624	0.624	0.7331817	0.0800433	0.4629664	0.9663277	0.1091725	0
1008	1305	1.305	0.7432284	0.1156799	0.1082929	1.104129	0.1556452	13
1009	1259	1.259	0.5889652	0.05776158	0.3526681	0.8170669	0.09807299	0
1010	611	0.611	0.7120504	0.0756775	0.3910576	0.918484	0.1062811	0
1011	727	0.7270001	0.7287787	0.07762519	0.2979487	0.9359599	0.1065141	2
1012	682	0.682	0.6647787	0.06574094	0.4434851	0.8838189	0.09889146	0
1013	352	0.352	0.4846368	0.06547712	0.158715	0.5936054	0.1351055	0
1014	343	0.343	0.5582043	0.04400072	0.4486419	0.6944495	0.07882547	0
1015	3178	3.178	0.5836299	0.09868812	0.1197524	0.9078839	0.1690937	65
1016	3848	3.848	0.4823861	0.07229356	0.1011306	0.8743647	0.1498666	46
1017	1558	1.558	0.5153282	0.05471943	0.2913594	0.7964396	0.1061836	0
1018	57	0.057	0.7869504	0.07675672	0.6342868	0.957733	0.09753692	0
1019	3555	3.555	0.607339	0.08786125	0.08680619	0.879808	0.1446659	14
1020	3092	3.092	0.6090237	0.09921861	0.06560601	0.8508726	0.1629142	33
1021	628	0.628	0.5570198	0.07026388	0.3036784	0.7700827	0.1261425	0
1022	202	0.202	0.7647457	0.0674708	0.5431833	0.9362463	0.08822646	0
1023	8	0.008	0.8000925	0.1156992	0.6600709	0.9669007	0.1446073	0
1024	272	0.272	0.7432772	0.05446669	0.5592267	0.8992893	0.07327911	0
1025	3978	3.978	0.6688988	0.1127743	0.09425491	1.086367	0.1685969	17
1026	557	0.557	0.69226	0.0815278	0.511956	0.9760683	0.1177705	0
1027	1582	1.582	0.6779002	0.09952655	0.2386454	1.005863	0.1468159	8
1028	1317	1.317	0.6946985	0.09645188	0.1856449	1.061156	0.1388399	4
1029	1397	1.397	0.5739268	0.05736387	0.3520951	0.7726611	0.0999498	0
1030	27	0.027	0.7187057	0.04349273	0.643168	0.8038884	0.06051536	0
1031	246	0.246	0.7614619	0.06885122	0.5746971	1.031361	0.09041978	1
1032	2117	2.117	0.5788981	0.08681109	0.1260552	0.8629051	0.1499592	0
1033	2780	2.78	0.5438007	0.07998399	1.874271e-06	0.8689214	0.1470833	12
1034	1426	1.426	0.6817337	0.08479927	0.3180029	0.9290841	0.1243877	0
1035	269	0.269	0.7823123	0.073057	0.4724205	1.041961	0.09338597	0
1036	866	0.8660001	0.7947272	0.09509416	0.3618357	1.141086	0.1196564	2
1037	1791	1.791	0.7710031	0.1067999	0.1910882	1.094675	0.1385207	7
1038	1053	1.053	0.7530901	0.07290222	0.2970892	0.9657547	0.0968041	0
1039	501	0.501	0.7837966	0.0835311	0.3360517	0.984663	0.1065724	0
1040	742	0.742	0.7953008	0.07886337	0.434031	1.039955	0.09916168	0
1041	806	0.8060001	0.5231664	0.04689864	0.3993658	0.6947361	0.08964384	0
1042	2395	2.395	0.5615557	0.1167772	0.1558504	1.149108	0.207953	38
1043	552	0.552	0.4606966	0.06066254	1.583567e-06	0.6500437	0.1316757	0
1044	1212	1.212	0.5123929	0.08336791	1.977e-06	0.7041902	0.1627031	2
1045	251	0.251	0.4688788	0.06151475	0.2870621	0.6428815	0.1311954	0
1046	494	0.494	0.4322267	0.05264603	0.2286183	0.6150921	0.1218019	0
1047	73	0.07300001	0.4570129	0.04464131	0.3340463	0.5703998	0.09768064	0
1049	878	0.878	0.3094681	0.06976139	1.928914e-07	0.4841665	0.2254235	81
1050	52	0.052	0.4757813	0.04719958	0.3626952	0.5821458	0.09920437	0
1051	13287	13.287	0.6037578	0.1412957	0.1770503	1.29092	0.2340272	0
1052	137	0.137	0.4434432	0.06563821	0.1813476	0.5933189	0.1480194	0
1053	1019	1.019	0.6141616	0.09317424	0.3901981	0.9127542	0.1517097	0
1054	496	0.496	0.6500854	0.07872264	0.3910576	0.8523051	0.1210958	0
1055	844	0.844	0.5610313	0.0938691	0.1601474	0.9267922	0.1673153	0
1056	27	0.027	0.6929641	0.07007906	0.4864585	0.8036019	0.1011294	0
1057	28547	28.547	0.4984638	0.128094	5.262165e-07	1.361683	0.2569776	468
1058	93	0.093	0.369112	0.06038949	0.1942399	0.4744259	0.1636075	0
1059	5392	5.392	0.3958735	0.0793312	9.22928e-07	0.8749371	0.2003953	41
1060	2978	2.978	0.4148455	0.07013474	7.710192e-07	0.6574921	0.1690623	4
1061	283	0.283	0.4662736	0.05038472	0.3217272	0.629703	0.1080583	0
1062	3418	3.418	0.4328057	0.06022591	0.08193588	0.6225408	0.1391523	0
1063	912	0.9120001	0.5015416	0.05296654	0.328603	0.6420221	0.1056075	0
1064	10267	10.267	0.4872371	0.05212994	0.2827647	0.6941631	0.1069909	0
1065	6152	6.152	0.3983602	0.08612851	4.273118e-07	0.7199471	0.2162076	28
1066	1998	1.998	0.422853	0.04417813	0.2715917	0.5675349	0.1044763	0
1067	308	0.308	0.4626083	0.06046846	0.2670078	0.7159362	0.130712	0
1068	1027	1.027	0.4764988	0.05559794	0.316284	0.657206	0.1166801	0
1069	4219	4.219	0.6617358	0.1022201	0.2203101	0.9803657	0.1544727	0
1070	383	0.383	0.592914	0.08747629	0.1638718	0.8010235	0.1475362	0
1071	133	0.133	0.4682072	0.1162203	0.315138	1.497478	0.2482242	0
1072	5938	5.938	0.453921	0.08631146	0.1429581	0.8156344	0.1901464	0
1073	803	0.803	0.5042575	0.04720718	0.340349	0.6617898	0.09361721	0
1074	159	0.159	0.5383707	0.04575824	0.3784521	0.6514762	0.08499392	0
1075	241	0.241	0.567724	0.05946274	0.3552465	0.7053362	0.1047388	0
1076	405	0.405	0.5655124	0.05114635	0.4219984	0.7425797	0.09044249	0
1077	881	0.881	0.4757382	0.05852534	0.3085487	0.6603574	0.1230201	0
1078	888	0.8880001	0.5100403	0.06772711	0.3432139	1.004717	0.1327877	0
1079	138	0.138	0.5858413	0.09529222	0.3844683	0.8508726	0.1626588	0
1080	1406	1.406	0.5538792	0.0589523	0.342641	0.7245309	0.1064353	0
1081	4764	4.764	0.7320737	0.1370748	0.06188164	1.182913	0.1872419	13
1082	2668	2.668	0.8127873	0.1429015	0.08308183	1.249665	0.1758167	14
1083	566	0.566	0.4698591	0.06065995	0.2240345	0.7268229	0.1291024	0
1084	53	0.053	0.5493942	0.05115075	0.4360364	0.6678061	0.09310392	0
1085	2107	2.107	0.5946668	0.07933389	0.1793422	1.159421	0.133409	0
1086	117	0.117	0.5048159	0.07208344	0.3692845	0.7740935	0.1427915	0
1087	240	0.24	0.6829603	0.0656202	0.5002099	0.9631763	0.09608201	0
1088	324	0.324	0.6689443	0.05580747	0.5088046	0.8313913	0.08342618	0
1089	3118	3.118	0.4200949	0.1305063	0.07448716	0.7657853	0.310659	0
1090	53	0.053	0.4986856	0.09242234	0.2042667	0.6208218	0.1853319	0
1091	24569	24.569	0.6300953	0.1542737	1.945307e-07	1.137075	0.2448418	633
1092	218	0.218	0.6285869	0.06053829	0.4684097	0.7918559	0.09630854	0
1093	292	0.292	0.6340435	0.06431782	0.4638259	0.8110506	0.1014407	0
1094	1	0.001	0.5898811	0	0.5898811	0.5898811	0	0
1095	585	0.585	0.5966048	0.06026038	0.3830359	0.7752395	0.1010055	0
1096	15	0.015	0.3993467	0.05637748	0.2784674	0.4964856	0.1411743	0
1097	211	0.211	0.6509439	0.0746474	0.47328	0.9181975	0.1146756	0
1098	417	0.417	0.54939	0.04990204	0.3913441	0.6858549	0.09083173	0
1099	2507	2.507	0.3988336	0.08857587	0.1675962	0.6784062	0.2220873	0
1100	1370	1.37	0.471393	0.06515165	0.2670078	0.6775467	0.1382109	0
1101	155	0.155	0.5555043	0.05018015	0.4409067	0.7193741	0.0903326	0
1102	55	0.055	0.4148935	0.06205516	0.2120019	0.5795674	0.1495689	0
1103	122	0.122	0.4897507	0.04745503	0.3830359	0.592746	0.0968963	0
1104	2792	2.792	0.4594155	0.08668191	0.1561366	0.7039037	0.1886787	0
1105	169	0.169	0.4830343	0.07196517	0.3119866	0.6955955	0.1489857	0
1106	485	0.485	0.474372	0.06828694	0.281619	0.7010388	0.1439523	0
1107	1076	1.076	0.5433245	0.0733211	0.2134344	0.7846936	0.134949	0
1108	2	0.002	0.6996064	0.08508294	0.6394436	0.7597691	0.1216154	0
1109	283	0.283	0.3849418	0.07690398	8.660988e-07	0.6921576	0.1997808	1
1110	467	0.467	0.3770353	0.09696388	0.1332174	0.9001487	0.2571745	0
1111	183	0.183	0.3892886	0.06471319	0.2417968	0.5457617	0.1662345	0
1112	805	0.8050001	0.2991795	0.05943825	2.674797e-07	0.5360211	0.1986709	2
1113	1201	1.201	0.3971584	0.06825853	0.1498338	0.5850107	0.1718673	0
1114	1551	1.551	0.3148494	0.08443534	0.07391419	0.6125137	0.2681769	0
1115	1866	1.866	0.4938958	0.06575523	0.2773214	0.7420067	0.1331358	0
1116	4262	4.262	0.2791765	0.0716626	0.07104957	0.5128154	0.2566928	1
1117	362	0.362	0.4429358	0.05760176	0.2836242	0.5916	0.1300454	0
1118	205	0.205	0.3895091	0.04750076	0.2541158	0.5216966	0.1219503	0
1119	907	0.9070001	0.3704252	0.1093691	4.857803e-07	0.6563465	0.2952528	26
1120	817	0.817	0.4732475	0.06131133	0.2343481	0.827094	0.1295545	0
1121	8141	8.141001	0.5617905	0.1144703	0.1996829	0.9912522	0.2037597	0
1122	38	0.038	0.3841442	0.05243473	0.2733106	0.4735665	0.1364975	0
1123	368	0.368	0.5020202	0.08042073	0.2927918	0.7637799	0.1601942	0
1124	461	0.461	0.6467059	0.1076832	0.3881927	0.9373923	0.1665104	0
1125	377	0.377	0.4202574	0.1238993	0.1017036	0.7442986	0.2948178	17
1126	19	0.019	0.4797788	0.03964986	0.4116848	0.5426103	0.08264197	0
1127	1527	1.527	0.471054	0.05290785	0.301673	0.6523356	0.112318	0
1129	34	0.034	0.3857576	0.07620578	0.2151533	0.5669619	0.1975483	0
1131	11	0.011	0.5141437	0.06917384	0.3357652	0.5936054	0.1345418	0
1132	8	0.008	0.5182229	0.02545885	0.460961	0.5377401	0.04912721	0
1133	1144	1.144	0.4249669	0.08539432	0.1002712	1.170022	0.2009435	0
1134	408	0.408	0.5893191	0.1317526	0.05930324	1.121318	0.2235675	0
1135	1030	1.03	0.3256427	0.07312348	0.1357959	0.5735511	0.2245513	0
1136	451	0.451	0.2274573	0.0590127	0.07076309	0.4563771	0.2594451	8
1137	107	0.107	0.3920001	0.05339622	0.2400779	0.5237021	0.1362148	0
1138	1	0.001	0.3125596	0	0.3125596	0.3125596	0	0
1139	11	0.011	0.328603	0.04392573	0.2509647	0.4116848	0.1336742	0
1140	662	0.6620001	0.2846762	0.1154798	0.07993061	0.6159515	0.4056532	0
1141	272	0.272	0.2182557	0.04614012	1.784109e-07	0.3452192	0.211404	9
1142	95	0.09500001	0.4704784	0.04522634	0.3265976	0.5870162	0.0961284	0
1143	548	0.548	0.4993606	0.1148827	0.2503915	1.039955	0.2300596	0
1144	854	0.854	0.4134372	0.08644957	0.1229038	0.8096182	0.2090997	0
1145	373	0.373	0.5564293	0.07320894	0.3870468	0.8720728	0.1315692	0
1146	300	0.3	0.4138641	0.07647681	0.1515527	0.6211084	0.1847873	0
1147	2951	2.951	0.5609124	0.0768751	0.3048244	0.8606132	0.1370537	0
1148	4382	4.382	0.3620023	0.1158136	0.1300661	0.8637646	0.3199251	0
1149	161	0.161	0.4800187	0.0832928	0.3056839	0.7629204	0.1735199	0
1151	205	0.205	0.7781883	0.0727043	0.5953243	1.052274	0.09342764	0
1152	510	0.5100001	0.4207942	0.1149723	0.1908017	0.6881468	0.2732269	0
1153	455	0.455	0.640932	0.06697378	0.4658312	0.9150462	0.1044944	0
1154	41	0.041	0.5048915	0.1727921	0.131785	0.7700827	0.3422361	0
1155	91	0.09100001	0.561295	0.05311644	0.4325985	0.7156497	0.09463196	0
1156	109	0.109	0.553794	0.05801789	0.3853278	0.670671	0.1047644	0
1157	352	0.352	0.49086	0.05136667	0.2899269	0.6990334	0.1046463	0
1158	59	0.059	0.4872257	0.05102492	0.3624087	0.5947514	0.1047254	0
1160	246	0.246	0.5368493	0.05155903	0.4030901	0.6832765	0.09604005	0
1161	141	0.141	0.5696925	0.1822911	0.09511438	0.8577483	0.3199816	0
1162	834	0.8340001	0.3559639	0.07352697	0.1423851	0.5746971	0.2065574	0
1163	799	0.799	0.4621865	0.05210194	0.3137056	0.6721034	0.1127293	0
1164	45	0.045	0.4740695	0.04790685	0.3506626	0.5701133	0.1010545	0
1165	37	0.037	0.4808758	0.05618517	0.340349	0.6494707	0.1168393	0
1166	1009	1.009	0.4292004	0.04923724	0.2120019	0.590454	0.1147185	0
